model,mutations,GED, CNE, Jaccard, W-GED, LCS,,1,Pearson,R^2
Process111,2,0.957264957,0.957264957,0.923958333,0.981036957,0.63,,,,
Process111,2,0.867256637,0.867256637,0.928352941,0.986690909,0.715,,,,
Process111,2,0.913793103,0.913793103,0.894746377,0.976926087,0.705,,,,
Process111,3,0.973913043,0.973913043,0.961645963,0.989833333,0.7,,,,
Process111,3,0.847457627,0.847457627,0.892241683,0.97682,0.64,,,,
Process111,3,0.852173913,0.852173913,0.894995169,0.977633333,0.65,,,,
Process111,3,0.916666667,0.916666667,0.904393116,0.975202174,0.715,,,,
Process111,3,0.973913043,0.973913043,0.929761905,0.982893478,0.6,,,,
Process111,3,0.857142857,0.857142857,0.894011364,0.977727907,0.64,,,,
Process111,3,0.945454545,0.945454545,0.935541126,0.986806977,0.43,,,,
Process111,3,0.898305085,0.898305085,0.881958333,0.975467391,0.68,,,,
Process111,3,0.956521739,0.956521739,0.916125541,0.981302174,0.665,,,,
Process111,3,0.87394958,0.87394958,0.847333333,0.96462,0.665,,,,
Process111,3,0.973913043,0.973913043,0.926190476,0.983026087,0.715,,,,
Process111,3,0.720720721,0.720720721,0.843205329,0.963967442,0.455,,,,
Process111,3,0.810344828,0.810344828,0.880025084,0.97316,0.555,,,,
Process111,3,0.842105263,0.842105263,0.86021256,0.968668182,0.735,,,,
Process111,3,0.810344828,0.810344828,0.844444444,0.966847826,0.63,,,,
Process111,3,0.948275862,0.948275862,0.916815476,0.980241304,0.675,,,,
Process111,3,0.973913043,0.973913043,0.9,0.975193333,0.655,,,,
Process111,3,0.881355932,0.881355932,0.872035256,0.973876087,0.685,,,,
Process111,3,0.923076923,0.923076923,0.901268116,0.977721739,0.72,,,,
Process111,3,0.803571429,0.803571429,0.841973244,0.965202273,0.56,,,,
Process111,3,0.834782609,0.834782609,0.85505279,0.969367391,0.61,,,,
Process111,3,0.905982906,0.905982906,0.886458333,0.976263043,0.595,,,,
Process111,3,0.912280702,0.912280702,0.858928571,0.969364444,0.475,,,,
Process111,3,0.973913043,0.973913043,0.926190476,0.983026087,0.68,,,,
Process111,3,0.817391304,0.817391304,0.876328502,0.97438,0.55,,,,
Process111,3,0.95412844,0.95412844,0.945779221,0.987516279,0.565,,,,
Process111,3,0.93220339,0.93220339,0.91032197,0.977721739,0.655,,,,
Process111,3,0.939130435,0.939130435,0.90969697,0.979445652,0.655,,,,
Process111,3,0.867256637,0.867256637,0.872346547,0.971302273,0.695,,,,
Process111,3,0.973451327,0.973451327,0.954503106,0.989968889,0.56,,,,
Process111,3,0.931034483,0.931034483,0.90057971,0.978782609,0.67,,,,
Process111,3,0.964285714,0.964285714,0.919720497,0.981284091,0.52,,,,
Process111,3,0.877192982,0.877192982,0.903136364,0.979572093,0.695,,,,
Process111,3,0.98245614,0.98245614,0.963636364,0.989502326,0.715,,,,
Process111,3,0.844827586,0.844827586,0.883550725,0.976684444,0.755,,,,
Process111,3,0.923076923,0.923076923,0.901268116,0.977721739,0.66,,,,
Process111,3,0.888888889,0.888888889,0.91968599,0.980073333,0.56,,,,
Process111,3,0.779661017,0.779661017,0.838095238,0.963134783,0.545,,,,
Process111,3,0.827586207,0.827586207,0.845833333,0.968969565,0.72,,,,
Process111,3,0.87394958,0.87394958,0.874666667,0.972682609,0.555,,,,
Process111,3,0.902654867,0.902654867,0.857391304,0.96828,0.66,,,,
Process111,3,0.75862069,0.75862069,0.828333333,0.961543478,0.685,,,,
Process111,3,0.888888889,0.888888889,0.854,0.967942553,0.635,,,,
Process111,3,0.810344828,0.810344828,0.881209294,0.972346667,0.61,,,,
Process111,3,0.915254237,0.915254237,0.895416667,0.976263043,0.665,,,,
Process111,3,0.892857143,0.892857143,0.882201087,0.974075,0.485,,,,
Process111,3,0.886956522,0.886956522,0.85,0.966517778,0.465,,,,
Process111,3,0.842105263,0.842105263,0.888995169,0.97682,0.58,,,,
Process111,3,0.827586207,0.827586207,0.885302861,0.975057778,0.63,,,,
Process111,3,0.923076923,0.923076923,0.871059783,0.969906667,0.69,,,,
Process111,4,0.793103448,0.793103448,0.87410628,0.971397778,0.555,,,,
Process111,4,0.821428571,0.821428571,0.880217391,0.975057778,0.555,,,,
Process111,4,0.966101695,0.966101695,0.965217391,0.988071111,0.73,,,,
Process111,4,0.878504673,0.878504673,0.813809524,0.958270455,0.59,,,,
Process111,4,0.789473684,0.789473684,0.830229885,0.964991304,0.71,,,,
Process111,4,0.882882883,0.882882883,0.93375,0.9878,0.61,,,,
Process111,4,0.924369748,0.924369748,0.930842391,0.983868889,0.665,,,,
Process111,4,0.819672131,0.819672131,0.832846154,0.959246809,0.595,,,,
Process111,4,0.762711864,0.762711864,0.800098004,0.955482979,0.56,,,,
Process111,4,0.814159292,0.814159292,0.821,0.959333333,0.535,,,,
Process111,4,0.803418803,0.803418803,0.842982456,0.965919565,0.535,,,,
Process111,4,0.92173913,0.92173913,0.897681159,0.976847727,0.545,,,,
Process111,4,0.872727273,0.872727273,0.81263587,0.955121429,0.47,,,,
Process111,4,0.852173913,0.852173913,0.893570332,0.976955556,0.61,,,,
Process111,4,0.817391304,0.817391304,0.847649573,0.967643478,0.63,,,,
Process111,4,0.875,0.875,0.928974359,0.9878,0.63,,,,
Process111,4,0.739495798,0.739495798,0.786118056,0.95353617,0.755,,,,
Process111,4,0.94017094,0.94017094,0.880434783,0.970991111,0.79,,,,
Process111,4,0.834782609,0.834782609,0.848611111,0.969765217,0.76,,,,
Process111,4,0.705882353,0.705882353,0.810445469,0.955708696,0.535,,,,
Process111,4,0.814159292,0.814159292,0.815950226,0.959604444,0.665,,,,
Process111,4,0.964912281,0.964912281,0.954503106,0.988206667,0.71,,,,
Process111,4,0.857142857,0.857142857,0.849065789,0.964178723,0.51,,,,
Process111,4,0.854700855,0.854700855,0.807576923,0.956769565,0.45,,,,
Process111,4,0.862068966,0.862068966,0.863141026,0.972152174,0.66,,,,
Process111,4,0.954954955,0.954954955,0.949350649,0.987516279,0.56,,,,
Process111,4,0.888888889,0.888888889,0.854044118,0.966382222,0.705,,,,
Process111,4,0.890756303,0.890756303,0.852625,0.96807234,0.67,,,,
Process111,4,0.898305085,0.898305085,0.83275641,0.9626375,0.68,,,,
Process111,4,0.898305085,0.898305085,0.884833333,0.975334783,0.545,,,,
Process111,4,0.834782609,0.834782609,0.852224736,0.9695,0.525,,,,
Process111,4,0.9,0.9,0.863375,0.968721277,0.745,,,,
Process111,4,0.964912281,0.964912281,0.919047619,0.982230435,0.655,,,,
Process111,4,0.964912281,0.964912281,0.896428571,0.974244444,0.585,,,,
Process111,4,0.947368421,0.947368421,0.904347826,0.979759091,0.755,,,,
Process111,4,0.871794872,0.871794872,0.873686275,0.972682609,0.65,,,,
Process111,4,0.931034483,0.931034483,0.900724638,0.978119565,0.735,,,,
Process111,4,0.912280702,0.912280702,0.863913043,0.969093333,0.295,,,,
Process111,4,0.745762712,0.745762712,0.823333333,0.959952174,0.58,,,,
Process111,4,0.894736842,0.894736842,0.857065217,0.965669767,0.545,,,,
Process111,4,0.828828829,0.828828829,0.842657005,0.968529545,0.49,,,,
Process111,4,0.767857143,0.767857143,0.822498275,0.962013636,0.58,,,,
Process111,4,0.837606838,0.837606838,0.863111111,0.969102174,0.62,,,,
Process111,4,0.785714286,0.785714286,0.838025876,0.963261364,0.445,,,,
Process111,4,0.842105263,0.842105263,0.853698671,0.969084091,0.65,,,,
Process111,4,0.756302521,0.756302521,0.832738095,0.959686957,0.53,,,,
Process111,4,0.867256637,0.867256637,0.819991475,0.956052273,0.545,,,,
Process111,4,0.789473684,0.789473684,0.86667938,0.971668889,0.585,,,,
Process111,4,0.884615385,0.884615385,0.834937888,0.966237209,0.61,,,,
Process111,4,0.91588785,0.91588785,0.862337662,0.966078049,0.44,,,,
Process111,5,0.881355932,0.881355932,0.826923077,0.960858333,0.61,,,,
Process111,5,0.759259259,0.759259259,0.824494949,0.959769048,0.5,,,,
Process111,5,0.632478632,0.632478632,0.759230978,0.942893617,0.55,,,,
Process111,5,0.827586207,0.827586207,0.85329803,0.967004545,0.585,,,,
Process111,5,0.789473684,0.789473684,0.813684211,0.956622222,0.515,,,,
Process111,5,0.792792793,0.792792793,0.784888889,0.948981818,0.55,,,,
Process111,5,0.717948718,0.717948718,0.821969697,0.956106522,0.52,,,,
Process111,5,0.71559633,0.71559633,0.776608187,0.950928889,0.695,,,,
Process111,5,0.955752212,0.955752212,0.947360248,0.987393333,0.665,,,,
Process111,5,0.840336134,0.840336134,0.827690476,0.9634,0.645,,,,
Process111,5,0.736842105,0.736842105,0.819125259,0.957993182,0.66,,,,
Process111,5,0.936936937,0.936936937,0.903246753,0.977633333,0.56,,,,
Process111,5,0.803921569,0.803921569,0.863500494,0.974181395,0.44,,,,
Process111,5,0.666666667,0.666666667,0.731111111,0.938029545,0.45,,,,
Process111,5,0.918918919,0.918918919,0.865197628,0.968506977,0.615,,,,
Process111,5,0.803418803,0.803418803,0.838100068,0.966317391,0.58,,,,
Process111,5,0.720720721,0.720720721,0.726709402,0.939,0.47,,,,
Process111,5,0.822580645,0.822580645,0.804423077,0.954122917,0.645,,,,
Process111,5,0.714285714,0.714285714,0.771938939,0.948362791,0.46,,,,
Process111,5,0.737704918,0.737704918,0.7604375,0.944171739,0.705,,,,
Process111,5,0.75,0.75,0.7965,0.953795745,0.61,,,,
Process111,5,0.859504132,0.859504132,0.861889368,0.97148913,0.475,,,,
Process111,5,0.881355932,0.881355932,0.855491991,0.965297778,0.675,,,,
Process111,5,0.86440678,0.86440678,0.898588432,0.978717778,0.64,,,,
Process111,5,0.871794872,0.871794872,0.875708333,0.972682609,0.52,,,,
Process111,5,0.816666667,0.816666667,0.801315789,0.954122917,0.66,,,,
Process111,5,0.824561404,0.824561404,0.846121057,0.967281818,0.535,,,,
Process111,5,0.793103448,0.793103448,0.865415804,0.971126667,0.63,,,,
Process111,5,0.765217391,0.765217391,0.853602146,0.969364444,0.565,,,,
Process111,5,0.862068966,0.862068966,0.859948671,0.971025,0.725,,,,
Process111,5,0.834782609,0.834782609,0.851268116,0.968252273,0.655,,,,
Process111,5,0.733333333,0.733333333,0.822380952,0.9573,0.585,,,,
Process111,5,0.965517241,0.965517241,0.872,0.967643478,0.675,,,,
Process111,5,0.71559633,0.71559633,0.777692308,0.950793333,0.585,,,,
Process111,5,0.745762712,0.745762712,0.803242424,0.953276596,0.49,,,,
Process111,5,0.828828829,0.828828829,0.88168798,0.976006667,0.645,,,,
Process111,5,0.939130435,0.939130435,0.903674948,0.97971087,0.62,,,,
Process111,5,0.730434783,0.730434783,0.843443198,0.965975556,0.505,,,,
Process111,5,0.876033058,0.876033058,0.850235294,0.965476596,0.735,,,,
Process111,5,0.793103448,0.793103448,0.838888889,0.965123913,0.585,,,,
Process111,5,0.923076923,0.923076923,0.845768116,0.9634,0.575,,,,
Process111,5,0.844827586,0.844827586,0.893570332,0.976006667,0.635,,,,
Process111,5,0.823529412,0.823529412,0.767777778,0.944828889,0.645,,,,
Process111,5,0.684210526,0.684210526,0.829592391,0.961502222,0.545,,,,
Process111,5,0.854700855,0.854700855,0.891884058,0.978175556,0.76,,,,
Process111,5,0.854700855,0.854700855,0.845425121,0.963529787,0.64,,,,
Process111,5,0.779661017,0.779661017,0.808041353,0.957040426,0.49,,,,
Process111,5,0.85,0.85,0.810294118,0.95768125,0.66,,,,
Process111,5,0.583333333,0.583333333,0.719133222,0.93175625,0.615,,,,
Process111,5,0.649122807,0.649122807,0.820412196,0.957977778,0.41,,,,
Process111,6,0.806722689,0.806722689,0.790811966,0.953614583,0.63,,,,
Process111,6,0.872727273,0.872727273,0.787060041,0.947795349,0.48,,,,
Process111,6,0.924528302,0.924528302,0.898701299,0.976471429,0.61,,,,
Process111,6,0.704761905,0.704761905,0.690222222,0.927077273,0.545,,,,
Process111,6,0.935779817,0.935779817,0.894720497,0.978927273,0.73,,,,
Process111,6,0.694214876,0.694214876,0.749423077,0.94243125,0.61,,,,
Process111,6,0.879310345,0.879310345,0.826891304,0.958228261,0.61,,,,
Process111,6,0.807017544,0.807017544,0.840522876,0.966980435,0.625,,,,
Process111,6,0.578512397,0.578512397,0.718344934,0.93099375,0.555,,,,
Process111,6,0.879310345,0.879310345,0.881537724,0.971302273,0.46,,,,
Process111,6,0.898305085,0.898305085,0.889166667,0.973743478,0.595,,,,
Process111,6,0.700854701,0.700854701,0.804895833,0.955973913,0.655,,,,
Process111,6,0.796610169,0.796610169,0.823129555,0.958338298,0.54,,,,
Process111,6,0.683760684,0.683760684,0.722820513,0.933678723,0.4,,,,
Process111,6,0.717948718,0.717948718,0.77886631,0.951978723,0.465,,,,
Process111,6,0.825688073,0.825688073,0.847346547,0.967975,0.485,,,,
Process111,6,0.820512821,0.820512821,0.796660633,0.952393478,0.52,,,,
Process111,6,0.803418803,0.803418803,0.793,0.9512,0.66,,,,
Process111,6,0.8,0.8,0.817684211,0.959376596,0.67,,,,
Process111,6,0.828828829,0.828828829,0.827853261,0.959286047,0.605,,,,
Process111,6,0.840336134,0.840336134,0.836555556,0.962751064,0.675,,,,
Process111,6,0.796460177,0.796460177,0.761,0.942795556,0.42,,,,
Process111,6,0.756302521,0.756302521,0.861315395,0.966382222,0.67,,,,
Process111,6,0.775862069,0.775862069,0.831871345,0.962604348,0.605,,,,
Process111,6,0.809917355,0.809917355,0.771296296,0.947714286,0.58,,,,
Process111,6,0.87037037,0.87037037,0.869392292,0.970952381,0.595,,,,
Process111,6,0.817391304,0.817391304,0.84928356,0.966847826,0.645,,,,
Process111,6,0.816666667,0.816666667,0.801315789,0.954122917,0.55,,,,
Process111,6,0.909090909,0.909090909,0.858766234,0.969228889,0.475,,,,
Process111,6,0.823529412,0.823529412,0.866149068,0.977362222,0.575,,,,
Process111,6,0.928571429,0.928571429,0.874872953,0.96935814,0.65,,,,
Process111,6,0.789915966,0.789915966,0.782478632,0.952089583,0.685,,,,
Process111,6,0.94017094,0.94017094,0.886792208,0.972095745,0.6,,,,
Process111,6,0.743801653,0.743801653,0.794,0.953017021,0.655,,,,
Process111,6,0.884955752,0.884955752,0.885514997,0.972965909,0.55,,,,
Process111,6,0.796610169,0.796610169,0.762820513,0.944580851,0.58,,,,
Process111,6,0.75862069,0.75862069,0.797327068,0.955482979,0.64,,,,
Process111,6,0.817391304,0.817391304,0.821719457,0.958655556,0.58,,,,
Process111,6,0.813559322,0.813559322,0.743055556,0.940779167,0.56,,,,
Process111,6,0.705882353,0.705882353,0.752169787,0.944083333,0.51,,,,
Process111,6,0.672413793,0.672413793,0.777658046,0.944151111,0.355,,,,
Process111,6,0.875,0.875,0.842527174,0.963967442,0.605,,,,
Process111,6,0.886792453,0.886792453,0.79047619,0.950490698,0.575,,,,
Process111,6,0.814159292,0.814159292,0.817777778,0.959468889,0.445,,,,
Process111,6,0.8,0.8,0.841096547,0.965202273,0.685,,,,
Process111,6,0.833333333,0.833333333,0.805555556,0.955902083,0.615,,,,
Process111,6,0.709090909,0.709090909,0.803649068,0.955775,0.6,,,,
Process111,6,0.905982906,0.905982906,0.86275,0.969629787,0.52,,,,
Process111,6,0.809917355,0.809917355,0.793192918,0.953614583,0.57,,,,
Process111,6,0.756302521,0.756302521,0.770480246,0.948785417,0.58,,,,
Process111,7,0.9,0.9,0.839423077,0.962383333,0.58,,,,
Process111,7,0.836363636,0.836363636,0.770416667,0.94754,0.485,,,,
Process111,7,0.660714286,0.660714286,0.684654164,0.927689583,0.515,,,,
Process111,7,0.672131148,0.672131148,0.749082168,0.939508333,0.625,,,,
Process111,7,0.871794872,0.871794872,0.793028846,0.952238298,0.44,,,,
Process111,7,0.672566372,0.672566372,0.686437247,0.925341304,0.385,,,,
Process111,7,0.508196721,0.508196721,0.703846154,0.923495833,0.395,,,,
Process111,7,0.810344828,0.810344828,0.821307692,0.960285106,0.56,,,,
Process111,7,0.793103448,0.793103448,0.8185,0.956486667,0.64,,,,
Process111,7,0.827586207,0.827586207,0.829777778,0.959333333,0.48,,,,
Process111,7,0.886956522,0.886956522,0.826891304,0.959952174,0.685,,,,
Process111,7,0.743362832,0.743362832,0.790695489,0.952555556,0.585,,,,
Process111,7,0.672268908,0.672268908,0.767409091,0.946657447,0.505,,,,
Process111,7,0.814159292,0.814159292,0.791041667,0.950229545,0.64,,,,
Process111,7,0.707964602,0.707964602,0.785858586,0.948624444,0.52,,,,
Process111,7,0.823529412,0.823529412,0.800186966,0.954504167,0.595,,,,
Process111,7,0.859649123,0.859649123,0.865686275,0.971886957,0.425,,,,
Process111,7,0.736,0.736,0.703213166,0.925804082,0.515,,,,
Process111,7,0.771929825,0.771929825,0.830434783,0.960904545,0.64,,,,
Process111,7,0.854700855,0.854700855,0.765384615,0.941254348,0.635,,,,
Process111,7,0.745762712,0.745762712,0.744761905,0.93656,0.485,,,,
Process111,7,0.776859504,0.776859504,0.809357143,0.955353191,0.515,,,,
Process111,7,0.71559633,0.71559633,0.778358941,0.948504651,0.5,,,,
Process111,7,0.756302521,0.756302521,0.758461538,0.939908511,0.545,,,,
Process111,7,0.834782609,0.834782609,0.776805556,0.94632,0.4,,,,
Process111,7,0.752293578,0.752293578,0.770111111,0.944545455,0.345,,,,
Process111,7,0.767857143,0.767857143,0.796113445,0.955402222,0.645,,,,
Process111,7,0.783333333,0.783333333,0.788311966,0.95081875,0.57,,,,
Process111,7,0.564102564,0.564102564,0.739869565,0.936534043,0.505,,,,
Process111,7,0.732142857,0.732142857,0.8175,0.959819565,0.42,,,,
Process111,7,0.796610169,0.796610169,0.825684211,0.956351111,0.53,,,,
Process111,7,0.778761062,0.778761062,0.783052632,0.949476087,0.565,,,,
Process111,7,0.890756303,0.890756303,0.82825641,0.961875,0.555,,,,
Process111,7,0.813559322,0.813559322,0.798555556,0.951332609,0.59,,,,
Process111,7,0.75862069,0.75862069,0.857631184,0.968144444,0.475,,,,
Process111,7,0.886956522,0.886956522,0.879583333,0.973743478,0.58,,,,
Process111,7,0.87394958,0.87394958,0.821294118,0.958228261,0.54,,,,
Process111,7,0.810810811,0.810810811,0.758653846,0.94743617,0.645,,,,
Process111,7,0.65,0.65,0.739044289,0.937347917,0.48,,,,
Process111,7,0.75,0.75,0.799454545,0.95353617,0.645,,,,
Process111,7,0.793103448,0.793103448,0.872234935,0.971533333,0.48,,,,
Process111,7,0.788990826,0.788990826,0.780637255,0.949120455,0.53,,,,
Process111,7,0.741935484,0.741935484,0.7,0.92692449,0.415,,,,
Process111,7,0.854545455,0.854545455,0.830027174,0.962265116,0.53,,,,
Process111,7,0.849557522,0.849557522,0.896886364,0.976593023,0.65,,,,
Process111,7,0.884955752,0.884955752,0.849166667,0.966517778,0.645,,,,
Process111,7,0.837606838,0.837606838,0.807197368,0.954647826,0.53,,,,
Process111,7,0.660869565,0.660869565,0.829806834,0.958384444,0.425,,,,
Process111,7,0.814159292,0.814159292,0.788352941,0.953321739,0.445,,,,
Process111,7,0.581196581,0.581196581,0.771376812,0.944171739,0.58,,,,
Process111,8,0.779661017,0.779661017,0.760185185,0.94522449,0.485,,,,
Process111,8,0.762711864,0.762711864,0.805409774,0.955223404,0.505,,,,
Process111,8,0.689655172,0.689655172,0.721153846,0.934717021,0.52,,,,
Process111,8,0.666666667,0.666666667,0.769744318,0.941304444,0.57,,,,
Process111,8,0.762711864,0.762711864,0.798421907,0.95496383,0.665,,,,
Process111,8,0.902654867,0.902654867,0.883113354,0.975322727,0.685,,,,
Process111,8,0.876033058,0.876033058,0.848471154,0.966385106,0.54,,,,
Process111,8,0.927272727,0.927272727,0.871301525,0.96935814,0.69,,,,
Process111,8,0.683760684,0.683760684,0.66751861,0.916091111,0.455,,,,
Process111,8,0.833333333,0.833333333,0.83160181,0.960544681,0.645,,,,
Process111,8,0.920353982,0.920353982,0.903465086,0.976570455,0.39,,,,
Process111,8,0.530973451,0.530973451,0.759963768,0.937059091,0.36,,,,
Process111,8,0.644067797,0.644067797,0.761575758,0.943931915,0.385,,,,
Process111,8,0.756756757,0.756756757,0.742991453,0.939406667,0.485,,,,
Process111,8,0.854700855,0.854700855,0.814375,0.956504348,0.5,,,,
Process111,8,0.593220339,0.593220339,0.749705882,0.935882222,0.315,,,,
Process111,8,0.752,0.752,0.726169591,0.932391667,0.62,,,,
Process111,8,0.620689655,0.620689655,0.726545455,0.933695652,0.42,,,,
Process111,8,0.776859504,0.776859504,0.73482906,0.933297826,0.61,,,,
Process111,8,0.778761062,0.778761062,0.725565611,0.935419565,0.44,,,,
Process111,8,0.717948718,0.717948718,0.735796703,0.936144681,0.55,,,,
Process111,8,0.724137931,0.724137931,0.710192147,0.932391667,0.62,,,,
Process111,8,0.716666667,0.716666667,0.734351852,0.939,0.52,,,,
Process111,8,0.694214876,0.694214876,0.734310622,0.936136735,0.585,,,,
Process111,8,0.774193548,0.774193548,0.783491221,0.94929375,0.55,,,,
Process111,8,0.68907563,0.68907563,0.705372692,0.92794375,0.54,,,,
Process111,8,0.879310345,0.879310345,0.77340092,0.944702174,0.61,,,,
Process111,8,0.620689655,0.620689655,0.752794118,0.939,0.435,,,,
Process111,8,0.803418803,0.803418803,0.789075855,0.952979167,0.64,,,,
Process111,8,0.897196262,0.897196262,0.829545455,0.9547075,0.42,,,,
Process111,8,0.803149606,0.803149606,0.751221805,0.940464,0.62,,,,
Process111,8,0.793103448,0.793103448,0.805995798,0.959117021,0.685,,,,
Process111,8,0.803571429,0.803571429,0.714027149,0.928968889,0.44,,,,
Process111,8,0.746031746,0.746031746,0.727467863,0.934364,0.62,,,,
Process111,8,0.837606838,0.837606838,0.798199301,0.948085106,0.45,,,,
Process111,8,0.637931034,0.637931034,0.732511364,0.935286957,0.515,,,,
Process111,8,0.639344262,0.639344262,0.713215488,0.930161224,0.515,,,,
Process111,8,0.745762712,0.745762712,0.789842294,0.954185106,0.62,,,,
Process111,8,0.809917355,0.809917355,0.817690476,0.959765957,0.675,,,,
Process111,8,0.788461538,0.788461538,0.798777174,0.956874419,0.38,,,,
Process111,8,0.478632479,0.478632479,0.755455455,0.932502174,0.335,,,,
Process111,8,0.728813559,0.728813559,0.764164456,0.946116667,0.36,,,,
Process111,8,0.650406504,0.650406504,0.713545151,0.927968085,0.615,,,,
Process111,8,0.608695652,0.608695652,0.727,0.932369565,0.42,,,,
Process111,8,0.765217391,0.765217391,0.748931624,0.942114894,0.57,,,,
Process111,8,0.725663717,0.725663717,0.812261905,0.959156522,0.56,,,,
Process111,8,0.704918033,0.704918033,0.785085044,0.948604255,0.27,,,,
Process111,8,0.775862069,0.775862069,0.779017544,0.948813043,0.445,,,,
Process111,8,0.777777778,0.777777778,0.726340996,0.932541176,0.545,,,,
Process111,8,0.710743802,0.710743802,0.733280423,0.938128571,0.55,,,,
Process111,9,0.806722689,0.806722689,0.76712963,0.947216327,0.66,,,,
Process111,9,0.793103448,0.793103448,0.74,0.938745833,0.41,,,,
Process111,9,0.756302521,0.756302521,0.782351648,0.9473875,0.585,,,,
Process111,9,0.767857143,0.767857143,0.72669281,0.937220833,0.485,,,,
Process111,9,0.74137931,0.74137931,0.78867433,0.953276596,0.48,,,,
Process111,9,0.803278689,0.803278689,0.824183007,0.955131111,0.73,,,,
Process111,9,0.715447154,0.715447154,0.757432945,0.942558333,0.64,,,,
Process111,9,0.719298246,0.719298246,0.756291188,0.943906522,0.345,,,,
Process111,9,0.847457627,0.847457627,0.764222222,0.943066667,0.5,,,,
Process111,9,0.823529412,0.823529412,0.798034188,0.955520833,0.665,,,,
Process111,9,0.730434783,0.730434783,0.855500792,0.964348889,0.425,,,,
Process111,9,0.694915254,0.694915254,0.704075092,0.924015217,0.59,,,,
Process111,9,0.867256637,0.867256637,0.820641304,0.958095652,0.36,,,,
Process111,9,0.605504587,0.605504587,0.753898051,0.937013953,0.345,,,,
Process111,9,0.694915254,0.694915254,0.702222222,0.9290875,0.55,,,,
Process111,9,0.650406504,0.650406504,0.716118156,0.931655102,0.545,,,,
Process111,9,0.847457627,0.847457627,0.788226852,0.951697959,0.465,,,,
Process111,9,0.654867257,0.654867257,0.824968124,0.95852,0.485,,,,
Process111,9,0.871794872,0.871794872,0.883077579,0.971621739,0.61,,,,
Process111,9,0.67826087,0.67826087,0.772390805,0.947825532,0.51,,,,
Process111,9,0.765217391,0.765217391,0.778205128,0.943713636,0.485,,,,
Process111,9,0.623853211,0.623853211,0.748870968,0.942388889,0.33,,,,
Process111,9,0.727272727,0.727272727,0.770970696,0.944972917,0.56,,,,
Process111,9,0.661016949,0.661016949,0.716046319,0.931212766,0.5,,,,
Process111,9,0.559322034,0.559322034,0.663091787,0.916125,0.41,,,,
Process111,9,0.786324786,0.786324786,0.757478632,0.943802128,0.605,,,,
Process111,9,0.810810811,0.810810811,0.810352941,0.95974,0.52,,,,
Process111,9,0.773109244,0.773109244,0.755515645,0.944726531,0.535,,,,
Process111,9,0.757281553,0.757281553,0.74228474,0.938148837,0.405,,,,
Process111,9,0.769230769,0.769230769,0.750247413,0.942114894,0.445,,,,
Process111,9,0.75862069,0.75862069,0.825574713,0.961013043,0.475,,,,
Process111,9,0.840336134,0.840336134,0.836555556,0.962751064,0.67,,,,
Process111,9,0.639344262,0.639344262,0.69066382,0.92558,0.605,,,,
Process111,9,0.67768595,0.67768595,0.748485577,0.9397625,0.575,,,,
Process111,9,0.810344828,0.810344828,0.797684211,0.951995652,0.27,,,,
Process111,9,0.820512821,0.820512821,0.766666667,0.943473333,0.645,,,,
Process111,9,0.689655172,0.689655172,0.742559211,0.940856522,0.585,,,,
Process111,9,0.542056075,0.542056075,0.676521739,0.920157778,0.29,,,,
Process111,9,0.677165354,0.677165354,0.669625993,0.91765,0.465,,,,
Process111,9,0.788990826,0.788990826,0.753970588,0.942931111,0.49,,,,
Process111,9,0.661157025,0.661157025,0.719323443,0.933273469,0.57,,,,
Process111,9,0.770491803,0.770491803,0.713888889,0.929912245,0.55,,,,
Process111,9,0.719298246,0.719298246,0.822474747,0.957697826,0.335,,,,
Process111,9,0.556521739,0.556521739,0.73447205,0.933713333,0.445,,,,
Process111,9,0.677966102,0.677966102,0.745985577,0.941414583,0.485,,,,
Process111,9,0.68907563,0.68907563,0.757207934,0.94166875,0.435,,,,
Process111,9,0.695652174,0.695652174,0.723050398,0.935495745,0.535,,,,
Process111,9,0.699186992,0.699186992,0.709613527,0.92794375,0.415,,,,
Process111,9,0.782608696,0.782608696,0.766574899,0.943282979,0.445,,,,
Process111,9,0.719298246,0.719298246,0.783121597,0.94998,0.55,,,,
Process111,10,0.783333333,0.783333333,0.740845704,0.936204167,0.585,,,,
Process111,10,0.566371681,0.566371681,0.73742246,0.938221277,0.5,,,,
Process111,10,0.75862069,0.75862069,0.776453441,0.945365217,0.56,,,,
Process111,10,0.788990826,0.788990826,0.775560897,0.949397727,0.475,,,,
Process111,10,0.699186992,0.699186992,0.661883117,0.91421875,0.52,,,,
Process111,10,0.52991453,0.52991453,0.761603604,0.938867391,0.33,,,,
Process111,10,0.624,0.624,0.649710145,0.913309615,0.54,,,,
Process111,10,0.809917355,0.809917355,0.734352941,0.933895918,0.55,,,,
Process111,10,0.767857143,0.767857143,0.811624396,0.950774419,0.585,,,,
Process111,10,0.752293578,0.752293578,0.733111111,0.936730233,0.5,,,,
Process111,10,0.619469027,0.619469027,0.725636364,0.933563043,0.465,,,,
Process111,10,0.614035088,0.614035088,0.7475,0.940084444,0.51,,,,
Process111,10,0.735042735,0.735042735,0.724358974,0.929584783,0.35,,,,
Process111,10,0.620689655,0.620689655,0.733321886,0.935441667,0.335,,,,
Process111,10,0.857142857,0.857142857,0.725738916,0.934486,0.59,,,,
Process111,10,0.683333333,0.683333333,0.681116585,0.921944898,0.34,,,,
Process111,10,0.745454545,0.745454545,0.709162393,0.9329,0.515,,,,
