sep=,
model,addActSerial,addActParallel,deleteAct,replaceAct,addConst,removeConst,GED
Process101,1,2,2,1,1,2,0.4193333333333331
Process101,1,2,2,1,1,3,0.47533333333333305
Process101,1,2,2,1,2,0,0.4926666666666667
Process101,1,2,2,1,2,1,0.427333333333333
Process101,1,2,2,1,2,2,0.44466666666666643
Process101,1,2,2,1,2,3,0.4833333333333334
Process101,1,2,2,1,3,0,0.44599999999999984
Process101,1,2,2,1,3,1,0.45533333333333315
Process101,1,2,2,1,3,2,0.44266666666666643
Process101,1,2,2,1,3,3,0.46133333333333304
Process101,1,2,2,2,0,0,0.4446666666666663
Process101,1,2,2,2,0,1,0.44266666666666643
Process101,1,2,2,2,0,2,0.3846666666666666
Process101,1,2,2,2,0,3,0.47399999999999975
Process101,1,2,2,2,1,0,0.46866666666666656
Process101,1,2,2,2,1,1,0.4333333333333331
Process101,1,2,2,2,1,2,0.4053333333333333
Process101,1,2,2,2,1,3,0.43399999999999983
Process101,1,2,2,2,2,0,0.45933333333333304
Process101,1,2,2,2,2,1,0.4266666666666665
Process101,1,2,2,2,2,2,0.47333333333333316
Process101,1,2,2,2,2,3,0.4199999999999998
Process101,1,2,2,2,3,0,0.4806666666666666
Process101,1,2,2,2,3,1,0.47133333333333305
Process101,1,2,2,2,3,2,0.47866666666666646
Process101,1,2,2,2,3,3,0.44133333333333297
Process101,1,2,2,3,0,0,0.3899999999999999
Process101,1,2,2,3,0,1,0.47933333333333317
Process101,1,2,2,3,0,2,0.4073333333333332
Process101,1,2,2,3,0,3,0.4159999999999998
Process101,1,2,2,3,1,0,0.40999999999999986
Process101,1,2,2,3,1,1,0.4266666666666664
Process101,1,2,2,3,1,2,0.4453333333333331
Process101,1,2,2,3,1,3,0.43466666666666653
Process101,1,2,2,3,2,0,0.44266666666666654
Process101,1,2,2,3,2,1,0.4346666666666665
Process101,1,2,2,3,2,2,0.439333333333333
Process101,1,2,2,3,2,3,0.4193333333333331
Process101,1,2,2,3,3,0,0.3313333333333336
Process101,1,2,2,3,3,1,0.4226666666666664
Process101,1,2,2,3,3,2,0.44133333333333313
Process101,1,2,2,3,3,3,0.453333333333333
Process101,1,2,3,0,0,0,0.47066666666666634
Process101,1,2,3,0,0,1,0.498
Process101,1,2,3,0,0,2,0.48999999999999994
Process101,1,2,3,0,0,3,0.4839999999999999
Process101,1,2,3,0,1,0,0.4193333333333331
Process101,1,2,3,0,1,1,0.46933333333333327
Process101,1,2,3,0,1,2,0.4593333333333331
Process101,1,2,3,0,1,3,0.4619999999999998
Process101,1,2,3,0,2,0,0.46466666666666645
Process101,1,2,3,0,2,1,0.47199999999999975
Process101,1,2,3,0,2,2,0.47533333333333316
Process101,1,2,3,0,2,3,0.47199999999999986
Process101,1,2,3,0,3,0,0.4019999999999998
Process101,1,2,3,0,3,1,0.4113333333333332
Process101,1,2,3,0,3,2,0.44666666666666643
Process101,1,2,3,0,3,3,0.4499999999999997
Process101,1,2,3,1,0,0,0.4819999999999998
Process101,1,2,3,1,0,1,0.4353333333333331
Process101,1,2,3,1,0,2,0.46866666666666645
Process101,1,2,3,1,0,3,0.4393333333333331
Process101,1,2,3,1,1,0,0.3886666666666666
Process101,1,2,3,1,1,1,0.44799999999999984
Process101,1,2,3,1,1,2,0.374
Process101,1,2,3,1,1,3,0.46199999999999986
Process101,1,2,3,1,2,0,0.4406666666666665
Process101,1,2,3,1,2,1,0.4286666666666666
Process101,1,2,3,1,2,2,0.4533333333333332
Process101,1,2,3,1,2,3,0.36800000000000005
Process101,1,2,3,1,3,0,0.4426666666666664
Process101,1,2,3,1,3,1,0.4339999999999997
Process101,1,2,3,1,3,2,0.3733333333333334
Process101,1,2,3,1,3,3,0.3999999999999999
Process101,1,2,3,2,0,0,0.45266666666666644
Process101,1,2,3,2,0,1,0.43933333333333313
Process101,1,2,3,2,0,2,0.3666666666666667
Process101,1,2,3,2,0,3,0.3946666666666665
Process101,1,2,3,2,1,0,0.4619999999999999
Process101,1,2,3,2,1,1,0.46066666666666634
Process101,1,2,3,2,1,2,0.38133333333333325
Process101,1,2,3,2,1,3,0.47000000000000003
Process101,1,2,3,2,2,0,0.3520000000000001
Process101,1,2,3,2,2,1,0.4446666666666663
Process101,1,2,3,2,2,2,0.4213333333333331
Process101,1,2,3,2,2,3,0.41799999999999987
Process101,1,2,3,2,3,0,0.45599999999999974
Process101,1,2,3,2,3,1,0.45399999999999985
Process101,1,2,3,2,3,2,0.4066666666666666
Process101,1,2,3,2,3,3,0.4173333333333331
Process101,1,2,3,3,0,0,0.4173333333333332
Process101,1,2,3,3,0,1,0.4173333333333331
Process101,1,2,3,3,0,2,0.3666666666666667
Process101,1,2,3,3,0,3,0.46733333333333305
Process101,1,2,3,3,1,0,0.4199999999999999
Process101,1,2,3,3,1,1,0.4293333333333331
Process101,1,2,3,3,1,2,0.45733333333333304
Process101,1,2,3,3,1,3,0.40866666666666657
Process101,1,2,3,3,2,0,0.34400000000000014
Process101,1,2,3,3,2,1,0.45933333333333315
Process101,1,2,3,3,2,2,0.3833333333333333
Process101,1,2,3,3,2,3,0.4399999999999997
Process101,1,2,3,3,3,0,0.45333333333333325
Process101,1,2,3,3,3,1,0.41333333333333316
Process101,1,2,3,3,3,2,0.38266666666666665
Process101,1,2,3,3,3,3,0.44933333333333314
Process101,1,3,0,0,0,0,0.47933333333333306
Process101,1,3,0,0,0,1,0.4879999999999999
Process101,1,3,0,0,0,2,0.48599999999999977
Process101,1,3,0,0,0,3,0.47466666666666635
Process101,1,3,0,0,1,0,0.37333333333333335
Process101,1,3,0,0,1,1,0.49066666666666653
Process101,1,3,0,0,1,2,0.4866666666666666
Process101,1,3,0,0,1,3,0.44266666666666643
Process101,1,3,0,0,2,0,0.4406666666666663
Process101,1,3,0,0,2,1,0.47599999999999987
Process101,1,3,0,0,2,2,0.46133333333333315
Process101,1,3,0,0,2,3,0.46466666666666645
Process101,1,3,0,0,3,0,0.4813333333333334
Process101,1,3,0,0,3,1,0.46666666666666656
Process101,1,3,0,0,3,2,0.4866666666666666
Process101,1,3,0,0,3,3,0.47066666666666657
Process101,1,3,0,1,0,0,0.46866666666666645
Process101,1,3,0,1,0,1,0.4806666666666666
Process101,1,3,0,1,0,2,0.46799999999999975
Process101,1,3,0,1,0,3,0.45999999999999996
Process101,1,3,0,1,1,0,0.47466666666666657
Process101,1,3,0,1,1,1,0.4379999999999997
Process101,1,3,0,1,1,2,0.47199999999999986
Process101,1,3,0,1,1,3,0.46199999999999986
Process101,1,3,0,1,2,0,0.46133333333333293
Process101,1,3,0,1,2,1,0.49133333333333334
Process101,1,3,0,1,2,2,0.42199999999999976
Process101,1,3,0,1,2,3,0.47866666666666635
Process101,1,3,0,1,3,0,0.3460000000000001
Process101,1,3,0,1,3,1,0.34800000000000014
Process101,1,3,0,1,3,2,0.46066666666666656
Process101,1,3,0,1,3,3,0.4839999999999999
Process101,1,3,0,2,0,0,0.4599999999999998
Process101,1,3,0,2,0,1,0.4506666666666665
Process101,1,3,0,2,0,2,0.46999999999999975
Process101,1,3,0,2,0,3,0.4226666666666665
Process101,1,3,0,2,1,0,0.45333333333333314
Process101,1,3,0,2,1,1,0.4633333333333331
Process101,1,3,0,2,1,2,0.46799999999999997
Process101,1,3,0,2,1,3,0.4579999999999997
Process101,1,3,0,2,2,0,0.4219999999999998
Process101,1,3,0,2,2,1,0.46666666666666634
Process101,1,3,0,2,2,2,0.4186666666666665
Process101,1,3,0,2,2,3,0.45266666666666644
Process101,1,3,0,2,3,0,0.43266666666666653
Process101,1,3,0,2,3,1,0.45999999999999974
Process101,1,3,0,2,3,2,0.44399999999999973
Process101,1,3,0,2,3,3,0.4173333333333332
Process101,1,3,0,3,0,0,0.46199999999999963
Process101,1,3,0,3,0,1,0.41999999999999993
Process101,1,3,0,3,0,2,0.45399999999999974
Process101,1,3,0,3,0,3,0.4366666666666664
Process101,1,3,0,3,1,0,0.45333333333333314
Process101,1,3,0,3,1,1,0.45466666666666644
Process101,1,3,0,3,1,2,0.41999999999999993
Process101,1,3,0,3,1,3,0.4453333333333331
Process101,1,3,0,3,2,0,0.41866666666666646
Process101,1,3,0,3,2,1,0.4186666666666665
Process101,1,3,0,3,2,2,0.44399999999999984
Process101,1,3,0,3,2,3,0.4359999999999997
Process101,1,3,0,3,3,0,0.46599999999999986
Process101,1,3,0,3,3,1,0.43999999999999967
Process101,1,3,0,3,3,2,0.39466666666666655
Process101,1,3,0,3,3,3,0.45533333333333315
Process101,1,3,1,0,0,0,0.4166666666666664
Process101,1,3,1,0,0,1,0.4753333333333333
Process101,1,3,1,0,0,2,0.4779999999999999
Process101,1,3,1,0,0,3,0.46133333333333304
Process101,1,3,1,0,1,0,0.4493333333333331
Process101,1,3,1,0,1,1,0.47599999999999987
Process101,1,3,1,0,1,2,0.4699999999999998
Process101,1,3,1,0,1,3,0.46799999999999975
Process101,1,3,1,0,2,0,0.49
Process101,1,3,1,0,2,1,0.47466666666666646
Process101,1,3,1,0,2,2,0.45666666666666644
Process101,1,3,1,0,2,3,0.4486666666666665
Process101,1,3,1,0,3,0,0.4939999999999998
Process101,1,3,1,0,3,1,0.47799999999999976
Process101,1,3,1,0,3,2,0.47266666666666646
Process101,1,3,1,0,3,3,0.4599999999999997
Process101,1,3,1,1,0,0,0.4506666666666664
Process101,1,3,1,1,0,1,0.47333333333333316
Process101,1,3,1,1,0,2,0.4613333333333332
Process101,1,3,1,1,0,3,0.47399999999999987
Process101,1,3,1,1,1,0,0.47199999999999986
Process101,1,3,1,1,1,1,0.46466666666666656
Process101,1,3,1,1,1,2,0.45066666666666644
Process101,1,3,1,1,1,3,0.4699999999999998
Process101,1,3,1,1,2,0,0.4419999999999998
Process101,1,3,1,1,2,1,0.4886666666666666
Process101,1,3,1,1,2,2,0.3253333333333336
Process101,1,3,1,1,2,3,0.43666666666666637
Process101,1,3,1,1,3,0,0.4733333333333332
Process101,1,3,1,1,3,1,0.4106666666666665
Process101,1,3,1,1,3,2,0.45066666666666644
Process101,1,3,1,1,3,3,0.45199999999999974
Process101,1,3,1,2,0,0,0.4246666666666665
Process101,1,3,1,2,0,1,0.44799999999999984
Process101,1,3,1,2,0,2,0.4639999999999998
Process101,1,3,1,2,0,3,0.4246666666666664
Process101,1,3,1,2,1,0,0.45066666666666655
Process101,1,3,1,2,1,1,0.44266666666666643
Process101,1,3,1,2,1,2,0.4186666666666665
Process101,1,3,1,2,1,3,0.4553333333333331
Process101,1,3,1,2,2,0,0.4506666666666663
Process101,1,3,1,2,2,1,0.44399999999999973
Process101,1,3,1,2,2,2,0.45266666666666644
Process101,1,3,1,2,2,3,0.44599999999999984
Process101,1,3,1,2,3,0,0.374
Process101,1,3,1,2,3,1,0.4653333333333331
Process101,1,3,1,2,3,2,0.45266666666666655
Process101,1,3,1,2,3,3,0.4359999999999999
Process101,1,3,1,3,0,0,0.4159999999999998
Process101,1,3,1,3,0,1,0.45066666666666644
Process101,1,3,1,3,0,2,0.44266666666666643
Process101,1,3,1,3,0,3,0.4126666666666665
Process101,1,3,1,3,1,0,0.43399999999999983
Process101,1,3,1,3,1,1,0.48066666666666646
Process101,1,3,1,3,1,2,0.40266666666666656
Process101,1,3,1,3,1,3,0.3979999999999999
Process101,1,3,1,3,2,0,0.45933333333333315
Process101,1,3,1,3,2,1,0.46466666666666645
Process101,1,3,1,3,2,2,0.4346666666666665
Process101,1,3,1,3,2,3,0.42599999999999993
Process101,1,3,1,3,3,0,0.4146666666666665
Process101,1,3,1,3,3,1,0.45133333333333303
Process101,1,3,1,3,3,2,0.45533333333333315
Process101,1,3,1,3,3,3,0.41733333333333333
Process101,1,3,2,0,0,0,0.47599999999999976
Process101,1,3,2,0,0,1,0.46066666666666645
Process101,1,3,2,0,0,2,0.4773333333333334
Process101,1,3,2,0,0,3,0.4259999999999997
Process101,1,3,2,0,1,0,0.4419999999999999
Process101,1,3,2,0,1,1,0.39466666666666667
Process101,1,3,2,0,1,2,0.46733333333333316
Process101,1,3,2,0,1,3,0.46466666666666645
Process101,1,3,2,0,2,0,0.445333333333333
Process101,1,3,2,0,2,1,0.35133333333333344
Process101,1,3,2,0,2,2,0.4346666666666664
Process101,1,3,2,0,2,3,0.47066666666666646
Process101,1,3,2,0,3,0,0.45266666666666644
Process101,1,3,2,0,3,1,0.47666666666666657
Process101,1,3,2,0,3,2,0.443333333333333
Process101,1,3,2,0,3,3,0.47133333333333316
Process101,1,3,2,1,0,0,0.4493333333333331
Process101,1,3,2,1,0,1,0.4053333333333332
Process101,1,3,2,1,0,2,0.46866666666666656
Process101,1,3,2,1,0,3,0.4373333333333331
Process101,1,3,2,1,1,0,0.45866666666666656
Process101,1,3,2,1,1,1,0.4746666666666663
Process101,1,3,2,1,1,2,0.455333333333333
Process101,1,3,2,1,1,3,0.4693333333333331
Process101,1,3,2,1,2,0,0.45199999999999974
Process101,1,3,2,1,2,1,0.429333333333333
Process101,1,3,2,1,2,2,0.46933333333333316
Process101,1,3,2,1,2,3,0.4193333333333331
Process101,1,3,2,1,3,0,0.42399999999999977
Process101,1,3,2,1,3,1,0.46799999999999975
Process101,1,3,2,1,3,2,0.4006666666666666
Process101,1,3,2,1,3,3,0.45399999999999985
Process101,1,3,2,2,0,0,0.46733333333333316
Process101,1,3,2,2,0,1,0.45399999999999974
Process101,1,3,2,2,0,2,0.41466666666666646
Process101,1,3,2,2,0,3,0.4159999999999998
Process101,1,3,2,2,1,0,0.43666666666666637
Process101,1,3,2,2,1,1,0.47666666666666657
Process101,1,3,2,2,1,2,0.4259999999999998
Process101,1,3,2,2,1,3,0.4646666666666664
Process101,1,3,2,2,2,0,0.47266666666666635
Process101,1,3,2,2,2,1,0.4533333333333329
Process101,1,3,2,2,2,2,0.4499999999999998
Process101,1,3,2,2,2,3,0.42466666666666647
Process101,1,3,2,2,3,0,0.45399999999999974
Process101,1,3,2,2,3,1,0.4359999999999997
Process101,1,3,2,2,3,2,0.4433333333333331
Process101,1,3,2,2,3,3,0.44466666666666643
Process101,1,3,2,3,0,0,0.4493333333333331
Process101,1,3,2,3,0,1,0.4179999999999998
Process101,1,3,2,3,0,2,0.4333333333333332
Process101,1,3,2,3,0,3,0.4353333333333331
Process101,1,3,2,3,1,0,0.4486666666666665
Process101,1,3,2,3,1,1,0.441333333333333
Process101,1,3,2,3,1,2,0.3919999999999999
Process101,1,3,2,3,1,3,0.3926666666666666
Process101,1,3,2,3,2,0,0.40466666666666656
Process101,1,3,2,3,2,1,0.3786666666666667
Process101,1,3,2,3,2,2,0.43733333333333313
Process101,1,3,2,3,2,3,0.4219999999999998
Process101,1,3,2,3,3,0,0.4519999999999998
Process101,1,3,2,3,3,1,0.30066666666666697
Process101,1,3,2,3,3,2,0.4253333333333331
Process101,1,3,2,3,3,3,0.3866666666666666
Process101,1,3,3,0,0,0,0.47599999999999976
Process101,1,3,3,0,0,1,0.47533333333333316
Process101,1,3,3,0,0,2,0.45066666666666644
Process101,1,3,3,0,0,3,0.46199999999999986
Process101,1,3,3,0,1,0,0.47133333333333327
Process101,1,3,3,0,1,1,0.46266666666666645
Process101,1,3,3,0,1,2,0.48133333333333317
Process101,1,3,3,0,1,3,0.44666666666666655
Process101,1,3,3,0,2,0,0.4826666666666664
Process101,1,3,3,0,2,1,0.48133333333333317
Process101,1,3,3,0,2,2,0.4233333333333331
Process101,1,3,3,0,2,3,0.4199999999999998
Process101,1,3,3,0,3,0,0.35000000000000003
Process101,1,3,3,0,3,1,0.4213333333333332
Process101,1,3,3,0,3,2,0.46133333333333304
Process101,1,3,3,0,3,3,0.45199999999999985
Process101,1,3,3,1,0,0,0.3946666666666665
Process101,1,3,3,1,0,1,0.39133333333333326
Process101,1,3,3,1,0,2,0.45599999999999985
Process101,1,3,3,1,0,3,0.4506666666666664
Process101,1,3,3,1,1,0,0.42533333333333323
Process101,1,3,3,1,1,1,0.43533333333333313
Process101,1,3,3,1,1,2,0.4066666666666665
Process101,1,3,3,1,1,3,0.4119999999999998
Process101,1,3,3,1,2,0,0.3633333333333334
Process101,1,3,3,1,2,1,0.45999999999999985
Process101,1,3,3,1,2,2,0.4613333333333331
Process101,1,3,3,1,2,3,0.46733333333333316
Process101,1,3,3,1,3,0,0.45333333333333303
Process101,1,3,3,1,3,1,0.43733333333333313
Process101,1,3,3,1,3,2,0.44933333333333314
Process101,1,3,3,1,3,3,0.40399999999999986
Process101,1,3,3,2,0,0,0.45599999999999974
Process101,1,3,3,2,0,1,0.43799999999999983
Process101,1,3,3,2,0,2,0.45266666666666655
Process101,1,3,3,2,0,3,0.43666666666666637
Process101,1,3,3,2,1,0,0.44399999999999973
Process101,1,3,3,2,1,1,0.4286666666666664
Process101,1,3,3,2,1,2,0.43733333333333313
Process101,1,3,3,2,1,3,0.4333333333333331
Process101,1,3,3,2,2,0,0.4379999999999999
Process101,1,3,3,2,2,1,0.4333333333333331
Process101,1,3,3,2,2,2,0.3919999999999999
Process101,1,3,3,2,2,3,0.4319999999999997
Process101,1,3,3,2,3,0,0.4506666666666663
Process101,1,3,3,2,3,1,0.4353333333333332
Process101,1,3,3,2,3,2,0.3926666666666666
Process101,1,3,3,2,3,3,0.43066666666666653
Process101,1,3,3,3,0,0,0.3273333333333336
Process101,1,3,3,3,0,1,0.4226666666666664
Process101,1,3,3,3,0,2,0.42599999999999993
Process101,1,3,3,3,0,3,0.3966666666666665
Process101,1,3,3,3,1,0,0.4013333333333332
Process101,1,3,3,3,1,1,0.4219999999999997
Process101,1,3,3,3,1,2,0.4486666666666663
Process101,1,3,3,3,1,3,0.4126666666666664
Process101,1,3,3,3,2,0,0.44266666666666643
Process101,1,3,3,3,2,1,0.44999999999999973
Process101,1,3,3,3,2,2,0.3360000000000002
Process101,1,3,3,3,2,3,0.31733333333333363
Process101,1,3,3,3,3,0,0.4393333333333332
Process101,1,3,3,3,3,1,0.44599999999999973
Process101,1,3,3,3,3,2,0.4359999999999997
Process101,1,3,3,3,3,3,0.36466666666666675
Process101,2,0,0,0,0,0,0.5146666666666667
Process101,2,0,0,0,0,1,0.5160000000000001
Process101,2,0,0,0,0,2,0.4873333333333331
Process101,2,0,0,0,0,3,0.47266666666666646
Process101,2,0,0,0,1,0,0.5080000000000001
Process101,2,0,0,0,1,1,0.5113333333333336
Process101,2,0,0,0,1,2,0.5080000000000001
Process101,2,0,0,0,1,3,0.46399999999999975
Process101,2,0,0,0,2,0,0.5246666666666668
Process101,2,0,0,0,2,1,0.514
Process101,2,0,0,0,2,2,0.51
Process101,2,0,0,0,2,3,0.5080000000000002
Process101,2,0,0,0,3,0,0.49866666666666654
Process101,2,0,0,0,3,1,0.5113333333333334
Process101,2,0,0,0,3,2,0.5033333333333334
Process101,2,0,0,0,3,3,0.5073333333333335
Process101,2,0,0,1,0,0,0.4920000000000001
Process101,2,0,0,1,0,1,0.4546666666666665
Process101,2,0,0,1,0,2,0.47799999999999987
Process101,2,0,0,1,0,3,0.47333333333333305
Process101,2,0,0,1,1,0,0.46733333333333316
Process101,2,0,0,1,1,1,0.47399999999999975
Process101,2,0,0,1,1,2,0.4833333333333331
Process101,2,0,0,1,1,3,0.5113333333333333
Process101,2,0,0,1,2,0,0.5046666666666666
Process101,2,0,0,1,2,1,0.4913333333333334
Process101,2,0,0,1,2,2,0.4859999999999999
Process101,2,0,0,1,2,3,0.4533333333333331
Process101,2,0,0,1,3,0,0.5053333333333332
Process101,2,0,0,1,3,1,0.4946666666666666
Process101,2,0,0,1,3,2,0.4906666666666665
Process101,2,0,0,1,3,3,0.46199999999999974
Process101,2,0,0,2,0,0,0.4906666666666666
Process101,2,0,0,2,0,1,0.4639999999999998
Process101,2,0,0,2,0,2,0.47066666666666657
Process101,2,0,0,2,0,3,0.47399999999999975
Process101,2,0,0,2,1,0,0.4386666666666665
Process101,2,0,0,2,1,1,0.5053333333333334
Process101,2,0,0,2,1,2,0.44133333333333313
Process101,2,0,0,2,1,3,0.4873333333333333
Process101,2,0,0,2,2,0,0.4839999999999998
Process101,2,0,0,2,2,1,0.46333333333333315
Process101,2,0,0,2,2,2,0.45333333333333314
Process101,2,0,0,2,2,3,0.46199999999999974
Process101,2,0,0,2,3,0,0.44733333333333297
Process101,2,0,0,2,3,1,0.4813333333333333
Process101,2,0,0,2,3,2,0.42799999999999977
Process101,2,0,0,2,3,3,0.4886666666666666
Process101,2,0,0,3,0,0,0.45866666666666633
Process101,2,0,0,3,0,1,0.47599999999999976
Process101,2,0,0,3,0,2,0.4399999999999998
Process101,2,0,0,3,0,3,0.4379999999999998
Process101,2,0,0,3,1,0,0.4893333333333332
Process101,2,0,0,3,1,1,0.47866666666666646
Process101,2,0,0,3,1,2,0.45533333333333303
Process101,2,0,0,3,1,3,0.43533333333333313
Process101,2,0,0,3,2,0,0.4679999999999997
Process101,2,0,0,3,2,1,0.46266666666666656
Process101,2,0,0,3,2,2,0.4226666666666665
Process101,2,0,0,3,2,3,0.46066666666666645
Process101,2,0,0,3,3,0,0.46266666666666656
Process101,2,0,0,3,3,1,0.47266666666666635
Process101,2,0,0,3,3,2,0.4726666666666665
Process101,2,0,0,3,3,3,0.4293333333333332
Process101,2,0,1,0,0,0,0.4933333333333334
Process101,2,0,1,0,0,1,0.5266666666666671
Process101,2,0,1,0,0,2,0.47733333333333317
Process101,2,0,1,0,0,3,0.47933333333333306
Process101,2,0,1,0,1,0,0.49599999999999994
Process101,2,0,1,0,1,1,0.49333333333333323
Process101,2,0,1,0,1,2,0.4706666666666664
Process101,2,0,1,0,1,3,0.47533333333333316
Process101,2,0,1,0,2,0,0.4920000000000001
Process101,2,0,1,0,2,1,0.5253333333333337
Process101,2,0,1,0,2,2,0.5066666666666666
Process101,2,0,1,0,2,3,0.47266666666666646
Process101,2,0,1,0,3,0,0.5106666666666666
Process101,2,0,1,0,3,1,0.5020000000000001
Process101,2,0,1,0,3,2,0.4353333333333331
Process101,2,0,1,0,3,3,0.49466666666666637
Process101,2,0,1,1,0,0,0.4819999999999998
Process101,2,0,1,1,0,1,0.49200000000000005
Process101,2,0,1,1,0,2,0.4913333333333332
Process101,2,0,1,1,0,3,0.478
Process101,2,0,1,1,1,0,0.47666666666666646
Process101,2,0,1,1,1,1,0.5053333333333334
Process101,2,0,1,1,1,2,0.47733333333333317
Process101,2,0,1,1,1,3,0.46933333333333327
Process101,2,0,1,1,2,0,0.5066666666666668
Process101,2,0,1,1,2,1,0.48133333333333317
Process101,2,0,1,1,2,2,0.47266666666666657
Process101,2,0,1,1,2,3,0.437333333333333
Process101,2,0,1,1,3,0,0.3879999999999999
Process101,2,0,1,1,3,1,0.4306666666666665
Process101,2,0,1,1,3,2,0.4666666666666666
Process101,2,0,1,1,3,3,0.47733333333333317
Process101,2,0,1,2,0,0,0.48866666666666636
Process101,2,0,1,2,0,1,0.46599999999999964
Process101,2,0,1,2,0,2,0.48199999999999976
Process101,2,0,1,2,0,3,0.4073333333333332
Process101,2,0,1,2,1,0,0.4906666666666667
Process101,2,0,1,2,1,1,0.45133333333333303
Process101,2,0,1,2,1,2,0.45133333333333303
Process101,2,0,1,2,1,3,0.44666666666666643
Process101,2,0,1,2,2,0,0.44066666666666654
Process101,2,0,1,2,2,1,0.492
Process101,2,0,1,2,2,2,0.4786666666666666
Process101,2,0,1,2,2,3,0.47266666666666635
Process101,2,0,1,2,3,0,0.46799999999999986
Process101,2,0,1,2,3,1,0.4786666666666664
Process101,2,0,1,2,3,2,0.47599999999999976
Process101,2,0,1,2,3,3,0.5046666666666668
Process101,2,0,1,3,0,0,0.44933333333333303
Process101,2,0,1,3,0,1,0.44666666666666643
Process101,2,0,1,3,0,2,0.4453333333333331
Process101,2,0,1,3,0,3,0.4479999999999996
Process101,2,0,1,3,1,0,0.44799999999999973
Process101,2,0,1,3,1,1,0.49333333333333323
Process101,2,0,1,3,1,2,0.4153333333333332
Process101,2,0,1,3,1,3,0.4333333333333331
Process101,2,0,1,3,2,0,0.45799999999999985
Process101,2,0,1,3,2,1,0.4173333333333332
Process101,2,0,1,3,2,2,0.41199999999999987
Process101,2,0,1,3,2,3,0.43133333333333324
Process101,2,0,1,3,3,0,0.4826666666666666
Process101,2,0,1,3,3,1,0.46399999999999975
Process101,2,0,1,3,3,2,0.4293333333333331
Process101,2,0,1,3,3,3,0.43199999999999983
Process101,2,0,2,0,0,0,0.4906666666666666
Process101,2,0,2,0,0,1,0.45466666666666655
Process101,2,0,2,0,0,2,0.44599999999999973
Process101,2,0,2,0,0,3,0.5019999999999998
Process101,2,0,2,0,1,0,0.416
Process101,2,0,2,0,1,1,0.5153333333333334
Process101,2,0,2,0,1,2,0.4533333333333331
Process101,2,0,2,0,1,3,0.4879999999999998
Process101,2,0,2,0,2,0,0.506
Process101,2,0,2,0,2,1,0.4346666666666664
Process101,2,0,2,0,2,2,0.46799999999999986
Process101,2,0,2,0,2,3,0.46333333333333315
Process101,2,0,2,0,3,0,0.47133333333333327
Process101,2,0,2,0,3,1,0.47066666666666646
Process101,2,0,2,0,3,2,0.4966666666666666
Process101,2,0,2,0,3,3,0.5033333333333335
Process101,2,0,2,1,0,0,0.44999999999999973
Process101,2,0,2,1,0,1,0.45799999999999985
Process101,2,0,2,1,0,2,0.47599999999999987
Process101,2,0,2,1,0,3,0.47733333333333317
Process101,2,0,2,1,1,0,0.5039999999999999
Process101,2,0,2,1,1,1,0.4486666666666663
Process101,2,0,2,1,1,2,0.46066666666666645
Process101,2,0,2,1,1,3,0.47733333333333333
Process101,2,0,2,1,2,0,0.4966666666666668
Process101,2,0,2,1,2,1,0.4893333333333332
Process101,2,0,2,1,2,2,0.46533333333333315
Process101,2,0,2,1,2,3,0.4886666666666667
Process101,2,0,2,1,3,0,0.4953333333333332
Process101,2,0,2,1,3,1,0.46933333333333305
Process101,2,0,2,1,3,2,0.4813333333333333
Process101,2,0,2,1,3,3,0.44999999999999973
Process101,2,0,2,2,0,0,0.4693333333333331
Process101,2,0,2,2,0,1,0.4386666666666664
Process101,2,0,2,2,0,2,0.5146666666666667
Process101,2,0,2,2,0,3,0.45799999999999974
Process101,2,0,2,2,1,0,0.47333333333333305
Process101,2,0,2,2,1,1,0.4499999999999998
Process101,2,0,2,2,1,2,0.47666666666666646
Process101,2,0,2,2,1,3,0.47599999999999976
Process101,2,0,2,2,2,0,0.45133333333333303
Process101,2,0,2,2,2,1,0.502
Process101,2,0,2,2,2,2,0.4666666666666665
Process101,2,0,2,2,2,3,0.46199999999999963
Process101,2,0,2,2,3,0,0.44999999999999973
Process101,2,0,2,2,3,1,0.45266666666666644
Process101,2,0,2,2,3,2,0.4599999999999998
Process101,2,0,2,2,3,3,0.47866666666666646
Process101,2,0,2,3,0,0,0.4433333333333331
Process101,2,0,2,3,0,1,0.443333333333333
Process101,2,0,2,3,0,2,0.4006666666666666
Process101,2,0,2,3,0,3,0.47066666666666646
Process101,2,0,2,3,1,0,0.5053333333333332
Process101,2,0,2,3,1,1,0.47199999999999986
Process101,2,0,2,3,1,2,0.46199999999999986
Process101,2,0,2,3,1,3,0.4366666666666664
Process101,2,0,2,3,2,0,0.40333333333333315
Process101,2,0,2,3,2,1,0.43666666666666654
Process101,2,0,2,3,2,2,0.46599999999999986
Process101,2,0,2,3,2,3,0.3926666666666666
Process101,2,0,2,3,3,0,0.39266666666666655
Process101,2,0,2,3,3,1,0.4426666666666664
Process101,2,0,2,3,3,2,0.45999999999999985
Process101,2,0,2,3,3,3,0.4399999999999997
Process101,2,0,3,0,0,0,0.4193333333333333
Process101,2,0,3,0,0,1,0.4519999999999999
Process101,2,0,3,0,0,2,0.4239999999999998
Process101,2,0,3,0,0,3,0.5006666666666666
Process101,2,0,3,0,1,0,0.4466666666666664
Process101,2,0,3,0,1,1,0.49599999999999994
