Step,GED,BehavioralProfile
117,0.4444444444444444,0.9464285714285714
118,0.4571428571428572,0.9464285714285714
119,0.4571428571428572,0.9464285714285714
120,0.4571428571428572,0.9464285714285714
121,0.47058823529411764,0.9821428571428571
122,0.48484848484848486,0.9821428571428571
123,0.47058823529411764,0.9821428571428571
124,0.47058823529411764,0.9821428571428571
125,0.47058823529411764,0.9821428571428571
126,0.47058823529411764,0.9821428571428571
127,0.47058823529411764,0.9821428571428571
128,0.4571428571428572,0.9464285714285714
129,0.4444444444444444,0.9107142857142857
130,0.4444444444444444,0.9107142857142857
131,0.4444444444444444,0.9107142857142857
132,0.4444444444444444,0.9107142857142857
133,0.43243243243243246,0.9107142857142857
134,0.42105263157894735,0.9107142857142857
135,0.41025641025641024,0.9107142857142857
136,0.42105263157894735,0.9107142857142857
137,0.41025641025641024,0.9107142857142857
138,0.4,0.9107142857142857
139,0.3902439024390244,0.9107142857142857
140,0.3902439024390244,0.9107142857142857
141,0.3902439024390244,0.9107142857142857
142,0.3902439024390244,0.9107142857142857
143,0.3902439024390244,0.9107142857142857
144,0.3902439024390244,0.9107142857142857
145,0.3902439024390244,0.9107142857142857
146,0.3902439024390244,0.9107142857142857
147,0.3902439024390244,0.9107142857142857
148,0.3902439024390244,0.9107142857142857
149,0.3902439024390244,0.9107142857142857
150,0.3902439024390244,0.9107142857142857
151,0.3902439024390244,0.9107142857142857
152,0.3902439024390244,0.9107142857142857
153,0.3902439024390244,0.9107142857142857
154,0.3902439024390244,0.9107142857142857
155,0.3902439024390244,0.9107142857142857
156,0.3902439024390244,0.9107142857142857
157,0.3902439024390244,0.9107142857142857
158,0.3902439024390244,0.9107142857142857
159,0.3902439024390244,0.9107142857142857
160,0.3902439024390244,0.9107142857142857
161,0.3902439024390244,0.9107142857142857
162,0.3902439024390244,0.9107142857142857
163,0.3902439024390244,0.9107142857142857
164,0.3902439024390244,0.9107142857142857
165,0.3902439024390244,0.9107142857142857
166,0.3902439024390244,0.9107142857142857
167,0.3902439024390244,0.9107142857142857
168,0.3902439024390244,0.9107142857142857
169,0.3902439024390244,0.9107142857142857
170,0.3902439024390244,0.9107142857142857
171,0.3902439024390244,0.9107142857142857
172,0.3902439024390244,0.9107142857142857
173,0.3902439024390244,0.9107142857142857
174,0.3902439024390244,0.9107142857142857
175,0.3902439024390244,0.9107142857142857
176,0.3902439024390244,0.9107142857142857
177,0.3902439024390244,0.9107142857142857
178,0.38095238095238093,0.9107142857142857
179,0.38095238095238093,0.9107142857142857
180,0.38095238095238093,0.9107142857142857
181,0.38095238095238093,0.9107142857142857
182,0.38095238095238093,0.9107142857142857
183,0.38095238095238093,0.9107142857142857
184,0.38095238095238093,0.9107142857142857
185,0.38095238095238093,0.9107142857142857
186,0.37209302325581395,0.8392857142857143
187,0.36363636363636365,0.8392857142857143
188,0.36363636363636365,0.8392857142857143
189,0.36363636363636365,0.8392857142857143
190,0.36363636363636365,0.8392857142857143
191,0.36363636363636365,0.8392857142857143
192,0.36363636363636365,0.8392857142857143
193,0.3555555555555555,0.75
194,0.34782608695652173,0.75
195,0.34782608695652173,0.75
196,0.34782608695652173,0.75
197,0.34782608695652173,0.75
198,0.34782608695652173,0.75
199,0.34782608695652173,0.75
200,0.34782608695652173,0.75
201,0.34042553191489366,0.75
202,0.33333333333333337,0.5892857142857143
203,0.34042553191489366,0.75
204,0.33333333333333337,0.75
205,0.33333333333333337,0.75
206,0.33333333333333337,0.75
207,0.326530612244898,0.6428571428571429
208,0.31999999999999995,0.6428571428571429
209,0.31999999999999995,0.6428571428571429
210,0.31999999999999995,0.6428571428571429
211,0.31999999999999995,0.6428571428571429
212,0.31999999999999995,0.6428571428571429
213,0.31999999999999995,0.6428571428571429
214,0.31999999999999995,0.6428571428571429
215,0.31999999999999995,0.6428571428571429
216,0.31999999999999995,0.6428571428571429
217,0.31999999999999995,0.6428571428571429
218,0.31999999999999995,0.6428571428571429
219,0.31999999999999995,0.6428571428571429
220,0.31999999999999995,0.6428571428571429
221,0.31999999999999995,0.6428571428571429
222,0.31999999999999995,0.6428571428571429
223,0.31999999999999995,0.6428571428571429
224,0.31999999999999995,0.6428571428571429
225,0.31999999999999995,0.6428571428571429
226,0.33333333333333337,0.6428571428571429
227,0.34042553191489366,0.6428571428571429
228,0.34042553191489366,0.6428571428571429
229,0.34042553191489366,0.6428571428571429
230,0.34042553191489366,0.6428571428571429
231,0.34042553191489366,0.6428571428571429
232,0.34042553191489366,0.6428571428571429
233,0.34042553191489366,0.6428571428571429
234,0.34042553191489366,0.6428571428571429
235,0.34042553191489366,0.6428571428571429
236,0.34042553191489366,0.6428571428571429
237,0.34042553191489366,0.6428571428571429
238,0.34042553191489366,0.6428571428571429
239,0.34042553191489366,0.6428571428571429
240,0.34042553191489366,0.6428571428571429
241,0.34042553191489366,0.6428571428571429
242,0.34042553191489366,0.6428571428571429
243,0.34042553191489366,0.6428571428571429
244,0.34042553191489366,0.6428571428571429
245,0.34042553191489366,0.6428571428571429
246,0.34042553191489366,0.6428571428571429
247,0.34042553191489366,0.6428571428571429
248,0.34042553191489366,0.6428571428571429
249,0.34042553191489366,0.6428571428571429
250,0.33333333333333337,0.6428571428571429
251,0.31999999999999995,0.6428571428571429
252,0.3076923076923077,0.6428571428571429
253,0.2962962962962963,0.6428571428571429
254,0.2857142857142857,0.6428571428571429
255,0.2807017543859649,0.6428571428571429
256,0.2807017543859649,0.6428571428571429
257,0.2807017543859649,0.6428571428571429
258,0.2807017543859649,0.6428571428571429
259,0.2807017543859649,0.6428571428571429
260,0.2807017543859649,0.6428571428571429
261,0.2807017543859649,0.6428571428571429
262,0.2807017543859649,0.6428571428571429
263,0.2857142857142857,0.6428571428571429
264,0.2857142857142857,0.6428571428571429
265,0.2857142857142857,0.6428571428571429
266,0.2857142857142857,0.6428571428571429
267,0.2857142857142857,0.6428571428571429
268,0.2857142857142857,0.6428571428571429
269,0.2857142857142857,0.6428571428571429
270,0.2857142857142857,0.6428571428571429
271,0.2807017543859649,0.6428571428571429
272,0.2857142857142857,0.6428571428571429
273,0.2807017543859649,0.6428571428571429
274,0.2807017543859649,0.6428571428571429
275,0.2807017543859649,0.6428571428571429
276,0.2807017543859649,0.6428571428571429
277,0.27586206896551724,0.6428571428571429
278,0.27586206896551724,0.6428571428571429
279,0.27118644067796616,0.5357142857142857
280,0.27118644067796616,0.5357142857142857
281,0.2666666666666667,0.5357142857142857
282,0.2666666666666667,0.5357142857142857
283,0.2622950819672131,0.5357142857142857
284,0.2622950819672131,0.5357142857142857
285,0.2622950819672131,0.5357142857142857
286,0.2622950819672131,0.5357142857142857
287,0.2622950819672131,0.5357142857142857
288,0.2622950819672131,0.5357142857142857
289,0.2622950819672131,0.5357142857142857
290,0.2622950819672131,0.5357142857142857
291,0.2622950819672131,0.5357142857142857
292,0.2622950819672131,0.5357142857142857
293,0.2622950819672131,0.5357142857142857
294,0.2666666666666667,0.5357142857142857
295,0.22535211267605637,0.5357142857142857
296,0.2666666666666667,0.5357142857142857
297,0.2622950819672131,0.5357142857142857
298,0.2622950819672131,0.5357142857142857
299,0.2622950819672131,0.5357142857142857
300,0.2622950819672131,0.5357142857142857
301,0.2622950819672131,0.5357142857142857
302,0.25806451612903225,0.5357142857142857
303,0.25396825396825395,0.5357142857142857
304,0.25,0.5357142857142857
305,0.24242424242424243,0.5357142857142857
306,0.23880597014925375,0.5357142857142857
307,0.23880597014925375,0.5357142857142857
308,0.23880597014925375,0.5357142857142857
309,0.23880597014925375,0.5357142857142857
310,0.23880597014925375,0.5357142857142857
311,0.23880597014925375,0.5357142857142857
312,0.25806451612903225,0.5357142857142857
313,0.25806451612903225,0.5357142857142857
314,0.25806451612903225,0.5357142857142857
315,0.25806451612903225,0.5357142857142857
316,0.25806451612903225,0.5357142857142857
317,0.25806451612903225,0.5357142857142857
318,0.25806451612903225,0.5357142857142857
319,0.25806451612903225,0.5357142857142857
320,0.25806451612903225,0.5357142857142857
321,0.25806451612903225,0.5357142857142857
322,0.25806451612903225,0.5357142857142857
323,0.25806451612903225,0.5357142857142857
324,0.25806451612903225,0.5357142857142857
325,0.25806451612903225,0.5357142857142857
326,0.25806451612903225,0.5357142857142857
327,0.25806451612903225,0.5357142857142857
328,0.25806451612903225,0.5357142857142857
329,0.25806451612903225,0.5357142857142857
330,0.25806451612903225,0.5357142857142857
331,0.25806451612903225,0.5357142857142857
332,0.25806451612903225,0.5357142857142857
333,0.25806451612903225,0.5357142857142857
334,0.25806451612903225,0.5357142857142857
335,0.25396825396825395,0.5357142857142857
336,0.25396825396825395,0.5357142857142857
337,0.25396825396825395,0.5357142857142857
338,0.25396825396825395,0.5357142857142857
339,0.25396825396825395,0.5357142857142857
340,0.25396825396825395,0.5357142857142857
341,0.25396825396825395,0.5357142857142857
342,0.25396825396825395,0.5357142857142857
343,0.25396825396825395,0.5357142857142857
344,0.25396825396825395,0.5357142857142857
