maxTraces,traceSize,observed,date,memory,model_jaccard,model_precision,model_recall
10,15,4885,2015-05-03T20:19:26.503+02:00,20,0.18983050847457628,NaN,0.0
10,15,4890,2015-05-03T20:19:31.540+02:00,19,0.18983050847457628,NaN,0.0
10,15,4895,2015-05-03T20:19:39.443+02:00,20,0.18983050847457628,NaN,0.0
10,15,4900,2015-05-03T20:19:44.730+02:00,19,0.18983050847457628,NaN,0.0
10,15,4905,2015-05-03T20:19:52.590+02:00,20,0.18983050847457628,NaN,0.0
10,15,4910,2015-05-03T20:19:58.070+02:00,19,0.18983050847457628,NaN,0.0
10,15,4915,2015-05-03T20:20:06.930+02:00,20,0.18983050847457628,NaN,0.0
10,15,4920,2015-05-03T20:20:12.030+02:00,19,0.18983050847457628,NaN,0.0
10,15,4925,2015-05-03T20:20:20.130+02:00,20,0.18983050847457628,NaN,0.0
10,15,4930,2015-05-03T20:20:30.097+02:00,19,0.18983050847457628,NaN,0.0
10,15,4935,2015-05-03T20:20:39.183+02:00,20,0.18983050847457628,NaN,0.0
10,15,4940,2015-05-03T20:20:44.740+02:00,19,0.18983050847457628,NaN,0.0
10,15,4945,2015-05-03T20:20:47.940+02:00,20,0.18983050847457628,NaN,0.0
10,15,4950,2015-05-03T20:27:52.010+02:00,19,0.18983050847457628,NaN,0.0
10,15,4955,2015-05-03T20:28:03.487+02:00,18,0.18983050847457628,NaN,0.0
10,15,4960,2015-05-03T20:28:09.287+02:00,23,0.18983050847457628,NaN,0.0
10,15,4965,2015-05-03T20:28:14.540+02:00,28,0.18983050847457628,NaN,0.0
10,15,4970,2015-05-03T20:28:36.780+02:00,33,0.18983050847457628,NaN,0.0
10,15,4975,2015-05-03T20:28:41.847+02:00,38,0.18983050847457628,NaN,0.0
10,15,4980,2015-05-03T20:28:55.073+02:00,43,0.18983050847457628,NaN,0.0
10,15,4985,2015-05-03T20:28:57.527+02:00,48,0.18983050847457628,NaN,0.0
10,15,4990,2015-05-03T20:29:05.877+02:00,50,0.18983050847457628,NaN,0.0
10,15,4995,2015-05-03T20:29:10.050+02:00,53,0.18983050847457628,NaN,0.0
10,15,5000,2015-05-03T20:29:15.073+02:00,58,0.18983050847457628,NaN,0.0
10,15,5005,2015-05-03T20:29:20.933+02:00,59,0.18983050847457628,NaN,0.0
10,15,5010,2015-05-03T20:29:25.117+02:00,63,0.18983050847457628,NaN,0.0
10,15,5015,2015-05-03T20:29:30.140+02:00,68,0.18983050847457628,NaN,0.0
10,15,5020,2015-05-03T20:29:38.043+02:00,68,0.18983050847457628,NaN,0.0
10,15,5025,2015-05-03T20:29:42.940+02:00,73,0.18983050847457628,NaN,0.0
10,15,5030,2015-05-03T20:29:46.023+02:00,77,0.18983050847457628,NaN,0.0
10,15,5035,2015-05-03T20:29:54.487+02:00,78,0.18983050847457628,NaN,0.0
10,15,5040,2015-05-03T20:29:57.967+02:00,83,0.18983050847457628,NaN,0.0
10,15,5045,2015-05-03T20:30:06.007+02:00,86,0.18983050847457628,NaN,0.0
10,15,5050,2015-05-03T20:30:27.477+02:00,86,0.18983050847457628,NaN,0.0
10,15,5055,2015-05-03T20:30:44.040+02:00,91,0.18983050847457628,NaN,0.0
10,15,5060,2015-05-03T20:31:06.553+02:00,94,0.18983050847457628,NaN,0.0
10,15,5065,2015-05-03T20:31:52.087+02:00,77,0.18983050847457628,NaN,0.0
10,15,5070,2015-05-03T20:32:54.973+02:00,67,0.18983050847457628,NaN,0.0
10,15,5075,2015-05-03T20:33:43.483+02:00,72,0.18983050847457628,NaN,0.0
10,15,5080,2015-05-03T20:34:32.323+02:00,77,0.18983050847457628,NaN,0.0
10,15,5085,2015-05-03T20:35:27.303+02:00,82,0.18983050847457628,NaN,0.0
10,15,5090,2015-05-03T20:35:33.773+02:00,87,0.18983050847457628,NaN,0.0
10,15,5095,2015-05-03T20:35:42.353+02:00,92,0.18983050847457628,NaN,0.0
10,15,5100,2015-05-03T20:38:25.927+02:00,97,0.18983050847457628,NaN,0.0
10,15,5105,2015-05-03T20:38:28.637+02:00,102,0.18983050847457628,NaN,0.0
10,15,5110,2015-05-03T20:38:33.883+02:00,107,0.18983050847457628,NaN,0.0
10,15,5115,2015-05-03T20:43:47.993+02:00,112,0.18983050847457628,NaN,0.0
10,15,5120,2015-05-03T20:43:56.930+02:00,102,0.18983050847457628,NaN,0.0
10,15,5125,2015-05-03T20:45:34.540+02:00,92,0.18983050847457628,NaN,0.0
10,15,5130,2015-05-03T20:55:02.793+02:00,97,0.18983050847457628,NaN,0.0
10,15,5135,2015-05-03T20:55:09.203+02:00,102,0.18983050847457628,NaN,0.0
10,15,5140,2015-05-03T22:24:23.750+02:00,92,0.18983050847457628,NaN,0.0
10,15,5145,2015-05-03T22:24:32.903+02:00,86,0.18983050847457628,NaN,0.0
10,15,5150,2015-05-03T22:24:41.937+02:00,89,0.18983050847457628,NaN,0.0
10,15,5155,2015-05-03T22:24:50.593+02:00,92,0.18983050847457628,NaN,0.0
10,15,5160,2015-05-03T22:24:57.913+02:00,97,0.18983050847457628,NaN,0.0
10,15,5165,2015-05-03T22:25:07.373+02:00,90,0.18983050847457628,NaN,0.0
10,15,5170,2015-05-03T22:25:12.490+02:00,83,0.18983050847457628,NaN,0.0
10,15,5175,2015-05-03T22:25:20.073+02:00,76,0.18983050847457628,NaN,0.0
10,15,5180,2015-05-03T22:25:27.483+02:00,68,0.18983050847457628,NaN,0.0
10,15,5185,2015-05-03T22:25:36.140+02:00,61,0.18983050847457628,NaN,0.0
10,15,5190,2015-05-03T22:25:44.567+02:00,66,0.18983050847457628,NaN,0.0
10,15,5195,2015-05-03T22:25:53.480+02:00,59,0.18983050847457628,NaN,0.0
10,15,5200,2015-05-03T22:25:58.553+02:00,58,0.18983050847457628,NaN,0.0
10,15,5205,2015-05-03T22:26:05.883+02:00,57,0.18983050847457628,NaN,0.0
10,15,5210,2015-05-03T22:26:14.197+02:00,56,0.18983050847457628,NaN,0.0
10,15,5215,2015-05-03T22:26:22.090+02:00,55,0.18983050847457628,NaN,0.0
10,15,5220,2015-05-03T22:26:26.170+02:00,60,0.18983050847457628,NaN,0.0
10,15,5225,2015-05-03T22:26:34.217+02:00,59,0.18983050847457628,NaN,0.0
10,15,5230,2015-05-03T22:26:38.343+02:00,64,0.18983050847457628,NaN,0.0
10,15,5235,2015-05-03T22:26:46.023+02:00,63,0.18983050847457628,NaN,0.0
10,15,5240,2015-05-03T22:26:51.967+02:00,68,0.18983050847457628,NaN,0.0
10,15,5245,2015-05-03T22:26:55.560+02:00,67,0.18983050847457628,NaN,0.0
10,15,5250,2015-05-03T22:27:03.673+02:00,72,0.18983050847457628,NaN,0.0
10,15,5255,2015-05-03T22:27:07.133+02:00,71,0.18983050847457628,NaN,0.0
10,15,5260,2015-05-03T22:27:15.490+02:00,70,0.18983050847457628,NaN,0.0
10,15,5265,2015-05-03T22:27:19.400+02:00,75,0.18983050847457628,NaN,0.0
10,15,5270,2015-05-03T22:27:27.303+02:00,74,0.18983050847457628,NaN,0.0
10,15,5275,2015-05-03T22:27:33.633+02:00,79,0.18983050847457628,NaN,0.0
10,15,5280,2015-05-03T22:27:37.720+02:00,78,0.18983050847457628,NaN,0.0
10,15,5285,2015-05-03T22:27:45.593+02:00,77,0.18983050847457628,NaN,0.0
10,15,5290,2015-05-03T22:27:49.583+02:00,82,0.18983050847457628,NaN,0.0
10,15,5295,2015-05-03T22:27:57.017+02:00,81,0.18983050847457628,NaN,0.0
10,15,5300,2015-05-03T22:28:03.467+02:00,86,0.18983050847457628,NaN,0.0
10,15,5305,2015-05-03T22:28:07.670+02:00,83,0.18983050847457628,NaN,0.0
10,15,5310,2015-05-03T22:28:15.920+02:00,78,0.18983050847457628,NaN,0.0
10,15,5315,2015-05-03T22:28:20.113+02:00,83,0.18983050847457628,NaN,0.0
10,15,5320,2015-05-03T22:28:27.783+02:00,80,0.18983050847457628,NaN,0.0
10,15,5325,2015-05-03T22:28:33.653+02:00,85,0.18983050847457628,NaN,0.0
10,15,5330,2015-05-03T22:28:37.123+02:00,80,0.18983050847457628,NaN,0.0
10,15,5335,2015-05-03T22:28:45.677+02:00,77,0.18983050847457628,NaN,0.0
10,15,5340,2015-05-03T22:28:53.060+02:00,82,0.18983050847457628,NaN,0.0
10,15,5345,2015-05-03T22:28:57.520+02:00,77,0.18983050847457628,NaN,0.0
10,15,5350,2015-05-03T22:29:04.227+02:00,82,0.18983050847457628,NaN,0.0
10,15,5355,2015-05-03T22:29:07.793+02:00,79,0.18983050847457628,NaN,0.0
10,15,5360,2015-05-03T22:29:16.200+02:00,76,0.18983050847457628,NaN,0.0
10,15,5365,2015-05-03T22:29:22.607+02:00,81,0.18983050847457628,NaN,0.0
10,15,5370,2015-05-03T22:29:26.627+02:00,78,0.18983050847457628,NaN,0.0
10,15,5375,2015-05-03T22:29:34.123+02:00,75,0.18983050847457628,NaN,0.0
10,15,5380,2015-05-03T22:29:38.193+02:00,80,0.18983050847457628,NaN,0.0
10,15,5385,2015-05-03T22:29:45.623+02:00,76,0.18983050847457628,NaN,0.0
10,15,5390,2015-05-03T22:29:51.973+02:00,81,0.18983050847457628,NaN,0.0
10,15,5395,2015-05-03T22:29:55.470+02:00,78,0.18983050847457628,NaN,0.0
10,15,5400,2015-05-03T22:30:05.167+02:00,75,0.18983050847457628,NaN,0.0
10,15,5405,2015-05-03T22:30:11.593+02:00,80,0.18983050847457628,NaN,0.0
10,15,5410,2015-05-03T22:30:15.577+02:00,77,0.18983050847457628,NaN,0.0
10,15,5415,2015-05-03T22:30:22.880+02:00,74,0.18983050847457628,NaN,0.0
10,15,5420,2015-05-03T22:30:27.167+02:00,79,0.18983050847457628,NaN,0.0
10,15,5425,2015-05-03T22:30:35.280+02:00,75,0.18983050847457628,NaN,0.0
10,15,5430,2015-05-03T22:30:41.383+02:00,80,0.18983050847457628,NaN,0.0
10,15,5435,2015-05-03T22:30:44.970+02:00,77,0.18983050847457628,NaN,0.0
10,15,5440,2015-05-03T22:30:53.713+02:00,74,0.18983050847457628,NaN,0.0
10,15,5445,2015-05-03T22:31:00.353+02:00,79,0.18983050847457628,NaN,0.0
10,15,5450,2015-05-03T22:31:04.247+02:00,76,0.18983050847457628,NaN,0.0
10,15,5455,2015-05-03T22:31:11.740+02:00,73,0.18983050847457628,NaN,0.0
10,15,5460,2015-05-03T22:31:15.940+02:00,78,0.18983050847457628,NaN,0.0
10,15,5465,2015-05-03T22:31:24.080+02:00,75,0.18983050847457628,NaN,0.0
10,15,5470,2015-05-03T22:31:30.157+02:00,80,0.18983050847457628,NaN,0.0
10,15,5475,2015-05-03T22:31:34.307+02:00,77,0.18983050847457628,NaN,0.0
10,15,5480,2015-05-03T22:31:42.550+02:00,74,0.18983050847457628,NaN,0.0
10,15,5485,2015-05-03T22:31:49.443+02:00,79,0.18983050847457628,NaN,0.0
10,15,5490,2015-05-03T22:31:53.293+02:00,76,0.18983050847457628,NaN,0.0
10,15,5495,2015-05-03T22:32:01.920+02:00,73,0.18983050847457628,NaN,0.0
10,15,5500,2015-05-03T22:32:07.063+02:00,78,0.18983050847457628,NaN,0.0
10,15,5505,2015-05-03T22:32:14.833+02:00,75,0.18983050847457628,NaN,0.0
10,15,5510,2015-05-03T22:32:21.173+02:00,80,0.18983050847457628,NaN,0.0
10,15,5515,2015-05-03T22:32:24.930+02:00,77,0.18983050847457628,NaN,0.0
10,15,5520,2015-05-03T22:32:33.190+02:00,74,0.18983050847457628,NaN,0.0
10,15,5525,2015-05-03T22:32:39.783+02:00,79,0.18983050847457628,NaN,0.0
10,15,5530,2015-05-03T22:32:44.190+02:00,76,0.18983050847457628,NaN,0.0
10,15,5535,2015-05-03T22:32:51.710+02:00,73,0.18983050847457628,NaN,0.0
10,15,5540,2015-05-03T22:32:55.453+02:00,78,0.18983050847457628,NaN,0.0
10,15,5545,2015-05-03T22:33:04.100+02:00,75,0.18983050847457628,NaN,0.0
10,15,5550,2015-05-03T22:33:10.853+02:00,80,0.18983050847457628,NaN,0.0
10,15,5555,2015-05-03T22:33:14.380+02:00,77,0.18983050847457628,NaN,0.0
10,15,5560,2015-05-03T22:33:22.970+02:00,74,0.18983050847457628,NaN,0.0
10,15,5565,2015-05-03T22:33:29.893+02:00,79,0.18983050847457628,NaN,0.0
10,15,5570,2015-05-03T22:33:34.207+02:00,76,0.18983050847457628,NaN,0.0
10,15,5575,2015-05-03T22:33:41.673+02:00,73,0.18983050847457628,NaN,0.0
10,15,5580,2015-05-03T22:33:45.923+02:00,78,0.18983050847457628,NaN,0.0
10,15,5585,2015-05-03T22:33:54.170+02:00,75,0.18983050847457628,NaN,0.0
10,15,5590,2015-05-03T22:34:00.277+02:00,80,0.18983050847457628,NaN,0.0
10,15,5595,2015-05-03T22:34:04+02:00,77,0.18983050847457628,NaN,0.0
10,15,5600,2015-05-03T22:34:12.570+02:00,74,0.18983050847457628,NaN,0.0
10,15,5605,2015-05-03T22:34:19.027+02:00,79,0.18983050847457628,NaN,0.0
10,15,5610,2015-05-03T22:34:22.743+02:00,76,0.18983050847457628,NaN,0.0
10,15,5615,2015-05-03T22:34:30.190+02:00,73,0.18983050847457628,NaN,0.0
10,15,5620,2015-05-03T22:34:34.480+02:00,78,0.18983050847457628,NaN,0.0
10,15,5625,2015-05-03T22:34:41.950+02:00,75,0.18983050847457628,NaN,0.0
10,15,5630,2015-05-03T22:34:48.050+02:00,80,0.18983050847457628,NaN,0.0
10,15,5635,2015-05-03T22:34:51.653+02:00,77,0.18983050847457628,NaN,0.0
10,15,5640,2015-05-03T22:35:00.400+02:00,74,0.18983050847457628,NaN,0.0
10,15,5645,2015-05-03T22:35:07.327+02:00,79,0.18983050847457628,NaN,0.0
10,15,5650,2015-05-03T22:35:11.177+02:00,76,0.18983050847457628,NaN,0.0
10,15,5655,2015-05-03T22:35:19.590+02:00,73,0.18983050847457628,NaN,0.0
10,15,5660,2015-05-03T22:35:23.643+02:00,78,0.18983050847457628,NaN,0.0
10,15,5665,2015-05-03T22:35:31.720+02:00,75,0.18983050847457628,NaN,0.0
10,15,5670,2015-05-03T22:35:39.370+02:00,80,0.18983050847457628,NaN,0.0
10,15,5675,2015-05-03T22:35:48.477+02:00,77,0.18983050847457628,NaN,0.0
10,15,5680,2015-05-03T22:35:52.227+02:00,74,0.18983050847457628,NaN,0.0
10,15,5685,2015-05-03T22:36:00.630+02:00,71,0.18983050847457628,NaN,0.0
10,15,5690,2015-05-03T22:36:04.577+02:00,76,0.18983050847457628,NaN,0.0
10,15,5695,2015-05-03T22:36:11.307+02:00,73,0.18983050847457628,NaN,0.0
10,15,5700,2015-05-03T22:36:17.247+02:00,78,0.18983050847457628,NaN,0.0
10,15,5705,2015-05-03T22:36:20.917+02:00,75,0.18983050847457628,NaN,0.0
10,15,5710,2015-05-03T22:36:29.560+02:00,72,0.18983050847457628,NaN,0.0
10,15,5715,2015-05-03T22:36:37.980+02:00,77,0.18983050847457628,NaN,0.0
10,15,5720,2015-05-03T22:36:42.080+02:00,74,0.18983050847457628,NaN,0.0
10,15,5725,2015-05-03T22:36:49.740+02:00,71,0.18983050847457628,NaN,0.0
10,15,5730,2015-05-03T22:36:53.950+02:00,76,0.18983050847457628,NaN,0.0
10,15,5735,2015-05-03T22:37:02.703+02:00,73,0.18983050847457628,NaN,0.0
10,15,5740,2015-05-03T22:37:09.823+02:00,78,0.18983050847457628,NaN,0.0
10,15,5745,2015-05-03T22:37:13.550+02:00,75,0.18983050847457628,NaN,0.0
10,15,5750,2015-05-03T22:37:23.520+02:00,74,0.18983050847457628,NaN,0.0
10,15,5755,2015-05-03T22:37:31.187+02:00,79,0.18983050847457628,NaN,0.0
10,15,5760,2015-05-03T22:37:35.810+02:00,76,0.18983050847457628,NaN,0.0
10,15,5765,2015-05-03T22:37:43.070+02:00,73,0.18983050847457628,NaN,0.0
10,15,5770,2015-05-03T22:37:47.217+02:00,78,0.18983050847457628,NaN,0.0
10,15,5775,2015-05-03T22:37:54.657+02:00,75,0.18983050847457628,NaN,0.0
10,15,5780,2015-05-03T22:38:00.797+02:00,80,0.18983050847457628,NaN,0.0
10,15,5785,2015-05-03T22:38:04.413+02:00,77,0.18983050847457628,NaN,0.0
10,15,5790,2015-05-03T22:38:13.140+02:00,74,0.18983050847457628,NaN,0.0
10,15,5795,2015-05-03T22:38:19.783+02:00,79,0.18983050847457628,NaN,0.0
10,15,5800,2015-05-03T22:38:23.710+02:00,76,0.18983050847457628,NaN,0.0
10,15,5805,2015-05-03T22:38:31.927+02:00,73,0.18983050847457628,NaN,0.0
10,15,5810,2015-05-03T22:38:40.020+02:00,78,0.18983050847457628,NaN,0.0
10,15,5815,2015-05-03T22:38:43.650+02:00,75,0.18983050847457628,NaN,0.0
10,15,5820,2015-05-03T22:38:53.183+02:00,72,0.18983050847457628,NaN,0.0
10,15,5825,2015-05-03T22:39:01.060+02:00,77,0.18983050847457628,NaN,0.0
10,15,5830,2015-05-03T22:39:05.483+02:00,74,0.18983050847457628,NaN,0.0
10,15,5835,2015-05-03T22:39:13.083+02:00,71,0.18983050847457628,NaN,0.0
10,15,5840,2015-05-03T22:39:17.350+02:00,76,0.18983050847457628,NaN,0.0
10,15,5845,2015-05-03T22:39:25.380+02:00,73,0.18983050847457628,NaN,0.0
10,15,5850,2015-05-03T22:39:32.070+02:00,78,0.18983050847457628,NaN,0.0
10,15,5855,2015-05-03T22:39:38.680+02:00,75,0.18983050847457628,NaN,0.0
10,15,5860,2015-05-03T22:39:48.260+02:00,72,0.18983050847457628,NaN,0.0
10,15,5865,2015-05-03T22:39:55.323+02:00,77,0.18983050847457628,NaN,0.0
10,15,5870,2015-05-03T22:39:59.453+02:00,74,0.18983050847457628,NaN,0.0
10,15,5875,2015-05-03T22:40:08.517+02:00,71,0.18983050847457628,NaN,0.0
10,15,5880,2015-05-03T22:40:12.723+02:00,76,0.18983050847457628,NaN,0.0
10,15,5885,2015-05-03T22:40:21.743+02:00,75,0.18983050847457628,NaN,0.0
10,15,5890,2015-05-03T22:40:28.180+02:00,80,0.18983050847457628,NaN,0.0
10,15,5895,2015-05-03T22:40:31.800+02:00,77,0.18983050847457628,NaN,0.0
10,15,5900,2015-05-03T22:40:41.567+02:00,74,0.18983050847457628,NaN,0.0
10,15,5905,2015-05-03T22:40:48.460+02:00,79,0.18983050847457628,NaN,0.0
10,15,5910,2015-05-03T22:40:52.580+02:00,76,0.18983050847457628,NaN,0.0
10,15,5915,2015-05-03T22:41:01.147+02:00,73,0.18983050847457628,NaN,0.0
10,15,5920,2015-05-03T22:41:05.223+02:00,78,0.18983050847457628,NaN,0.0
10,15,5925,2015-05-03T22:41:13.290+02:00,75,0.18983050847457628,NaN,0.0
10,15,5930,2015-05-03T22:41:20.397+02:00,80,0.18983050847457628,NaN,0.0
10,15,5935,2015-05-04T00:42:35.353+02:00,77,0.18983050847457628,NaN,0.0
10,15,5940,2015-05-04T00:42:47.887+02:00,74,0.18983050847457628,NaN,0.0
10,15,5945,2015-05-04T00:42:56.127+02:00,79,0.18983050847457628,NaN,0.0
10,15,5950,2015-05-04T00:43:02.133+02:00,76,0.18983050847457628,NaN,0.0
10,15,5955,2015-05-04T00:43:12.007+02:00,73,0.18983050847457628,NaN,0.0
10,15,5960,2015-05-04T00:43:16.397+02:00,78,0.18983050847457628,NaN,0.0
10,15,5965,2015-05-04T00:43:24.463+02:00,75,0.18983050847457628,NaN,0.0
10,15,5970,2015-05-04T00:43:30.577+02:00,80,0.18983050847457628,NaN,0.0
10,15,5975,2015-05-04T00:43:34.417+02:00,77,0.18983050847457628,NaN,0.0
10,15,5980,2015-05-04T00:43:44.467+02:00,74,0.18983050847457628,NaN,0.0
10,15,5985,2015-05-04T00:43:50.927+02:00,79,0.18983050847457628,NaN,0.0
10,15,5990,2015-05-04T00:43:54.700+02:00,76,0.18983050847457628,NaN,0.0
10,15,5995,2015-05-04T00:44:02.820+02:00,73,0.18983050847457628,NaN,0.0
10,15,6000,2015-05-04T00:44:07.117+02:00,78,0.18983050847457628,NaN,0.0
10,15,6005,2015-05-04T00:44:15.523+02:00,75,0.18983050847457628,NaN,0.0
10,15,6010,2015-05-04T00:44:22.993+02:00,80,0.18983050847457628,NaN,0.0
10,15,6015,2015-05-04T00:44:26.457+02:00,77,0.18983050847457628,NaN,0.0
10,15,6020,2015-05-04T00:44:34.780+02:00,74,0.18983050847457628,NaN,0.0
10,15,6025,2015-05-04T00:44:41.113+02:00,79,0.18983050847457628,NaN,0.0
10,15,6030,2015-05-04T01:17:04.917+02:00,52,0.18983050847457628,NaN,0.0
10,15,6035,2015-05-04T01:17:18.710+02:00,17,0.18983050847457628,NaN,0.0
10,15,6040,2015-05-04T01:17:26.947+02:00,10,0.18983050847457628,NaN,0.0
10,15,6045,2015-05-04T01:17:33.980+02:00,10,0.18983050847457628,NaN,0.0
10,15,6050,2015-05-04T01:17:40.593+02:00,10,0.18983050847457628,NaN,0.0
10,15,6055,2015-05-04T01:17:46.983+02:00,10,0.18983050847457628,NaN,0.0
10,15,6060,2015-05-04T01:17:54.470+02:00,10,0.18983050847457628,NaN,0.0
10,15,6065,2015-05-04T01:18:04.087+02:00,10,0.18983050847457628,NaN,0.0
10,15,6070,2015-05-04T01:18:11.647+02:00,10,0.18983050847457628,NaN,0.0
10,15,6075,2015-05-04T01:21:57.437+02:00,10,0.18983050847457628,NaN,0.0
10,15,6080,2015-05-04T01:22:11.277+02:00,10,0.18983050847457628,NaN,0.0
10,15,6085,2015-05-04T01:22:19.110+02:00,10,0.18983050847457628,NaN,0.0
10,15,6090,2015-05-04T01:22:26.817+02:00,10,0.18983050847457628,NaN,0.0
10,15,6095,2015-05-04T01:22:35.380+02:00,10,0.18983050847457628,NaN,0.0
10,15,6100,2015-05-04T01:22:43.227+02:00,10,0.18983050847457628,NaN,0.0
10,15,6105,2015-05-04T01:22:51.447+02:00,10,0.18983050847457628,NaN,0.0
10,15,6110,2015-05-04T01:23:03.663+02:00,10,0.18983050847457628,NaN,0.0
10,15,6115,2015-05-04T01:23:12.150+02:00,10,0.18983050847457628,NaN,0.0
10,15,6120,2015-05-04T01:35:13.660+02:00,12,0.18983050847457628,NaN,0.0
10,15,6125,2015-05-04T01:35:37.180+02:00,14,0.18983050847457628,NaN,0.0
10,15,6130,2015-05-04T01:35:43.243+02:00,17,0.18983050847457628,NaN,0.0
10,15,6135,2015-05-04T01:35:47.460+02:00,19,0.18983050847457628,NaN,0.0
10,15,6140,2015-05-04T01:35:54.280+02:00,20,0.18983050847457628,NaN,0.0
10,15,6145,2015-05-04T01:35:58.547+02:00,19,0.18983050847457628,NaN,0.0
10,15,6150,2015-05-04T01:36:04.290+02:00,20,0.18983050847457628,NaN,0.0
10,15,6155,2015-05-04T01:36:08.580+02:00,19,0.18983050847457628,NaN,0.0
10,15,6160,2015-05-04T01:36:15.140+02:00,20,0.18983050847457628,NaN,0.0
10,15,6165,2015-05-04T01:36:19.013+02:00,19,0.18983050847457628,NaN,0.0
10,15,6170,2015-05-04T01:36:24.840+02:00,20,0.18983050847457628,NaN,0.0
10,15,6175,2015-05-04T01:36:28.903+02:00,19,0.18983050847457628,NaN,0.0
10,15,6180,2015-05-04T01:36:36.543+02:00,20,0.18983050847457628,NaN,0.0
10,15,6185,2015-05-04T01:36:40.740+02:00,19,0.18983050847457628,NaN,0.0
10,15,6190,2015-05-04T01:36:48.677+02:00,20,0.18983050847457628,NaN,0.0
10,15,6195,2015-05-04T01:36:54.693+02:00,19,0.18983050847457628,NaN,0.0
10,15,6200,2015-05-04T01:37:00.180+02:00,20,0.18983050847457628,NaN,0.0
10,15,6205,2015-05-04T01:37:04.127+02:00,19,0.18983050847457628,NaN,0.0
10,15,6210,2015-05-04T01:51:28.070+02:00,16,0.18666666666666668,NaN,0.0
10,15,6215,2015-05-04T02:01:43.023+02:00,15,0.18666666666666668,NaN,0.0
10,15,6220,2015-05-04T02:03:02.857+02:00,16,0.18666666666666668,NaN,0.0
10,15,6225,2015-05-04T02:11:05.427+02:00,18,0.18666666666666668,NaN,0.0
10,15,6230,2015-05-04T02:11:13.667+02:00,21,0.18666666666666668,NaN,0.0
10,15,6235,2015-05-04T02:11:21.460+02:00,23,0.18666666666666668,NaN,0.0
10,15,6240,2015-05-04T02:12:12.373+02:00,14,0.18666666666666668,NaN,0.0
10,15,6245,2015-05-07T01:13:33.877+02:00,12,0.18666666666666668,NaN,0.0
10,15,6250,2015-05-07T19:49:26.237+02:00,14,0.18666666666666668,NaN,0.0
10,15,6255,2015-05-07T19:51:49.377+02:00,16,0.18666666666666668,NaN,0.0
10,15,6260,2015-05-08T01:10:16.827+02:00,19,0.18666666666666668,NaN,0.0
10,15,6265,2015-05-08T01:10:17.293+02:00,14,0.18666666666666668,NaN,0.0
10,15,6270,2015-05-08T01:12:38.203+02:00,11,0.18666666666666668,NaN,0.0
10,15,6275,2015-05-08T01:12:38.207+02:00,12,0.18666666666666668,NaN,0.0
10,15,6280,2015-05-08T01:12:38.210+02:00,12,0.18666666666666668,NaN,0.0
10,15,6285,2015-05-08T01:13:43.190+02:00,15,0.18666666666666668,NaN,0.0
10,15,6290,2015-05-08T01:13:49.340+02:00,18,0.18666666666666668,NaN,0.0
10,15,6295,2015-05-08T01:14:09.777+02:00,21,0.2,NaN,0.0
10,15,6300,2015-05-08T12:21:19.870+02:00,25,0.2,NaN,0.0
10,15,6305,2015-05-12T21:58:55.740+02:00,23,0.2,NaN,0.0
10,15,6310,2015-05-12T21:58:55.747+02:00,14,0.2,NaN,0.0
10,15,6315,2015-05-12T21:58:55.750+02:00,10,0.2,NaN,0.0
10,15,6320,2015-05-12T21:58:55.753+02:00,10,0.2,NaN,0.0
10,15,6325,2015-05-12T21:58:55.767+02:00,10,0.2,NaN,0.0
10,15,6330,2015-05-12T21:58:55.773+02:00,10,0.2,NaN,0.0
10,15,6335,2015-05-12T21:58:55.777+02:00,10,0.2,NaN,0.0
10,15,6340,2015-05-12T21:58:55.783+02:00,10,0.2,NaN,0.0
10,15,6345,2015-05-12T21:58:55.793+02:00,10,0.2,NaN,0.0
10,15,6350,2015-05-12T21:58:55.797+02:00,10,0.2,NaN,0.0
10,15,6355,2015-05-12T21:58:55.803+02:00,10,0.2,NaN,0.0
10,15,6360,2015-05-12T21:58:55.810+02:00,10,0.2,NaN,0.0
10,15,6365,2015-05-12T21:58:55.933+02:00,10,0.2,NaN,0.0
10,15,6370,2015-05-12T21:58:55.970+02:00,10,0.2,NaN,0.0
10,15,6375,2015-05-12T21:58:55.973+02:00,10,0.2,NaN,0.0
10,15,6380,2015-05-12T21:58:55.987+02:00,10,0.2,NaN,0.0
10,15,6385,2015-05-12T21:58:56+02:00,10,0.2,NaN,0.0
10,15,6390,2015-05-12T21:58:56.003+02:00,10,0.2,NaN,0.0
10,15,6395,2015-05-12T21:58:56.013+02:00,10,0.2,NaN,0.0
10,15,6400,2015-05-12T21:58:56.020+02:00,10,0.2,NaN,0.0
10,15,6405,2015-05-12T21:58:56.030+02:00,10,0.2,NaN,0.0
10,15,6410,2015-05-12T22:01:36.523+02:00,10,0.2,NaN,0.0
10,15,6415,2015-05-12T22:01:52.220+02:00,10,0.2,NaN,0.0
10,15,6420,2015-05-12T22:01:58.060+02:00,10,0.2,NaN,0.0
10,15,6425,2015-05-12T22:02:27.570+02:00,10,0.2,NaN,0.0
10,15,6430,2015-05-12T22:02:45.917+02:00,10,0.2,NaN,0.0
10,15,6435,2015-05-12T22:02:55.587+02:00,10,0.2,NaN,0.0
10,15,6440,2015-05-12T22:03:10.677+02:00,10,0.2,NaN,0.0
10,15,6445,2015-05-12T22:03:19.970+02:00,10,0.2,NaN,0.0
