model,addActSerial,addActParallel,deleteAct,replaceAct,addConst,removeConst,swapAct,GED, CNE, Jaccard
Process101,0,1,2,1,0,3,2,0.7037037037037037,0.7037037037037037,0.7817307692307693
Process101,0,1,2,1,0,3,3,0.6796116504854368,0.6796116504854369,0.7594771241830066
Process101,0,1,2,1,1,0,0,0.8623853211009174,0.8623853211009175,0.8159090909090909
Process101,0,1,2,1,1,0,1,0.7678571428571428,0.7678571428571429,0.7810877192982456
Process101,0,1,2,1,1,0,2,0.6964285714285714,0.6964285714285714,0.7809523809523811
Process101,0,1,2,1,1,0,3,0.7339449541284404,0.7339449541284404,0.8111111111111111
Process101,0,1,2,1,1,1,0,0.8727272727272728,0.8727272727272727,0.8227272727272726
Process101,0,1,2,1,1,1,1,0.6851851851851851,0.6851851851851852,0.7347916666666666
Process101,0,1,2,1,1,1,2,0.7931034482758621,0.7931034482758621,0.8353291316526611
Process101,0,1,2,1,1,1,3,0.5740740740740741,0.5740740740740741,0.7157738095238095
Process101,0,1,2,1,1,2,0,0.8909090909090909,0.8909090909090909,0.8221861471861471
Process101,0,1,2,1,1,2,1,0.8623853211009174,0.8623853211009175,0.8424242424242425
Process101,0,1,2,1,1,2,2,0.7222222222222222,0.7222222222222222,0.776923076923077
Process101,0,1,2,1,1,2,3,0.6153846153846154,0.6153846153846154,0.7446428571428572
Process101,0,1,2,1,1,3,0,0.8518518518518519,0.8518518518518519,0.807536231884058
Process101,0,1,2,1,1,3,1,0.8363636363636364,0.8363636363636363,0.8029166666666666
Process101,0,1,2,1,1,3,2,0.6017699115044248,0.6017699115044248,0.7495792426367462
Process101,0,1,2,1,1,3,3,0.5892857142857143,0.5892857142857143,0.778564749883123
Process101,0,1,2,1,2,0,0,0.8596491228070176,0.8596491228070176,0.8184329710144926
Process101,0,1,2,1,2,0,1,0.8392857142857143,0.8392857142857143,0.796062271062271
Process101,0,1,2,1,2,0,2,0.6355140186915889,0.6355140186915887,0.7225877192982456
Process101,0,1,2,1,2,0,3,0.6238532110091743,0.6238532110091743,0.7466666666666667
Process101,0,1,2,1,2,1,0,0.8695652173913043,0.8695652173913043,0.8517663043478261
Process101,0,1,2,1,2,1,1,0.7222222222222222,0.7222222222222222,0.7548888888888888
Process101,0,1,2,1,2,1,2,0.6972477064220184,0.6972477064220184,0.7467418546365915
Process101,0,1,2,1,2,1,3,0.5283018867924528,0.5283018867924528,0.7293478260869566
Process101,0,1,2,1,2,2,0,0.8411214953271028,0.8411214953271028,0.8046536796536796
Process101,0,1,2,1,2,2,1,0.7289719626168225,0.7289719626168224,0.7576388888888889
Process101,0,1,2,1,2,2,2,0.7787610619469026,0.7787610619469026,0.7848888888888889
Process101,0,1,2,1,2,2,3,0.6017699115044248,0.6017699115044248,0.7500733137829912
Process101,0,1,2,1,2,3,0,0.8909090909090909,0.8909090909090909,0.851948051948052
Process101,0,1,2,1,2,3,1,0.6972477064220184,0.6972477064220184,0.7745436105476674
Process101,0,1,2,1,2,3,2,0.8037383177570093,0.8037383177570093,0.793939393939394
Process101,0,1,2,1,2,3,3,0.6428571428571428,0.6428571428571429,0.7630877742946709
Process101,0,1,2,1,3,0,0,0.8672566371681416,0.8672566371681416,0.8237689393939394
Process101,0,1,2,1,3,0,1,0.7378640776699029,0.7378640776699029,0.7487916666666666
Process101,0,1,2,1,3,0,2,0.6666666666666667,0.6666666666666666,0.7475444096133751
Process101,0,1,2,1,3,0,3,0.5593220338983051,0.559322033898305,0.7716666666666667
Process101,0,1,2,1,3,1,0,0.8717948717948718,0.8717948717948718,0.8548913043478261
Process101,0,1,2,1,3,1,1,0.7652173913043478,0.7652173913043478,0.8044534412955466
Process101,0,1,2,1,3,1,2,0.8,0.8,0.7892210144927536
Process101,0,1,2,1,3,1,3,0.6551724137931034,0.6551724137931034,0.7984639016897082
Process101,0,1,2,1,3,2,0,0.8108108108108107,0.8108108108108109,0.7931372549019607
Process101,0,1,2,1,3,2,1,0.8440366972477065,0.8440366972477065,0.8247826086956522
Process101,0,1,2,1,3,2,2,0.6285714285714286,0.6285714285714286,0.7213450292397661
Process101,0,1,2,1,3,2,3,0.5087719298245614,0.5087719298245614,0.7273550724637682
Process101,0,1,2,1,3,3,0,0.8440366972477065,0.8440366972477065,0.8114718614718615
Process101,0,1,2,1,3,3,1,0.7777777777777778,0.7777777777777778,0.7776960784313726
Process101,0,1,2,1,3,3,2,0.6545454545454545,0.6545454545454545,0.7623411978221416
Process101,0,1,2,1,3,3,3,0.5688073394495412,0.5688073394495413,0.7090029761904761
Process101,0,1,2,2,0,0,0,0.8672566371681416,0.8672566371681416,0.78625
Process101,0,1,2,2,0,0,1,0.7068965517241379,0.7068965517241379,0.752
Process101,0,1,2,2,0,0,2,0.6909090909090909,0.6909090909090909,0.7146240601503759
Process101,0,1,2,2,0,0,3,0.5614035087719298,0.5614035087719298,0.7115780051150895
Process101,0,1,2,2,0,1,0,0.8571428571428572,0.8571428571428571,0.7921390374331551
Process101,0,1,2,2,0,1,1,0.6725663716814159,0.672566371681416,0.7388081494057726
Process101,0,1,2,2,0,1,2,0.7433628318584071,0.7433628318584071,0.7652748538011697
Process101,0,1,2,2,0,1,3,0.5614035087719298,0.5614035087719298,0.7367380952380953
Process101,0,1,2,2,0,2,0,0.7272727272727273,0.7272727272727273,0.7253991596638656
Process101,0,1,2,2,0,2,1,0.75,0.75,0.7636666666666667
Process101,0,1,2,2,0,2,2,0.7027027027027026,0.7027027027027027,0.7851355311355313
Process101,0,1,2,2,0,2,3,0.7222222222222222,0.7222222222222222,0.730421052631579
Process101,0,1,2,2,0,3,0,0.9026548672566371,0.9026548672566371,0.8292981366459627
Process101,0,1,2,2,0,3,1,0.6213592233009708,0.6213592233009708,0.6928846153846154
Process101,0,1,2,2,0,3,2,0.5555555555555556,0.5555555555555556,0.7113478260869566
Process101,0,1,2,2,0,3,3,0.6422018348623852,0.6422018348623854,0.72531541218638
Process101,0,1,2,2,1,0,0,0.8521739130434782,0.8521739130434782,0.8188030690537085
Process101,0,1,2,2,1,0,1,0.6842105263157895,0.6842105263157895,0.7483546798029557
Process101,0,1,2,2,1,0,2,0.6972477064220184,0.6972477064220184,0.7218825910931175
Process101,0,1,2,2,1,0,3,0.5964912280701755,0.5964912280701754,0.7481761363636364
Process101,0,1,2,2,1,1,0,0.8141592920353982,0.8141592920353983,0.8050917874396135
Process101,0,1,2,2,1,1,1,0.7155963302752293,0.7155963302752294,0.7307894736842105
Process101,0,1,2,2,1,1,2,0.5925925925925926,0.5925925925925926,0.685320197044335
Process101,0,1,2,2,1,1,3,0.631578947368421,0.631578947368421,0.7267846889952153
Process101,0,1,2,2,1,2,0,0.8108108108108107,0.8108108108108109,0.7998772378516624
Process101,0,1,2,2,1,2,1,0.7207207207207207,0.7207207207207207,0.7253991596638656
Process101,0,1,2,2,1,2,2,0.6548672566371682,0.6548672566371682,0.7339694397283532
Process101,0,1,2,2,1,2,3,0.5663716814159292,0.5663716814159292,0.7361428571428572
Process101,0,1,2,2,1,3,0,0.8495575221238938,0.8495575221238938,0.7818478260869566
Process101,0,1,2,2,1,3,1,0.679245283018868,0.6792452830188679,0.7303333333333334
Process101,0,1,2,2,1,3,2,0.7017543859649122,0.7017543859649122,0.7509285714285715
Process101,0,1,2,2,1,3,3,0.5769230769230769,0.5769230769230769,0.6824242424242425
Process101,0,1,2,2,2,0,0,0.8672566371681416,0.8672566371681416,0.791766304347826
Process101,0,1,2,2,2,0,1,0.6956521739130435,0.6956521739130435,0.7271428571428572
Process101,0,1,2,2,2,0,2,0.6956521739130435,0.6956521739130435,0.7832857142857144
Process101,0,1,2,2,2,0,3,0.6551724137931034,0.6551724137931034,0.7412857142857143
Process101,0,1,2,2,2,1,0,0.8347826086956522,0.8347826086956521,0.8023750000000001
Process101,0,1,2,2,2,1,1,0.8275862068965517,0.8275862068965517,0.7786029411764706
Process101,0,1,2,2,2,1,2,0.5663716814159292,0.5663716814159292,0.7111774891774892
Process101,0,1,2,2,2,1,3,0.7068965517241379,0.7068965517241379,0.7788576850094877
Process101,0,1,2,2,2,2,0,0.8363636363636364,0.8363636363636363,0.780340909090909
Process101,0,1,2,2,2,2,1,0.7222222222222222,0.7222222222222222,0.7503936651583711
Process101,0,1,2,2,2,2,2,0.6605504587155964,0.6605504587155964,0.7304291187739465
Process101,0,1,2,2,2,2,3,0.5739130434782609,0.5739130434782609,0.7112857142857143
Process101,0,1,2,2,2,3,0,0.7238095238095238,0.7238095238095238,0.7323273657289002
Process101,0,1,2,2,2,3,1,0.7090909090909091,0.7090909090909091,0.735904761904762
Process101,0,1,2,2,2,3,2,0.6226415094339622,0.6226415094339622,0.7226578947368422
Process101,0,1,2,2,2,3,3,0.6607142857142857,0.6607142857142857,0.7083908045977012
Process101,0,1,2,2,3,0,0,0.8376068376068376,0.8376068376068376,0.812625
Process101,0,1,2,2,3,0,1,0.7350427350427351,0.7350427350427351,0.7386842105263158
Process101,0,1,2,2,3,0,2,0.6896551724137931,0.6896551724137931,0.7231215970961887
Process101,0,1,2,2,3,0,3,0.5982905982905983,0.5982905982905983,0.7197272727272728
Process101,0,1,2,2,3,1,0,0.7719298245614035,0.7719298245614035,0.7622222222222222
Process101,0,1,2,2,3,1,1,0.7413793103448276,0.7413793103448276,0.7692222222222223
Process101,0,1,2,2,3,1,2,0.736842105263158,0.7368421052631579,0.7662307692307693
Process101,0,1,2,2,3,1,3,0.6140350877192983,0.6140350877192983,0.6947846889952153
Process101,0,1,2,2,3,2,0,0.6972477064220184,0.6972477064220184,0.7222222222222222
Process101,0,1,2,2,3,2,1,0.6481481481481481,0.6481481481481481,0.6985294117647058
Process101,0,1,2,2,3,2,2,0.6238532110091743,0.6238532110091743,0.6986466165413534
Process101,0,1,2,2,3,2,3,0.5283018867924528,0.5283018867924528,0.6966081504702195
Process101,0,1,2,2,3,3,0,0.8070175438596492,0.8070175438596491,0.8156666666666668
Process101,0,1,2,2,3,3,1,0.7256637168141593,0.7256637168141593,0.7634529914529915
Process101,0,1,2,2,3,3,2,0.6491228070175439,0.6491228070175439,0.7648374384236454
Process101,0,1,2,2,3,3,3,0.5904761904761905,0.5904761904761905,0.6798496240601504
Process101,0,1,2,3,0,0,0,0.8,0.8,0.7671538461538462
Process101,0,1,2,3,0,0,1,0.7478260869565218,0.7478260869565218,0.7153846153846154
Process101,0,1,2,3,0,0,2,0.5964912280701755,0.5964912280701754,0.7269932031502859
Process101,0,1,2,3,0,0,3,0.6551724137931034,0.6551724137931034,0.7136653668911734
Process101,0,1,2,3,0,1,0,0.8363636363636364,0.8363636363636363,0.7466889632107023
Process101,0,1,2,3,0,1,1,0.7079646017699115,0.7079646017699115,0.6972811671087533
Process101,0,1,2,3,0,1,2,0.5471698113207547,0.5471698113207547,0.6472893772893773
Process101,0,1,2,3,0,1,3,0.6371681415929203,0.6371681415929203,0.7329714640198511
Process101,0,1,2,3,0,2,0,0.7155963302752293,0.7155963302752294,0.7058056680161944
Process101,0,1,2,3,0,2,1,0.6785714285714286,0.6785714285714286,0.7302447552447553
Process101,0,1,2,3,0,2,2,0.6607142857142857,0.6607142857142857,0.7072064777327935
Process101,0,1,2,3,0,2,3,0.4736842105263158,0.47368421052631576,0.6462669683257919
Process101,0,1,2,3,0,3,0,0.7433628318584071,0.7433628318584071,0.7228846153846155
Process101,0,1,2,3,0,3,1,0.7387387387387387,0.7387387387387387,0.7166346153846155
Process101,0,1,2,3,0,3,2,0.537037037037037,0.5370370370370371,0.6722902097902098
Process101,0,1,2,3,0,3,3,0.6306306306306306,0.6306306306306306,0.6723290598290599
Process101,0,1,2,3,1,0,0,0.7796610169491526,0.7796610169491526,0.7765173974098923
Process101,0,1,2,3,1,0,1,0.7478260869565218,0.7478260869565218,0.7153846153846154
Process101,0,1,2,3,1,0,2,0.6055045871559632,0.6055045871559633,0.6996891996891997
Process101,0,1,2,3,1,0,3,0.6554621848739496,0.6554621848739496,0.7404647435897436
Process101,0,1,2,3,1,1,0,0.7387387387387387,0.7387387387387387,0.7110859728506788
Process101,0,1,2,3,1,1,1,0.5913043478260869,0.591304347826087,0.7184815184815185
Process101,0,1,2,3,1,1,2,0.6902654867256637,0.6902654867256637,0.7235034702139965
Process101,0,1,2,3,1,1,3,0.5217391304347826,0.5217391304347826,0.7027615862398472
Process101,0,1,2,3,1,2,0,0.8141592920353982,0.8141592920353983,0.7393846153846154
Process101,0,1,2,3,1,2,1,0.6194690265486726,0.6194690265486725,0.699863523573201
Process101,0,1,2,3,1,2,2,0.6017699115044248,0.6017699115044248,0.7202410492733073
Process101,0,1,2,3,1,2,3,0.5765765765765766,0.5765765765765766,0.6845913461538462
Process101,0,1,2,3,1,3,0,0.7567567567567568,0.7567567567567568,0.7520748987854251
Process101,0,1,2,3,1,3,1,0.7256637168141593,0.7256637168141593,0.7055785809018568
Process101,0,1,2,3,1,3,2,0.5535714285714286,0.5535714285714286,0.6543552036199095
Process101,0,1,2,3,1,3,3,0.6785714285714286,0.6785714285714286,0.6932430545860673
Process101,0,1,2,3,2,0,0,0.75,0.75,0.7229140271493213
Process101,0,1,2,3,2,0,1,0.6902654867256637,0.6902654867256637,0.7004723346828611
Process101,0,1,2,3,2,0,2,0.7304347826086957,0.7304347826086957,0.7608516483516484
Process101,0,1,2,3,2,0,3,0.5892857142857143,0.5892857142857143,0.6894718185040766
Process101,0,1,2,3,2,1,0,0.7894736842105263,0.7894736842105263,0.733173076923077
Process101,0,1,2,3,2,1,1,0.7304347826086957,0.7304347826086957,0.7433760683760684
Process101,0,1,2,3,2,1,2,0.5913043478260869,0.591304347826087,0.6671703296703297
Process101,0,1,2,3,2,1,3,0.6140350877192983,0.6140350877192983,0.6986538461538462
Process101,0,1,2,3,2,2,0,0.7692307692307692,0.7692307692307693,0.7533433886375063
Process101,0,1,2,3,2,2,1,0.7522935779816513,0.7522935779816514,0.741683257918552
Process101,0,1,2,3,2,2,2,0.5789473684210527,0.5789473684210527,0.6618334790209791
Process101,0,1,2,3,2,2,3,0.5663716814159292,0.5663716814159292,0.6891157229866908
Process101,0,1,2,3,2,3,0,0.7358490566037736,0.7358490566037735,0.7060096153846154
Process101,0,1,2,3,2,3,1,0.6666666666666667,0.6666666666666666,0.7413327991452991
Process101,0,1,2,3,2,3,2,0.6964285714285714,0.6964285714285714,0.7331538461538462
Process101,0,1,2,3,2,3,3,0.5714285714285714,0.5714285714285714,0.7154791445114026
Process101,0,1,2,3,3,0,0,0.7627118644067796,0.7627118644067796,0.7264957264957266
Process101,0,1,2,3,3,0,1,0.6434782608695653,0.6434782608695652,0.6853846153846155
Process101,0,1,2,3,3,0,2,0.6722689075630253,0.6722689075630253,0.6894471153846154
Process101,0,1,2,3,3,0,3,0.6666666666666667,0.6666666666666666,0.7193796526054591
Process101,0,1,2,3,3,1,0,0.7563025210084033,0.7563025210084033,0.7551923076923077
Process101,0,1,2,3,3,1,1,0.6724137931034483,0.6724137931034483,0.6971703296703297
Process101,0,1,2,3,3,1,2,0.6722689075630253,0.6722689075630253,0.7208850289495451
Process101,0,1,2,3,3,1,3,0.5789473684210527,0.5789473684210527,0.7169528388278389
Process101,0,1,2,3,3,2,0,0.8214285714285714,0.8214285714285714,0.745801282051282
Process101,0,1,2,3,3,2,1,0.7796610169491526,0.7796610169491526,0.7592760180995476
Process101,0,1,2,3,3,2,2,0.6788990825688073,0.6788990825688074,0.7175213675213675
Process101,0,1,2,3,3,2,3,0.5087719298245614,0.5087719298245614,0.6988711288711289
Process101,0,1,2,3,3,3,0,0.6782608695652175,0.6782608695652174,0.7026068376068376
Process101,0,1,2,3,3,3,1,0.5794392523364487,0.5794392523364486,0.6594322344322344
Process101,0,1,2,3,3,3,2,0.5420560747663552,0.5420560747663551,0.6800824175824176
Process101,0,1,2,3,3,3,3,0.5636363636363637,0.5636363636363636,0.6867121384362764
Process101,0,1,3,0,0,0,0,0.9454545454545454,0.9454545454545454,0.8501552795031057
Process101,0,1,3,0,0,0,1,0.8333333333333334,0.8333333333333334,0.7982097186700767
Process101,0,1,3,0,0,0,2,0.6785714285714286,0.6785714285714286,0.7916189931350115
Process101,0,1,3,0,0,0,3,0.7090909090909091,0.7090909090909091,0.8026570048309178
Process101,0,1,3,0,0,1,0,0.9642857142857143,0.9642857142857143,0.8885093167701863
Process101,0,1,3,0,0,1,1,0.8076923076923077,0.8076923076923077,0.7802989130434783
Process101,0,1,3,0,0,1,2,0.7289719626168225,0.7289719626168224,0.8099515893313847
Process101,0,1,3,0,0,1,3,0.6168224299065421,0.616822429906542,0.7744670406732118
Process101,0,1,3,0,0,2,0,0.9259259259259259,0.9259259259259259,0.83944099378882
Process101,0,1,3,0,0,2,1,0.7961165048543689,0.7961165048543689,0.775036231884058
Process101,0,1,3,0,0,2,2,0.7818181818181819,0.7818181818181819,0.8259704968944099
Process101,0,1,3,0,0,2,3,0.5849056603773585,0.5849056603773585,0.7663199500728105
Process101,0,1,3,0,0,3,0,0.9158878504672897,0.9158878504672897,0.8322981366459627
Process101,0,1,3,0,0,3,1,0.8269230769230769,0.8269230769230769,0.7840838509316771
Process101,0,1,3,0,0,3,2,0.5773195876288659,0.5773195876288659,0.6991736587846429
Process101,0,1,3,0,0,3,3,0.6857142857142857,0.6857142857142857,0.7672546079901226
Process101,0,1,3,0,1,0,0,0.9649122807017544,0.9649122807017544,0.8956521739130434
Process101,0,1,3,0,1,0,1,0.819047619047619,0.819047619047619,0.7912672924901186
Process101,0,1,3,0,1,0,2,0.6981132075471699,0.6981132075471698,0.7442028985507247
Process101,0,1,3,0,1,0,3,0.6607142857142857,0.6607142857142857,0.7649378881987577
Process101,0,1,3,0,1,1,0,0.9464285714285714,0.9464285714285714,0.8537267080745342
Process101,0,1,3,0,1,1,1,0.8037383177570093,0.8037383177570093,0.7827445652173913
Process101,0,1,3,0,1,1,2,0.6486486486486487,0.6486486486486487,0.7897204968944099
Process101,0,1,3,0,1,1,3,0.780952380952381,0.780952380952381,0.7948279980888676
Process101,0,1,3,0,1,2,0,0.9074074074074074,0.9074074074074074,0.8599378881987577
Process101,0,1,3,0,1,2,1,0.822429906542056,0.822429906542056,0.7899456521739131
Process101,0,1,3,0,1,2,2,0.7818181818181819,0.7818181818181819,0.8028919929175684
Process101,0,1,3,0,1,2,3,0.6226415094339622,0.6226415094339622,0.7451313405797101
Process101,0,1,3,0,1,3,0,0.9369369369369369,0.9369369369369369,0.8746997929606626
Process101,0,1,3,0,1,3,1,0.7663551401869159,0.7663551401869159,0.7900966183574879
Process101,0,1,3,0,1,3,2,0.7706422018348624,0.7706422018348624,0.7935688405797101
Process101,0,1,3,0,1,3,3,0.6226415094339622,0.6226415094339622,0.7165345898479333
Process101,0,1,3,0,2,0,0,0.8990825688073394,0.8990825688073395,0.8599378881987577
Process101,0,1,3,0,2,0,1,0.817391304347826,0.8173913043478261,0.8203128073972064
Process101,0,1,3,0,2,0,2,0.6964285714285714,0.6964285714285714,0.801487414187643
Process101,0,1,3,0,2,0,3,0.6964285714285714,0.6964285714285714,0.7802950310559006
Process101,0,1,3,0,2,1,0,0.9189189189189189,0.918918918918919,0.8430124223602485
Process101,0,1,3,0,2,1,1,0.875,0.875,0.8474184782608696
Process101,0,1,3,0,2,1,2,0.6788990825688073,0.6788990825688074,0.767644655116051
Process101,0,1,3,0,2,1,3,0.6548672566371682,0.6548672566371682,0.7591938405797101
Process101,0,1,3,0,2,2,0,0.8349514563106796,0.8349514563106796,0.7930124223602485
Process101,0,1,3,0,2,2,1,0.7238095238095238,0.7238095238095238,0.7506885697422783
Process101,0,1,3,0,2,2,2,0.7522935779816513,0.7522935779816514,0.7990966183574879
Process101,0,1,3,0,2,2,3,0.7818181818181819,0.7818181818181819,0.8349053708439897
Process101,0,1,3,0,2,3,0,0.8653846153846154,0.8653846153846154,0.8108695652173914
Process101,0,1,3,0,2,3,1,0.7850467289719626,0.7850467289719626,0.8050271739130435
Process101,0,1,3,0,2,3,2,0.7476635514018692,0.7476635514018691,0.8199641943734015
Process101,0,1,3,0,2,3,3,0.6851851851851851,0.6851851851851852,0.7717632850241546
Process101,0,1,3,0,3,0,0,0.8703703703703703,0.8703703703703703,0.8113457556935819
Process101,0,1,3,0,3,0,1,0.8495575221238938,0.8495575221238938,0.8671014492753624
Process101,0,1,3,0,3,0,2,0.6846846846846847,0.6846846846846847,0.7399883391637515
Process101,0,1,3,0,3,0,3,0.6846846846846847,0.6846846846846847,0.7709697782687603
Process101,0,1,3,0,3,1,0,0.9649122807017544,0.9649122807017544,0.8956521739130434
Process101,0,1,3,0,3,1,1,0.8727272727272728,0.8727272727272727,0.8385093167701863
Process101,0,1,3,0,3,1,2,0.8181818181818181,0.8181818181818182,0.8140271739130435
Process101,0,1,3,0,3,1,3,0.7735849056603774,0.7735849056603774,0.7957771739130435
Process101,0,1,3,0,3,2,0,0.8888888888888888,0.8888888888888888,0.8261076604554867
Process101,0,1,3,0,3,2,1,0.7547169811320755,0.7547169811320755,0.7593401534526855
Process101,0,1,3,0,3,2,2,0.6972477064220184,0.6972477064220184,0.8021784800876872
Process101,0,1,3,0,3,2,3,0.6788990825688073,0.6788990825688074,0.7382191892775417
Process101,0,1,3,0,3,3,0,0.8990825688073394,0.8990825688073395,0.8240683229813666
Process101,0,1,3,0,3,3,1,0.7547169811320755,0.7547169811320755,0.7998792270531401
Process101,0,1,3,0,3,3,2,0.7256637168141593,0.7256637168141593,0.7860030511060259
Process101,0,1,3,0,3,3,3,0.7,0.7,0.7414402173913044
Process101,0,1,3,1,0,0,0,0.7843137254901961,0.7843137254901961,0.7384057971014494
Process101,0,1,3,1,0,0,1,0.7289719626168225,0.7289719626168224,0.753921568627451
Process101,0,1,3,1,0,0,2,0.6363636363636364,0.6363636363636364,0.7595238095238096
Process101,0,1,3,1,0,0,3,0.6481481481481481,0.6481481481481481,0.7027298850574714
Process101,0,1,3,1,0,1,0,0.8727272727272728,0.8727272727272727,0.7904356060606061
Process101,0,1,3,1,0,1,1,0.8703703703703703,0.8703703703703703,0.8124242424242424
Process101,0,1,3,1,0,1,2,0.679245283018868,0.6792452830188679,0.7369047619047618
Process101,0,1,3,1,0,1,3,0.6181818181818182,0.6181818181818182,0.7456250000000001
Process101,0,1,3,1,0,2,0,0.8037383177570093,0.8037383177570093,0.7791666666666667
Process101,0,1,3,1,0,2,1,0.6788990825688073,0.6788990825688074,0.7393526920750151
Process101,0,1,3,1,0,2,2,0.6727272727272727,0.6727272727272727,0.732719298245614
Process101,0,1,3,1,0,2,3,0.5686274509803921,0.5686274509803921,0.675
Process101,0,1,3,1,0,3,0,0.8118811881188119,0.8118811881188119,0.7476190476190477
Process101,0,1,3,1,0,3,1,0.6981132075471699,0.6981132075471698,0.7111111111111112
Process101,0,1,3,1,0,3,2,0.5714285714285714,0.5714285714285714,0.7080376344086021
Process101,0,1,3,1,0,3,3,0.679245283018868,0.6792452830188679,0.7597222222222223
Process101,0,1,3,1,1,0,0,0.8141592920353982,0.8141592920353983,0.7844444444444444
Process101,0,1,3,1,1,0,1,0.7962962962962963,0.7962962962962963,0.7749999999999999
Process101,0,1,3,1,1,0,2,0.5794392523364487,0.5794392523364486,0.6764583333333334
Process101,0,1,3,1,1,0,3,0.6055045871559632,0.6055045871559633,0.694148380355277
Process101,0,1,3,1,1,1,0,0.8623853211009174,0.8623853211009175,0.8073498964803312
Process101,0,1,3,1,1,1,1,0.7818181818181819,0.7818181818181819,0.7739064856711915
Process101,0,1,3,1,1,1,2,0.6909090909090909,0.6909090909090909,0.7388888888888888
Process101,0,1,3,1,1,1,3,0.6071428571428572,0.6071428571428571,0.7579741379310345
Process101,0,1,3,1,1,2,0,0.7924528301886793,0.7924528301886793,0.776177536231884
Process101,0,1,3,1,1,2,1,0.8440366972477065,0.8440366972477065,0.7970833333333334
Process101,0,1,3,1,1,2,2,0.7102803738317758,0.7102803738317757,0.7465811965811966
Process101,0,1,3,1,1,2,3,0.6355140186915889,0.6355140186915887,0.7494555353901997
Process101,0,1,3,1,1,3,0,0.819047619047619,0.819047619047619,0.7621212121212122
Process101,0,1,3,1,1,3,1,0.7889908256880733,0.7889908256880734,0.7485833333333334
Process101,0,1,3,1,1,3,2,0.7115384615384616,0.7115384615384616,0.7711538461538462
Process101,0,1,3,1,1,3,3,0.6111111111111112,0.6111111111111112,0.7159523809523809
Process101,0,1,3,1,2,0,0,0.8727272727272728,0.8727272727272727,0.8023809523809524
Process101,0,1,3,1,2,0,1,0.7619047619047619,0.7619047619047619,0.736322463768116
Process101,0,1,3,1,2,0,2,0.7256637168141593,0.7256637168141593,0.7957692307692308
Process101,0,1,3,1,2,0,3,0.5945945945945945,0.5945945945945946,0.7203623188405797
Process101,0,1,3,1,2,1,0,0.7407407407407407,0.7407407407407407,0.7577777777777778
Process101,0,1,3,1,2,1,1,0.7522935779816513,0.7522935779816514,0.7651372549019607
Process101,0,1,3,1,2,1,2,0.7017543859649122,0.7017543859649122,0.771326164874552
Process101,0,1,3,1,2,1,3,0.6095238095238096,0.6095238095238096,0.7223809523809523
Process101,0,1,3,1,2,2,0,0.8148148148148149,0.8148148148148148,0.7705492424242425
Process101,0,1,3,1,2,2,1,0.8037383177570093,0.8037383177570093,0.7783333333333333
Process101,0,1,3,1,2,2,2,0.6851851851851851,0.6851851851851852,0.7416666666666666
Process101,0,1,3,1,2,2,3,0.6296296296296297,0.6296296296296297,0.7216666666666667
Process101,0,1,3,1,2,3,0,0.8288288288288288,0.8288288288288288,0.77
Process101,0,1,3,1,2,3,1,0.8037383177570093,0.8037383177570093,0.7579710144927537
Process101,0,1,3,1,2,3,2,0.6181818181818182,0.6181818181818182,0.77815506508206
Process101,0,1,3,1,2,3,3,0.6666666666666667,0.6666666666666666,0.7738095238095238
Process101,0,1,3,1,3,0,0,0.7857142857142857,0.7857142857142857,0.7868872549019608
Process101,0,1,3,1,3,0,1,0.8288288288288288,0.8288288288288288,0.8011594202898551
Process101,0,1,3,1,3,0,2,0.6542056074766356,0.6542056074766355,0.7263888888888889
Process101,0,1,3,1,3,0,3,0.75,0.75,0.7600090579710145
Process101,0,1,3,1,3,1,0,0.8571428571428572,0.8571428571428571,0.7922905525846703
Process101,0,1,3,1,3,1,1,0.7478260869565218,0.7478260869565218,0.793711967545639
Process101,0,1,3,1,3,1,2,0.6964285714285714,0.6964285714285714,0.7503968253968254
Process101,0,1,3,1,3,1,3,0.6470588235294117,0.6470588235294118,0.735
Process101,0,1,3,1,3,2,0,0.875,0.875,0.801904761904762
Process101,0,1,3,1,3,2,1,0.8108108108108107,0.8108108108108109,0.7908333333333333
Process101,0,1,3,1,3,2,2,0.6725663716814159,0.672566371681416,0.7388888888888888
Process101,0,1,3,1,3,2,3,0.5769230769230769,0.5769230769230769,0.7095238095238094
Process101,0,1,3,1,3,3,0,0.8518518518518519,0.8518518518518519,0.7784632034632035
Process101,0,1,3,1,3,3,1,0.7090909090909091,0.7090909090909091,0.7795168067226892
Process101,0,1,3,1,3,3,2,0.6605504587155964,0.6605504587155964,0.7734615384615385
Process101,0,1,3,1,3,3,3,0.5964912280701755,0.5964912280701754,0.7560000000000001
Process101,0,1,3,2,0,0,0,0.8849557522123894,0.8849557522123894,0.8039204545454546
Process101,0,1,3,2,0,0,1,0.8545454545454545,0.8545454545454545,0.7523478260869566
Process101,0,1,3,2,0,0,2,0.6785714285714286,0.6785714285714286,0.7106093189964158
Process101,0,1,3,2,0,0,3,0.6111111111111112,0.6111111111111112,0.6875
Process101,0,1,3,2,0,1,0,0.7522935779816513,0.7522935779816514,0.7174444444444446
Process101,0,1,3,2,0,1,1,0.7155963302752293,0.7155963302752294,0.6941111111111112
Process101,0,1,3,2,0,1,2,0.6605504587155964,0.6605504587155964,0.6781451905626135
