model,addActSerial,addActParallel,deleteAct,replaceAct,addConst,removeConst,swapAct,,GED-Similarity
Process25,0,3,2,0,3,2,0,10,0.831683168
Process25,0,3,2,0,3,2,1,11,0.633663366
Process25,0,3,2,0,3,2,2,12,0.490196078
Process25,0,3,2,0,3,2,3,13,0.329896907
Process25,0,3,2,0,3,3,0,11,0.843137255
Process25,0,3,2,0,3,3,1,12,0.605504587
Process25,0,3,2,0,3,3,2,13,0.529411765
Process25,0,3,2,0,3,3,3,14,0.279069767
Process25,0,3,2,1,0,0,0,6,0.709090909
Process25,0,3,2,1,0,0,1,7,0.495238095
Process25,0,3,2,1,0,0,2,8,0.411764706
Process25,0,3,2,1,0,0,3,9,0.298850575
Process25,0,3,2,1,0,1,0,7,0.641509434
Process25,0,3,2,1,0,1,1,8,0.589473684
Process25,0,3,2,1,0,1,2,9,0.395833333
Process25,0,3,2,1,0,1,3,10,0.252631579
Process25,0,3,2,1,0,2,0,8,0.709677419
Process25,0,3,2,1,0,2,1,9,0.442105263
Process25,0,3,2,1,0,2,2,10,0.25
Process25,0,3,2,1,0,2,3,11,0.365384615
Process25,0,3,2,1,0,3,0,9,0.8
Process25,0,3,2,1,0,3,1,10,0.4
Process25,0,3,2,1,0,3,2,11,0.5
Process25,0,3,2,1,0,3,3,12,0.408163265
Process25,0,3,2,1,1,0,0,7,0.516129032
Process25,0,3,2,1,1,0,1,8,0.329896907
Process25,0,3,2,1,1,0,2,9,0.408602151
Process25,0,3,2,1,1,0,3,10,0.282352941
Process25,0,3,2,1,1,1,0,8,0.730769231
Process25,0,3,2,1,1,1,1,9,0.453608247
Process25,0,3,2,1,1,1,2,10,0.509433962
Process25,0,3,2,1,1,1,3,11,0.367346939
Process25,0,3,2,1,1,2,0,9,0.483516484
Process25,0,3,2,1,1,2,1,10,0.577319588
Process25,0,3,2,1,1,2,2,11,0.371134021
Process25,0,3,2,1,1,2,3,12,0.344086022
Process25,0,3,2,1,1,3,0,10,0.72
Process25,0,3,2,1,1,3,1,11,0.514285714
Process25,0,3,2,1,1,3,2,12,0.25
Process25,0,3,2,1,1,3,3,13,0.378947368
Process25,0,3,2,1,2,0,0,8,0.785046729
Process25,0,3,2,1,2,0,1,9,0.490196078
Process25,0,3,2,1,2,0,2,10,0.427184466
Process25,0,3,2,1,2,0,3,11,0.418181818
Process25,0,3,2,1,2,1,0,9,0.68627451
Process25,0,3,2,1,2,1,1,10,0.547368421
Process25,0,3,2,1,2,1,2,11,0.495049505
Process25,0,3,2,1,2,1,3,12,0.41509434
Process25,0,3,2,1,2,2,0,10,0.59047619
Process25,0,3,2,1,2,2,1,11,0.469387755
Process25,0,3,2,1,2,2,2,12,0.710280374
Process25,0,3,2,1,2,2,3,13,0.202020202
Process25,0,3,2,1,2,3,0,11,0.72
Process25,0,3,2,1,2,3,1,12,0.391752577
Process25,0,3,2,1,2,3,2,13,0.777777778
Process25,0,3,2,1,2,3,3,14,0.421052632
Process25,0,3,2,1,3,0,0,9,0.680412371
Process25,0,3,2,1,3,0,1,10,0.44
Process25,0,3,2,1,3,0,2,11,0.3125
Process25,0,3,2,1,3,0,3,12,0.355140187
Process25,0,3,2,1,3,1,0,10,0.759259259
Process25,0,3,2,1,3,1,1,11,0.547169811
Process25,0,3,2,1,3,1,2,12,0.382978723
Process25,0,3,2,1,3,1,3,13,0.368932039
Process25,0,3,2,1,3,2,0,11,0.648148148
Process25,0,3,2,1,3,2,1,12,0.514851485
Process25,0,3,2,1,3,2,2,13,0.282828283
Process25,0,3,2,1,3,2,3,14,0.698113208
Process25,0,3,2,1,3,3,0,12,0.737864078
Process25,0,3,2,1,3,3,1,13,0.494623656
Process25,0,3,2,1,3,3,2,14,0.395833333
Process25,0,3,2,1,3,3,3,15,0.340425532
Process25,0,3,2,2,0,0,0,7,0.673267327
Process25,0,3,2,2,0,0,1,8,0.307692308
Process25,0,3,2,2,0,0,2,9,0.29787234
Process25,0,3,2,2,0,0,3,10,0.480769231
Process25,0,3,2,2,0,1,0,8,0.693069307
Process25,0,3,2,2,0,1,1,9,0.427184466
Process25,0,3,2,2,0,1,2,10,0.448598131
Process25,0,3,2,2,0,1,3,11,0.453608247
Process25,0,3,2,2,0,2,0,9,0.446808511
Process25,0,3,2,2,0,2,1,10,0.352941176
Process25,0,3,2,2,0,2,2,11,0.424242424
Process25,0,3,2,2,0,2,3,12,0.291262136
Process25,0,3,2,2,0,3,0,10,0.588235294
Process25,0,3,2,2,0,3,1,11,0.606060606
Process25,0,3,2,2,0,3,2,12,0.375
Process25,0,3,2,2,0,3,3,13,0.244444444
Process25,0,3,2,2,1,0,0,8,0.336842105
Process25,0,3,2,2,1,0,1,9,0.392523364
Process25,0,3,2,2,1,0,2,10,0.25
Process25,0,3,2,2,1,0,3,11,0.452830189
Process25,0,3,2,2,1,1,0,9,0.646464646
Process25,0,3,2,2,1,1,1,10,0.484848485
Process25,0,3,2,2,1,1,2,11,0.425531915
Process25,0,3,2,2,1,1,3,12,0.291666667
Process25,0,3,2,2,1,2,0,10,0.551020408
Process25,0,3,2,2,1,2,1,11,0.474226804
Process25,0,3,2,2,1,2,2,12,0.32
Process25,0,3,2,2,1,2,3,13,0.24742268
Process25,0,3,2,2,1,3,0,11,0.495049505
Process25,0,3,2,2,1,3,1,12,0.757281553
Process25,0,3,2,2,1,3,2,13,0.264150943
Process25,0,3,2,2,1,3,3,14,0.596153846
Process25,0,3,2,2,2,0,0,9,0.60952381
Process25,0,3,2,2,2,0,1,10,0.319148936
Process25,0,3,2,2,2,0,2,11,0.217821782
Process25,0,3,2,2,2,0,3,12,0.27184466
Process25,0,3,2,2,2,1,0,10,0.504672897
Process25,0,3,2,2,2,1,1,11,0.469387755
Process25,0,3,2,2,2,1,2,12,0.24742268
Process25,0,3,2,2,2,1,3,13,0.294117647
Process25,0,3,2,2,2,2,0,11,0.631578947
Process25,0,3,2,2,2,2,1,12,0.626262626
Process25,0,3,2,2,2,2,2,13,0.484210526
Process25,0,3,2,2,2,2,3,14,0.285714286
Process25,0,3,2,2,2,3,0,12,0.718446602
Process25,0,3,2,2,2,3,1,13,0.252427184
Process25,0,3,2,2,2,3,2,14,0.31372549
Process25,0,3,2,2,2,3,3,15,0.265306122
Process25,0,3,2,2,3,0,0,10,0.555555556
Process25,0,3,2,2,3,0,1,11,0.377358491
Process25,0,3,2,2,3,0,2,12,0.290909091
Process25,0,3,2,2,3,0,3,13,0.375
Process25,0,3,2,2,3,1,0,11,0.705882353
Process25,0,3,2,2,3,1,1,12,0.310679612
Process25,0,3,2,2,3,1,2,13,0.36
Process25,0,3,2,2,3,1,3,14,0.301886792
Process25,0,3,2,2,3,2,0,12,0.537634409
Process25,0,3,2,2,3,2,1,13,0.534653465
Process25,0,3,2,2,3,2,2,14,0.285714286
Process25,0,3,2,2,3,2,3,15,0.215053763
Process25,0,3,2,2,3,3,0,13,0.660194175
Process25,0,3,2,2,3,3,1,14,0.489795918
Process25,0,3,2,2,3,3,2,15,0.38
Process25,0,3,2,2,3,3,3,16,0.415841584
Process25,0,3,2,3,0,0,0,8,0.647058824
Process25,0,3,2,3,0,0,1,9,0.228571429
Process25,0,3,2,3,0,0,2,10,0.367346939
Process25,0,3,2,3,0,0,3,11,0.41509434
Process25,0,3,2,3,0,1,0,9,0.679245283
Process25,0,3,2,3,0,1,1,10,0.366972477
Process25,0,3,2,3,0,1,2,11,0.466019417
Process25,0,3,2,3,0,1,3,12,0.314814815
Process25,0,3,2,3,0,2,0,10,0.510638298
Process25,0,3,2,3,0,2,1,11,0.404040404
Process25,0,3,2,3,0,2,2,12,0.476190476
Process25,0,3,2,3,0,2,3,13,0.24
Process25,0,3,2,3,0,3,0,11,0.490196078
Process25,0,3,2,3,0,3,1,12,0.56
Process25,0,3,2,3,0,3,2,13,0.42
Process25,0,3,2,3,0,3,3,14,0.469387755
Process25,0,3,2,3,1,0,0,9,0.550458716
Process25,0,3,2,3,1,0,1,10,0.233009709
Process25,0,3,2,3,1,0,2,11,0.306122449
Process25,0,3,2,3,1,0,3,12,0.229166667
Process25,0,3,2,3,1,1,0,10,0.611111111
Process25,0,3,2,3,1,1,1,11,0.336448598
Process25,0,3,2,3,1,1,2,12,0.306122449
Process25,0,3,2,3,1,1,3,13,0.22
Process25,0,3,2,3,1,2,0,11,0.396226415
Process25,0,3,2,3,1,2,1,12,0.653061224
Process25,0,3,2,3,1,2,2,13,0.344086022
Process25,0,3,2,3,1,2,3,14,0.376237624
Process25,0,3,2,3,1,3,0,12,0.563106796
Process25,0,3,2,3,1,3,1,13,0.442105263
Process25,0,3,2,3,1,3,2,14,0.22
Process25,0,3,2,3,1,3,3,15,0.237623762
Process25,0,3,2,3,2,0,0,10,0.490909091
Process25,0,3,2,3,2,0,1,11,0.444444444
Process25,0,3,2,3,2,0,2,12,0.365384615
Process25,0,3,2,3,2,0,3,13,0.2
Process25,0,3,2,3,2,1,0,11,0.380952381
Process25,0,3,2,3,2,1,1,12,0.505050505
Process25,0,3,2,3,2,1,2,13,0.369565217
Process25,0,3,2,3,2,1,3,14,0.27184466
Process25,0,3,2,3,2,2,0,12,0.349514563
Process25,0,3,2,3,2,2,1,13,0.343434343
Process25,0,3,2,3,2,2,2,14,0.403846154
Process25,0,3,2,3,2,2,3,15,0.355140187
Process25,0,3,2,3,2,3,0,13,0.5625
Process25,0,3,2,3,2,3,1,14,0.46
Process25,0,3,2,3,2,3,2,15,0.288659794
Process25,0,3,2,3,2,3,3,16,0.36036036
Process25,0,3,2,3,3,0,0,11,0.518518519
Process25,0,3,2,3,3,0,1,12,0.4
Process25,0,3,2,3,3,0,2,13,0.422018349
Process25,0,3,2,3,3,0,3,14,0.294117647
Process25,0,3,2,3,3,1,0,12,0.490909091
Process25,0,3,2,3,3,1,1,13,0.357142857
Process25,0,3,2,3,3,1,2,14,0.244897959
Process25,0,3,2,3,3,1,3,15,0.32
Process25,0,3,2,3,3,2,0,13,0.484210526
Process25,0,3,2,3,3,2,1,14,0.356435644
Process25,0,3,2,3,3,2,2,15,0.37254902
Process25,0,3,2,3,3,2,3,16,0.346153846
Process25,0,3,2,3,3,3,0,14,0.574257426
Process25,0,3,2,3,3,3,1,15,0.330097087
Process25,0,3,2,3,3,3,2,16,0.220183486
Process25,0,3,2,3,3,3,3,17,0.28
Process25,0,3,3,0,0,0,0,6,0.836734694
Process25,0,3,3,0,0,0,1,7,0.70212766
Process25,0,3,3,0,0,0,2,8,0.282352941
Process25,0,3,3,0,0,0,3,9,0.357894737
Process25,0,3,3,0,0,1,0,7,0.719101124
Process25,0,3,3,0,0,1,1,8,0.571428571
Process25,0,3,3,0,0,1,2,9,0.32183908
Process25,0,3,3,0,0,1,3,10,0.282352941
Process25,0,3,3,0,0,2,0,8,0.760869565
Process25,0,3,3,0,0,2,1,9,0.705882353
Process25,0,3,3,0,0,2,2,10,0.44
Process25,0,3,3,0,0,2,3,11,0.471910112
Process25,0,3,3,0,0,3,0,9,0.8
Process25,0,3,3,0,0,3,1,10,0.545454545
Process25,0,3,3,0,0,3,2,11,0.709677419
Process25,0,3,3,0,0,3,3,12,0.404494382
Process25,0,3,3,0,1,0,0,7,0.804123711
Process25,0,3,3,0,1,0,1,8,0.525252525
Process25,0,3,3,0,1,0,2,9,0.494845361
Process25,0,3,3,0,1,0,3,10,0.244897959
Process25,0,3,3,0,1,1,0,8,0.752688172
Process25,0,3,3,0,1,1,1,9,0.469387755
Process25,0,3,3,0,1,1,2,10,0.536082474
Process25,0,3,3,0,1,1,3,11,0.494845361
Process25,0,3,3,0,1,2,0,9,0.8125
Process25,0,3,3,0,1,2,1,10,0.385542169
Process25,0,3,3,0,1,2,2,11,0.333333333
Process25,0,3,3,0,1,2,3,12,0.488372093
Process25,0,3,3,0,1,3,0,10,0.905660377
Process25,0,3,3,0,1,3,1,11,0.564705882
Process25,0,3,3,0,1,3,2,12,0.536082474
Process25,0,3,3,0,1,3,3,13,0.29787234
Process25,0,3,3,0,2,0,0,8,0.795918367
Process25,0,3,3,0,2,0,1,9,0.70212766
Process25,0,3,3,0,2,0,2,10,0.365591398
Process25,0,3,3,0,2,0,3,11,0.252427184
Process25,0,3,3,0,2,1,0,9,0.82
Process25,0,3,3,0,2,1,1,10,0.574468085
Process25,0,3,3,0,2,1,2,11,0.351648352
Process25,0,3,3,0,2,1,3,12,0.242424242
Process25,0,3,3,0,2,2,0,10,0.831683168
Process25,0,3,3,0,2,2,1,11,0.545454545
Process25,0,3,3,0,2,2,2,12,0.597938144
Process25,0,3,3,0,2,2,3,13,0.273684211
Process25,0,3,3,0,2,3,0,11,0.643678161
Process25,0,3,3,0,2,3,1,12,0.522727273
Process25,0,3,3,0,2,3,2,13,0.412371134
Process25,0,3,3,0,2,3,3,14,0.404255319
Process25,0,3,3,0,3,0,0,9,0.723404255
Process25,0,3,3,0,3,0,1,10,0.539325843
Process25,0,3,3,0,3,0,2,11,0.505494505
Process25,0,3,3,0,3,0,3,12,0.433962264
Process25,0,3,3,0,3,1,0,10,0.775510204
Process25,0,3,3,0,3,1,1,11,0.531914894
Process25,0,3,3,0,3,1,2,12,0.529411765
Process25,0,3,3,0,3,1,3,13,0.244897959
Process25,0,3,3,0,3,2,0,11,0.831683168
Process25,0,3,3,0,3,2,1,12,0.530612245
Process25,0,3,3,0,3,2,2,13,0.272727273
Process25,0,3,3,0,3,2,3,14,0.319148936
Process25,0,3,3,0,3,3,0,12,0.783505155
Process25,0,3,3,0,3,3,1,13,0.470588235
Process25,0,3,3,0,3,3,2,14,0.448979592
Process25,0,3,3,0,3,3,3,15,0.357894737
Process25,0,3,3,1,0,0,0,7,0.680412371
Process25,0,3,3,1,0,0,1,8,0.48
Process25,0,3,3,1,0,0,2,9,0.396039604
Process25,0,3,3,1,0,0,3,10,0.307692308
Process25,0,3,3,1,0,1,0,8,0.74
Process25,0,3,3,1,0,1,1,9,0.452830189
Process25,0,3,3,1,0,1,2,10,0.252427184
Process25,0,3,3,1,0,1,3,11,0.325581395
Process25,0,3,3,1,0,2,0,9,0.565217391
Process25,0,3,3,1,0,2,1,10,0.558139535
Process25,0,3,3,1,0,2,2,11,0.336633663
Process25,0,3,3,1,0,2,3,12,0.16091954
Process25,0,3,3,1,0,3,0,10,0.681318681
Process25,0,3,3,1,0,3,1,11,0.4375
Process25,0,3,3,1,0,3,2,12,0.484210526
Process25,0,3,3,1,0,3,3,13,0.510204082
Process25,0,3,3,1,1,0,0,8,0.685714286
Process25,0,3,3,1,1,0,1,9,0.464646465
Process25,0,3,3,1,1,0,2,10,0.468085106
Process25,0,3,3,1,1,0,3,11,0.653846154
Process25,0,3,3,1,1,1,0,9,0.603773585
Process25,0,3,3,1,1,1,1,10,0.489795918
Process25,0,3,3,1,1,1,2,11,0.530612245
Process25,0,3,3,1,1,1,3,12,0.252873563
Process25,0,3,3,1,1,2,0,10,0.547619048
Process25,0,3,3,1,1,2,1,11,0.4375
Process25,0,3,3,1,1,2,2,12,0.269662921
Process25,0,3,3,1,1,2,3,13,0.189473684
Process25,0,3,3,1,1,3,0,11,0.568181818
Process25,0,3,3,1,1,3,1,12,0.579439252
Process25,0,3,3,1,1,3,2,13,0.252873563
Process25,0,3,3,1,1,3,3,14,0.23655914
Process25,0,3,3,1,2,0,0,9,0.592592593
Process25,0,3,3,1,2,0,1,10,0.537634409
Process25,0,3,3,1,2,0,2,11,0.31372549
Process25,0,3,3,1,2,0,3,12,0.272727273
Process25,0,3,3,1,2,1,0,10,0.732673267
Process25,0,3,3,1,2,1,1,11,0.615384615
Process25,0,3,3,1,2,1,2,12,0.47311828
Process25,0,3,3,1,2,1,3,13,0.255319149
Process25,0,3,3,1,2,2,0,11,0.652631579
Process25,0,3,3,1,2,2,1,12,0.44
Process25,0,3,3,1,2,2,2,13,0.601941748
Process25,0,3,3,1,2,2,3,14,0.276595745
Process25,0,3,3,1,2,3,0,12,0.594059406
Process25,0,3,3,1,2,3,1,13,0.489795918
Process25,0,3,3,1,2,3,2,14,0.369565217
Process25,0,3,3,1,2,3,3,15,0.292134831
Process25,0,3,3,1,3,0,0,10,0.780952381
Process25,0,3,3,1,3,0,1,11,0.494845361
Process25,0,3,3,1,3,0,2,12,0.494845361
Process25,0,3,3,1,3,0,3,13,0.377358491
Process25,0,3,3,1,3,1,0,11,0.693877551
Process25,0,3,3,1,3,1,1,12,0.48
Process25,0,3,3,1,3,1,2,13,0.336633663
Process25,0,3,3,1,3,1,3,14,0.319148936
Process25,0,3,3,1,3,2,0,12,0.574712644
Process25,0,3,3,1,3,2,1,13,0.449438202
Process25,0,3,3,1,3,2,2,14,0.761904762
Process25,0,3,3,1,3,2,3,15,0.355555556
Process25,0,3,3,1,3,3,0,13,0.576923077
Process25,0,3,3,1,3,3,1,14,0.423076923
Process25,0,3,3,1,3,3,2,15,0.514851485
Process25,0,3,3,1,3,3,3,16,0.359550562
Process25,0,3,3,2,0,0,0,8,0.592592593
Process25,0,3,3,2,0,0,1,9,0.444444444
Process25,0,3,3,2,0,0,2,10,0.269662921
Process25,0,3,3,2,0,0,3,11,0.263736264
Process25,0,3,3,2,0,1,0,9,0.511627907
Process25,0,3,3,2,0,1,1,10,0.4
Process25,0,3,3,2,0,1,2,11,0.347826087
Process25,0,3,3,2,0,1,3,12,0.319148936
Process25,0,3,3,2,0,2,0,10,0.612244898
Process25,0,3,3,2,0,2,1,11,0.305882353
Process25,0,3,3,2,0,2,2,12,0.25
Process25,0,3,3,2,0,2,3,13,0.252873563
Process25,0,3,3,2,0,3,0,11,0.408163265
Process25,0,3,3,2,0,3,1,12,0.412371134
Process25,0,3,3,2,0,3,2,13,0.466666667
Process25,0,3,3,2,0,3,3,14,0.395604396
Process25,0,3,3,2,1,0,0,9,0.761904762
Process25,0,3,3,2,1,0,1,10,0.568421053
Process25,0,3,3,2,1,0,2,11,0.433962264
Process25,0,3,3,2,1,0,3,12,0.265306122
Process25,0,3,3,2,1,1,0,10,0.383838384
Process25,0,3,3,2,1,1,1,11,0.54368932
Process25,0,3,3,2,1,1,2,12,0.54
Process25,0,3,3,2,1,1,3,13,0.367346939
Process25,0,3,3,2,1,2,0,11,0.368932039
Process25,0,3,3,2,1,2,1,12,0.301075269
Process25,0,3,3,2,1,2,2,13,0.269662921
Process25,0,3,3,2,1,2,3,14,0.343434343
Process25,0,3,3,2,1,3,0,12,0.705882353
Process25,0,3,3,2,1,3,1,13,0.673469388
Process25,0,3,3,2,1,3,2,14,0.20952381
Process25,0,3,3,2,1,3,3,15,0.444444444
Process25,0,3,3,2,2,0,0,10,0.495238095
Process25,0,3,3,2,2,0,1,11,0.391752577
Process25,0,3,3,2,2,0,2,12,0.351648352
Process25,0,3,3,2,2,0,3,13,0.204545455
Process25,0,3,3,2,2,1,0,11,0.685185185
Process25,0,3,3,2,2,1,1,12,0.384615385
Process25,0,3,3,2,2,1,2,13,0.4375
Process25,0,3,3,2,2,1,3,14,0.409090909
Process25,0,3,3,2,2,2,0,12,0.576923077
Process25,0,3,3,2,2,2,1,13,0.367346939
Process25,0,3,3,2,2,2,2,14,0.23655914
Process25,0,3,3,2,2,2,3,15,0.229166667
Process25,0,3,3,2,2,3,0,13,0.372093023
Process25,0,3,3,2,2,3,1,14,0.488888889
Process25,0,3,3,2,2,3,2,15,0.288888889
Process25,0,3,3,2,2,3,3,16,0.505263158
Process25,0,3,3,2,3,0,0,11,0.597938144
Process25,0,3,3,2,3,0,1,12,0.348837209
Process25,0,3,3,2,3,0,2,13,0.304347826
Process25,0,3,3,2,3,0,3,14,0.333333333
Process25,0,3,3,2,3,1,0,12,0.673267327
Process25,0,3,3,2,3,1,1,13,0.451612903
Process25,0,3,3,2,3,1,2,14,0.62745098
Process25,0,3,3,2,3,1,3,15,0.325581395
Process25,0,3,3,2,3,2,0,13,0.62745098
Process25,0,3,3,2,3,2,1,14,0.571428571
Process25,0,3,3,2,3,2,2,15,0.202020202
Process25,0,3,3,2,3,2,3,16,0.291666667
Process25,0,3,3,2,3,3,0,14,0.408163265
Process25,0,3,3,2,3,3,1,15,0.474226804
Process25,0,3,3,2,3,3,2,16,0.417582418
Process25,0,3,3,2,3,3,3,17,0.326086957
Process25,0,3,3,3,0,0,0,9,0.37254902
Process25,0,3,3,3,0,0,1,10,0.310679612
Process25,0,3,3,3,0,0,2,11,0.307692308
Process25,0,3,3,3,0,0,3,12,0.22
Process25,0,3,3,3,0,1,0,10,0.516129032
Process25,0,3,3,3,0,1,1,11,0.326530612
Process25,0,3,3,3,0,1,2,12,0.351648352
Process25,0,3,3,3,0,1,3,13,0.226804124
Process25,0,3,3,3,0,2,0,11,0.606060606
Process25,0,3,3,3,0,2,1,12,0.412371134
Process25,0,3,3,3,0,2,2,13,0.242424242
Process25,0,3,3,3,0,2,3,14,0.298850575
Process25,0,3,3,3,0,3,0,12,0.409090909
Process25,0,3,3,3,0,3,1,13,0.442105263
Process25,0,3,3,3,0,3,2,14,0.417582418
Process25,0,3,3,3,0,3,3,15,0.282352941
Process25,0,3,3,3,1,0,0,10,0.427184466
Process25,0,3,3,3,1,0,1,11,0.356435644
Process25,0,3,3,3,1,0,2,12,0.220183486
Process25,0,3,3,3,1,0,3,13,0.510204082
Process25,0,3,3,3,1,1,0,11,0.549019608
Process25,0,3,3,3,1,1,1,12,0.285714286
Process25,0,3,3,3,1,1,2,13,0.428571429
Process25,0,3,3,3,1,1,3,14,0.325581395
Process25,0,3,3,3,1,2,0,12,0.459770115
Process25,0,3,3,3,1,2,1,13,0.31372549
Process25,0,3,3,3,1,2,2,14,0.294736842
Process25,0,3,3,3,1,2,3,15,0.383838384
Process25,0,3,3,3,1,3,0,13,0.536082474
Process25,0,3,3,3,1,3,1,14,0.291666667
Process25,0,3,3,3,1,3,2,15,0.252631579
Process25,0,3,3,3,1,3,3,16,0.262626263
Process25,0,3,3,3,2,0,0,11,0.523364486
Process25,0,3,3,3,2,0,1,12,0.479166667
Process25,0,3,3,3,2,0,2,13,0.323809524
Process25,0,3,3,3,2,0,3,14,0.231578947
Process25,0,3,3,3,2,1,0,12,0.336842105
Process25,0,3,3,3,2,1,1,13,0.285714286
Process25,0,3,3,3,2,1,2,14,0.210526316
Process25,0,3,3,3,2,1,3,15,0.265306122
Process25,0,3,3,3,2,2,0,13,0.633663366
Process25,0,3,3,3,2,2,1,14,0.309278351
Process25,0,3,3,3,2,2,2,15,0.316831683
Process25,0,3,3,3,2,2,3,16,0.255319149
Process25,0,3,3,3,2,3,0,14,0.476190476
Process25,0,3,3,3,2,3,1,15,0.468085106
Process25,0,3,3,3,2,3,2,16,0.310679612
Process25,0,3,3,3,2,3,3,17,0.263736264
Process25,0,3,3,3,3,0,0,12,0.347826087
Process25,0,3,3,3,3,0,1,13,0.368932039
Process25,0,3,3,3,3,0,2,14,0.189473684
Process25,0,3,3,3,3,0,3,15,0.269230769
Process25,0,3,3,3,3,1,0,13,0.270833333
Process25,0,3,3,3,3,1,1,14,0.391752577
Process25,0,3,3,3,3,1,2,15,0.25
Process25,0,3,3,3,3,1,3,16,0.336842105
Process25,0,3,3,3,3,2,0,14,0.458333333
Process25,0,3,3,3,3,2,1,15,0.241758242
Process25,0,3,3,3,3,2,2,16,0.26
Process25,0,3,3,3,3,2,3,17,0.217391304
Process25,0,3,3,3,3,3,0,15,0.516129032
Process25,0,3,3,3,3,3,1,16,0.448979592
Process25,0,3,3,3,3,3,2,17,0.291666667
Process25,0,3,3,3,3,3,3,18,0.391752577
Process25,1,0,0,0,0,0,0,1,0.963636364
Process25,1,0,0,0,0,0,1,2,0.581818182
Process25,1,0,0,0,0,0,2,3,0.574074074
Process25,1,0,0,0,0,0,3,4,0.482142857
Process25,1,0,0,0,0,1,0,2,0.927272727
Process25,1,0,0,0,0,1,1,3,0.825688073
Process25,1,0,0,0,0,1,2,4,0.356435644
Process25,1,0,0,0,0,1,3,5,0.274509804
Process25,1,0,0,0,0,2,0,3,0.944444444
Process25,1,0,0,0,0,2,1,4,0.788990826
Process25,1,0,0,0,0,2,2,5,0.470588235
Process25,1,0,0,0,0,2,3,6,0.571428571
Process25,1,0,0,0,0,3,0,4,0.934579439
Process25,1,0,0,0,0,3,1,5,0.582524272
Process25,1,0,0,0,0,3,2,6,0.484848485
Process25,1,0,0,0,0,3,3,7,0.587155963
Process25,1,0,0,0,1,0,0,2,0.936936937
Process25,1,0,0,0,1,0,1,3,0.540540541
Process25,1,0,0,0,1,0,2,4,0.458715596
Process25,1,0,0,0,1,0,3,5,0.403669725
Process25,1,0,0,0,1,1,0,3,0.945454545
Process25,1,0,0,0,1,1,1,4,0.818181818
Process25,1,0,0,0,1,1,2,5,0.509803922
Process25,1,0,0,0,1,1,3,6,0.339622642
Process25,1,0,0,0,1,2,0,4,0.909090909
Process25,1,0,0,0,1,2,1,5,0.836363636
Process25,1,0,0,0,1,2,2,6,0.605504587
Process25,1,0,0,0,1,2,3,7,0.282828283
Process25,1,0,0,0,1,3,0,5,0.872727273
Process25,1,0,0,0,1,3,1,6,0.537037037
Process25,1,0,0,0,1,3,2,7,0.592592593
Process25,1,0,0,0,1,3,3,8,0.307692308
Process25,1,0,0,0,2,0,0,3,0.946428571
Process25,1,0,0,0,2,0,1,4,0.571428571
Process25,1,0,0,0,2,0,2,5,0.537037037
Process25,1,0,0,0,2,0,3,6,0.5
Process25,1,0,0,0,2,1,0,4,0.918918919
Process25,1,0,0,0,2,1,1,5,0.615384615
Process25,1,0,0,0,2,1,2,6,0.486486486
Process25,1,0,0,0,2,1,3,7,0.262626263
Process25,1,0,0,0,2,2,0,5,0.95412844
Process25,1,0,0,0,2,2,1,6,0.703703704
Process25,1,0,0,0,2,2,2,7,0.470588235
Process25,1,0,0,0,2,2,3,8,0.461538462
Process25,1,0,0,0,2,3,0,6,0.935779817
Process25,1,0,0,0,2,3,1,7,0.71559633
Process25,1,0,0,0,2,3,2,8,0.568807339
Process25,1,0,0,0,2,3,3,9,0.403669725
Process25,1,0,0,0,3,0,0,4,0.938053097
Process25,1,0,0,0,3,0,1,5,0.557692308
Process25,1,0,0,0,3,0,2,6,0.696428571
Process25,1,0,0,0,3,0,3,7,0.363636364
Process25,1,0,0,0,3,1,0,5,0.910714286
Process25,1,0,0,0,3,1,1,6,0.52173913
Process25,1,0,0,0,3,1,2,7,0.636363636
Process25,1,0,0,0,3,1,3,8,0.442307692
Process25,1,0,0,0,3,2,0,6,0.918918919
Process25,1,0,0,0,3,2,1,7,0.6
Process25,1,0,0,0,3,2,2,8,0.27184466
Process25,1,0,0,0,3,2,3,9,0.403846154
Process25,1,0,0,0,3,3,0,7,0.909090909
Process25,1,0,0,0,3,3,1,8,0.685185185
Process25,1,0,0,0,3,3,2,9,0.581818182
Process25,1,0,0,0,3,3,3,10,0.311926606
Process25,1,0,0,1,0,0,0,2,0.684684685
Process25,1,0,0,1,0,0,1,3,0.566371681
Process25,1,0,0,1,0,0,2,4,0.37254902
Process25,1,0,0,1,0,0,3,5,0.425925926
Process25,1,0,0,1,0,1,0,3,0.846846847
Process25,1,0,0,1,0,1,1,4,0.588235294
Process25,1,0,0,1,0,1,2,5,0.396226415
Process25,1,0,0,1,0,1,3,6,0.481481481
Process25,1,0,0,1,0,2,0,4,0.818181818
Process25,1,0,0,1,0,2,1,5,0.841121495
Process25,1,0,0,1,0,2,2,6,0.75
Process25,1,0,0,1,0,2,3,7,0.431372549
Process25,1,0,0,1,0,3,0,5,0.814814815
Process25,1,0,0,1,0,3,1,6,0.925925926
Process25,1,0,0,1,0,3,2,7,0.481481481
Process25,1,0,0,1,0,3,3,8,0.367346939
Process25,1,0,0,1,1,0,0,3,0.814159292
Process25,1,0,0,1,1,0,1,4,0.810810811
Process25,1,0,0,1,1,0,2,5,0.50877193
