model,addActSerial,addActParallel,deleteAct,replaceAct,addConst,removeConst,swapActivities,,GED,CNE,Jaccard,W-GED,LCS,,
Process113,0,1,0,3,0,0,1,5,0.80952381,0.80952381,0.72291063,0.934750371,0.345,,
Process113,0,1,0,3,0,0,2,6,0.833333333,0.833333333,0.730006282,0.940857565,0.345,,
Process113,0,1,0,3,0,0,3,7,0.714285714,0.714285714,0.71668175,0.909954977,0.3125,,
Process113,0,1,0,3,0,1,0,5,0.922155689,0.922155689,0.915190918,0.963414634,0.3275,,
Process113,0,1,0,3,0,1,1,6,0.874251497,0.874251497,0.89226301,0.951422964,0.35,,
Process113,0,1,0,3,0,1,2,7,0.751515152,0.751515152,0.699075223,0.920698254,0.31,,
Process113,0,1,0,3,0,1,3,8,0.886227545,0.886227545,0.896977296,0.954434101,0.345,,
Process113,0,1,0,3,0,2,0,6,0.843373494,0.843373494,0.756093838,0.943814687,0.33,,
Process113,0,1,0,3,0,2,1,7,0.771084337,0.771084337,0.665405526,0.925410244,0.315,,
Process113,0,1,0,3,0,2,2,8,0.819277108,0.819277108,0.87145098,0.937716263,0.365,,
Process113,0,1,0,3,0,2,3,9,0.734939759,0.734939759,0.764810288,0.916083916,0.2775,,
Process113,0,1,0,3,0,3,0,7,0.884848485,0.884848485,0.894819401,0.954367026,0.2975,,
Process113,0,1,0,3,0,3,1,8,0.872727273,0.872727273,0.89165733,0.951351351,0.3125,,
Process113,0,1,0,3,0,3,2,9,0.763636364,0.763636364,0.703057041,0.923804781,0.2775,,
Process113,0,1,0,3,0,3,3,10,0.8,0.8,0.718873203,0.933068914,0.325,,
Process113,0,1,0,3,1,0,0,5,0.821428571,0.821428571,0.685178253,0.93780849,0.315,,
Process113,0,1,0,3,1,0,1,6,0.826347305,0.826347305,0.808057041,0.93928924,0.3625,,
Process113,0,1,0,3,1,0,2,7,0.828402367,0.828402367,0.84245098,0.939379004,0.3725,,
Process113,0,1,0,3,1,0,3,8,0.74251497,0.74251497,0.724667647,0.917705736,0.34,,
Process113,0,1,0,3,1,1,0,6,0.880952381,0.880952381,0.894819401,0.952964233,0.305,,
Process113,0,1,0,3,1,1,1,7,0.821428571,0.821428571,0.871601178,0.93780849,0.25,,
Process113,0,1,0,3,1,1,2,8,0.785714286,0.785714286,0.737867647,0.928606842,0.3025,,
Process113,0,1,0,3,1,1,3,9,0.821428571,0.821428571,0.87405098,0.93780849,0.3475,,
Process113,0,1,0,3,1,2,0,7,0.826347305,0.826347305,0.781804527,0.93928924,0.35,,
Process113,0,1,0,3,1,2,1,8,0.80239521,0.80239521,0.709117647,0.933168317,0.315,,
Process113,0,1,0,3,1,2,2,9,0.74251497,0.74251497,0.699210887,0.917705736,0.3,,
Process113,0,1,0,3,1,2,3,10,0.826347305,0.826347305,0.790979966,0.93928924,0.2925,,
Process113,0,1,0,3,1,3,0,8,0.860606061,0.860606061,0.88495098,0.948326772,0.335,,
Process113,0,1,0,3,1,3,1,9,0.807228916,0.807228916,0.745546218,0.934653465,0.2975,,
Process113,0,1,0,3,1,3,2,10,0.812121212,0.812121212,0.785762575,0.936138614,0.295,,
Process113,0,1,0,3,1,3,3,11,0.722891566,0.722891566,0.692167647,0.912956478,0.3,,
Process113,0,1,0,3,2,0,0,6,0.911242604,0.911242604,0.876486068,0.960487805,0.295,,
Process113,0,1,0,3,2,0,1,7,0.741176471,0.741176471,0.658027903,0.916334661,0.32,,
Process113,0,1,0,3,2,0,2,8,0.847058824,0.847058824,0.837927171,0.943980344,0.315,,
Process113,0,1,0,3,2,0,3,9,0.8,0.8,0.865367647,0.931784478,0.315,,
Process113,0,1,0,3,2,1,0,7,0.828402367,0.828402367,0.785477296,0.939379004,0.3375,,
Process113,0,1,0,3,2,1,1,8,0.863905325,0.863905325,0.854784314,0.948478901,0.32,,
Process113,0,1,0,3,2,1,2,9,0.761904762,0.761904762,0.695079186,0.922426653,0.32,,
Process113,0,1,0,3,2,1,3,10,0.710059172,0.710059172,0.692802947,0.908454227,0.2925,,
Process113,0,1,0,3,2,2,0,8,0.910179641,0.910179641,0.908328173,0.960429897,0.2975,,
Process113,0,1,0,3,2,2,1,9,0.790419162,0.790419162,0.768310664,0.930094199,0.325,,
Process113,0,1,0,3,2,2,2,10,0.734939759,0.734939759,0.657963801,0.916083916,0.31,,
Process113,0,1,0,3,2,2,3,11,0.80239521,0.80239521,0.865405526,0.933168317,0.3675,,
Process113,0,1,0,3,2,3,0,9,0.824242424,0.824242424,0.751022409,0.939199209,0.3525,,
Process113,0,1,0,3,2,3,1,10,0.778443114,0.778443114,0.751617647,0.927010924,0.335,,
Process113,0,1,0,3,2,3,2,11,0.754491018,0.754491018,0.662905526,0.920816733,0.355,,
Process113,0,1,0,3,2,3,3,12,0.731707317,0.731707317,0.684534314,0.915957979,0.295,,
Process113,0,1,0,3,3,0,0,7,0.816568047,0.816568047,0.809577296,0.936327739,0.34,,
Process113,0,1,0,3,3,0,1,8,0.835294118,0.835294118,0.844479966,0.940944882,0.335,,
Process113,0,1,0,3,3,0,2,9,0.736842105,0.736842105,0.682329186,0.914840637,0.335,,
Process113,0,1,0,3,3,0,3,10,0.670588235,0.670588235,0.64145098,0.897487437,0.3075,,
Process113,0,1,0,3,3,1,0,8,0.863905325,0.863905325,0.850760159,0.948478901,0.3175,,
Process113,0,1,0,3,3,1,1,9,0.792899408,0.792899408,0.706037937,0.93019802,0.2975,,
Process113,0,1,0,3,3,1,2,10,0.804733728,0.804733728,0.832905526,0.933267425,0.335,,
Process113,0,1,0,3,3,1,3,11,0.710059172,0.710059172,0.690698107,0.908454227,0.2825,,
Process113,0,1,0,3,3,2,0,9,0.887573964,0.887573964,0.804745098,0.954500978,0.3325,,
Process113,0,1,0,3,3,2,1,10,0.828402367,0.828402367,0.76131063,0.939379004,0.3325,,
Process113,0,1,0,3,3,2,2,11,0.838323353,0.838323353,0.829687822,0.942336126,0.3,,
Process113,0,1,0,3,3,2,3,12,0.804733728,0.804733728,0.825717647,0.933267425,0.305,,
Process113,0,1,0,3,3,3,0,10,0.903614458,0.903614458,0.904439284,0.95890411,0.3725,,
Process113,0,1,0,3,3,3,1,11,0.833333333,0.833333333,0.730070028,0.940857565,0.26,,
Process113,0,1,0,3,3,3,2,12,0.738095238,0.738095238,0.685989628,0.916209476,0.3075,,
Process113,0,1,0,3,3,3,3,13,0.826347305,0.826347305,0.830178253,0.93928924,0.285,,
Process113,0,1,1,0,0,0,0,2,0.987804878,0.987804878,0.972083333,0.98790932,0.3475,,
Process113,0,1,1,0,0,0,1,3,0.926829268,0.926829268,0.94047619,0.972588832,0.3525,,
Process113,0,1,1,0,0,0,2,4,0.883435583,0.883435583,0.835337302,0.961695608,0.3475,,
Process113,0,1,1,0,0,0,3,5,0.787878788,0.787878788,0.749930556,0.941658137,0.34,,
Process113,0,1,1,0,0,1,0,3,0.975308642,0.975308642,0.963887255,0.984840829,0.385,,
Process113,0,1,1,0,0,1,1,4,0.950617284,0.950617284,0.947965686,0.97871262,0.315,,
Process113,0,1,1,0,0,1,2,5,0.914634146,0.914634146,0.941708333,0.974294355,0.385,,
Process113,0,1,1,0,0,1,3,6,0.851851852,0.851851852,0.852541667,0.958799593,0.3575,,
Process113,0,1,1,0,0,2,0,4,0.942675159,0.942675159,0.883632353,0.977087576,0.34,,
Process113,0,1,1,0,0,2,1,5,0.925,0.925,0.935635965,0.972505092,0.3525,,
Process113,0,1,1,0,0,2,2,6,0.881987578,0.881987578,0.925327381,0.96653144,0.375,,
Process113,0,1,1,0,0,2,3,7,0.827160494,0.827160494,0.757470238,0.95255102,0.38,,
Process113,0,1,1,0,0,3,0,5,0.9625,0.9625,0.956828431,0.981753675,0.3775,,
Process113,0,1,1,0,0,3,1,6,0.860759494,0.860759494,0.785709064,0.956834532,0.3125,,
Process113,0,1,1,0,0,3,2,7,0.925,0.925,0.873161765,0.972505092,0.355,,
Process113,0,1,1,0,0,3,3,8,0.76433121,0.76433121,0.750265152,0.932882414,0.3175,,
Process113,0,1,1,0,1,0,0,3,0.956521739,0.956521739,0.892416667,0.980233147,0.3025,,
Process113,0,1,1,0,1,0,1,4,0.884848485,0.884848485,0.776088936,0.961754207,0.3725,,
Process113,0,1,1,0,1,0,2,5,0.829268293,0.829268293,0.830719697,0.947584789,0.3325,,
Process113,0,1,1,0,1,0,3,6,0.8,0.8,0.703649322,0.947557841,0.335,,
Process113,0,1,1,0,1,1,0,4,0.955974843,0.955974843,0.891828431,0.980203046,0.3975,,
Process113,0,1,1,0,1,1,1,5,0.901234568,0.901234568,0.923135965,0.966343702,0.335,,
Process113,0,1,1,0,1,1,2,6,0.828947368,0.828947368,0.70202451,0.950284827,0.2875,,
Process113,0,1,1,0,1,1,3,7,0.740740741,0.740740741,0.709828089,0.925078044,0.31,,
Process113,0,1,1,0,1,2,0,5,0.956521739,0.956521739,0.89127451,0.980233147,0.305,,
Process113,0,1,1,0,1,2,1,6,0.865853659,0.865853659,0.765605159,0.961967546,0.345,,
Process113,0,1,1,0,1,2,2,7,0.841463415,0.841463415,0.763837243,0.955747711,0.3425,,
Process113,0,1,1,0,1,2,3,8,0.76433121,0.76433121,0.806707839,0.932882414,0.325,,
Process113,0,1,1,0,1,3,0,6,0.956521739,0.956521739,0.954083333,0.980233147,0.3175,,
Process113,0,1,1,0,1,3,1,7,0.918238994,0.918238994,0.930743464,0.970933197,0.3075,,
Process113,0,1,1,0,1,3,2,8,0.814814815,0.814814815,0.731856061,0.944329897,0.3,,
Process113,0,1,1,0,1,3,3,9,0.725,0.725,0.675574242,0.9217119,0.33,,
Process113,0,1,1,0,2,0,0,4,0.96969697,0.96969697,0.889083333,0.983350151,0.295,,
Process113,0,1,1,0,2,0,1,5,0.903614458,0.903614458,0.89329386,0.966446365,0.3025,,
Process113,0,1,1,0,2,0,2,6,0.824242424,0.824242424,0.766477273,0.946043165,0.3225,,
Process113,0,1,1,0,2,0,3,7,0.841463415,0.841463415,0.816041667,0.955747711,0.33,,
Process113,0,1,1,0,2,1,0,5,0.963414634,0.963414634,0.886691176,0.981808994,0.3725,,
Process113,0,1,1,0,2,1,1,6,0.857142857,0.857142857,0.841241228,0.955361724,0.2925,,
Process113,0,1,1,0,2,1,2,7,0.836363636,0.836363636,0.745109649,0.94920472,0.355,,
Process113,0,1,1,0,2,1,3,8,0.865853659,0.865853659,0.812277711,0.961967546,0.315,,
Process113,0,1,1,0,2,2,0,6,0.963414634,0.963414634,0.886691176,0.981808994,0.33,,
Process113,0,1,1,0,2,2,1,7,0.883435583,0.883435583,0.875813492,0.961695608,0.325,,
Process113,0,1,1,0,2,2,2,8,0.834355828,0.834355828,0.897445652,0.949126413,0.2975,,
Process113,0,1,1,0,2,2,3,9,0.765432099,0.765432099,0.752992424,0.93153527,0.3,,
Process113,0,1,1,0,2,3,0,7,0.9375,0.9375,0.840495098,0.975597356,0.375,,
Process113,0,1,1,0,2,3,1,8,0.857142857,0.857142857,0.778699495,0.955361724,0.3575,,
Process113,0,1,1,0,2,3,2,9,0.82278481,0.82278481,0.743916667,0.947341249,0.3175,,
Process113,0,1,1,0,2,3,3,10,0.814814815,0.814814815,0.782689394,0.944329897,0.36,,
Process113,0,1,1,0,3,0,0,5,0.95,0.95,0.91829902,0.978680203,0.3375,,
Process113,0,1,1,0,3,0,1,6,0.839506173,0.839506173,0.794911616,0.950668037,0.2975,,
Process113,0,1,1,0,3,0,2,7,0.848484848,0.848484848,0.75269075,0.952356557,0.335,,
Process113,0,1,1,0,3,0,3,8,0.819277108,0.819277108,0.758375,0.949566989,0.305,,
Process113,0,1,1,0,3,1,0,6,0.963414634,0.963414634,0.915625,0.981808994,0.3675,,
Process113,0,1,1,0,3,1,1,7,0.93902439,0.93902439,0.942021414,0.975671566,0.33,,
Process113,0,1,1,0,3,1,2,8,0.830188679,0.830188679,0.833128788,0.948969072,0.305,,
Process113,0,1,1,0,3,1,3,9,0.775757576,0.775757576,0.735696212,0.93849308,0.315,,
Process113,0,1,1,0,3,2,0,7,0.944099379,0.944099379,0.842887255,0.97715736,0.355,,
Process113,0,1,1,0,3,2,1,8,0.926829268,0.926829268,0.948571078,0.977352793,0.3675,,
Process113,0,1,1,0,3,2,2,9,0.87804878,0.87804878,0.86747807,0.960163432,0.3575,,
Process113,0,1,1,0,3,2,3,10,0.780487805,0.780487805,0.704308333,0.940030753,0.36,,
Process113,0,1,1,0,3,3,0,8,0.924050633,0.924050633,0.87429902,0.972463029,0.3425,,
Process113,0,1,1,0,3,3,1,9,0.839506173,0.839506173,0.792509398,0.950668037,0.33,,
Process113,0,1,1,0,3,3,2,10,0.807453416,0.807453416,0.730628788,0.942694889,0.335,,
Process113,0,1,1,0,3,3,3,11,0.832298137,0.832298137,0.864795004,0.949047864,0.3125,,
Process113,0,1,1,1,0,0,0,3,0.951219512,0.951219512,0.939187925,0.974448898,0.3225,,
Process113,0,1,1,1,0,0,1,4,0.914634146,0.914634146,0.919125791,0.965274283,0.285,,
Process113,0,1,1,1,0,0,2,5,0.927710843,0.927710843,0.938182473,0.973134328,0.38,,
Process113,0,1,1,1,0,0,3,6,0.719512195,0.719512195,0.702466771,0.91490459,0.3225,,
Process113,0,1,1,1,0,1,0,4,0.950617284,0.950617284,0.938795768,0.974410437,0.365,,
Process113,0,1,1,1,0,1,1,5,0.807453416,0.807453416,0.688408163,0.938681656,0.3275,,
Process113,0,1,1,1,0,1,2,6,0.768292683,0.768292683,0.676252319,0.92772937,0.305,,
Process113,0,1,1,1,0,1,3,7,0.795031056,0.795031056,0.72547082,0.935516888,0.305,,
Process113,0,1,1,1,0,2,0,5,0.898734177,0.898734177,0.910940376,0.962025316,0.32,,
Process113,0,1,1,1,0,2,1,6,0.871165644,0.871165644,0.899479592,0.95443038,0.31,,
Process113,0,1,1,1,0,2,2,7,0.87654321,0.87654321,0.901821697,0.955949367,0.2775,,
Process113,0,1,1,1,0,2,3,8,0.765432099,0.765432099,0.673912925,0.92761807,0.31,,
Process113,0,1,1,1,0,3,0,6,0.938271605,0.938271605,0.870854592,0.971356784,0.3725,,
Process113,0,1,1,1,0,3,1,7,0.913580247,0.913580247,0.918484236,0.965221774,0.3425,,
Process113,0,1,1,1,0,3,2,8,0.72611465,0.72611465,0.700722016,0.91929643,0.29,,
Process113,0,1,1,1,0,3,3,9,0.770186335,0.770186335,0.800046259,0.929158111,0.3175,,
Process113,0,1,1,1,1,0,0,4,0.951807229,0.951807229,0.940755908,0.974487244,0.33,,
Process113,0,1,1,1,1,0,1,5,0.945454545,0.945454545,0.895646259,0.972945892,0.3575,,
Process113,0,1,1,1,1,0,2,6,0.838323353,0.838323353,0.780380334,0.950226244,0.335,,
Process113,0,1,1,1,1,0,3,7,0.804878049,0.804878049,0.729585652,0.937244898,0.3375,,
Process113,0,1,1,1,1,1,0,5,0.957575758,0.957575758,0.912646259,0.975987994,0.41,,
Process113,0,1,1,1,1,1,1,6,0.872727273,0.872727273,0.811400227,0.954499494,0.34,,
Process113,0,1,1,1,1,1,2,7,0.829268293,0.829268293,0.842128623,0.952623535,0.35,,
Process113,0,1,1,1,1,1,3,8,0.792682927,0.792682927,0.716979592,0.93408278,0.3325,,
Process113,0,1,1,1,1,2,0,6,0.925,0.925,0.872947179,0.973013493,0.3825,,
Process113,0,1,1,1,1,2,1,7,0.851851852,0.851851852,0.809812925,0.94972067,0.3125,,
Process113,0,1,1,1,1,2,2,8,0.817073171,0.817073171,0.798089323,0.940397351,0.2925,,
Process113,0,1,1,1,1,2,3,9,0.740740741,0.740740741,0.733396983,0.921215242,0.3275,,
Process113,0,1,1,1,1,3,0,7,0.901234568,0.901234568,0.823815118,0.962140333,0.33,,
Process113,0,1,1,1,1,3,1,8,0.906832298,0.906832298,0.873946912,0.96365472,0.33,,
Process113,0,1,1,1,1,3,2,9,0.855345912,0.855345912,0.773126745,0.95612708,0.3075,,
Process113,0,1,1,1,1,3,3,10,0.780487805,0.780487805,0.757425788,0.936073059,0.3275,,
Process113,0,1,1,1,2,0,0,5,0.951807229,0.951807229,0.900979592,0.974487244,0.365,,
Process113,0,1,1,1,2,0,1,6,0.807228916,0.807228916,0.729644941,0.937340805,0.3575,,
Process113,0,1,1,1,2,0,2,7,0.763636364,0.763636364,0.801800105,0.926191697,0.3125,,
Process113,0,1,1,1,2,0,3,8,0.768292683,0.768292683,0.697085652,0.92772937,0.315,,
Process113,0,1,1,1,2,1,0,6,0.927710843,0.927710843,0.894535147,0.968389363,0.315,,
Process113,0,1,1,1,2,1,1,7,0.853658537,0.853658537,0.893979592,0.94979716,0.2975,,
Process113,0,1,1,1,2,1,2,8,0.829268293,0.829268293,0.80415503,0.943540183,0.3325,,
Process113,0,1,1,1,2,1,3,9,0.77124183,0.77124183,0.676038415,0.931923672,0.3275,,
Process113,0,1,1,1,2,2,0,7,0.913580247,0.913580247,0.805437925,0.965221774,0.3425,,
Process113,0,1,1,1,2,2,1,8,0.8125,0.8125,0.718226003,0.940214614,0.3075,,
Process113,0,1,1,1,2,2,2,9,0.770186335,0.770186335,0.781403834,0.929158111,0.3225,,
Process113,0,1,1,1,2,2,3,10,0.722891566,0.722891566,0.70779195,0.920367534,0.325,,
Process113,0,1,1,1,2,3,0,8,0.951219512,0.951219512,0.939187925,0.974448898,0.3525,,
Process113,0,1,1,1,2,3,1,9,0.880503145,0.880503145,0.862519324,0.957403651,0.295,,
Process113,0,1,1,1,2,3,2,10,0.809815951,0.809815951,0.756598639,0.93877551,0.285,,
Process113,0,1,1,1,2,3,3,11,0.775757576,0.775757576,0.723404049,0.934550989,0.3275,,
Process113,0,1,1,1,3,0,0,6,0.939759036,0.939759036,0.892312925,0.971442886,0.3775,,
Process113,0,1,1,1,3,0,1,7,0.920245399,0.920245399,0.924854592,0.966784097,0.3525,,
Process113,0,1,1,1,3,0,2,8,0.763636364,0.763636364,0.782631322,0.931402439,0.2775,,
Process113,0,1,1,1,3,0,3,9,0.814814815,0.814814815,0.823497217,0.945371775,0.2925,,
Process113,0,1,1,1,3,1,0,7,0.934131737,0.934131737,0.88917567,0.96993988,0.315,,
Process113,0,1,1,1,3,1,1,8,0.844720497,0.844720497,0.785485831,0.948118006,0.2975,,
Process113,0,1,1,1,3,1,2,9,0.777777778,0.777777778,0.709479592,0.930804716,0.3125,,
Process113,0,1,1,1,3,1,3,10,0.797619048,0.797619048,0.760607607,0.939393939,0.3325,,
Process113,0,1,1,1,3,2,0,8,0.951219512,0.951219512,0.899837435,0.974448898,0.3675,,
Process113,0,1,1,1,3,2,1,9,0.807228916,0.807228916,0.692675244,0.937340805,0.285,,
Process113,0,1,1,1,3,2,2,10,0.787878788,0.787878788,0.694319728,0.93768997,0.3525,,
Process113,0,1,1,1,3,2,3,11,0.824242424,0.824242424,0.775841911,0.942014242,0.3325,,
Process113,0,1,1,1,3,3,0,9,0.920245399,0.920245399,0.891907223,0.966784097,0.3225,,
Process113,0,1,1,1,3,3,1,10,0.881987578,0.881987578,0.84275737,0.957468354,0.3175,,
Process113,0,1,1,1,3,3,2,11,0.829268293,0.829268293,0.771201814,0.943540183,0.325,,
Process113,0,1,1,1,3,3,3,12,0.782608696,0.782608696,0.803070501,0.932342389,0.3125,,
Process113,0,1,1,2,0,0,0,4,0.921212121,0.921212121,0.914139938,0.962686567,0.315,,
Process113,0,1,1,2,0,0,1,5,0.844720497,0.844720497,0.878956391,0.944108761,0.295,,
Process113,0,1,1,2,0,0,2,6,0.884848485,0.884848485,0.906326316,0.958374628,0.35,,
Process113,0,1,1,2,0,0,3,7,0.775757576,0.775757576,0.707006061,0.925531915,0.3075,,
Process113,0,1,1,2,0,1,0,5,0.933333333,0.933333333,0.919929412,0.965722802,0.3275,,
Process113,0,1,1,2,0,1,1,6,0.836363636,0.836363636,0.887957895,0.946161515,0.305,,
Process113,0,1,1,2,0,1,2,7,0.824242424,0.824242424,0.871762319,0.938066465,0.29,,
Process113,0,1,1,2,0,1,3,8,0.743902439,0.743902439,0.699733333,0.917557252,0.2875,,
Process113,0,1,1,2,0,2,0,6,0.844720497,0.844720497,0.812557895,0.944108761,0.2875,,
Process113,0,1,1,2,0,2,1,7,0.829268293,0.829268293,0.791233333,0.939577039,0.3375,,
Process113,0,1,1,2,0,2,2,8,0.790123457,0.790123457,0.7428,0.935208438,0.33,,
Process113,0,1,1,2,0,2,3,9,0.792682927,0.792682927,0.77866614,0.930197269,0.28,,
Process113,0,1,1,2,0,3,0,7,0.855345912,0.855345912,0.821147899,0.947129909,0.3,,
Process113,0,1,1,2,0,3,1,8,0.8375,0.8375,0.759403175,0.9475,0.3525,,
Process113,0,1,1,2,0,3,2,9,0.7625,0.7625,0.687097506,0.932721713,0.2925,,
Process113,0,1,1,2,0,3,3,10,0.675,0.675,0.636261111,0.901234568,0.31,,
Process113,0,1,1,2,1,0,0,5,0.855421687,0.855421687,0.737402506,0.945864662,0.36,,
Process113,0,1,1,2,1,0,1,6,0.872727273,0.872727273,0.914126491,0.959398496,0.31,,
Process113,0,1,1,2,1,0,2,7,0.879518072,0.879518072,0.851908772,0.952023988,0.3375,,
Process113,0,1,1,2,1,0,3,8,0.690909091,0.690909091,0.644316667,0.903225806,0.2925,,
Process113,0,1,1,2,1,1,0,6,0.915662651,0.915662651,0.879139938,0.96119403,0.3125,,
Process113,0,1,1,2,1,1,1,7,0.869565217,0.869565217,0.822177778,0.950301205,0.34,,
Process113,0,1,1,2,1,1,2,8,0.746987952,0.746987952,0.67047029,0.922921914,0.2775,,
Process113,0,1,1,2,1,1,3,9,0.739393939,0.739393939,0.65626087,0.916030534,0.315,,
Process113,0,1,1,2,1,2,0,7,0.921212121,0.921212121,0.873262745,0.962686567,0.3525,,
Process113,0,1,1,2,1,2,1,8,0.8375,0.8375,0.80954578,0.942511346,0.3025,,
Process113,0,1,1,2,1,2,2,9,0.802469136,0.802469136,0.741638095,0.93323217,0.32,,
Process113,0,1,1,2,1,2,3,10,0.75,0.75,0.724133333,0.920489297,0.3125,,
Process113,0,1,1,2,1,3,0,8,0.883435583,0.883435583,0.707811765,0.953453453,0.375,,
Process113,0,1,1,2,1,3,1,9,0.792682927,0.792682927,0.7789,0.930197269,0.2825,,
Process113,0,1,1,2,1,3,2,10,0.711656442,0.711656442,0.648417391,0.909509202,0.28,,
Process113,0,1,1,2,1,3,3,11,0.716049383,0.716049383,0.691638095,0.911042945,0.3475,,
Process113,0,1,1,2,2,0,0,6,0.922155689,0.922155689,0.882297833,0.962742176,0.33,,
Process113,0,1,1,2,2,0,1,7,0.874251497,0.874251497,0.860793939,0.950524738,0.36,,
Process113,0,1,1,2,2,0,2,8,0.833333333,0.833333333,0.846466667,0.944748631,0.3325,,
Process113,0,1,1,2,2,0,3,9,0.880952381,0.880952381,0.872469173,0.956952004,0.325,,
Process113,0,1,1,2,2,1,0,7,0.855421687,0.855421687,0.764069173,0.945864662,0.3575,,
Process113,0,1,1,2,2,1,1,8,0.790419162,0.790419162,0.675095652,0.928787879,0.315,,
Process113,0,1,1,2,2,1,2,9,0.751515152,0.751515152,0.70306087,0.924433249,0.3375,,
Process113,0,1,1,2,2,1,3,10,0.771084337,0.771084337,0.773649417,0.924012158,0.305,,
Process113,0,1,1,2,2,2,0,8,0.804878049,0.804878049,0.679557895,0.933333333,0.31,,
Process113,0,1,1,2,2,2,1,9,0.858895706,0.858895706,0.813192717,0.947289157,0.32,,
Process113,0,1,1,2,2,2,2,10,0.86746988,0.86746988,0.900326316,0.953846154,0.365,,
Process113,0,1,1,2,2,2,3,11,0.760736196,0.760736196,0.734866667,0.922256098,0.2725,,
Process113,0,1,1,2,2,3,0,9,0.87654321,0.87654321,0.776962436,0.951879699,0.3175,,
Process113,0,1,1,2,2,3,1,10,0.864197531,0.864197531,0.892378261,0.948795181,0.325,,
Process113,0,1,1,2,2,3,2,11,0.707317073,0.707317073,0.648815459,0.90797546,0.3075,,
Process113,0,1,1,2,2,3,3,12,0.727272727,0.727272727,0.695157143,0.918140475,0.2875,,
Process113,0,1,1,2,3,0,0,7,0.862275449,0.862275449,0.855911111,0.95235732,0.3425,,
Process113,0,1,1,2,3,0,1,8,0.853658537,0.853658537,0.8489,0.945783133,0.3025,,
Process113,0,1,1,2,3,0,2,9,0.773809524,0.773809524,0.750339394,0.924127466,0.305,,
Process113,0,1,1,2,3,0,3,10,0.8125,0.8125,0.683290756,0.936267071,0.31,,
Process113,0,1,1,2,3,1,0,8,0.898203593,0.898203593,0.828360784,0.956651719,0.3425,,
Process113,0,1,1,2,3,1,1,9,0.838323353,0.838323353,0.808848713,0.950226244,0.37,,
Process113,0,1,1,2,3,1,2,10,0.814371257,0.814371257,0.722495652,0.940089865,0.315,,
Process113,0,1,1,2,3,1,3,11,0.74251497,0.74251497,0.720622408,0.916158537,0.2775,,
Process113,0,1,1,2,3,2,0,9,0.915662651,0.915662651,0.874066667,0.96119403,0.3425,,
Process113,0,1,1,2,3,2,1,10,0.853658537,0.853658537,0.842938789,0.945783133,0.32,,
Process113,0,1,1,2,3,2,2,11,0.790419162,0.790419162,0.756711032,0.937784522,0.305,,
Process113,0,1,1,2,3,2,3,12,0.768292683,0.768292683,0.75716087,0.923896499,0.315,,
Process113,0,1,1,2,3,3,0,10,0.939759036,0.939759036,0.883275,0.967261905,0.34,,
Process113,0,1,1,2,3,3,1,11,0.829268293,0.829268293,0.738546867,0.944583125,0.33,,
Process113,0,1,1,2,3,3,2,12,0.787878788,0.787878788,0.702368379,0.928679818,0.33,,
Process113,0,1,1,2,3,3,3,13,0.739393939,0.739393939,0.6966,0.921291625,0.29,,
Process113,0,1,1,3,0,0,0,5,0.87654321,0.87654321,0.814255246,0.947890819,0.3375,,
Process113,0,1,1,3,0,0,1,6,0.771084337,0.771084337,0.844818073,0.920260782,0.28,,
Process113,0,1,1,3,0,0,2,7,0.80239521,0.80239521,0.865717647,0.933168317,0.345,,
Process113,0,1,1,3,0,0,3,8,0.706586826,0.706586826,0.704670868,0.902981304,0.305,,
Process113,0,1,1,3,0,1,0,6,0.909090909,0.909090909,0.896976264,0.955599408,0.3325,,
Process113,0,1,1,3,0,1,1,7,0.795031056,0.795031056,0.660885154,0.92778335,0.2775,,
Process113,0,1,1,3,0,1,2,8,0.722891566,0.722891566,0.641771919,0.907669021,0.29,,
Process113,0,1,1,3,0,1,3,9,0.746987952,0.746987952,0.755105253,0.913983903,0.3275,,
Process113,0,1,1,3,0,2,0,7,0.836363636,0.836363636,0.802112769,0.93728223,0.4075,,
Process113,0,1,1,3,0,2,1,8,0.844720497,0.844720497,0.740892673,0.940179462,0.2975,,
Process113,0,1,1,3,0,2,2,9,0.785276074,0.785276074,0.764010695,0.924774323,0.29,,
Process113,0,1,1,3,0,2,3,10,0.771084337,0.771084337,0.732223708,0.925410244,0.245,,
Process113,0,1,1,3,0,3,0,8,0.890243902,0.890243902,0.888173375,0.951014349,0.3725,,
Process113,0,1,1,3,0,3,1,9,0.804878049,0.804878049,0.704313725,0.9295,0.2725,,
Process113,0,1,1,3,0,3,2,10,0.704402516,0.704402516,0.632722816,0.905583756,0.28,,
Process113,0,1,1,3,0,3,3,11,0.720496894,0.720496894,0.678737968,0.908906883,0.295,,
Process113,0,1,1,3,1,0,0,6,0.898203593,0.898203593,0.89372549,0.952639369,0.3775,,
Process113,0,1,1,3,1,0,1,7,0.910179641,0.910179641,0.902706583,0.955665025,0.385,,
Process113,0,1,1,3,1,0,2,8,0.807228916,0.807228916,0.855855227,0.929605592,0.3,,
Process113,0,1,1,3,1,0,3,9,0.678787879,0.678787879,0.661624837,0.896446701,0.3175,,
Process113,0,1,1,3,1,1,0,7,0.855421687,0.855421687,0.809818776,0.941935484,0.3625,,
Process113,0,1,1,3,1,1,1,8,0.80239521,0.80239521,0.707842711,0.928107838,0.2725,,
