sep=,
model,addActSerial,addActParallel,deleteAct,replaceAct,addConst,removeConst,swapActivities,GED,CNE,Jaccard,W-GED,LCS
Process101,0,0,0,0,3,2,0,0.9565217391304348,0.9565217391304348,0.7896190476190477,0.9894291754756871,0.73
Process101,0,0,0,0,3,2,1,0.8672566371681416,0.8672566371681416,0.9571153846153846,0.9678800856531049,0.6424999999999998
Process101,0,0,0,0,3,2,2,0.8,0.8,0.8653000000000001,0.9504310344827586,0.5724999999999998
Process101,0,0,0,0,3,2,3,0.7155963302752293,0.7155963302752294,0.9132486388384755,0.9321663019693655,0.41750000000000004
Process101,0,0,0,0,3,3,0,0.9473684210526316,0.9473684210526315,0.7871428571428571,0.9872881355932204,0.6524999999999999
Process101,0,0,0,0,3,3,1,0.8596491228070176,0.8596491228070176,0.758125,0.9657387580299786,0.7
Process101,0,0,0,0,3,3,2,0.7433628318584071,0.7433628318584071,0.9319318181818183,0.9369565217391305,0.6125
Process101,0,0,0,0,3,3,3,0.7678571428571428,0.7678571428571429,0.7983333333333333,0.9436008676789588,0.5299999999999999
Process101,0,0,0,1,0,0,0,0.9565217391304348,0.9565217391304348,0.9560816864295125,0.979296066252588,0.7175
Process101,0,0,0,1,0,0,1,0.8672566371681416,0.8672566371681416,0.9261636828644502,0.9580712788259959,0.7124999999999999
Process101,0,0,0,1,0,0,2,0.7130434782608696,0.7130434782608696,0.8868570260324384,0.9189765458422174,0.5774999999999999
Process101,0,0,0,1,0,0,3,0.6782608695652175,0.6782608695652174,0.8800869565217392,0.9100642398286938,0.4275000000000001
Process101,0,0,0,1,0,1,0,0.9298245614035088,0.9298245614035088,0.9435400197628458,0.972972972972973,0.6124999999999998
Process101,0,0,0,1,0,1,1,0.8245614035087719,0.8245614035087719,0.9143738387216649,0.9473684210526316,0.6299999999999999
Process101,0,0,0,1,0,1,2,0.6666666666666667,0.6666666666666666,0.8796195652173914,0.907725321888412,0.5849999999999999
Process101,0,0,0,1,0,1,3,0.6964285714285714,0.6964285714285714,0.8908695652173914,0.9164882226980728,0.6099999999999999
Process101,0,0,0,1,0,2,0,0.9557522123893806,0.9557522123893806,0.9599604743083004,0.979253112033195,0.7200000000000001
Process101,0,0,0,1,0,2,1,0.8141592920353982,0.8141592920353983,0.9087432494279177,0.9451476793248945,0.6799999999999999
Process101,0,0,0,1,0,2,2,0.7256637168141593,0.7256637168141593,0.8989210358056267,0.9232409381663113,0.48250000000000004
Process101,0,0,0,1,0,2,3,0.6371681415929203,0.6371681415929203,0.8736536561264823,0.9008620689655172,0.49750000000000005
Process101,0,0,0,1,0,3,0,0.9285714285714286,0.9285714285714286,0.9478260869565218,0.9729166666666667,0.5625
Process101,0,0,0,1,0,3,1,0.8035714285714286,0.8035714285714286,0.9090394998579143,0.9429175475687104,0.6324999999999998
Process101,0,0,0,1,0,3,2,0.75,0.75,0.8986281859070465,0.9297872340425531,0.6024999999999999
Process101,0,0,0,1,0,3,3,0.6607142857142857,0.6607142857142857,0.878288920056101,0.9075268817204301,0.54
Process101,0,0,0,1,1,0,0,0.9137931034482758,0.9137931034482759,0.876536231884058,0.9688149688149689,0.76
Process101,0,0,0,1,1,0,1,0.8695652173913043,0.8695652173913043,0.9269636828644502,0.9581589958158996,0.6375
Process101,0,0,0,1,1,0,2,0.7586206896551724,0.7586206896551724,0.7688695652173914,0.9300847457627118,0.6149999999999998
Process101,0,0,0,1,1,0,3,0.7068965517241379,0.7068965517241379,0.7582028985507246,0.9168443496801706,0.47250000000000003
Process101,0,0,0,1,1,1,0,0.9043478260869565,0.9043478260869565,0.814036231884058,0.9666666666666667,0.7325000000000002
Process101,0,0,0,1,1,1,1,0.8869565217391304,0.8869565217391304,0.8031202046035806,0.9624217118997912,0.625
Process101,0,0,0,1,1,1,2,0.7478260869565218,0.7478260869565218,0.8242028985507247,0.9278131634819533,0.5199999999999998
Process101,0,0,0,1,1,1,3,0.8,0.8,0.8408695652173914,0.940928270042194,0.6199999999999999
Process101,0,0,0,1,1,2,0,0.9203539823008849,0.9203539823008849,0.9458695652173914,0.9708333333333333,0.5899999999999999
Process101,0,0,0,1,1,2,1,0.8421052631578947,0.8421052631578947,0.8483695652173914,0.9516806722689075,0.56
Process101,0,0,0,1,1,2,2,0.7719298245614035,0.7719298245614035,0.8999806763285025,0.9343220338983051,0.585
Process101,0,0,0,1,1,2,3,0.7207207207207207,0.7207207207207207,0.8926481496094059,0.9230769230769231,0.6575
Process101,0,0,0,1,1,3,0,0.9380530973451328,0.9380530973451328,0.9504347826086957,0.975051975051975,0.5774999999999999
Process101,0,0,0,1,1,3,1,0.7256637168141593,0.7256637168141593,0.82244099378882,0.9232409381663113,0.6724999999999999
Process101,0,0,0,1,1,3,2,0.7321428571428572,0.7321428571428571,0.8886473429951691,0.9253731343283582,0.5249999999999999
Process101,0,0,0,1,1,3,3,0.5663716814159292,0.5663716814159292,0.7353500846979109,0.8826086956521739,0.475
Process101,0,0,0,1,2,0,0,0.9310344827586207,0.9310344827586207,0.817915019762846,0.9730290456431535,0.6950000000000001
Process101,0,0,0,1,2,0,1,0.817391304347826,0.8173913043478261,0.9161636828644502,0.9452631578947368,0.6575
Process101,0,0,0,1,2,0,2,0.7521367521367521,0.7521367521367521,0.7009240116783714,0.9279661016949152,0.5325
Process101,0,0,0,1,2,0,3,0.7719298245614035,0.7719298245614035,0.775472739820566,0.934322033898305,0.6224999999999998
Process101,0,0,0,1,2,1,0,0.8521739130434782,0.8521739130434782,0.9288556763285025,0.9538784067085954,0.73
Process101,0,0,0,1,2,1,1,0.7586206896551724,0.7586206896551724,0.7045860403131768,0.9300847457627118,0.6225
Process101,0,0,0,1,2,1,2,0.7068965517241379,0.7068965517241379,0.8157441733678616,0.9168443496801706,0.48250000000000004
Process101,0,0,0,1,2,1,3,0.6724137931034483,0.6724137931034483,0.6857445652173914,0.9079229122055674,0.6199999999999999
Process101,0,0,0,1,2,2,0,0.9043478260869565,0.9043478260869565,0.8703260869565218,0.9666666666666667,0.6499999999999999
Process101,0,0,0,1,2,2,1,0.817391304347826,0.8173913043478261,0.7127806763285025,0.9452631578947368,0.5574999999999999
Process101,0,0,0,1,2,2,2,0.7304347826086957,0.7304347826086957,0.7632505175983437,0.9234042553191489,0.5075
Process101,0,0,0,1,2,2,3,0.5486725663716814,0.5486725663716814,0.7911604743083005,0.8779956427015251,0.46499999999999997
Process101,0,0,0,1,2,3,0,0.8947368421052632,0.8947368421052632,0.8641847826086957,0.964509394572025,0.54
Process101,0,0,0,1,2,3,1,0.736842105263158,0.7368421052631579,0.7645838509316771,0.925531914893617,0.5799999999999998
Process101,0,0,0,1,2,3,2,0.7787610619469026,0.7787610619469026,0.8377603215199123,0.9364406779661016,0.6049999999999999
Process101,0,0,0,1,2,3,3,0.6491228070175439,0.6491228070175439,0.745596837944664,0.9032258064516129,0.36749999999999994
Process101,0,0,0,1,3,0,0,0.9491525423728814,0.9491525423728814,0.7630434782608696,0.9772727272727273,0.7225000000000001
Process101,0,0,0,1,3,0,1,0.8620689655172413,0.8620689655172413,0.9244473429951692,0.9560669456066946,0.7125
Process101,0,0,0,1,3,0,2,0.7457627118644068,0.7457627118644068,0.7709240116783714,0.9258474576271186,0.55
Process101,0,0,0,1,3,0,3,0.7008547008547008,0.7008547008547008,0.8174287050023377,0.9147121535181236,0.48500000000000004
Process101,0,0,0,1,3,1,0,0.9230769230769231,0.9230769230769231,0.8854347826086957,0.970954356846473,0.7250000000000001
Process101,0,0,0,1,3,1,1,0.8376068376068376,0.8376068376068376,0.8530867597875271,0.949685534591195,0.6799999999999999
Process101,0,0,0,1,3,1,2,0.7521367521367521,0.7521367521367521,0.8325392566874459,0.9279661016949152,0.4675
Process101,0,0,0,1,3,1,3,0.7241379310344828,0.7241379310344828,0.6936971514242879,0.9212765957446808,0.685
Process101,0,0,0,1,3,2,0,0.9310344827586207,0.9310344827586207,0.7599604743083005,0.9730290456431535,0.6650000000000001
Process101,0,0,0,1,3,2,1,0.8245614035087719,0.8245614035087719,0.91537936913896,0.9473684210526315,0.4225000000000001
Process101,0,0,0,1,3,2,2,0.6782608695652175,0.6782608695652174,0.8131422924901186,0.9100642398286938,0.6349999999999999
Process101,0,0,0,1,3,2,3,0.6956521739130435,0.6956521739130435,0.6844327836081959,0.9145299145299145,0.48749999999999993
Process101,0,0,0,1,3,3,0,0.8869565217391304,0.8869565217391304,0.7377173913043479,0.9624217118997912,0.6399999999999999
Process101,0,0,0,1,3,3,1,0.817391304347826,0.8173913043478261,0.7912267080745342,0.9452631578947368,0.615
Process101,0,0,0,1,3,3,2,0.7130434782608696,0.7130434782608696,0.690197151424288,0.9189765458422174,0.49999999999999994
Process101,0,0,0,1,3,3,3,0.6486486486486487,0.6486486486486487,0.7478695652173913,0.9051724137931034,0.57
Process101,0,0,0,2,0,0,0,0.9137931034482758,0.9137931034482759,0.9198333333333333,0.9592668024439919,0.7075000000000001
Process101,0,0,0,2,0,0,1,0.8620689655172413,0.8620689655172413,0.9002607843137255,0.9467213114754098,0.6074999999999998
Process101,0,0,0,2,0,0,2,0.5862068965517242,0.5862068965517241,0.8413840579710145,0.8771186440677966,0.5399999999999999
Process101,0,0,0,2,0,0,3,0.6896551724137931,0.6896551724137931,0.8609166666666667,0.9037656903765691,0.5075
Process101,0,0,0,2,0,1,0,0.7652173913043478,0.7652173913043478,0.8778831417624521,0.9232365145228216,0.615
Process101,0,0,0,2,0,1,1,0.8347826086956522,0.8347826086956521,0.9026904761904762,0.9403292181069959,0.7550000000000001
Process101,0,0,0,2,0,1,2,0.7304347826086957,0.7304347826086957,0.8676403508771929,0.9145833333333333,0.5
Process101,0,0,0,2,0,1,3,0.5565217391304348,0.5565217391304348,0.8361190476190477,0.8702127659574468,0.4325000000000001
Process101,0,0,0,2,0,2,0,0.8421052631578947,0.8421052631578947,0.893743137254902,0.9423868312757202,0.605
Process101,0,0,0,2,0,2,1,0.7543859649122807,0.7543859649122807,0.8710555555555556,0.920997920997921,0.6525000000000001
Process101,0,0,0,2,0,2,2,0.8421052631578947,0.8421052631578947,0.893743137254902,0.9423868312757202,0.54
Process101,0,0,0,2,0,2,3,0.6491228070175439,0.6491228070175439,0.8494305962854349,0.8947368421052632,0.5125
Process101,0,0,0,2,0,3,0,0.8849557522123894,0.8849557522123894,0.9066394927536232,0.9528688524590164,0.4724999999999999
Process101,0,0,0,2,0,3,1,0.8141592920353982,0.8141592920353983,0.8876508295625942,0.9359504132231404,0.5399999999999998
Process101,0,0,0,2,0,3,2,0.8108108108108107,0.8108108108108109,0.8879166666666667,0.9358178053830227,0.48000000000000004
Process101,0,0,0,2,0,3,3,0.5486725663716814,0.5486725663716814,0.8324939393939393,0.8699360341151385,0.41000000000000003
Process101,0,0,0,2,1,0,0,0.7863247863247863,0.7863247863247863,0.8163573360378634,0.9276859504132231,0.595
Process101,0,0,0,2,1,0,1,0.7863247863247863,0.7863247863247863,0.7490897435897436,0.9276859504132231,0.5549999999999999
Process101,0,0,0,2,1,0,2,0.6324786324786325,0.6324786324786325,0.7781340579710145,0.888421052631579,0.5474999999999999
Process101,0,0,0,2,1,0,3,0.6837606837606838,0.6837606837606838,0.7287903225806451,0.901673640167364,0.4975
Process101,0,0,0,2,1,1,0,0.8,0.8,0.8805634278002699,0.9318181818181819,0.63
Process101,0,0,0,2,1,1,1,0.782608695652174,0.782608695652174,0.8822396889790398,0.927536231884058,0.5375
Process101,0,0,0,2,1,1,2,0.6724137931034483,0.6724137931034483,0.7252575757575758,0.89937106918239,0.6099999999999999
Process101,0,0,0,2,1,1,3,0.7068965517241379,0.7068965517241379,0.7366794001131862,0.9081419624217119,0.5649999999999998
Process101,0,0,0,2,1,2,0,0.9043478260869565,0.9043478260869565,0.7916666666666667,0.9571428571428572,0.685
Process101,0,0,0,2,1,2,1,0.782608695652174,0.782608695652174,0.7519444444444444,0.927536231884058,0.6174999999999999
Process101,0,0,0,2,1,2,2,0.6956521739130435,0.6956521739130435,0.8580851619644723,0.9058577405857741,0.5125
Process101,0,0,0,2,1,2,3,0.6260869565217391,0.6260869565217392,0.7819561403508772,0.8881856540084389,0.5225
Process101,0,0,0,2,1,3,0,0.8596491228070176,0.8596491228070176,0.8304166666666666,0.946611909650924,0.5824999999999998
Process101,0,0,0,2,1,3,1,0.7894736842105263,0.7894736842105263,0.8792666666666666,0.9296066252587991,0.5449999999999999
Process101,0,0,0,2,1,3,2,0.6666666666666667,0.6666666666666666,0.7868311403508772,0.8991596638655462,0.45
Process101,0,0,0,2,1,3,3,0.7192982456140351,0.7192982456140351,0.8649252873563218,0.9123173277661796,0.5874999999999999
Process101,0,0,0,2,2,0,0,0.9152542372881356,0.9152542372881356,0.7923333333333333,0.959349593495935,0.6975
Process101,0,0,0,2,2,0,1,0.8135593220338984,0.8135593220338984,0.7599786324786324,0.934156378600823,0.5974999999999999
Process101,0,0,0,2,2,0,2,0.6837606837606838,0.6837606837606838,0.8632069143446852,0.901673640167364,0.28500000000000003
Process101,0,0,0,2,2,0,3,0.6324786324786325,0.6324786324786325,0.8491399286987522,0.888421052631579,0.55
Process101,0,0,0,2,2,1,0,0.7931034482758621,0.7931034482758621,0.8806578947368421,0.9297520661157025,0.4025000000000001
Process101,0,0,0,2,2,1,1,0.7586206896551724,0.7586206896551724,0.8726058681185722,0.9211618257261411,0.4125000000000001
Process101,0,0,0,2,2,1,2,0.6724137931034483,0.6724137931034483,0.7268548387096774,0.89937106918239,0.5549999999999999
Process101,0,0,0,2,2,1,3,0.7719298245614035,0.7719298245614035,0.8770238095238095,0.9253112033195021,0.485
Process101,0,0,0,2,2,2,0,0.817391304347826,0.8173913043478261,0.8892521367521368,0.9360824742268041,0.6375
Process101,0,0,0,2,2,2,1,0.7652173913043478,0.7652173913043478,0.7452777777777777,0.9232365145228216,0.475
Process101,0,0,0,2,2,2,2,0.7931034482758621,0.7931034482758621,0.7525,0.9297520661157025,0.5025
Process101,0,0,0,2,2,2,3,0.6491228070175439,0.6491228070175439,0.8494305962854349,0.8947368421052632,0.46749999999999997
Process101,0,0,0,2,2,3,0,0.8596491228070176,0.8596491228070176,0.9006916666666667,0.946611909650924,0.41500000000000004
Process101,0,0,0,2,2,3,1,0.8035714285714286,0.8035714285714286,0.7558493589743589,0.9337474120082816,0.45749999999999996
Process101,0,0,0,2,2,3,2,0.6428571428571428,0.6428571428571429,0.7822150537634408,0.8945147679324894,0.5074999999999998
Process101,0,0,0,2,2,3,3,0.5964912280701755,0.5964912280701754,0.843336627140975,0.8813559322033898,0.5575
Process101,0,0,0,2,3,0,0,0.8983050847457628,0.8983050847457628,0.7860416666666666,0.955193482688391,0.7
Process101,0,0,0,2,3,0,1,0.6779661016949152,0.6779661016949152,0.7895833333333333,0.899581589958159,0.565
Process101,0,0,0,2,3,0,2,0.728813559322034,0.7288135593220338,0.7413245614035088,0.9126819126819127,0.5999999999999999
Process101,0,0,0,2,3,0,3,0.711864406779661,0.711864406779661,0.7361666666666666,0.9083333333333333,0.6374999999999998
Process101,0,0,0,2,3,1,0,0.8547008547008547,0.8547008547008547,0.7735897435897436,0.944672131147541,0.6875
Process101,0,0,0,2,3,1,1,0.7796610169491526,0.7796610169491526,0.6830555555555555,0.9256198347107438,0.5
Process101,0,0,0,2,3,1,2,0.5982905982905983,0.5982905982905983,0.8428676470588234,0.879492600422833,0.47250000000000003
Process101,0,0,0,2,3,1,3,0.5,0.5,0.8304487179487179,0.854389721627409,0.5125
Process101,0,0,0,2,3,2,0,0.8888888888888888,0.8888888888888888,0.7136231884057971,0.9530612244897959,0.7200000000000002
Process101,0,0,0,2,3,2,1,0.7350427350427351,0.7350427350427351,0.6699561403508771,0.9147609147609148,0.56
Process101,0,0,0,2,3,2,2,0.7079646017699115,0.7079646017699115,0.6713431372549019,0.9100418410041841,0.6525
Process101,0,0,0,2,3,2,3,0.7521367521367521,0.7521367521367521,0.8725632183908045,0.9190871369294605,0.39250000000000007
Process101,0,0,0,2,3,3,0,0.817391304347826,0.8173913043478261,0.8175666666666667,0.9360824742268041,0.45499999999999996
Process101,0,0,0,2,3,3,1,0.7894736842105263,0.7894736842105263,0.7561274509803921,0.9296066252587991,0.6124999999999998
Process101,0,0,0,2,3,3,2,0.6434782608695653,0.6434782608695652,0.8510490196078431,0.8926315789473684,0.4675
Process101,0,0,0,2,3,3,3,0.6379310344827587,0.6379310344827587,0.6487903225806452,0.8905263157894737,0.37250000000000005
Process101,0,0,0,3,0,0,0,0.8547008547008547,0.8547008547008547,0.8790230769230769,0.9357429718875502,0.6175
Process101,0,0,0,3,0,0,1,0.7692307692307692,0.7692307692307693,0.8498564102564103,0.9148073022312373,0.6074999999999999
Process101,0,0,0,3,0,0,2,0.7692307692307692,0.7692307692307693,0.8527578947368422,0.9148073022312373,0.5924999999999999
Process101,0,0,0,3,0,0,3,0.6371681415929203,0.6371681415929203,0.8236860215053764,0.8842975206611571,0.5599999999999999
Process101,0,0,0,3,0,1,0,0.8103448275862069,0.8103448275862069,0.8699571428571429,0.9252525252525252,0.7625000000000002
Process101,0,0,0,3,0,1,1,0.7241379310344828,0.7241379310344828,0.8447578947368422,0.9040816326530612,0.55
Process101,0,0,0,3,0,1,2,0.6206896551724138,0.6206896551724138,0.8261000000000001,0.878099173553719,0.6024999999999998
Process101,0,0,0,3,0,1,3,0.5862068965517242,0.5862068965517241,0.8171703324808184,0.8692946058091287,0.4625
Process101,0,0,0,3,0,2,0,0.7652173913043478,0.7652173913043478,0.8516467836257311,0.9146341463414634,0.5299999999999999
Process101,0,0,0,3,0,2,1,0.7652173913043478,0.7652173913043478,0.8487153846153846,0.9146341463414634,0.5025
Process101,0,0,0,3,0,2,2,0.6260869565217391,0.6260869565217392,0.8241454545454545,0.8801652892561983,0.48
Process101,0,0,0,3,0,2,3,0.5739130434782609,0.5739130434782609,0.8154056265984655,0.8669438669438669,0.4575
Process101,0,0,0,3,0,3,0,0.8596491228070176,0.8596491228070176,0.8793333333333333,0.937625754527163,0.5524999999999999
Process101,0,0,0,3,0,3,1,0.7017543859649122,0.7017543859649122,0.8341238095238095,0.8995901639344263,0.5574999999999999
Process101,0,0,0,3,0,3,2,0.6666666666666667,0.6666666666666666,0.8315193548387096,0.8909465020576132,0.4525000000000001
Process101,0,0,0,3,0,3,3,0.5789473684210527,0.5789473684210527,0.81335,0.8690228690228691,0.37500000000000006
Process101,0,0,0,3,1,0,0,0.8717948717948718,0.8717948717948718,0.8798941176470588,0.939879759519038,0.6325000000000001
Process101,0,0,0,3,1,0,1,0.6610169491525424,0.6610169491525424,0.7016833333333333,0.8870636550308009,0.5599999999999998
Process101,0,0,0,3,1,0,2,0.7966101694915254,0.7966101694915254,0.7318222222222223,0.9212121212121213,0.5399999999999998
Process101,0,0,0,3,1,0,3,0.7304347826086957,0.7304347826086957,0.8455165154264973,0.9061224489795918,0.5349999999999999
Process101,0,0,0,3,1,1,0,0.896551724137931,0.896551724137931,0.8954,0.946,0.6275
Process101,0,0,0,3,1,1,1,0.7521367521367521,0.7521367521367521,0.780615037593985,0.9105691056910569,0.6024999999999998
Process101,0,0,0,3,1,1,2,0.7413793103448276,0.7413793103448276,0.8475854809437386,0.9083503054989817,0.5525
Process101,0,0,0,3,1,1,3,0.6153846153846154,0.6153846153846154,0.8228085561497327,0.8760330578512396,0.39
Process101,0,0,0,3,1,2,0,0.8793103448275862,0.8793103448275862,0.8146815217391304,0.9418837675350702,0.6174999999999998
Process101,0,0,0,3,1,2,1,0.7413793103448276,0.7413793103448276,0.7753894736842105,0.9083503054989817,0.5699999999999998
Process101,0,0,0,3,1,2,2,0.6206896551724138,0.6206896551724138,0.6947176470588236,0.878099173553719,0.48
Process101,0,0,0,3,1,2,3,0.7017543859649122,0.7017543859649122,0.7063832167832168,0.8995901639344263,0.5175
Process101,0,0,0,3,1,3,0,0.8596491228070176,0.8596491228070176,0.87585,0.937625754527163,0.5899999999999999
Process101,0,0,0,3,1,3,1,0.7017543859649122,0.7017543859649122,0.8365047619047619,0.8995901639344263,0.5025000000000001
Process101,0,0,0,3,1,3,2,0.6956521739130435,0.6956521739130435,0.7100659498207885,0.8975409836065573,0.5774999999999999
Process101,0,0,0,3,1,3,3,0.7130434782608696,0.7130434782608696,0.8403586206896552,0.901840490797546,0.5375
Process101,0,0,0,3,2,0,0,0.8067226890756303,0.8067226890756303,0.6635578947368421,0.9233870967741935,0.5700000000000001
Process101,0,0,0,3,2,0,1,0.7226890756302521,0.7226890756302521,0.7736000000000001,0.9022403258655805,0.6099999999999999
Process101,0,0,0,3,2,0,2,0.7627118644067796,0.7627118644067796,0.7288941176470588,0.9127789046653144,0.6624999999999999
Process101,0,0,0,3,2,0,3,0.6050420168067228,0.6050420168067226,0.7506997442455243,0.871900826446281,0.38
