sep=,
addActSerial,addActParallel,replaceAct,addConst,swapActivities,totalChanges,GED,LCS
3,2,2,2,0,9,0.8870967741935484,0.44205988742288826
3,2,2,2,1,10,0.8629032258064516,0.43010253528202724
3,2,2,2,2,11,0.7755102040816326,0.39569716473208416
3,2,2,2,3,12,0.7309236947791165,0.38723043366672727
3,2,2,3,0,10,0.8951612903225806,0.42446442700229126
3,2,2,3,1,11,0.8240000000000001,0.46203479287359794
3,2,2,3,2,12,0.8032128514056225,0.426566405892998
3,2,2,3,3,13,0.7630522088353413,0.40773020076278427
3,2,3,0,0,8,0.9032258064516129,0.43596863215521897
3,2,3,0,1,9,0.823045267489712,0.40508675327805765
3,2,3,0,2,10,0.7206477732793521,0.3801242404322002
3,2,3,0,3,11,0.736842105263158,0.3560773557519307
3,2,3,1,0,9,0.832,0.4430502292561513
3,2,3,1,1,10,0.8387096774193549,0.41830739539169876
3,2,3,1,2,11,0.7903225806451613,0.3849260823624421
3,2,3,1,3,12,0.8225806451612903,0.44216203529604714
3,2,3,2,0,10,0.8790322580645161,0.44450870400334874
3,2,3,2,1,11,0.7888446215139442,0.4130144364601457
3,2,3,2,2,12,0.728,0.4297342222433925
3,2,3,2,3,13,0.656,0.2719822033352896
3,2,3,3,0,11,0.8286852589641435,0.43816291377049515
3,2,3,3,1,12,0.8408163265306122,0.4304173458417988
3,2,3,3,2,13,0.8225806451612903,0.4418537601829512
3,2,3,3,3,14,0.72,0.4039420790408769
3,3,0,0,0,6,0.9349593495934959,0.4752693502014752
3,3,0,0,1,7,0.8979591836734694,0.4458206801779462
3,3,0,0,2,8,0.8455284552845528,0.4400670836777331
3,3,0,0,3,9,0.8489795918367347,0.34247538745637596
3,3,0,1,0,7,0.9230769230769231,0.46683262141028625
3,3,0,1,1,8,0.8548387096774194,0.4453520838356646
3,3,0,1,2,9,0.819672131147541,0.41447530441955627
3,3,0,1,3,10,0.7773279352226721,0.43319754069433547
3,3,0,2,0,8,0.9193548387096774,0.4811766729914048
3,3,0,2,1,9,0.8987854251012146,0.44311811610441443
3,3,0,2,2,10,0.8790322580645161,0.3312316804337022
3,3,0,2,3,11,0.7741935483870968,0.4231109504382531
3,3,0,3,0,9,0.9311740890688259,0.3747243710522036
3,3,0,3,1,10,0.848,0.45628865879921626
3,3,0,3,2,11,0.7983870967741935,0.39939960645298017
3,3,0,3,3,12,0.7580645161290323,0.44481410104576874
3,3,1,0,0,7,0.8987854251012146,0.45852911441706445
3,3,1,0,1,8,0.8663967611336032,0.44354625937369635
3,3,1,0,2,9,0.7611336032388664,0.37469410504580514
3,3,1,0,3,10,0.7661290322580645,0.3887798563632315
3,3,1,1,0,8,0.8790322580645161,0.4590505034752703
3,3,1,1,1,9,0.8548387096774194,0.44703107891762645
3,3,1,1,2,10,0.8064516129032258,0.40509747121504436
3,3,1,1,3,11,0.6963562753036437,0.3189148583354502
3,3,1,2,0,9,0.888,0.4371889701454226
3,3,1,2,1,10,0.8709677419354839,0.4112313734744639
3,3,1,2,2,11,0.8112449799196787,0.4203690726504576
3,3,1,2,3,12,0.768,0.31888560800357724
3,3,1,3,0,10,0.848,0.40312090491759967
3,3,1,3,1,11,0.864,0.43063778417099063
3,3,1,3,2,12,0.7729083665338645,0.37955022326035326
3,3,1,3,3,13,0.7479674796747968,0.3980063932071295
3,3,2,0,0,8,0.8674698795180723,0.42571137859748504
3,3,2,0,1,9,0.8548387096774194,0.41420045990143706
3,3,2,0,2,10,0.8353413654618473,0.41963136506235477
3,3,2,0,3,11,0.7449392712550607,0.3843015111595762
3,3,2,1,0,9,0.888,0.4535156601026923
3,3,2,1,1,10,0.8306451612903226,0.4449500567339599
3,3,2,1,2,11,0.7661290322580645,0.39857000907762663
3,3,2,1,3,12,0.7580645161290323,0.43900275046384657
3,3,2,2,0,10,0.8240000000000001,0.4201972827354379
3,3,2,2,1,11,0.8,0.4540470698579825
3,3,2,2,2,12,0.8032128514056225,0.3260428819112563
3,3,2,2,3,13,0.728,0.3945668103110974
3,3,2,3,0,11,0.8685258964143426,0.4564480689804236
3,3,2,3,1,12,0.8286852589641435,0.42322048406346857
3,3,2,3,2,13,0.776,0.3263091809119753
3,3,2,3,3,14,0.752,0.406053115260092
3,3,3,0,0,9,0.8790322580645161,0.4046013866086341
3,3,3,0,1,10,0.782258064516129,0.4272927008037821
3,3,3,0,2,11,0.8112449799196787,0.43527893041714516
3,3,3,0,3,12,0.752,0.3866389221883018
3,3,3,1,0,10,0.864,0.4205943102961575
3,3,3,1,1,11,0.8112449799196787,0.4072640424603338
3,3,3,1,2,12,0.7983870967741935,0.4326371644166317
3,3,3,1,3,13,0.7309236947791165,0.41810996241507337
3,3,3,2,0,11,0.8492063492063492,0.33658088681812404
3,3,3,2,1,12,0.88,0.4323037584268571
3,3,3,2,2,13,0.7142857142857143,0.3709276709117305
3,3,3,2,3,14,0.7569721115537849,0.3265604920343885
3,3,3,3,0,12,0.8095238095238095,0.33977336070003017
3,3,3,3,1,13,0.784,0.37853494551132727
3,3,3,3,2,14,0.7480314960629921,0.4056104865161255
3,3,3,3,3,15,0.76,0.39060193027738416
