model,addActSerial,addActParallel,deleteAct,replaceAct,addConst,removeConst,swapActivities,,GED,CNE,Jaccard,W-GED,LCS,
Process101,2,1,2,1,3,2,2,13,0.756302521,0.756302521,0.758539618,0.902584493,0.5625,
Process101,2,1,2,1,3,2,3,14,0.706896552,0.706896552,0.771098901,0.866943867,0.54,
Process101,2,1,2,1,3,3,0,12,0.775862069,0.775862069,0.717295726,0.884536082,0.4625,
Process101,2,1,2,1,3,3,1,13,0.831858407,0.831858407,0.677145979,0.899383984,0.705,
Process101,2,1,2,1,3,3,2,14,0.678571429,0.678571429,0.63432906,0.861924686,0.4475,
Process101,2,1,2,1,3,3,3,15,0.694915254,0.694915254,0.614902875,0.887775551,0.5325,
Process101,2,1,2,2,0,0,0,7,0.8,0.8,0.795811111,0.893491124,0.515,
Process101,2,1,2,2,0,0,1,8,0.666666667,0.666666667,0.743600644,0.846938776,0.51,
Process101,2,1,2,2,0,0,2,9,0.655462185,0.655462185,0.770151359,0.857429719,0.4075,
Process101,2,1,2,2,0,0,3,10,0.655462185,0.655462185,0.765069444,0.857429719,0.495,
Process101,2,1,2,2,0,1,0,8,0.823529412,0.823529412,0.786574074,0.887775551,0.6475,
Process101,2,1,2,2,0,1,1,9,0.591304348,0.591304348,0.729080387,0.830578512,0.4175,
Process101,2,1,2,2,0,1,2,10,0.62295082,0.62295082,0.781833854,0.859683794,0.54,
Process101,2,1,2,2,0,1,3,11,0.637931034,0.637931034,0.737586619,0.841889117,0.4425,
Process101,2,1,2,2,0,2,0,9,0.771929825,0.771929825,0.76900463,0.876518219,0.4525,
Process101,2,1,2,2,0,2,1,10,0.717948718,0.717948718,0.757965988,0.861788618,0.5075,
Process101,2,1,2,2,0,2,2,11,0.706896552,0.706896552,0.81478022,0.891783567,0.6225,
Process101,2,1,2,2,0,2,3,12,0.588235294,0.588235294,0.753489628,0.840080972,0.545,
Process101,2,1,2,2,0,3,0,10,0.817391304,0.817391304,0.822447964,0.907258065,0.6125,
Process101,2,1,2,2,0,3,1,11,0.695652174,0.695652174,0.750597567,0.857142857,0.5275,
Process101,2,1,2,2,0,3,2,12,0.678571429,0.678571429,0.78843956,0.874743326,0.5775,
Process101,2,1,2,2,0,3,3,13,0.660869565,0.660869565,0.743652618,0.848360656,0.5,
Process101,2,1,2,2,1,0,0,8,0.75862069,0.75862069,0.635911681,0.872469636,0.6025,
Process101,2,1,2,2,1,0,1,9,0.775862069,0.775862069,0.643898106,0.876767677,0.705,
Process101,2,1,2,2,1,0,2,10,0.591304348,0.591304348,0.751694444,0.843813387,0.36,
Process101,2,1,2,2,1,0,3,11,0.576271186,0.576271186,0.726923077,0.857723577,0.465,
Process101,2,1,2,2,1,1,0,9,0.735042735,0.735042735,0.630565302,0.866125761,0.585,
Process101,2,1,2,2,1,1,1,10,0.711864407,0.711864407,0.646968254,0.872255489,0.5175,
Process101,2,1,2,2,1,1,2,11,0.64957265,0.64957265,0.718857195,0.864476386,0.61,
Process101,2,1,2,2,1,1,3,12,0.666666667,0.666666667,0.639939634,0.861445783,0.645,
Process101,2,1,2,2,1,2,0,10,0.834782609,0.834782609,0.78593824,0.891566265,0.455,
Process101,2,1,2,2,1,2,1,11,0.779661017,0.779661017,0.831952317,0.908730159,0.415,
Process101,2,1,2,2,1,2,2,12,0.537815126,0.537815126,0.699080688,0.84,0.3425,
Process101,2,1,2,2,1,2,3,13,0.621848739,0.621848739,0.68895202,0.848790323,0.5175,
Process101,2,1,2,2,1,3,0,11,0.775862069,0.775862069,0.662785319,0.888888889,0.45,
Process101,2,1,2,2,1,3,1,12,0.632478632,0.632478632,0.69046595,0.852822581,0.4975,
Process101,2,1,2,2,1,3,2,13,0.610169492,0.610169492,0.730559441,0.866396761,0.415,
Process101,2,1,2,2,1,3,3,14,0.595041322,0.595041322,0.77727138,0.853174603,0.4975,
Process101,2,1,2,2,2,0,0,9,0.706896552,0.706896552,0.793981432,0.879591837,0.435,
Process101,2,1,2,2,2,0,1,10,0.731707317,0.731707317,0.582063492,0.875,0.4725,
Process101,2,1,2,2,2,0,2,11,0.722689076,0.722689076,0.601208293,0.882113821,0.52,
Process101,2,1,2,2,2,0,3,12,0.68852459,0.68852459,0.702939068,0.864271457,0.4225,
Process101,2,1,2,2,2,1,0,10,0.704918033,0.704918033,0.75339307,0.855983773,0.3975,
Process101,2,1,2,2,2,1,1,11,0.752136752,0.752136752,0.784711111,0.882703777,0.535,
Process101,2,1,2,2,2,1,2,12,0.626086957,0.626086957,0.579153846,0.859793814,0.4475,
Process101,2,1,2,2,2,1,3,13,0.49122807,0.49122807,0.51523569,0.805439331,0.4775,
Process101,2,1,2,2,2,2,0,11,0.762711864,0.762711864,0.717507872,0.884920635,0.425,
Process101,2,1,2,2,2,2,1,12,0.584070796,0.584070796,0.729421296,0.830227743,0.395,
Process101,2,1,2,2,2,2,2,13,0.65,0.65,0.67179483,0.842535787,0.4,
Process101,2,1,2,2,2,2,3,14,0.508474576,0.508474576,0.633009259,0.833333333,0.4875,
Process101,2,1,2,2,2,3,0,12,0.666666667,0.666666667,0.673873219,0.852156057,0.605,
Process101,2,1,2,2,2,3,1,13,0.666666667,0.666666667,0.763492063,0.863179074,0.38,
Process101,2,1,2,2,2,3,2,14,0.711864407,0.711864407,0.705866102,0.872255489,0.4325,
Process101,2,1,2,2,2,3,3,15,0.716666667,0.716666667,0.801425926,0.884540117,0.485,
Process101,2,1,2,2,3,0,0,10,0.721311475,0.721311475,0.589631035,0.872763419,0.545,
Process101,2,1,2,2,3,0,1,11,0.68907563,0.68907563,0.678595147,0.853360489,0.31,
Process101,2,1,2,2,3,0,2,12,0.661157025,0.661157025,0.656458194,0.865030675,0.585,
Process101,2,1,2,2,3,0,3,13,0.721311475,0.721311475,0.733425926,0.884765625,0.4525,
Process101,2,1,2,2,3,1,0,11,0.773109244,0.773109244,0.640061478,0.875,0.575,
Process101,2,1,2,2,3,1,1,12,0.666666667,0.666666667,0.697670251,0.859719439,0.42,
Process101,2,1,2,2,3,1,2,13,0.637931034,0.637931034,0.608586619,0.841889117,0.5,
Process101,2,1,2,2,3,1,3,14,0.644628099,0.644628099,0.583470562,0.860655738,0.545,
Process101,2,1,2,2,3,2,0,12,0.725663717,0.725663717,0.603119658,0.885714286,0.3975,
Process101,2,1,2,2,3,2,1,13,0.547008547,0.547008547,0.617608437,0.83095723,0.46,
Process101,2,1,2,2,3,2,2,14,0.626086957,0.626086957,0.607724868,0.839506173,0.4775,
Process101,2,1,2,2,3,2,3,15,0.615384615,0.615384615,0.581925926,0.861111111,0.5575,
Process101,2,1,2,2,3,3,0,13,0.813559322,0.813559322,0.802288889,0.897435897,0.205,
Process101,2,1,2,2,3,3,1,14,0.683760684,0.683760684,0.6857516,0.885542169,0.42,
Process101,2,1,2,2,3,3,2,15,0.576576577,0.576576577,0.658913851,0.829875519,0.2725,
Process101,2,1,2,2,3,3,3,16,0.571428571,0.571428571,0.680873957,0.835699797,0.4075,
Process101,2,1,2,3,0,0,0,8,0.816666667,0.816666667,0.806078431,0.897637795,0.69,
Process101,2,1,2,3,0,0,1,9,0.655172414,0.655172414,0.744384058,0.852071006,0.39,
Process101,2,1,2,3,0,0,2,10,0.581196581,0.581196581,0.71066382,0.819838057,0.3275,
Process101,2,1,2,3,0,0,3,11,0.472727273,0.472727273,0.690705816,0.798353909,0.2775,
Process101,2,1,2,3,0,1,0,9,0.627118644,0.627118644,0.72584697,0.830985915,0.6025,
Process101,2,1,2,3,0,1,1,10,0.628099174,0.628099174,0.742954545,0.842209073,0.58,
Process101,2,1,2,3,0,1,2,11,0.677966102,0.677966102,0.730065681,0.844,0.6075,
Process101,2,1,2,3,0,1,3,12,0.537815126,0.537815126,0.752744361,0.833333333,0.4125,
Process101,2,1,2,3,0,2,0,10,0.615384615,0.615384615,0.761428571,0.854085603,0.505,
Process101,2,1,2,3,0,2,1,11,0.626086957,0.626086957,0.718571429,0.83266129,0.51,
Process101,2,1,2,3,0,2,2,12,0.756302521,0.756302521,0.747284879,0.863366337,0.4925,
Process101,2,1,2,3,0,2,3,13,0.482142857,0.482142857,0.694760687,0.798767967,0.4375,
Process101,2,1,2,3,0,3,0,11,0.74137931,0.74137931,0.747605042,0.86083499,0.5725,
Process101,2,1,2,3,0,3,1,12,0.643478261,0.643478261,0.723071429,0.837022133,0.505,
Process101,2,1,2,3,0,3,2,13,0.588235294,0.588235294,0.733958333,0.833333333,0.52,
Process101,2,1,2,3,0,3,3,14,0.440677966,0.440677966,0.733857721,0.80952381,0.35,
Process101,2,1,2,3,1,0,0,9,0.830508475,0.830508475,0.682011111,0.901574803,0.605,
Process101,2,1,2,3,1,0,1,10,0.610169492,0.610169492,0.645770842,0.826612903,0.3225,
Process101,2,1,2,3,1,0,2,11,0.633333333,0.633333333,0.747402256,0.84418146,0.55,
Process101,2,1,2,3,1,0,3,12,0.6,0.6,0.734990323,0.835643564,0.4325,
Process101,2,1,2,3,1,1,0,10,0.695652174,0.695652174,0.733238095,0.85,0.4325,
Process101,2,1,2,3,1,1,1,11,0.661157025,0.661157025,0.790130471,0.87007874,0.485,
Process101,2,1,2,3,1,1,2,12,0.666666667,0.666666667,0.657619048,0.841683367,0.4225,
Process101,2,1,2,3,1,1,3,13,0.593220339,0.593220339,0.581321429,0.822222222,0.3075,
Process101,2,1,2,3,1,2,0,11,0.775862069,0.775862069,0.724595274,0.888888889,0.415,
Process101,2,1,2,3,1,2,1,12,0.694915254,0.694915254,0.604941665,0.848303393,0.47,
Process101,2,1,2,3,1,2,2,13,0.557377049,0.557377049,0.621809524,0.8359375,0.45,
Process101,2,1,2,3,1,2,3,14,0.542372881,0.542372881,0.707662338,0.808943089,0.3675,
Process101,2,1,2,3,1,3,0,12,0.752136752,0.752136752,0.642565359,0.875243665,0.5125,
Process101,2,1,2,3,1,3,1,13,0.627118644,0.627118644,0.650844156,0.830985915,0.3925,
Process101,2,1,2,3,1,3,2,14,0.717948718,0.717948718,0.797324527,0.88627451,0.4775,
Process101,2,1,2,3,1,3,3,15,0.438596491,0.438596491,0.604371155,0.813121272,0.3425,
Process101,2,1,2,3,2,0,0,10,0.596491228,0.596491228,0.583975155,0.825910931,0.4825,
Process101,2,1,2,3,2,0,1,11,0.735042735,0.735042735,0.784827586,0.878486056,0.4025,
Process101,2,1,2,3,2,0,2,12,0.557377049,0.557377049,0.533257576,0.82306163,0.5725,
Process101,2,1,2,3,2,0,3,13,0.588235294,0.588235294,0.644453782,0.82020202,0.25,
Process101,2,1,2,3,2,1,0,11,0.783333333,0.783333333,0.754644303,0.869822485,0.52,
Process101,2,1,2,3,2,1,1,12,0.564102564,0.564102564,0.599650538,0.828685259,0.3925,
Process101,2,1,2,3,2,1,2,13,0.588235294,0.588235294,0.703425926,0.852882704,0.3975,
Process101,2,1,2,3,2,1,3,14,0.666666667,0.666666667,0.529071429,0.84,0.4525,
Process101,2,1,2,3,2,2,0,12,0.7,0.7,0.758883701,0.861056751,0.4725,
Process101,2,1,2,3,2,2,1,13,0.661157025,0.661157025,0.677590909,0.850687623,0.445,
Process101,2,1,2,3,2,2,2,14,0.588235294,0.588235294,0.604772727,0.833333333,0.375,
Process101,2,1,2,3,2,2,3,15,0.628099174,0.628099174,0.712936795,0.861660079,0.43,
Process101,2,1,2,3,2,3,0,13,0.743801653,0.743801653,0.637800752,0.871595331,0.5125,
Process101,2,1,2,3,2,3,1,14,0.644628099,0.644628099,0.615804348,0.846456693,0.5825,
Process101,2,1,2,3,2,3,2,15,0.552845528,0.552845528,0.683011905,0.833984375,0.4225,
Process101,2,1,2,3,2,3,3,16,0.660869565,0.660869565,0.531512605,0.841365462,0.44,
Process101,2,1,2,3,3,0,0,11,0.79338843,0.79338843,0.598753216,0.891518738,0.4975,
Process101,2,1,2,3,3,0,1,12,0.682539683,0.682539683,0.710386905,0.865642994,0.6575,
Process101,2,1,2,3,3,0,2,13,0.595041322,0.595041322,0.586239413,0.820564516,0.48,
Process101,2,1,2,3,3,0,3,14,0.611570248,0.611570248,0.651120448,0.824949698,0.4375,
Process101,2,1,2,3,3,1,0,12,0.655462185,0.655462185,0.534380252,0.837675351,0.495,
Process101,2,1,2,3,3,1,1,13,0.632478632,0.632478632,0.721821429,0.832997988,0.415,
Process101,2,1,2,3,3,1,2,14,0.576271186,0.576271186,0.711377753,0.817813765,0.3875,
Process101,2,1,2,3,3,1,3,15,0.537815126,0.537815126,0.574862989,0.806910569,0.495,
Process101,2,1,2,3,3,2,0,13,0.704918033,0.704918033,0.56266129,0.861328125,0.595,
Process101,2,1,2,3,3,2,1,14,0.554621849,0.554621849,0.555,0.837573386,0.575,
Process101,2,1,2,3,3,2,2,15,0.65,0.65,0.697519481,0.86073501,0.5325,
Process101,2,1,2,3,3,2,3,16,0.561403509,0.561403509,0.729659091,0.830339321,0.365,
Process101,2,1,2,3,3,3,0,14,0.727272727,0.727272727,0.636238657,0.867446394,0.5875,
Process101,2,1,2,3,3,3,1,15,0.65,0.65,0.549,0.848425197,0.475,
Process101,2,1,2,3,3,3,2,16,0.586206897,0.586206897,0.515453149,0.821862348,0.5525,
Process101,2,1,2,3,3,3,3,17,0.482142857,0.482142857,0.564171429,0.798767967,0.4375,
Process101,2,1,3,0,0,0,0,6,0.839285714,0.839285714,0.842009804,0.91862955,0.5225,
Process101,2,1,3,0,0,0,1,7,0.761061947,0.761061947,0.7792,0.877155172,0.535,
Process101,2,1,3,0,0,0,2,8,0.587155963,0.587155963,0.790709091,0.861995754,0.4475,
Process101,2,1,3,0,0,0,3,9,0.655172414,0.655172414,0.77826087,0.861111111,0.4525,
Process101,2,1,3,0,0,1,0,7,0.842105263,0.842105263,0.800214493,0.897654584,0.645,
Process101,2,1,3,0,0,1,1,8,0.672897196,0.672897196,0.801555556,0.879385965,0.455,
Process101,2,1,3,0,0,1,2,9,0.648148148,0.648148148,0.751422222,0.850877193,0.435,
Process101,2,1,3,0,0,1,3,10,0.523364486,0.523364486,0.730866667,0.819599109,0.355,
Process101,2,1,3,0,0,2,0,8,0.846846847,0.846846847,0.801672826,0.89957265,0.53,
Process101,2,1,3,0,0,2,1,9,0.75,0.75,0.775311111,0.874730022,0.5575,
Process101,2,1,3,0,0,2,2,10,0.719298246,0.719298246,0.7905,0.878980892,0.5225,
Process101,2,1,3,0,0,2,3,11,0.587155963,0.587155963,0.814166667,0.869848156,0.3975,
Process101,2,1,3,0,0,3,0,9,0.788990826,0.788990826,0.783758824,0.885775862,0.4625,
Process101,2,1,3,0,0,3,1,10,0.702702703,0.702702703,0.768778544,0.863043478,0.5625,
Process101,2,1,3,0,0,3,2,11,0.691588785,0.691588785,0.760866667,0.862445415,0.3675,
Process101,2,1,3,0,0,3,3,12,0.573913043,0.573913043,0.738567246,0.825991189,0.4575,
Process101,2,1,3,0,1,0,0,7,0.844827586,0.844827586,0.799477778,0.89787234,0.55,
Process101,2,1,3,0,1,0,1,8,0.769230769,0.769230769,0.73471345,0.890526316,0.6475,
Process101,2,1,3,0,1,0,2,9,0.730434783,0.730434783,0.794,0.881355932,0.5625,
Process101,2,1,3,0,1,0,3,10,0.553571429,0.553571429,0.666373913,0.82300885,0.5625,
Process101,2,1,3,0,1,1,0,8,0.879310345,0.879310345,0.685640217,0.906779661,0.66,
Process101,2,1,3,0,1,1,1,9,0.689655172,0.689655172,0.806606061,0.87826087,0.535,
Process101,2,1,3,0,1,1,2,10,0.64957265,0.64957265,0.753730154,0.845315904,0.44,
Process101,2,1,3,0,1,1,3,11,0.5,0.5,0.753653563,0.823144105,0.3875,
Process101,2,1,3,0,1,2,0,9,0.756756757,0.756756757,0.646311111,0.876889849,0.42,
Process101,2,1,3,0,1,2,1,10,0.666666667,0.666666667,0.756422222,0.85745614,0.5175,
Process101,2,1,3,0,1,2,2,11,0.781818182,0.781818182,0.736441176,0.89640592,0.415,
Process101,2,1,3,0,1,2,3,12,0.684210526,0.684210526,0.808891954,0.882845188,0.4275,
Process101,2,1,3,0,1,3,0,10,0.857142857,0.857142857,0.871774297,0.935010482,0.4575,
Process101,2,1,3,0,1,3,1,11,0.579439252,0.579439252,0.69508046,0.848156182,0.3625,
Process101,2,1,3,0,1,3,2,12,0.701754386,0.701754386,0.689688889,0.887265136,0.52,
Process101,2,1,3,0,1,3,3,13,0.678899083,0.678899083,0.758560902,0.858078603,0.375,
Process101,2,1,3,0,2,0,0,8,0.827586207,0.827586207,0.666977778,0.893390192,0.4575,
Process101,2,1,3,0,2,0,1,9,0.771929825,0.771929825,0.806,0.892405063,0.3575,
Process101,2,1,3,0,2,0,2,10,0.612612613,0.612612613,0.640583333,0.853448276,0.4875,
Process101,2,1,3,0,2,0,3,11,0.752136752,0.752136752,0.8228,0.898550725,0.4225,
Process101,2,1,3,0,2,1,0,9,0.837606838,0.837606838,0.729477778,0.895744681,0.5075,
Process101,2,1,3,0,2,1,1,10,0.871794872,0.871794872,0.855142995,0.928571429,0.5425,
Process101,2,1,3,0,2,1,2,11,0.660714286,0.660714286,0.778662338,0.86509636,0.4875,
Process101,2,1,3,0,2,1,3,12,0.532110092,0.532110092,0.756362903,0.834422658,0.365,
Process101,2,1,3,0,2,2,0,10,0.740740741,0.740740741,0.705058824,0.874186551,0.4375,
Process101,2,1,3,0,2,2,1,11,0.698113208,0.698113208,0.692489474,0.864628821,0.425,
Process101,2,1,3,0,2,2,2,12,0.684210526,0.684210526,0.741489655,0.882845188,0.3475,
Process101,2,1,3,0,2,2,3,13,0.773109244,0.773109244,0.762723372,0.903092784,0.665,
Process101,2,1,3,0,2,3,0,11,0.827586207,0.827586207,0.753794118,0.905857741,0.6825,
Process101,2,1,3,0,2,3,1,12,0.720720721,0.720720721,0.769037728,0.867678959,0.4725,
Process101,2,1,3,0,2,3,2,13,0.655172414,0.655172414,0.75795,0.847494553,0.545,
Process101,2,1,3,0,2,3,3,14,0.456140351,0.456140351,0.702086486,0.823655914,0.3825,
Process101,2,1,3,0,3,0,0,9,0.862068966,0.862068966,0.8317,0.914583333,0.55,
Process101,2,1,3,0,3,0,1,10,0.754385965,0.754385965,0.578357895,0.875,0.615,
Process101,2,1,3,0,3,0,2,11,0.684684685,0.684684685,0.678555556,0.879912664,0.2425,
Process101,2,1,3,0,3,0,3,12,0.705882353,0.705882353,0.713382895,0.897959184,0.5575,
Process101,2,1,3,0,3,1,0,10,0.828828829,0.828828829,0.798933333,0.895074946,0.495,
Process101,2,1,3,0,3,1,1,11,0.719298246,0.719298246,0.594968254,0.878980892,0.4925,
Process101,2,1,3,0,3,1,2,12,0.649122807,0.649122807,0.6272,0.847161572,0.5225,
Process101,2,1,3,0,3,1,3,13,0.587155963,0.587155963,0.696217391,0.848484848,0.5125,
Process101,2,1,3,0,3,2,0,11,0.831858407,0.831858407,0.710392157,0.916488223,0.555,
Process101,2,1,3,0,3,2,1,12,0.743362832,0.743362832,0.644665587,0.872570194,0.43,
Process101,2,1,3,0,3,2,2,13,0.690265487,0.690265487,0.562846617,0.858695652,0.39,
Process101,2,1,3,0,3,2,3,14,0.626086957,0.626086957,0.573956989,0.854077253,0.4,
Process101,2,1,3,0,3,3,0,12,0.796460177,0.796460177,0.59135,0.886266094,0.4275,
Process101,2,1,3,0,3,3,1,13,0.793103448,0.793103448,0.787533333,0.884368308,0.5025,
Process101,2,1,3,0,3,3,2,14,0.637931034,0.637931034,0.603552688,0.869747899,0.52,
Process101,2,1,3,0,3,3,3,15,0.566371681,0.566371681,0.565457478,0.83982684,0.4825,
Process101,2,1,3,1,0,0,0,7,0.844827586,0.844827586,0.848894118,0.922131148,0.485,
Process101,2,1,3,1,0,0,1,8,0.68907563,0.68907563,0.791046319,0.873469388,0.5075,
Process101,2,1,3,1,0,0,2,9,0.592592593,0.592592593,0.746157562,0.843220339,0.505,
Process101,2,1,3,1,0,0,3,10,0.608695652,0.608695652,0.795072727,0.862869198,0.325,
Process101,2,1,3,1,0,1,0,8,0.831858407,0.831858407,0.819236715,0.907756813,0.6475,
Process101,2,1,3,1,0,1,1,9,0.631578947,0.631578947,0.75433514,0.848739496,0.465,
Process101,2,1,3,1,0,1,2,10,0.649122807,0.649122807,0.779820513,0.866255144,0.4375,
Process101,2,1,3,1,0,1,3,11,0.574074074,0.574074074,0.717781529,0.824675325,0.33,
Process101,2,1,3,1,0,2,0,9,0.8,0.8,0.767815385,0.878406709,0.5225,
Process101,2,1,3,1,0,2,1,10,0.738738739,0.738738739,0.777214681,0.877338877,0.4175,
Process101,2,1,3,1,0,2,2,11,0.775862069,0.775862069,0.811153846,0.896761134,0.61,
Process101,2,1,3,1,0,2,3,12,0.566371681,0.566371681,0.770725275,0.846153846,0.4325,
Process101,2,1,3,1,0,3,0,10,0.803571429,0.803571429,0.769174208,0.880252101,0.4775,
Process101,2,1,3,1,0,3,1,11,0.660714286,0.660714286,0.758956044,0.857442348,0.445,
Process101,2,1,3,1,0,3,2,12,0.5,0.5,0.709615385,0.805676856,0.43,
Process101,2,1,3,1,0,3,3,13,0.584070796,0.584070796,0.746085878,0.837209302,0.5775,
Process101,2,1,3,1,1,0,0,8,0.833333333,0.833333333,0.803589744,0.897959184,0.625,
Process101,2,1,3,1,1,0,1,9,0.74137931,0.74137931,0.75317094,0.862869198,0.51,
Process101,2,1,3,1,1,0,2,10,0.728813559,0.728813559,0.710273504,0.871635611,0.54,
Process101,2,1,3,1,1,0,3,11,0.689655172,0.689655172,0.788303605,0.875255624,0.395,
Process101,2,1,3,1,1,1,0,9,0.8,0.8,0.791232441,0.890946502,0.5375,
Process101,2,1,3,1,1,1,1,10,0.745762712,0.745762712,0.708940171,0.876033058,0.445,
Process101,2,1,3,1,1,1,2,11,0.701754386,0.701754386,0.811847619,0.887265136,0.4075,
Process101,2,1,3,1,1,1,3,12,0.711864407,0.711864407,0.799286274,0.879837067,0.4175,
Process101,2,1,3,1,1,2,0,10,0.782608696,0.782608696,0.786884615,0.886597938,0.4625,
Process101,2,1,3,1,1,2,1,11,0.730434783,0.730434783,0.755400825,0.860465116,0.48,
Process101,2,1,3,1,1,2,2,12,0.648148148,0.648148148,0.8023,0.877637131,0.445,
Process101,2,1,3,1,1,2,3,13,0.700854701,0.700854701,0.685499491,0.885416667,0.45,
Process101,2,1,3,1,1,3,0,11,0.817391304,0.817391304,0.779038462,0.882845188,0.6725,
Process101,2,1,3,1,1,3,1,12,0.701754386,0.701754386,0.703143236,0.866666667,0.475,
Process101,2,1,3,1,1,3,2,13,0.563636364,0.563636364,0.717826528,0.82034632,0.455,
Process101,2,1,3,1,1,3,3,14,0.5,0.5,0.689023976,0.830188679,0.4025,
Process101,2,1,3,1,2,0,0,9,0.782608696,0.782608696,0.639524887,0.87394958,0.4475,
Process101,2,1,3,1,2,0,1,10,0.707964602,0.707964602,0.571174089,0.86875,0.5175,
Process101,2,1,3,1,2,0,2,11,0.717948718,0.717948718,0.644741758,0.869294606,0.6125,
Process101,2,1,3,1,2,0,3,12,0.543859649,0.543859649,0.670133002,0.825902335,0.315,
Process101,2,1,3,1,2,1,0,10,0.827586207,0.827586207,0.842488889,0.917864476,0.6075,
Process101,2,1,3,1,2,1,1,11,0.678571429,0.678571429,0.586902256,0.86965812,0.495,
Process101,2,1,3,1,2,1,2,12,0.540540541,0.540540541,0.586445679,0.813449024,0.4225,
Process101,2,1,3,1,2,1,3,13,0.526315789,0.526315789,0.631166749,0.835073069,0.3725,
Process101,2,1,3,1,2,2,0,11,0.775862069,0.775862069,0.717307692,0.884536082,0.5425,
Process101,2,1,3,1,2,2,1,12,0.642201835,0.642201835,0.688940171,0.854736842,0.545,
Process101,2,1,3,1,2,2,2,13,0.593220339,0.593220339,0.645185467,0.849173554,0.5825,
Process101,2,1,3,1,2,2,3,14,0.564102564,0.564102564,0.672816377,0.828752643,0.4825,
Process101,2,1,3,1,2,3,0,12,0.796460177,0.796460177,0.616294118,0.898947368,0.6725,
Process101,2,1,3,1,2,3,1,13,0.75862069,0.75862069,0.713157895,0.880165289,0.39,
Process101,2,1,3,1,2,3,2,14,0.592592593,0.592592593,0.654615385,0.82937365,0.415,
Process101,2,1,3,1,2,3,3,15,0.690265487,0.690265487,0.71661706,0.87206823,0.435,
Process101,2,1,3,1,3,0,0,10,0.666666667,0.666666667,0.611311291,0.846153846,0.4775,
Process101,2,1,3,1,3,0,1,11,0.762711864,0.762711864,0.785910931,0.880412371,0.5525,
Process101,2,1,3,1,3,0,2,12,0.509090909,0.509090909,0.733509615,0.820512821,0.4175,
Process101,2,1,3,1,3,0,3,13,0.700854701,0.700854701,0.815938357,0.889779559,0.475,
Process101,2,1,3,1,3,1,0,11,0.736842105,0.736842105,0.626373279,0.862579281,0.5975,
Process101,2,1,3,1,3,1,1,12,0.654205607,0.654205607,0.605715385,0.845493562,0.4625,
Process101,2,1,3,1,3,1,2,13,0.595041322,0.595041322,0.820114286,0.867768595,0.3725,
Process101,2,1,3,1,3,1,3,14,0.586206897,0.586206897,0.595527273,0.856236786,0.3875,
Process101,2,1,3,1,3,2,0,12,0.660550459,0.660550459,0.5398583,0.845824411,0.45,
Process101,2,1,3,1,3,2,1,13,0.605504587,0.605504587,0.726888112,0.831896552,0.2125,
Process101,2,1,3,1,3,2,2,14,0.702702703,0.702702703,0.5893,0.876332623,0.39,
Process101,2,1,3,1,3,2,3,15,0.566371681,0.566371681,0.565393939,0.83982684,0.4075,
Process101,2,1,3,1,3,3,0,13,0.628571429,0.628571429,0.732921673,0.840517241,0.4125,
Process101,2,1,3,1,3,3,1,14,0.727272727,0.727272727,0.646784615,0.875,0.525,
Process101,2,1,3,1,3,3,2,15,0.701754386,0.701754386,0.743966667,0.887265136,0.445,
Process101,2,1,3,1,3,3,3,16,0.638655462,0.638655462,0.754827273,0.880658436,0.46,
Process101,2,1,3,2,0,0,0,8,0.754385965,0.754385965,0.741096866,0.859504132,0.5725,
Process101,2,1,3,2,0,0,1,9,0.654867257,0.654867257,0.761349206,0.860887097,0.3925,
Process101,2,1,3,2,0,0,2,10,0.593220339,0.593220339,0.756444444,0.842105263,0.5225,
Process101,2,1,3,2,0,0,3,11,0.477876106,0.477876106,0.734805229,0.816872428,0.4725,
Process101,2,1,3,2,0,1,0,9,0.782608696,0.782608696,0.751390984,0.866255144,0.645,
Process101,2,1,3,2,0,1,1,10,0.672566372,0.672566372,0.720338624,0.839248434,0.4475,
Process101,2,1,3,2,0,1,2,11,0.598130841,0.598130841,0.707481481,0.824524313,0.5125,
Process101,2,1,3,2,0,1,3,12,0.654867257,0.654867257,0.764231801,0.860887097,0.6425,
Process101,2,1,3,2,0,2,0,10,0.628571429,0.628571429,0.712592593,0.833333333,0.4175,
Process101,2,1,3,2,0,2,1,11,0.660714286,0.660714286,0.720029576,0.836820084,0.4625,
Process101,2,1,3,2,0,2,2,12,0.637168142,0.637168142,0.80256571,0.876518219,0.36,
Process101,2,1,3,2,0,2,3,13,0.504504505,0.504504505,0.716082393,0.811715481,0.35,
Process101,2,1,3,2,0,3,0,11,0.720720721,0.720720721,0.736570767,0.852390852,0.4225,
Process101,2,1,3,2,0,3,1,12,0.571428571,0.571428571,0.7003626,0.819532909,0.3475,
Process101,2,1,3,2,0,3,2,13,0.643478261,0.643478261,0.759777778,0.856854839,0.375,
Process101,2,1,3,2,0,3,3,14,0.456140351,0.456140351,0.733104354,0.810309278,0.41,
Process101,2,1,3,2,1,0,0,9,0.654867257,0.654867257,0.718740102,0.834728033,0.465,
Process101,2,1,3,2,1,0,1,10,0.618181818,0.618181818,0.714955166,0.827368421,0.59,
Process101,2,1,3,2,1,0,2,11,0.626086957,0.626086957,0.583331011,0.825995807,0.385,
Process101,2,1,3,2,1,0,3,12,0.660869565,0.660869565,0.613201058,0.848360656,0.3825,
