sep=,
model,addActSerial,addActParallel,deleteAct,replaceAct,addConst,removeConst,swapActivities,GED,LCS,BehavioralProfile
ResearchPaper1,1,3,0,1,2,1,2,0.5423728813559322,1.0,0.3713620488940629
ResearchPaper1,1,3,0,1,2,1,3,0.49572649572649574,1.0,0.3178294573643411
ResearchPaper1,1,3,0,1,2,2,0,0.8347826086956522,1.0,0.6191222570532915
ResearchPaper1,1,3,0,1,2,2,1,0.7068965517241379,1.0,0.2896860986547085
ResearchPaper1,1,3,0,1,2,2,2,0.5811965811965811,1.0,0.6771929824561403
ResearchPaper1,1,3,0,1,2,2,3,0.603448275862069,1.0,0.4712041884816754
ResearchPaper1,1,3,0,1,2,3,0,0.8347826086956522,1.0,0.6203389830508474
ResearchPaper1,1,3,0,1,2,3,1,0.7304347826086957,1.0,0.5633587786259542
ResearchPaper1,1,3,0,1,2,3,2,0.5862068965517242,1.0,0.35315101070154575
ResearchPaper1,1,3,0,1,2,3,3,0.5391304347826087,1.0,0.5013404825737265
ResearchPaper1,1,3,0,1,3,0,0,0.8403361344537815,1.0,0.4260869565217391
ResearchPaper1,1,3,0,1,3,0,1,0.7457627118644068,1.0,0.2754607177497575
ResearchPaper1,1,3,0,1,3,0,2,0.6779661016949152,1.0,0.6274509803921569
ResearchPaper1,1,3,0,1,3,0,3,0.5210084033613445,1.0,0.46895640686922063
ResearchPaper1,1,3,0,1,3,1,0,0.8305084745762712,1.0,0.6235093696763203
ResearchPaper1,1,3,0,1,3,1,1,0.7394957983193278,1.0,0.29432943294329433
ResearchPaper1,1,3,0,1,3,1,2,0.603448275862069,1.0,0.5835734870317003
ResearchPaper1,1,3,0,1,3,1,3,0.6260869565217391,1.0,0.4805013927576602
ResearchPaper1,1,3,0,1,3,2,0,0.8376068376068376,1.0,0.2917414721723519
ResearchPaper1,1,3,0,1,3,2,1,0.6434782608695653,1.0,0.6091370558375635
ResearchPaper1,1,3,0,1,3,2,2,0.6181818181818182,1.0,0.45442536327608984
ResearchPaper1,1,3,0,1,3,2,3,0.5344827586206897,1.0,0.565359477124183
ResearchPaper1,1,3,0,1,3,3,0,0.8245614035087719,1.0,0.6261343012704175
ResearchPaper1,1,3,0,1,3,3,1,0.6896551724137931,1.0,0.5041095890410959
ResearchPaper1,1,3,0,1,3,3,2,0.6379310344827587,1.0,0.7314285714285714
ResearchPaper1,1,3,0,1,3,3,3,0.6495726495726496,1.0,0.5341074020319303
ResearchPaper1,1,3,0,2,0,0,0,0.8205128205128205,1.0,0.5736842105263158
ResearchPaper1,1,3,0,2,0,0,1,0.6101694915254237,1.0,0.33015873015873015
ResearchPaper1,1,3,0,2,0,0,2,0.6101694915254237,1.0,0.4840989399293286
ResearchPaper1,1,3,0,2,0,0,3,0.5982905982905983,1.0,0.4866666666666667
ResearchPaper1,1,3,0,2,0,1,0,0.7586206896551724,1.0,0.4963768115942029
ResearchPaper1,1,3,0,2,0,1,1,0.7586206896551724,1.0,0.5953237410071942
ResearchPaper1,1,3,0,2,0,1,2,0.543859649122807,1.0,0.45937961595273263
ResearchPaper1,1,3,0,2,0,1,3,0.603448275862069,1.0,0.5391304347826087
ResearchPaper1,1,3,0,2,0,2,0,0.7478260869565218,1.0,0.4596774193548387
ResearchPaper1,1,3,0,2,0,2,1,0.6724137931034483,1.0,0.4245810055865922
ResearchPaper1,1,3,0,2,0,2,2,0.5172413793103448,1.0,0.4466571834992888
ResearchPaper1,1,3,0,2,0,2,3,0.3893805309734514,1.0,0.4478021978021978
ResearchPaper1,1,3,0,2,0,3,0,0.782608695652174,1.0,0.5638841567291312
ResearchPaper1,1,3,0,2,0,3,1,0.6956521739130435,1.0,0.33807439824945296
ResearchPaper1,1,3,0,2,0,3,2,0.6140350877192983,1.0,0.39338235294117646
ResearchPaper1,1,3,0,2,0,3,3,0.5391304347826087,1.0,0.36906854130052724
ResearchPaper1,1,3,0,2,1,0,0,0.7350427350427351,1.0,0.5771324863883848
ResearchPaper1,1,3,0,2,1,0,1,0.6779661016949152,1.0,0.4
ResearchPaper1,1,3,0,2,1,0,2,0.5689655172413793,1.0,0.4498525073746313
ResearchPaper1,1,3,0,2,1,0,3,0.5882352941176471,1.0,0.44193548387096776
ResearchPaper1,1,3,0,2,1,1,0,0.7521367521367521,1.0,0.5419847328244275
ResearchPaper1,1,3,0,2,1,1,1,0.6837606837606838,1.0,0.4341880341880342
ResearchPaper1,1,3,0,2,1,1,2,0.5811965811965811,1.0,0.5175718849840255
ResearchPaper1,1,3,0,2,1,1,3,0.584070796460177,1.0,0.40375586854460094
ResearchPaper1,1,3,0,2,1,2,0,0.6896551724137931,1.0,0.541033434650456
ResearchPaper1,1,3,0,2,1,2,1,0.7692307692307692,1.0,0.5688405797101449
ResearchPaper1,1,3,0,2,1,2,2,0.5087719298245614,1.0,0.5055467511885895
ResearchPaper1,1,3,0,2,1,2,3,0.5391304347826087,1.0,0.35030864197530864
ResearchPaper1,1,3,0,2,1,3,0,0.6956521739130435,1.0,0.4495575221238938
ResearchPaper1,1,3,0,2,1,3,1,0.6724137931034483,1.0,0.45359019264448336
ResearchPaper1,1,3,0,2,1,3,2,0.5663716814159292,1.0,0.45323741007194246
ResearchPaper1,1,3,0,2,1,3,3,0.4,1.0,0.27398615232443124
ResearchPaper1,1,3,0,2,2,0,0,0.773109243697479,1.0,0.4879725085910653
ResearchPaper1,1,3,0,2,2,0,1,0.6833333333333333,1.0,0.406025824964132
ResearchPaper1,1,3,0,2,2,0,2,0.5299145299145299,1.0,0.2889576883384933
ResearchPaper1,1,3,0,2,2,0,3,0.5084745762711864,1.0,0.38
ResearchPaper1,1,3,0,2,2,1,0,0.8547008547008547,1.0,0.5742753623188406
ResearchPaper1,1,3,0,2,2,1,1,0.6218487394957983,1.0,0.44299674267100975
ResearchPaper1,1,3,0,2,2,1,2,0.6554621848739496,1.0,0.4840989399293286
ResearchPaper1,1,3,0,2,2,1,3,0.47058823529411764,1.0,0.4205933682373473
ResearchPaper1,1,3,0,2,2,2,0,0.8135593220338984,1.0,0.2575888985255854
ResearchPaper1,1,3,0,2,2,2,1,0.5084745762711864,1.0,0.4280701754385965
ResearchPaper1,1,3,0,2,2,2,2,0.5263157894736843,1.0,0.46616541353383456
ResearchPaper1,1,3,0,2,2,2,3,0.47457627118644063,1.0,0.4337748344370861
ResearchPaper1,1,3,0,2,2,3,0,0.7068965517241379,1.0,0.5213270142180095
ResearchPaper1,1,3,0,2,2,3,1,0.7863247863247863,1.0,0.5126984126984127
ResearchPaper1,1,3,0,2,2,3,2,0.5517241379310345,1.0,0.26344086021505375
ResearchPaper1,1,3,0,2,2,3,3,0.5517241379310345,1.0,0.44223826714801445
ResearchPaper1,1,3,0,2,3,0,0,0.75,1.0,0.5015822784810127
ResearchPaper1,1,3,0,2,3,0,1,0.7333333333333334,1.0,0.4376770538243626
ResearchPaper1,1,3,0,2,3,0,2,0.49586776859504134,1.0,0.45319465081723626
ResearchPaper1,1,3,0,2,3,0,3,0.6333333333333333,1.0,0.25177304964539005
ResearchPaper1,1,3,0,2,3,1,0,0.7666666666666666,1.0,0.4908814589665654
ResearchPaper1,1,3,0,2,3,1,1,0.6890756302521008,1.0,0.3808411214953271
ResearchPaper1,1,3,0,2,3,1,2,0.65,1.0,0.55637707948244
ResearchPaper1,1,3,0,2,3,1,3,0.5811965811965811,1.0,0.4526699029126214
ResearchPaper1,1,3,0,2,3,2,0,0.6949152542372881,1.0,0.4648648648648649
ResearchPaper1,1,3,0,2,3,2,1,0.8547008547008547,1.0,0.5164179104477612
ResearchPaper1,1,3,0,2,3,2,2,0.5128205128205128,1.0,0.3048780487804878
ResearchPaper1,1,3,0,2,3,2,3,0.47058823529411764,1.0,0.2337565347274085
ResearchPaper1,1,3,0,2,3,3,0,0.6101694915254237,1.0,0.3990877993158495
ResearchPaper1,1,3,0,2,3,3,1,0.5932203389830508,1.0,0.4075829383886256
ResearchPaper1,1,3,0,2,3,3,2,0.5982905982905983,1.0,0.25608798114689707
ResearchPaper1,1,3,0,2,3,3,3,0.4601769911504425,1.0,0.4043583535108959
ResearchPaper1,1,3,0,3,0,0,0,0.7058823529411764,1.0,0.48785046728971965
ResearchPaper1,1,3,0,3,0,0,1,0.5714285714285714,1.0,0.45016611295681064
ResearchPaper1,1,3,0,3,0,0,2,0.5641025641025641,1.0,0.31079717457114026
ResearchPaper1,1,3,0,3,0,0,3,0.6909090909090909,1.0,0.33858267716535434
ResearchPaper1,1,3,0,3,0,1,0,0.717948717948718,1.0,0.4125
ResearchPaper1,1,3,0,3,0,1,1,0.6779661016949152,1.0,0.4
ResearchPaper1,1,3,0,3,0,1,2,0.6306306306306306,1.0,0.40266222961730447
ResearchPaper1,1,3,0,3,0,1,3,0.5128205128205128,1.0,0.324773413897281
ResearchPaper1,1,3,0,3,0,2,0,0.7008547008547008,1.0,0.39171974522292996
ResearchPaper1,1,3,0,3,0,2,1,0.6896551724137931,1.0,0.46614173228346456
ResearchPaper1,1,3,0,3,0,2,2,0.6153846153846154,1.0,0.39285714285714285
ResearchPaper1,1,3,0,3,0,2,3,0.49572649572649574,1.0,0.31402439024390244
ResearchPaper1,1,3,0,3,0,3,0,0.7241379310344828,1.0,0.3090277777777778
ResearchPaper1,1,3,0,3,0,3,1,0.6608695652173913,1.0,0.2887096774193548
ResearchPaper1,1,3,0,3,0,3,2,0.6017699115044248,1.0,0.3983333333333333
ResearchPaper1,1,3,0,3,0,3,3,0.6434782608695653,1.0,0.3612217795484728
ResearchPaper1,1,3,0,3,1,0,0,0.8067226890756303,1.0,0.4362657091561939
ResearchPaper1,1,3,0,3,1,0,1,0.6218487394957983,1.0,0.24219409282700421
ResearchPaper1,1,3,0,3,1,0,2,0.4736842105263158,1.0,0.3732283464566929
ResearchPaper1,1,3,0,3,1,0,3,0.5,1.0,0.3484848484848485
ResearchPaper1,1,3,0,3,1,1,0,0.6779661016949152,1.0,0.38181818181818183
ResearchPaper1,1,3,0,3,1,1,1,0.7818181818181819,1.0,0.38537549407114624
ResearchPaper1,1,3,0,3,1,1,2,0.728813559322034,1.0,0.4166666666666667
ResearchPaper1,1,3,0,3,1,1,3,0.4601769911504425,1.0,0.3659340659340659
ResearchPaper1,1,3,0,3,1,2,0,0.7627118644067796,1.0,0.48789571694599626
ResearchPaper1,1,3,0,3,1,2,1,0.6610169491525424,1.0,0.47018739352640543
ResearchPaper1,1,3,0,3,1,2,2,0.5423728813559322,1.0,0.3463414634146341
ResearchPaper1,1,3,0,3,1,2,3,0.49572649572649574,1.0,0.2803030303030303
ResearchPaper1,1,3,0,3,1,3,0,0.7008547008547008,1.0,0.348294434470377
ResearchPaper1,1,3,0,3,1,3,1,0.6551724137931034,1.0,0.44884488448844884
ResearchPaper1,1,3,0,3,1,3,2,0.5454545454545454,1.0,0.2876480541455161
ResearchPaper1,1,3,0,3,1,3,3,0.5344827586206897,1.0,0.2686849574266793
ResearchPaper1,1,3,0,3,2,0,0,0.75,1.0,0.4533333333333333
ResearchPaper1,1,3,0,3,2,0,1,0.6666666666666667,1.0,0.30307262569832405
ResearchPaper1,1,3,0,3,2,0,2,0.6386554621848739,1.0,0.23283082077051925
ResearchPaper1,1,3,0,3,2,0,3,0.42105263157894735,1.0,0.34959349593495936
ResearchPaper1,1,3,0,3,2,1,0,0.7394957983193278,1.0,0.26804123711340205
ResearchPaper1,1,3,0,3,2,1,1,0.7394957983193278,1.0,0.4551282051282051
ResearchPaper1,1,3,0,3,2,1,2,0.5042016806722689,1.0,0.22249190938511326
ResearchPaper1,1,3,0,3,2,1,3,0.5,1.0,0.30030333670374115
ResearchPaper1,1,3,0,3,2,2,0,0.7058823529411764,1.0,0.3613861386138614
ResearchPaper1,1,3,0,3,2,2,1,0.6379310344827587,1.0,0.43826086956521737
ResearchPaper1,1,3,0,3,2,2,2,0.5892857142857143,1.0,0.2649122807017544
ResearchPaper1,1,3,0,3,2,2,3,0.6610169491525424,1.0,0.437137330754352
ResearchPaper1,1,3,0,3,2,3,0,0.6837606837606838,1.0,0.39949748743718594
ResearchPaper1,1,3,0,3,2,3,1,0.6779661016949152,1.0,0.3425414364640884
ResearchPaper1,1,3,0,3,2,3,2,0.46153846153846156,1.0,0.31329113924050633
ResearchPaper1,1,3,0,3,2,3,3,0.4695652173913043,1.0,0.33643122676579923
ResearchPaper1,1,3,0,3,3,0,0,0.6942148760330579,1.0,0.383739837398374
ResearchPaper1,1,3,0,3,3,0,1,0.6115702479338843,1.0,0.346031746031746
ResearchPaper1,1,3,0,3,3,0,2,0.6386554621848739,1.0,0.2189841798501249
ResearchPaper1,1,3,0,3,3,0,3,0.5172413793103448,1.0,0.4015873015873016
ResearchPaper1,1,3,0,3,3,1,0,0.6942148760330579,1.0,0.4732394366197183
ResearchPaper1,1,3,0,3,3,1,1,0.6666666666666667,1.0,0.4143356643356643
ResearchPaper1,1,3,0,3,3,1,2,0.6166666666666667,1.0,0.38131699846860645
ResearchPaper1,1,3,0,3,3,1,3,0.49586776859504134,1.0,0.28262548262548265
ResearchPaper1,1,3,0,3,3,2,0,0.6554621848739496,1.0,0.29844961240310075
ResearchPaper1,1,3,0,3,3,2,1,0.5932203389830508,1.0,0.2717291857273559
ResearchPaper1,1,3,0,3,3,2,2,0.5546218487394958,1.0,0.2625968992248062
ResearchPaper1,1,3,0,3,3,2,3,0.5166666666666666,1.0,0.3721244925575101
ResearchPaper1,1,3,0,3,3,3,0,0.6271186440677966,1.0,0.37353433835845895
ResearchPaper1,1,3,0,3,3,3,1,0.5546218487394958,1.0,0.324822695035461
ResearchPaper1,1,3,0,3,3,3,2,0.5714285714285714,1.0,0.5565693430656934
ResearchPaper1,1,3,0,3,3,3,3,0.4444444444444444,1.0,0.40099833610648916
ResearchPaper1,1,3,1,0,0,0,0,0.9298245614035088,1.0,0.6390728476821192
ResearchPaper1,1,3,1,0,0,0,1,0.7747747747747747,1.0,0.6026711185308848
ResearchPaper1,1,3,1,0,0,0,2,0.6194690265486726,1.0,0.4565826330532213
ResearchPaper1,1,3,1,0,0,0,3,0.6486486486486487,1.0,0.5610932475884244
ResearchPaper1,1,3,1,0,0,1,0,0.9107142857142857,1.0,0.6375617792421746
ResearchPaper1,1,3,1,0,0,1,1,0.8495575221238938,1.0,0.6183574879227053
ResearchPaper1,1,3,1,0,0,1,2,0.6788990825688073,1.0,0.6793048973143759
ResearchPaper1,1,3,1,0,0,1,3,0.5892857142857143,1.0,0.5585023400936038
ResearchPaper1,1,3,1,0,0,2,0,0.8648648648648649,1.0,0.6392092257001647
ResearchPaper1,1,3,1,0,0,2,1,0.7889908256880733,1.0,0.6217532467532467
ResearchPaper1,1,3,1,0,0,2,2,0.6071428571428572,1.0,0.5942492012779552
ResearchPaper1,1,3,1,0,0,2,3,0.49090909090909096,1.0,0.5752608047690015
ResearchPaper1,1,3,1,0,0,3,0,0.8440366972477065,1.0,0.6009933774834437
ResearchPaper1,1,3,1,0,0,3,1,0.7777777777777778,1.0,0.568561872909699
ResearchPaper1,1,3,1,0,0,3,2,0.7272727272727273,1.0,0.6065040650406504
ResearchPaper1,1,3,1,0,0,3,3,0.5137614678899083,1.0,0.6196513470681458
ResearchPaper1,1,3,1,0,1,0,0,0.9026548672566371,1.0,0.6386138613861386
ResearchPaper1,1,3,1,0,1,0,1,0.6964285714285714,1.0,0.3121272365805169
ResearchPaper1,1,3,1,0,1,0,2,0.5981308411214954,1.0,0.5132743362831859
ResearchPaper1,1,3,1,0,1,0,3,0.5172413793103448,1.0,0.3314732142857143
ResearchPaper1,1,3,1,0,1,1,0,0.8571428571428572,1.0,0.5716666666666667
ResearchPaper1,1,3,1,0,1,1,1,0.7610619469026548,1.0,0.6151315789473685
ResearchPaper1,1,3,1,0,1,1,2,0.7027027027027026,1.0,0.6842948717948718
ResearchPaper1,1,3,1,0,1,1,3,0.7017543859649122,1.0,0.5670103092783505
ResearchPaper1,1,3,1,0,1,2,0,0.8909090909090909,1.0,0.6286644951140065
ResearchPaper1,1,3,1,0,1,2,1,0.7678571428571428,1.0,0.55810147299509
ResearchPaper1,1,3,1,0,1,2,2,0.7090909090909091,1.0,0.2983425414364641
ResearchPaper1,1,3,1,0,1,2,3,0.6842105263157895,1.0,0.6603174603174603
ResearchPaper1,1,3,1,0,1,3,0,0.9122807017543859,1.0,0.6486042692939245
ResearchPaper1,1,3,1,0,1,3,1,0.8392857142857143,1.0,0.6287128712871287
ResearchPaper1,1,3,1,0,1,3,2,0.6181818181818182,1.0,0.6029173419773096
ResearchPaper1,1,3,1,0,1,3,3,0.6486486486486487,1.0,0.6276422764227643
ResearchPaper1,1,3,1,0,2,0,0,0.8771929824561404,1.0,0.6386138613861386
ResearchPaper1,1,3,1,0,2,0,1,0.6434782608695653,1.0,0.6188925081433225
ResearchPaper1,1,3,1,0,2,0,2,0.603448275862069,1.0,0.4993045897079277
ResearchPaper1,1,3,1,0,2,0,3,0.5,1.0,0.3115808823529412
ResearchPaper1,1,3,1,0,2,1,0,0.8596491228070176,1.0,0.5548686244204019
ResearchPaper1,1,3,1,0,2,1,1,0.8214285714285714,1.0,0.580327868852459
ResearchPaper1,1,3,1,0,2,1,2,0.631578947368421,1.0,0.512743628185907
ResearchPaper1,1,3,1,0,2,1,3,0.5405405405405406,1.0,0.4825174825174825
ResearchPaper1,1,3,1,0,2,2,0,0.875,1.0,0.5747126436781609
ResearchPaper1,1,3,1,0,2,2,1,0.7433628318584071,1.0,0.28084252758274825
ResearchPaper1,1,3,1,0,2,2,2,0.5391304347826087,1.0,0.5278592375366569
ResearchPaper1,1,3,1,0,2,2,3,0.6140350877192983,1.0,0.5296735905044511
ResearchPaper1,1,3,1,0,2,3,0,0.8928571428571429,1.0,0.35875
ResearchPaper1,1,3,1,0,2,3,1,0.6481481481481481,1.0,0.4960998439937597
ResearchPaper1,1,3,1,0,2,3,2,0.5309734513274336,1.0,0.3170995670995671
ResearchPaper1,1,3,1,0,2,3,3,0.5636363636363637,1.0,0.2772772772772773
ResearchPaper1,1,3,1,0,3,0,0,0.905982905982906,1.0,0.6359143327841845
ResearchPaper1,1,3,1,0,3,0,1,0.8547008547008547,1.0,0.33159268929503916
ResearchPaper1,1,3,1,0,3,0,2,0.6551724137931034,1.0,0.5067064083457526
ResearchPaper1,1,3,1,0,3,0,3,0.5535714285714286,1.0,0.587171052631579
ResearchPaper1,1,3,1,0,3,1,0,0.8421052631578947,1.0,0.5845896147403685
ResearchPaper1,1,3,1,0,3,1,1,0.8245614035087719,1.0,0.680577849117175
ResearchPaper1,1,3,1,0,3,1,2,0.631578947368421,1.0,0.41944847605224966
ResearchPaper1,1,3,1,0,3,1,3,0.5913043478260869,1.0,0.3108348134991119
ResearchPaper1,1,3,1,0,3,2,0,0.9122807017543859,1.0,0.5233644859813084
ResearchPaper1,1,3,1,0,3,2,1,0.7017543859649122,1.0,0.5700483091787439
ResearchPaper1,1,3,1,0,3,2,2,0.6086956521739131,1.0,0.4192256341789052
ResearchPaper1,1,3,1,0,3,2,3,0.5964912280701755,1.0,0.41125541125541126
ResearchPaper1,1,3,1,0,3,3,0,0.819047619047619,1.0,0.6299342105263158
ResearchPaper1,1,3,1,0,3,3,1,0.6601941747572815,1.0,0.599025974025974
ResearchPaper1,1,3,1,0,3,3,2,0.6788990825688073,1.0,0.5390505359877489
ResearchPaper1,1,3,1,0,3,3,3,0.6434782608695653,1.0,0.28584729981378026
ResearchPaper1,1,3,1,1,0,0,0,0.831858407079646,1.0,0.5215384615384615
ResearchPaper1,1,3,1,1,0,0,1,0.6842105263157895,1.0,0.5805860805860806
ResearchPaper1,1,3,1,1,0,0,2,0.6837606837606838,1.0,0.6469534050179212
ResearchPaper1,1,3,1,1,0,0,3,0.584070796460177,1.0,0.526395173453997
ResearchPaper1,1,3,1,1,0,1,0,0.8672566371681416,1.0,0.5388198757763976
ResearchPaper1,1,3,1,1,0,1,1,0.7256637168141593,1.0,0.5552238805970149
ResearchPaper1,1,3,1,1,0,1,2,0.6017699115044248,1.0,0.5064102564102564
ResearchPaper1,1,3,1,1,0,1,3,0.543859649122807,1.0,0.24061597690086622
ResearchPaper1,1,3,1,1,0,2,0,0.8108108108108107,1.0,0.5285053929121726
ResearchPaper1,1,3,1,1,0,2,1,0.7321428571428572,1.0,0.5238805970149254
ResearchPaper1,1,3,1,1,0,2,2,0.543859649122807,1.0,0.6684782608695652
ResearchPaper1,1,3,1,1,0,2,3,0.5794392523364487,1.0,0.4028497409326425
ResearchPaper1,1,3,1,1,0,3,0,0.7692307692307692,1.0,0.5662650602409639
ResearchPaper1,1,3,1,1,0,3,1,0.6545454545454545,1.0,0.4826021180030257
ResearchPaper1,1,3,1,1,0,3,2,0.6363636363636364,1.0,0.48411497730711045
ResearchPaper1,1,3,1,1,0,3,3,0.5321100917431192,1.0,0.4434907010014306
ResearchPaper1,1,3,1,1,1,0,0,0.7222222222222222,1.0,0.5056818181818182
ResearchPaper1,1,3,1,1,1,0,1,0.6956521739130435,1.0,0.5101763907734057
ResearchPaper1,1,3,1,1,1,0,2,0.691588785046729,1.0,0.5470588235294118
ResearchPaper1,1,3,1,1,1,0,3,0.5892857142857143,1.0,0.296969696969697
ResearchPaper1,1,3,1,1,1,1,0,0.7241379310344828,1.0,0.5349162011173184
ResearchPaper1,1,3,1,1,1,1,1,0.6608695652173913,1.0,0.5517241379310345
ResearchPaper1,1,3,1,1,1,1,2,0.5486725663716814,1.0,0.4128686327077748
ResearchPaper1,1,3,1,1,1,1,3,0.6491228070175439,1.0,0.5445255474452555
ResearchPaper1,1,3,1,1,1,2,0,0.7787610619469026,1.0,0.554006968641115
ResearchPaper1,1,3,1,1,1,2,1,0.5454545454545454,1.0,0.5142857142857142
ResearchPaper1,1,3,1,1,1,2,2,0.7079646017699115,1.0,0.44579945799457993
ResearchPaper1,1,3,1,1,1,2,3,0.5420560747663552,1.0,0.49002849002849
ResearchPaper1,1,3,1,1,1,3,0,0.7818181818181819,1.0,0.5415384615384615
ResearchPaper1,1,3,1,1,1,3,1,0.7818181818181819,1.0,0.4625176803394625
ResearchPaper1,1,3,1,1,1,3,2,0.5663716814159292,1.0,0.5166051660516605
ResearchPaper1,1,3,1,1,1,3,3,0.5714285714285714,1.0,0.4947683109118087
ResearchPaper1,1,3,1,1,2,0,0,0.896551724137931,1.0,0.5244252873563219
ResearchPaper1,1,3,1,1,2,0,1,0.6725663716814159,1.0,0.36936936936936937
ResearchPaper1,1,3,1,1,2,0,2,0.5593220338983051,1.0,0.5439642324888226
ResearchPaper1,1,3,1,1,2,0,3,0.5614035087719298,1.0,0.4607703281027104
ResearchPaper1,1,3,1,1,2,1,0,0.7931034482758621,1.0,0.48797736916548795
ResearchPaper1,1,3,1,1,2,1,1,0.6782608695652175,1.0,0.29302832244008714
ResearchPaper1,1,3,1,1,2,1,2,0.5565217391304348,1.0,0.47593582887700536
ResearchPaper1,1,3,1,1,2,1,3,0.4112149532710281,1.0,0.5174506828528073
ResearchPaper1,1,3,1,1,2,2,0,0.7931034482758621,1.0,0.5202797202797202
ResearchPaper1,1,3,1,1,2,2,1,0.6548672566371682,1.0,0.46949602122015915
ResearchPaper1,1,3,1,1,2,2,2,0.717948717948718,1.0,0.3480225988700565
ResearchPaper1,1,3,1,1,2,2,3,0.5663716814159292,1.0,0.4197324414715719
ResearchPaper1,1,3,1,1,2,3,0,0.7610619469026548,1.0,0.573170731707317
ResearchPaper1,1,3,1,1,2,3,1,0.679245283018868,1.0,0.46131805157593125
ResearchPaper1,1,3,1,1,2,3,2,0.6371681415929203,1.0,0.4197183098591549
ResearchPaper1,1,3,1,1,2,3,3,0.6371681415929203,1.0,0.4882154882154882
ResearchPaper1,1,3,1,1,3,0,0,0.7966101694915254,1.0,0.5701219512195121
ResearchPaper1,1,3,1,1,3,0,1,0.6206896551724138,1.0,0.2332695984703633
ResearchPaper1,1,3,1,1,3,0,2,0.6428571428571428,1.0,0.47759103641456585
ResearchPaper1,1,3,1,1,3,0,3,0.5254237288135593,1.0,0.46727748691099474
ResearchPaper1,1,3,1,1,3,1,0,0.8869565217391304,1.0,0.5775729646697388
ResearchPaper1,1,3,1,1,3,1,1,0.6379310344827587,1.0,0.6170212765957447
ResearchPaper1,1,3,1,1,3,1,2,0.5344827586206897,1.0,0.5185185185185185
ResearchPaper1,1,3,1,1,3,1,3,0.5811965811965811,1.0,0.4560669456066946
ResearchPaper1,1,3,1,1,3,2,0,0.782608695652174,1.0,0.5666041275797373
ResearchPaper1,1,3,1,1,3,2,1,0.7130434782608696,1.0,0.4534731323722149
ResearchPaper1,1,3,1,1,3,2,2,0.5789473684210527,1.0,0.4401650618982118
ResearchPaper1,1,3,1,1,3,2,3,0.6153846153846154,1.0,0.5531914893617021
ResearchPaper1,1,3,1,1,3,3,0,0.8468468468468469,1.0,0.5193798449612403
ResearchPaper1,1,3,1,1,3,3,1,0.6902654867256637,1.0,0.2299618320610687
ResearchPaper1,1,3,1,1,3,3,2,0.5913043478260869,1.0,0.3107822410147992
ResearchPaper1,1,3,1,1,3,3,3,0.5094339622641509,1.0,0.30677764565992865
ResearchPaper1,1,3,1,2,0,0,0,0.7130434782608696,1.0,0.504302925989673
ResearchPaper1,1,3,1,2,0,0,1,0.5964912280701755,1.0,0.398576512455516
ResearchPaper1,1,3,1,2,0,0,2,0.5904761904761905,1.0,0.40809968847352024
ResearchPaper1,1,3,1,2,0,0,3,0.4601769911504425,1.0,0.3723076923076923
ResearchPaper1,1,3,1,2,0,1,0,0.6896551724137931,1.0,0.413854351687389
ResearchPaper1,1,3,1,2,0,1,1,0.6666666666666667,1.0,0.46774193548387094
ResearchPaper1,1,3,1,2,0,1,2,0.6111111111111112,1.0,0.5949612403100775
ResearchPaper1,1,3,1,2,0,1,3,0.49056603773584906,1.0,0.26008492569002123
ResearchPaper1,1,3,1,2,0,2,0,0.8141592920353982,1.0,0.6011644832605532
ResearchPaper1,1,3,1,2,0,2,1,0.6486486486486487,1.0,0.44879518072289154
ResearchPaper1,1,3,1,2,0,2,2,0.584070796460177,1.0,0.40916530278232405
ResearchPaper1,1,3,1,2,0,2,3,0.4601769911504425,1.0,0.5444078947368421
ResearchPaper1,1,3,1,2,0,3,0,0.7747747747747747,1.0,0.580327868852459
ResearchPaper1,1,3,1,2,0,3,1,0.7924528301886793,1.0,0.5827702702702703
ResearchPaper1,1,3,1,2,0,3,2,0.5192307692307692,1.0,0.4554294975688817
ResearchPaper1,1,3,1,2,0,3,3,0.4504504504504504,1.0,0.46048109965635736
ResearchPaper1,1,3,1,2,1,0,0,0.8103448275862069,1.0,0.26108374384236455
ResearchPaper1,1,3,1,2,1,0,1,0.6666666666666667,1.0,0.47394957983193275
ResearchPaper1,1,3,1,2,1,0,2,0.5565217391304348,1.0,0.38003502626970226
ResearchPaper1,1,3,1,2,1,0,3,0.584070796460177,1.0,0.41796875
ResearchPaper1,1,3,1,2,1,1,0,0.7610619469026548,1.0,0.41005291005291006
ResearchPaper1,1,3,1,2,1,1,1,0.6428571428571428,1.0,0.4744408945686901
ResearchPaper1,1,3,1,2,1,1,2,0.5862068965517242,1.0,0.5093378607809848
ResearchPaper1,1,3,1,2,1,1,3,0.47706422018348627,1.0,0.5264054514480409
ResearchPaper1,1,3,1,2,1,2,0,0.7894736842105263,1.0,0.5815217391304348
ResearchPaper1,1,3,1,2,1,2,1,0.6181818181818182,1.0,0.4349315068493151
ResearchPaper1,1,3,1,2,1,2,2,0.5714285714285714,1.0,0.2964169381107492
ResearchPaper1,1,3,1,2,1,2,3,0.5309734513274336,1.0,0.48519736842105265
ResearchPaper1,1,3,1,2,1,3,0,0.7433628318584071,1.0,0.43483870967741933
ResearchPaper1,1,3,1,2,1,3,1,0.6728971962616823,1.0,0.40031645569620256
