model,addActSerial,addActParallel,deleteAct,replaceAct,addConst,removeConst,swapActivities,,GED,CNE,Jaccard,W-GED,LCS,,
Process25,2,1,1,1,1,0,1,7,0.672897196,0.672897196,0.570944056,0.702380952,0.47,,
Process25,2,1,1,1,1,0,2,8,0.598130841,0.598130841,0.587645527,0.675834971,0.4225,,
Process25,2,1,1,1,1,0,3,9,0.388888889,0.388888889,0.517536953,0.508403361,0.3975,,
Process25,2,1,1,1,1,1,0,7,0.821428571,0.821428571,0.700770396,0.825771325,0.54,,
Process25,2,1,1,1,1,1,1,8,0.697247706,0.697247706,0.627972028,0.743833017,0.44,,
Process25,2,1,1,1,1,1,2,9,0.356435644,0.356435644,0.508191074,0.505353319,0.3425,,
Process25,2,1,1,1,1,1,3,10,0.444444444,0.444444444,0.534229153,0.554639175,0.3925,,
Process25,2,1,1,1,1,2,0,8,0.685714286,0.685714286,0.578454545,0.714285714,0.4875,,
Process25,2,1,1,1,1,2,1,9,0.462962963,0.462962963,0.579935897,0.570512821,0.475,,
Process25,2,1,1,1,1,2,2,10,0.407407407,0.407407407,0.522291532,0.524008351,0.48,,
Process25,2,1,1,1,1,2,3,11,0.277227723,0.277227723,0.487084249,0.43956044,0.305,,
Process25,2,1,1,1,1,3,0,9,0.825688073,0.825688073,0.729706851,0.840909091,0.4925,,
Process25,2,1,1,1,1,3,1,10,0.454545455,0.454545455,0.493366516,0.522292994,0.4725,,
Process25,2,1,1,1,1,3,2,11,0.314814815,0.314814815,0.498004049,0.443965517,0.2525,,
Process25,2,1,1,1,1,3,3,12,0.346938776,0.346938776,0.457362637,0.469798658,0.3175,,
Process25,2,1,1,1,2,0,0,7,0.625,0.625,0.599625375,0.687258687,0.465,,
Process25,2,1,1,1,2,0,1,8,0.495412844,0.495412844,0.506866516,0.559748428,0.375,,
Process25,2,1,1,1,2,0,2,9,0.438596491,0.438596491,0.532304487,0.532786885,0.4575,,
Process25,2,1,1,1,2,0,3,10,0.407079646,0.407079646,0.525543243,0.508298755,0.4575,,
Process25,2,1,1,1,2,1,0,8,0.75,0.75,0.614024864,0.752873563,0.5675,,
Process25,2,1,1,1,2,1,1,9,0.640776699,0.640776699,0.605433178,0.712890625,0.4275,,
Process25,2,1,1,1,2,1,2,10,0.365384615,0.365384615,0.462113248,0.463576159,0.4075,,
Process25,2,1,1,1,2,1,3,11,0.218181818,0.218181818,0.475316742,0.345211581,0.47,,
Process25,2,1,1,1,2,2,0,9,0.759259259,0.759259259,0.658712315,0.787313433,0.5225,,
Process25,2,1,1,1,2,2,1,10,0.403669725,0.403669725,0.474356079,0.480519481,0.465,,
Process25,2,1,1,1,2,2,2,11,0.472727273,0.472727273,0.584269231,0.573248408,0.4275,,
Process25,2,1,1,1,2,2,3,12,0.379310345,0.379310345,0.519430143,0.473903967,0.28,,
Process25,2,1,1,1,2,3,0,10,0.761904762,0.761904762,0.622916667,0.76744186,0.4625,,
Process25,2,1,1,1,2,3,1,11,0.363636364,0.363636364,0.512416556,0.479915433,0.3275,,
Process25,2,1,1,1,2,3,2,12,0.37037037,0.37037037,0.464417798,0.453947368,0.25,,
Process25,2,1,1,1,2,3,3,13,0.429906542,0.429906542,0.531309628,0.545643154,0.385,,
Process25,2,1,1,1,3,0,0,8,0.920353982,0.920353982,0.795176768,0.901639344,0.6525,,
Process25,2,1,1,1,3,0,1,9,0.518518519,0.518518519,0.55818001,0.613682093,0.2725,,
Process25,2,1,1,1,3,0,2,10,0.452173913,0.452173913,0.577636302,0.541401274,0.4475,,
Process25,2,1,1,1,3,0,3,11,0.396039604,0.396039604,0.471148352,0.5,0.425,,
Process25,2,1,1,1,3,1,0,9,0.810810811,0.810810811,0.647026224,0.796610169,0.4675,,
Process25,2,1,1,1,3,1,1,10,0.301886792,0.301886792,0.495393773,0.440347072,0.445,,
Process25,2,1,1,1,3,1,2,11,0.357142857,0.357142857,0.508184389,0.467230444,0.4425,,
Process25,2,1,1,1,3,1,3,12,0.265486726,0.265486726,0.48697873,0.377729258,0.3475,,
Process25,2,1,1,1,3,2,0,10,0.603773585,0.603773585,0.587427273,0.68172888,0.32,,
Process25,2,1,1,1,3,2,1,11,0.619469027,0.619469027,0.555167224,0.652694611,0.4875,,
Process25,2,1,1,1,3,2,2,12,0.47706422,0.47706422,0.542706989,0.578411405,0.49,,
Process25,2,1,1,1,3,2,3,13,0.454545455,0.454545455,0.537274725,0.557377049,0.385,,
Process25,2,1,1,1,3,3,0,11,0.76635514,0.76635514,0.61848424,0.768786127,0.5075,,
Process25,2,1,1,1,3,3,1,12,0.504672897,0.504672897,0.589571225,0.607594937,0.41,,
Process25,2,1,1,1,3,3,2,13,0.458715596,0.458715596,0.537982175,0.56352459,0.39,,
Process25,2,1,1,1,3,3,3,14,0.348623853,0.348623853,0.506206053,0.470212766,0.2525,,
Process25,2,1,1,2,0,0,0,6,0.713043478,0.713043478,0.566987578,0.716141002,0.4825,,
Process25,2,1,1,2,0,0,1,7,0.636363636,0.636363636,0.530330595,0.666026871,0.4525,,
Process25,2,1,1,2,0,0,2,8,0.5,0.5,0.521063534,0.588007737,0.4225,,
Process25,2,1,1,2,0,0,3,9,0.288461538,0.288461538,0.45729498,0.441422594,0.2725,,
Process25,2,1,1,2,0,1,0,7,0.574074074,0.574074074,0.54968735,0.652091255,0.525,,
Process25,2,1,1,2,0,1,1,8,0.548672566,0.548672566,0.538809524,0.623574144,0.41,,
Process25,2,1,1,2,0,1,2,9,0.432432432,0.432432432,0.498969188,0.536633663,0.255,,
Process25,2,1,1,2,0,1,3,10,0.314814815,0.314814815,0.421719888,0.408993576,0.34,,
Process25,2,1,1,2,0,2,0,8,0.461538462,0.461538462,0.462557143,0.545081967,0.37,,
Process25,2,1,1,2,0,2,1,9,0.574074074,0.574074074,0.503672161,0.622789784,0.4025,,
Process25,2,1,1,2,0,2,2,10,0.454545455,0.454545455,0.545061734,0.557377049,0.4575,,
Process25,2,1,1,2,0,2,3,11,0.323232323,0.323232323,0.464464286,0.488565489,0.3875,,
Process25,2,1,1,2,0,3,0,9,0.685185185,0.685185185,0.551482257,0.70398482,0.51,,
Process25,2,1,1,2,0,3,1,10,0.56,0.56,0.495969791,0.628,0.4375,,
Process25,2,1,1,2,0,3,2,11,0.5,0.5,0.517937497,0.616141732,0.39,,
Process25,2,1,1,2,0,3,3,12,0.530973451,0.530973451,0.531316138,0.609942639,0.5175,,
Process25,2,1,1,2,1,0,0,7,0.695652174,0.695652174,0.632179487,0.735459662,0.6,,
Process25,2,1,1,2,1,0,1,8,0.424778761,0.424778761,0.45397619,0.489754098,0.405,,
Process25,2,1,1,2,1,0,2,9,0.407079646,0.407079646,0.492857143,0.509960159,0.3975,,
Process25,2,1,1,2,1,0,3,10,0.285714286,0.285714286,0.45735119,0.435146444,0.2675,,
Process25,2,1,1,2,1,1,0,8,0.660550459,0.660550459,0.591071429,0.711645102,0.3675,,
Process25,2,1,1,2,1,1,1,9,0.375,0.375,0.437466884,0.448851775,0.3475,,
Process25,2,1,1,2,1,1,2,10,0.598130841,0.598130841,0.51047952,0.642578125,0.3525,,
Process25,2,1,1,2,1,1,3,11,0.375,0.375,0.483755952,0.485887097,0.5725,,
Process25,2,1,1,2,1,2,0,9,0.641509434,0.641509434,0.533434066,0.675675676,0.3875,,
Process25,2,1,1,2,1,2,1,10,0.540540541,0.540540541,0.533630952,0.621414914,0.4425,,
Process25,2,1,1,2,1,2,2,11,0.630630631,0.630630631,0.574778971,0.687732342,0.4575,,
Process25,2,1,1,2,1,2,3,12,0.371681416,0.371681416,0.481026786,0.47983871,0.36,,
Process25,2,1,1,2,1,3,0,10,0.738738739,0.738738739,0.579521107,0.738404453,0.46,,
Process25,2,1,1,2,1,3,1,11,0.537037037,0.537037037,0.490909091,0.5944334,0.4475,,
Process25,2,1,1,2,1,3,2,12,0.454545455,0.454545455,0.460113553,0.523421589,0.39,,
Process25,2,1,1,2,1,3,3,13,0.357142857,0.357142857,0.511041556,0.467230444,0.41,,
Process25,2,1,1,2,2,0,0,8,0.684210526,0.684210526,0.550728836,0.696060038,0.525,,
Process25,2,1,1,2,2,0,1,9,0.596491228,0.596491228,0.555586081,0.657943925,0.3875,,
Process25,2,1,1,2,2,0,2,10,0.37254902,0.37254902,0.478598901,0.516326531,0.2725,,
Process25,2,1,1,2,2,0,3,11,0.490909091,0.490909091,0.51581685,0.585603113,0.0625,,
Process25,2,1,1,2,2,1,0,9,0.696428571,0.696428571,0.55678022,0.707317073,0.575,,
Process25,2,1,1,2,2,1,1,10,0.50877193,0.50877193,0.52768797,0.590384615,0.385,,
Process25,2,1,1,2,2,1,2,11,0.49122807,0.49122807,0.550520833,0.577464789,0.3975,,
Process25,2,1,1,2,2,1,3,12,0.375,0.375,0.481840837,0.485887097,0.3625,,
Process25,2,1,1,2,2,2,0,10,0.537037037,0.537037037,0.535032468,0.625,0.4325,,
Process25,2,1,1,2,2,2,1,11,0.574257426,0.574257426,0.502721945,0.636182903,0.4225,,
Process25,2,1,1,2,2,2,2,12,0.446428571,0.446428571,0.459117647,0.511201629,0.41,,
Process25,2,1,1,2,2,2,3,13,0.342342342,0.342342342,0.474277504,0.46122449,0.43,,
Process25,2,1,1,2,2,3,0,11,0.558558559,0.558558559,0.542899806,0.634980989,0.4425,,
Process25,2,1,1,2,2,3,1,12,0.392857143,0.392857143,0.489194139,0.501002004,0.4725,,
Process25,2,1,1,2,2,3,2,13,0.388888889,0.388888889,0.483348694,0.510080645,0.4575,,
Process25,2,1,1,2,2,3,3,14,0.47706422,0.47706422,0.511423077,0.577299413,0.3925,,
Process25,2,1,1,2,3,0,0,9,0.513761468,0.513761468,0.529214286,0.605415861,0.415,,
Process25,2,1,1,2,3,0,1,10,0.414414414,0.414414414,0.525147033,0.520746888,0.4275,,
Process25,2,1,1,2,3,0,2,11,0.436363636,0.436363636,0.533809389,0.542268041,0.57,,
Process25,2,1,1,2,3,0,3,12,0.264150943,0.264150943,0.451319489,0.412631579,0.2675,,
Process25,2,1,1,2,3,1,0,10,0.701754386,0.701754386,0.558346653,0.708955224,0.5375,,
Process25,2,1,1,2,3,1,1,11,0.844036697,0.844036697,0.641097042,0.810469314,0.42,,
Process25,2,1,1,2,3,1,2,12,0.660377358,0.660377358,0.584446387,0.715613383,0.46,,
Process25,2,1,1,2,3,1,3,13,0.252427184,0.252427184,0.450089286,0.415254237,0.355,,
Process25,2,1,1,2,3,2,0,11,0.47706422,0.47706422,0.46767033,0.544534413,0.4775,,
Process25,2,1,1,2,3,2,1,12,0.62745098,0.62745098,0.56763037,0.699432892,0.4125,,
Process25,2,1,1,2,3,2,2,13,0.392857143,0.392857143,0.486047619,0.501002004,0.32,,
Process25,2,1,1,2,3,2,3,14,0.275229358,0.275229358,0.411371208,0.368763557,0.195,,
Process25,2,1,1,2,3,3,0,12,0.648148148,0.648148148,0.537147547,0.677543186,0.3625,,
Process25,2,1,1,2,3,3,1,13,0.353982301,0.353982301,0.509950993,0.460887949,0.3475,,
Process25,2,1,1,2,3,3,2,14,0.407407407,0.407407407,0.448569813,0.489626556,0.3225,,
Process25,2,1,1,2,3,3,3,15,0.339622642,0.339622642,0.42733631,0.438297872,0.4375,,
Process25,2,1,1,3,0,0,0,7,0.620689655,0.620689655,0.565391209,0.672828096,0.5075,,
Process25,2,1,1,3,0,0,1,8,0.584070796,0.584070796,0.524972028,0.64673913,0.4425,,
Process25,2,1,1,3,0,0,2,9,0.318584071,0.318584071,0.439396682,0.437869822,0.34,,
Process25,2,1,1,3,0,0,3,10,0.265486726,0.265486726,0.426305147,0.391566265,0.3975,,
Process25,2,1,1,3,0,1,0,8,0.460176991,0.460176991,0.510573354,0.553816047,0.3975,,
Process25,2,1,1,3,0,1,1,9,0.642857143,0.642857143,0.510502165,0.663602941,0.405,,
Process25,2,1,1,3,0,1,2,10,0.203703704,0.203703704,0.410125,0.358024691,0.325,,
Process25,2,1,1,3,0,1,3,11,0.396396396,0.396396396,0.460223596,0.50867052,0.3275,,
Process25,2,1,1,3,0,2,0,9,0.256880734,0.256880734,0.382645833,0.359832636,0.3375,,
Process25,2,1,1,3,0,2,1,10,0.469565217,0.469565217,0.485069717,0.556179775,0.295,,
Process25,2,1,1,3,0,2,2,11,0.222222222,0.222222222,0.415340517,0.374233129,0.3925,,
Process25,2,1,1,3,0,2,3,12,0.304761905,0.304761905,0.432870726,0.45508982,0.3975,,
Process25,2,1,1,3,0,3,0,10,0.468468468,0.468468468,0.481886878,0.564971751,0.355,,
Process25,2,1,1,3,0,3,1,11,0.418181818,0.418181818,0.496372827,0.527888446,0.3975,,
Process25,2,1,1,3,0,3,2,12,0.228571429,0.228571429,0.372627451,0.351694915,0.315,,
Process25,2,1,1,3,0,3,3,13,0.307692308,0.307692308,0.433121212,0.461077844,0.35,,
Process25,2,1,1,3,1,0,0,8,0.615384615,0.615384615,0.500378205,0.636029412,0.485,,
Process25,2,1,1,3,1,0,1,9,0.280373832,0.280373832,0.386579657,0.388773389,0.2725,,
Process25,2,1,1,3,1,0,2,10,0.591304348,0.591304348,0.553791209,0.652336449,0.345,,
Process25,2,1,1,3,1,0,3,11,0.603448276,0.603448276,0.531692641,0.655913978,0.535,,
Process25,2,1,1,3,1,1,0,9,0.539130435,0.539130435,0.507168831,0.60989011,0.46,,
Process25,2,1,1,3,1,1,1,10,0.473684211,0.473684211,0.484015915,0.561797753,0.3075,,
Process25,2,1,1,3,1,1,2,11,0.245283019,0.245283019,0.378301075,0.362105263,0.32,,
Process25,2,1,1,3,1,1,3,12,0.232142857,0.232142857,0.417757576,0.365853659,0.2875,,
Process25,2,1,1,3,1,2,0,10,0.58490566,0.58490566,0.481571096,0.631379962,0.4825,,
Process25,2,1,1,3,1,2,1,11,0.4,0.4,0.459857143,0.514450867,0.3725,,
Process25,2,1,1,3,1,2,2,12,0.183486239,0.183486239,0.434537815,0.326133909,0.315,,
Process25,2,1,1,3,1,2,3,13,0.330275229,0.330275229,0.44072549,0.461538462,0.4225,,
Process25,2,1,1,3,1,3,0,11,0.535714286,0.535714286,0.53347619,0.615678776,0.5575,,
Process25,2,1,1,3,1,3,1,12,0.509090909,0.509090909,0.497459957,0.597765363,0.385,,
Process25,2,1,1,3,1,3,2,13,0.513274336,0.513274336,0.500142717,0.594444444,0.5025,,
Process25,2,1,1,3,1,3,3,14,0.388888889,0.388888889,0.459106443,0.511627907,0.355,,
Process25,2,1,1,3,2,0,0,9,0.601769912,0.601769912,0.491741339,0.63197026,0.4475,,
Process25,2,1,1,3,2,0,1,10,0.299065421,0.299065421,0.463978175,0.438669439,0.4225,,
Process25,2,1,1,3,2,0,2,11,0.240740741,0.240740741,0.419333333,0.390243902,0.2125,,
Process25,2,1,1,3,2,0,3,12,0.320754717,0.320754717,0.439033599,0.464285714,0.305,,
Process25,2,1,1,3,2,1,0,10,0.473684211,0.473684211,0.48570098,0.561797753,0.545,,
Process25,2,1,1,3,2,1,1,11,0.375,0.375,0.452958333,0.488372093,0.375,,
Process25,2,1,1,3,2,1,2,12,0.476190476,0.476190476,0.484833333,0.585227273,0.17,,
Process25,2,1,1,3,2,1,3,13,0.320754717,0.320754717,0.438,0.464285714,0.3125,,
Process25,2,1,1,3,2,2,0,11,0.767857143,0.767857143,0.610106061,0.773195876,0.4925,,
Process25,2,1,1,3,2,2,1,12,0.228571429,0.228571429,0.415448276,0.392638037,0.33,,
Process25,2,1,1,3,2,2,2,13,0.353982301,0.353982301,0.407982456,0.431451613,0.42,,
Process25,2,1,1,3,2,2,3,14,0.25,0.25,0.421860806,0.381818182,0.3725,,
Process25,2,1,1,3,2,3,0,12,0.527272727,0.527272727,0.465954902,0.58126195,0.395,,
Process25,2,1,1,3,2,3,1,13,0.535714286,0.535714286,0.466502165,0.58365019,0.5175,,
Process25,2,1,1,3,2,3,2,14,0.607142857,0.607142857,0.496611111,0.637546468,0.475,,
Process25,2,1,1,3,2,3,3,15,0.607142857,0.607142857,0.492201465,0.637546468,0.3575,,
Process25,2,1,1,3,3,0,0,10,0.692307692,0.692307692,0.539466667,0.707720588,0.3625,,
Process25,2,1,1,3,3,0,1,11,0.336283186,0.336283186,0.444784314,0.452941176,0.35,,
Process25,2,1,1,3,3,0,2,12,0.222222222,0.222222222,0.416857143,0.335365854,0.33,,
Process25,2,1,1,3,3,0,3,13,0.186915888,0.186915888,0.406193548,0.347826087,0.3375,,
Process25,2,1,1,3,3,1,0,11,0.41025641,0.41025641,0.466296569,0.502857143,0.35,,
Process25,2,1,1,3,3,1,1,12,0.631578947,0.631578947,0.542614286,0.679144385,0.4475,,
Process25,2,1,1,3,3,1,2,13,0.566371681,0.566371681,0.543493007,0.63705104,0.5275,,
Process25,2,1,1,3,3,1,3,14,0.396226415,0.396226415,0.488021978,0.522177419,0.51,,
Process25,2,1,1,3,3,2,0,12,0.389380531,0.389380531,0.4583125,0.497109827,0.46,,
Process25,2,1,1,3,3,2,1,13,0.486486486,0.486486486,0.446138278,0.547388781,0.455,,
Process25,2,1,1,3,3,2,2,14,0.388349515,0.388349515,0.454734007,0.526315789,0.37,,
Process25,2,1,1,3,3,2,3,15,0.330275229,0.330275229,0.397708333,0.424489796,0.3075,,
Process25,2,1,1,3,3,3,0,13,0.481481481,0.481481481,0.44749026,0.550583658,0.355,,
Process25,2,1,1,3,3,3,1,14,0.486956522,0.486956522,0.457506787,0.538461538,0.465,,
Process25,2,1,1,3,3,3,2,15,0.314814815,0.314814815,0.437536131,0.452380952,0.3375,,
Process25,2,1,1,3,3,3,3,16,0.288288288,0.288288288,0.432967742,0.419161677,0.315,,
Process25,2,1,2,0,0,0,0,5,0.80733945,0.80733945,0.670904762,0.80511811,0.525,,
Process25,2,1,2,0,0,0,1,6,0.691588785,0.691588785,0.649284114,0.730192719,0.39,,
Process25,2,1,2,0,0,0,2,7,0.385321101,0.385321101,0.5545,0.5,0.38,,
Process25,2,1,2,0,0,0,3,8,0.276595745,0.276595745,0.5225,0.465277778,0.36,,
Process25,2,1,2,0,0,1,0,6,0.890909091,0.890909091,0.758875066,0.874751491,0.61,,
Process25,2,1,2,0,0,1,1,7,0.59047619,0.59047619,0.663993506,0.684549356,0.44,,
Process25,2,1,2,0,0,1,2,8,0.585858586,0.585858586,0.568769998,0.656587473,0.4675,,
Process25,2,1,2,0,0,1,3,9,0.434782609,0.434782609,0.512121212,0.559633028,0.38,,
Process25,2,1,2,0,0,2,0,7,0.755102041,0.755102041,0.600007246,0.75106383,0.475,,
Process25,2,1,2,0,0,2,1,8,0.678899083,0.678899083,0.607608225,0.710472279,0.4125,,
Process25,2,1,2,0,0,2,2,9,0.363636364,0.363636364,0.545866174,0.516778523,0.3675,,
Process25,2,1,2,0,0,2,3,10,0.427184466,0.427184466,0.568269231,0.555555556,0.475,,
Process25,2,1,2,0,0,3,0,8,0.843137255,0.843137255,0.69252381,0.833663366,0.4925,,
Process25,2,1,2,0,0,3,1,9,0.80733945,0.80733945,0.724500988,0.828571429,0.675,,
Process25,2,1,2,0,0,3,2,10,0.382978723,0.382978723,0.497635698,0.511627907,0.405,,
Process25,2,1,2,0,0,3,3,11,0.560747664,0.560747664,0.609333333,0.652173913,0.3575,,
Process25,2,1,2,0,1,0,0,6,0.822429907,0.822429907,0.631380952,0.792260692,0.65,,
Process25,2,1,2,0,1,0,1,7,0.622641509,0.622641509,0.630980186,0.701219512,0.425,,
Process25,2,1,2,0,1,0,2,8,0.510638298,0.510638298,0.586990909,0.64516129,0.46,,
Process25,2,1,2,0,1,0,3,9,0.32,0.32,0.580544121,0.472684086,0.5625,,
Process25,2,1,2,0,1,1,0,7,0.890909091,0.890909091,0.722380952,0.862332696,0.69,,
Process25,2,1,2,0,1,1,1,8,0.557692308,0.557692308,0.650668082,0.660869565,0.5275,,
Process25,2,1,2,0,1,1,2,9,0.367346939,0.367346939,0.494070513,0.48372093,0.3575,,
Process25,2,1,2,0,1,1,3,10,0.266666667,0.266666667,0.465925926,0.432038835,0.275,,
Process25,2,1,2,0,1,2,0,8,0.823529412,0.823529412,0.720007576,0.831950207,0.54,,
Process25,2,1,2,0,1,2,1,9,0.697247706,0.697247706,0.615484848,0.724489796,0.4425,,
Process25,2,1,2,0,1,2,2,10,0.469387755,0.469387755,0.622763348,0.606334842,0.52,,
Process25,2,1,2,0,1,2,3,11,0.337078652,0.337078652,0.481125356,0.494061758,0.3575,,
Process25,2,1,2,0,1,3,0,9,0.693069307,0.693069307,0.560192641,0.702586207,0.4975,,
Process25,2,1,2,0,1,3,1,10,0.606060606,0.606060606,0.578364469,0.67167382,0.505,,
Process25,2,1,2,0,1,3,2,11,0.474226804,0.474226804,0.577717283,0.61038961,0.3925,,
Process25,2,1,2,0,1,3,3,12,0.606060606,0.606060606,0.572924242,0.67167382,0.4575,,
Process25,2,1,2,0,2,0,0,7,0.918918919,0.918918919,0.778818182,0.893909627,0.64,,
Process25,2,1,2,0,2,0,1,8,0.541666667,0.541666667,0.590517749,0.633640553,0.4825,,
Process25,2,1,2,0,2,0,2,9,0.533333333,0.533333333,0.59975,0.635220126,0.42,,
Process25,2,1,2,0,2,0,3,10,0.685185185,0.685185185,0.660590909,0.744047619,0.5475,,
Process25,2,1,2,0,2,1,0,8,0.844036697,0.844036697,0.642424242,0.806841046,0.5525,,
Process25,2,1,2,0,2,1,1,9,0.880733945,0.880733945,0.717904762,0.855769231,0.5725,,
Process25,2,1,2,0,2,1,2,10,0.489361702,0.489361702,0.583759259,0.62987013,0.465,,
Process25,2,1,2,0,2,1,3,11,0.485436893,0.485436893,0.581366667,0.602564103,0.3975,,
Process25,2,1,2,0,2,2,0,9,0.859813084,0.859813084,0.656515152,0.818913481,0.6275,,
Process25,2,1,2,0,2,2,1,10,0.666666667,0.666666667,0.694933333,0.733471074,0.58,,
Process25,2,1,2,0,2,2,2,11,0.563106796,0.563106796,0.610202899,0.6625,0.58,,
Process25,2,1,2,0,2,2,3,12,0.350515464,0.350515464,0.543084615,0.513513514,0.3575,,
Process25,2,1,2,0,2,3,0,10,0.76,0.76,0.594785714,0.752642706,0.465,,
Process25,2,1,2,0,2,3,1,11,0.58490566,0.58490566,0.609250988,0.645879733,0.465,,
Process25,2,1,2,0,2,3,2,12,0.427184466,0.427184466,0.609497026,0.555808656,0.2825,,
Process25,2,1,2,0,2,3,3,13,0.442307692,0.442307692,0.615425827,0.56561086,0.23,,
Process25,2,1,2,0,3,0,0,8,0.888888889,0.888888889,0.760010823,0.874,0.675,,
Process25,2,1,2,0,3,0,1,9,0.711538462,0.711538462,0.571432806,0.712765957,0.595,,
Process25,2,1,2,0,3,0,2,10,0.411764706,0.411764706,0.560542735,0.546052632,0.395,,
Process25,2,1,2,0,3,0,3,11,0.654545455,0.654545455,0.648641636,0.718562874,0.4925,,
Process25,2,1,2,0,3,1,0,9,0.826923077,0.826923077,0.718712121,0.832989691,0,,
Process25,2,1,2,0,3,1,1,10,0.811320755,0.811320755,0.673984848,0.80990099,0.555,,
Process25,2,1,2,0,3,1,2,11,0.574074074,0.574074074,0.662628877,0.665236052,0.5625,,
Process25,2,1,2,0,3,1,3,12,0.571428571,0.571428571,0.610141634,0.679245283,0.455,,
Process25,2,1,2,0,3,2,0,10,0.803571429,0.803571429,0.671212121,0.800391389,0.5125,,
Process25,2,1,2,0,3,2,1,11,0.552380952,0.552380952,0.59299617,0.620767494,0.54,,
Process25,2,1,2,0,3,2,2,12,0.59047619,0.59047619,0.572797101,0.648187633,0.445,,
Process25,2,1,2,0,3,2,3,13,0.523364486,0.523364486,0.548844514,0.589130435,0.2975,,
Process25,2,1,2,0,3,3,0,11,0.811881188,0.811881188,0.71062987,0.824634656,0.54,,
Process25,2,1,2,0,3,3,1,12,0.628571429,0.628571429,0.534234848,0.64628821,0,,
Process25,2,1,2,0,3,3,2,13,0.266666667,0.266666667,0.471041667,0.361244019,0.225,,
Process25,2,1,2,0,3,3,3,14,0.4,0.4,0.505430592,0.487471526,0.37,,
Process25,2,1,2,1,0,0,0,6,0.830188679,0.830188679,0.683419913,0.822834646,0.475,,
Process25,2,1,2,1,0,0,1,7,0.363636364,0.363636364,0.510182787,0.479915433,0.4025,,
Process25,2,1,2,1,0,0,2,8,0.363636364,0.363636364,0.460528472,0.48,0.3825,,
Process25,2,1,2,1,0,0,3,9,0.233009709,0.233009709,0.475316742,0.391982183,0.2725,,
Process25,2,1,2,1,0,1,0,7,0.68,0.68,0.57633042,0.71686747,0.3725,,
Process25,2,1,2,1,0,1,1,8,0.660714286,0.660714286,0.614792763,0.713740458,0.485,,
Process25,2,1,2,1,0,1,2,9,0.36,0.36,0.461606335,0.473333333,0.3625,,
Process25,2,1,2,1,0,1,3,10,0.37254902,0.37254902,0.464751131,0.476821192,0.4175,,
Process25,2,1,2,1,0,2,0,8,0.745098039,0.745098039,0.638230127,0.767346939,0.485,,
Process25,2,1,2,1,0,2,1,9,0.607843137,0.607843137,0.542307692,0.662576687,0.495,,
Process25,2,1,2,1,0,2,2,10,0.315789474,0.315789474,0.401602564,0.412735849,0.3275,,
Process25,2,1,2,1,0,2,3,11,0.585858586,0.585858586,0.584095132,0.682,0.5325,,
Process25,2,1,2,1,0,3,0,9,0.628571429,0.628571429,0.637642857,0.707317073,0.425,,
Process25,2,1,2,1,0,3,1,10,0.552380952,0.552380952,0.566789877,0.646,0.4775,,
Process25,2,1,2,1,0,3,2,11,0.40776699,0.40776699,0.52100645,0.539915966,0.385,,
Process25,2,1,2,1,0,3,3,12,0.357894737,0.357894737,0.544108696,0.527027027,0.4025,,
Process25,2,1,2,1,1,0,0,7,0.788990826,0.788990826,0.586010777,0.757874016,0.1925,,
Process25,2,1,2,1,1,0,1,8,0.490196078,0.490196078,0.456138796,0.537444934,0.25,,
Process25,2,1,2,1,1,0,2,9,0.283018868,0.283018868,0.489007444,0.423580786,0.4275,,
Process25,2,1,2,1,1,0,3,10,0.316831683,0.316831683,0.451221719,0.432432432,0.2925,,
Process25,2,1,2,1,1,1,0,8,0.72,0.72,0.549995421,0.716632444,0.355,,
Process25,2,1,2,1,1,1,1,9,0.495412844,0.495412844,0.503876296,0.559748428,0.3825,,
Process25,2,1,2,1,1,1,2,10,0.796460177,0.796460177,0.678762821,0.808394161,0.505,,
Process25,2,1,2,1,1,1,3,11,0.411764706,0.411764706,0.560384615,0.546052632,0.475,,
Process25,2,1,2,1,1,2,0,9,0.830188679,0.830188679,0.611322261,0.788649706,0.3925,,
Process25,2,1,2,1,1,2,1,10,0.485436893,0.485436893,0.499474359,0.566878981,0.4225,,
Process25,2,1,2,1,1,2,2,11,0.549019608,0.549019608,0.519008288,0.61875,0.36,,
Process25,2,1,2,1,1,2,3,12,0.285714286,0.285714286,0.526863636,0.424657534,0.3775,,
Process25,2,1,2,1,1,3,0,10,0.776699029,0.776699029,0.583019231,0.753507014,0.5025,,
Process25,2,1,2,1,1,3,1,11,0.666666667,0.666666667,0.567196581,0.709090909,0.3575,,
Process25,2,1,2,1,1,3,2,12,0.431372549,0.431372549,0.48064036,0.525974026,0.3975,,
Process25,2,1,2,1,1,3,3,13,0.408163265,0.408163265,0.508276772,0.518348624,0.2575,,
Process25,2,1,2,1,2,0,0,8,0.612612613,0.612612613,0.594322344,0.67961165,0.48,,
Process25,2,1,2,1,2,0,1,9,0.550458716,0.550458716,0.569357679,0.636182903,0.4575,,
Process25,2,1,2,1,2,0,2,10,0.61682243,0.61682243,0.59741964,0.689453125,0.2675,,
Process25,2,1,2,1,2,0,3,11,0.440366972,0.440366972,0.533817065,0.548453608,0.43,,
Process25,2,1,2,1,2,1,0,9,0.666666667,0.666666667,0.600477855,0.702479339,0.5925,,
Process25,2,1,2,1,2,1,1,10,0.76635514,0.76635514,0.57181685,0.743027888,0.5,,
