model,addActSerial,addActParallel,deleteAct,replaceAct,addConst,removeConst,swapActivities,,GED,CNE,Jaccard,W-GED,LCS,
Process25,3,1,0,0,2,0,3,9,0.476190476,0.476190476,0.546034326,0.68220339,0.4125,
Process25,3,1,0,0,2,1,0,7,0.854700855,0.854700855,0.714029729,0.858237548,0.5825,
Process25,3,1,0,0,2,1,1,8,0.414414414,0.414414414,0.529659707,0.636752137,0.3675,
Process25,3,1,0,0,2,1,2,9,0.616666667,0.616666667,0.60267414,0.733870968,0.685,
Process25,3,1,0,0,2,1,3,10,0.336283186,0.336283186,0.503929487,0.586956522,0.265,
Process25,3,1,0,0,2,2,0,8,0.869565217,0.869565217,0.730518376,0.865900383,0.57,
Process25,3,1,0,0,2,2,1,9,0.571428571,0.571428571,0.585229271,0.720164609,0.4125,
Process25,3,1,0,0,2,2,2,10,0.452173913,0.452173913,0.539024725,0.64978903,0.3625,
Process25,3,1,0,0,2,2,3,11,0.626086957,0.626086957,0.598327635,0.744939271,0.33,
Process25,3,1,0,0,2,3,0,9,0.793103448,0.793103448,0.678280936,0.828793774,0.59,
Process25,3,1,0,0,2,3,1,10,0.859649123,0.859649123,0.727268376,0.861538462,0.6075,
Process25,3,1,0,0,2,3,2,11,0.438596491,0.438596491,0.539661943,0.644067797,0.4325,
Process25,3,1,0,0,2,3,3,12,0.290909091,0.290909091,0.495409372,0.568281938,0.385,
Process25,3,1,0,0,3,0,0,7,0.806722689,0.806722689,0.690868132,0.833976834,0.67,
Process25,3,1,0,0,3,0,1,8,0.820512821,0.820512821,0.695490598,0.841698842,0.1475,
Process25,3,1,0,0,3,0,2,9,0.522522523,0.522522523,0.561929487,0.695833333,0.4975,
Process25,3,1,0,0,3,0,3,10,0.527272727,0.527272727,0.560013986,0.7,0.435,
Process25,3,1,0,0,3,1,0,8,0.837606838,0.837606838,0.706048613,0.85,0.5075,
Process25,3,1,0,0,3,1,1,9,0.775862069,0.775862069,0.670002331,0.8203125,0.5,
Process25,3,1,0,0,3,1,2,10,0.52173913,0.52173913,0.560631868,0.68879668,0.6075,
Process25,3,1,0,0,3,1,3,11,0.625,0.625,0.599379487,0.74796748,0.63,
Process25,3,1,0,0,3,2,0,9,0.796610169,0.796610169,0.680265568,0.829457364,0.63,
Process25,3,1,0,0,3,2,1,10,0.706896552,0.706896552,0.635547009,0.785714286,0.625,
Process25,3,1,0,0,3,2,2,11,0.472727273,0.472727273,0.548179487,0.670886076,0.4275,
Process25,3,1,0,0,3,2,3,12,0.482142857,0.482142857,0.546364672,0.672268908,0.4575,
Process25,3,1,0,0,3,3,0,10,0.842105263,0.842105263,0.703505245,0.853281853,0.5725,
Process25,3,1,0,0,3,3,1,11,0.591304348,0.591304348,0.585670773,0.726530612,0.4875,
Process25,3,1,0,0,3,3,2,12,0.382608696,0.382608696,0.518687485,0.60944206,0.595,
Process25,3,1,0,0,3,3,3,13,0.407407407,0.407407407,0.524258242,0.639484979,0.335,
Process25,3,1,0,1,0,0,0,5,0.566666667,0.566666667,0.544992063,0.698039216,0.495,
Process25,3,1,0,1,0,0,1,6,0.620689655,0.620689655,0.566863137,0.73151751,0.5,
Process25,3,1,0,1,0,0,2,7,0.50877193,0.50877193,0.523195767,0.676,0.52,
Process25,3,1,0,1,0,0,3,8,0.456140351,0.456140351,0.506456367,0.647773279,0.3,
Process25,3,1,0,1,0,1,0,6,0.711864407,0.711864407,0.60504477,0.775665399,0.5175,
Process25,3,1,0,1,0,1,1,7,0.52173913,0.52173913,0.530122888,0.6812749,0.305,
Process25,3,1,0,1,0,1,2,8,0.717948718,0.717948718,0.610869348,0.779467681,0.345,
Process25,3,1,0,1,0,1,3,9,0.404040404,0.404040404,0.486336996,0.651452282,0.4275,
Process25,3,1,0,1,0,2,0,7,0.782608696,0.782608696,0.645046234,0.812030075,0.4475,
Process25,3,1,0,1,0,2,1,8,0.438596491,0.438596491,0.502240021,0.638211382,0.3825,
Process25,3,1,0,1,0,2,2,9,0.517857143,0.517857143,0.531651786,0.684,0.49,
Process25,3,1,0,1,0,2,3,10,0.452173913,0.452173913,0.507110119,0.643724696,0.59,
Process25,3,1,0,1,0,3,0,8,0.754385965,0.754385965,0.638896104,0.799242424,0.5925,
Process25,3,1,0,1,0,3,1,9,0.517241379,0.517241379,0.527609711,0.677290837,0.45,
Process25,3,1,0,1,0,3,2,10,0.50877193,0.50877193,0.526171243,0.676,0.4075,
Process25,3,1,0,1,0,3,3,11,0.513274336,0.513274336,0.523641531,0.68,0.4125,
Process25,3,1,0,1,1,0,0,6,0.728813559,0.728813559,0.618714286,0.784090909,0.4325,
Process25,3,1,0,1,1,0,1,7,0.614035088,0.614035088,0.57170569,0.73046875,0.415,
Process25,3,1,0,1,1,0,2,8,0.561403509,0.561403509,0.542380952,0.703557312,0.5725,
Process25,3,1,0,1,1,0,3,9,0.421052632,0.421052632,0.498128636,0.628571429,0.3075,
Process25,3,1,0,1,1,1,0,7,0.717948718,0.717948718,0.613467909,0.779467681,0.43,
Process25,3,1,0,1,1,1,1,8,0.52173913,0.52173913,0.532512531,0.6812749,0.1275,
Process25,3,1,0,1,1,1,2,9,0.52173913,0.52173913,0.531877295,0.6812749,0.365,
Process25,3,1,0,1,1,1,3,10,0.327586207,0.327586207,0.469936099,0.570833333,0.375,
Process25,3,1,0,1,1,2,0,8,0.616666667,0.616666667,0.58690056,0.724806202,0.5275,
Process25,3,1,0,1,1,2,1,9,0.403669725,0.403669725,0.488860837,0.62962963,0.325,
Process25,3,1,0,1,1,2,2,10,0.347826087,0.347826087,0.476649178,0.585062241,0.355,
Process25,3,1,0,1,1,2,3,11,0.591304348,0.591304348,0.561692547,0.717647059,0.3825,
Process25,3,1,0,1,1,3,0,9,0.706896552,0.706896552,0.603975824,0.77480916,0.505,
Process25,3,1,0,1,1,3,1,10,0.548672566,0.548672566,0.537335084,0.698412698,0.3975,
Process25,3,1,0,1,1,3,2,11,0.392857143,0.392857143,0.487127948,0.617283951,0.45,
Process25,3,1,0,1,1,3,3,12,0.375,0.375,0.482960596,0.607438017,0.355,
Process25,3,1,0,1,2,0,0,7,0.752136752,0.752136752,0.626403796,0.796226415,0.3525,
Process25,3,1,0,1,2,0,1,8,0.504347826,0.504347826,0.523910767,0.672,0.43,
Process25,3,1,0,1,2,0,2,9,0.379310345,0.379310345,0.483282913,0.600823045,0.5,
Process25,3,1,0,1,2,0,3,10,0.471544715,0.471544715,0.513568833,0.64,0.4925,
Process25,3,1,0,1,2,1,0,8,0.745762712,0.745762712,0.622909482,0.79245283,0.5225,
Process25,3,1,0,1,2,1,1,9,0.722689076,0.722689076,0.612453796,0.78030303,0.435,
Process25,3,1,0,1,2,1,2,10,0.583333333,0.583333333,0.551197192,0.70703125,0.465,
Process25,3,1,0,1,2,1,3,11,0.310344828,0.310344828,0.467510302,0.560669456,0.335,
Process25,3,1,0,1,2,2,0,9,0.596491228,0.596491228,0.56379514,0.721568627,0.4225,
Process25,3,1,0,1,2,2,1,10,0.643478261,0.643478261,0.574058442,0.744186047,0.4075,
Process25,3,1,0,1,2,2,2,11,0.429906542,0.429906542,0.499243132,0.647540984,0.3775,
Process25,3,1,0,1,2,2,3,12,0.403508772,0.403508772,0.491541872,0.618852459,0.34,
Process25,3,1,0,1,2,3,0,10,0.765217391,0.765217391,0.640146104,0.803773585,0.4275,
Process25,3,1,0,1,2,3,1,11,0.573913043,0.573913043,0.550176146,0.708661417,0.5275,
Process25,3,1,0,1,2,3,2,12,0.535714286,0.535714286,0.537498599,0.693227092,0.41,
Process25,3,1,0,1,2,3,3,13,0.385964912,0.385964912,0.486642642,0.609053498,0.33,
Process25,3,1,0,1,3,0,0,8,0.716666667,0.716666667,0.610574074,0.776515152,0.4375,
Process25,3,1,0,1,3,0,1,9,0.704918033,0.704918033,0.60505974,0.768939394,0.5575,
Process25,3,1,0,1,3,0,2,10,0.468468468,0.468468468,0.513802521,0.659919028,0.4125,
Process25,3,1,0,1,3,0,3,11,0.403361345,0.403361345,0.492290043,0.608163265,0.33,
Process25,3,1,0,1,3,1,0,9,0.86440678,0.86440678,0.697131962,0.849264706,0.51,
Process25,3,1,0,1,3,1,1,10,0.495575221,0.495575221,0.521538462,0.670682731,0.46,
Process25,3,1,0,1,3,1,2,11,0.461538462,0.461538462,0.510714286,0.64516129,0.375,
Process25,3,1,0,1,3,1,3,12,0.341880342,0.341880342,0.476796397,0.576763485,0.445,
Process25,3,1,0,1,3,2,0,10,0.711864407,0.711864407,0.606782468,0.775665399,0.2875,
Process25,3,1,0,1,3,2,1,11,0.422018349,0.422018349,0.497238502,0.639344262,0.56,
Process25,3,1,0,1,3,2,2,12,0.366666667,0.366666667,0.485353175,0.58436214,0.345,
Process25,3,1,0,1,3,2,3,13,0.49122807,0.49122807,0.517382058,0.666666667,0.35,
Process25,3,1,0,1,3,3,0,11,0.608695652,0.608695652,0.562716938,0.7265625,0.54,
Process25,3,1,0,1,3,3,1,12,0.448275862,0.448275862,0.505340983,0.639676113,0.35,
Process25,3,1,0,1,3,3,2,13,0.5,0.5,0.523428282,0.661354582,0.37,
Process25,3,1,0,1,3,3,3,14,0.407407407,0.407407407,0.490733516,0.633744856,0.34,
Process25,3,1,0,2,0,0,0,6,0.745762712,0.745762712,0.608646154,0.781818182,0.52,
Process25,3,1,0,2,0,0,1,7,0.644628099,0.644628099,0.55,0.72962963,0.4625,
Process25,3,1,0,2,0,0,2,8,0.495726496,0.495726496,0.495181818,0.657692308,0.3075,
Process25,3,1,0,2,0,0,3,9,0.423728814,0.423728814,0.4695,0.6171875,0.29,
Process25,3,1,0,2,0,1,0,7,0.775862069,0.775862069,0.616444444,0.797101449,0.37,
Process25,3,1,0,2,0,1,1,8,0.438596491,0.438596491,0.475166667,0.6328125,0.3325,
Process25,3,1,0,2,0,1,2,9,0.369747899,0.369747899,0.455833333,0.584980237,0.4525,
Process25,3,1,0,2,0,1,3,10,0.547008547,0.547008547,0.51225,0.684410646,0.275,
Process25,3,1,0,2,0,2,0,8,0.683760684,0.683760684,0.57075641,0.752767528,0.4,
Process25,3,1,0,2,0,2,1,9,0.573913043,0.573913043,0.52041342,0.700757576,0.445,
Process25,3,1,0,2,0,2,2,10,0.256880734,0.256880734,0.420333333,0.546938776,0.285,
Process25,3,1,0,2,0,2,3,11,0.469565217,0.469565217,0.483312021,0.647286822,0.385,
Process25,3,1,0,2,0,3,0,9,0.75862069,0.75862069,0.605506494,0.789090909,0.4825,
Process25,3,1,0,2,0,3,1,10,0.74137931,0.74137931,0.597,0.781021898,0.385,
Process25,3,1,0,2,0,3,2,11,0.482142857,0.482142857,0.487969697,0.658914729,0.46,
Process25,3,1,0,2,0,3,3,12,0.272727273,0.272727273,0.424941176,0.552845528,0.375,
Process25,3,1,0,2,1,0,0,7,0.557377049,0.557377049,0.519631579,0.683018868,0.385,
Process25,3,1,0,2,1,0,1,8,0.517241379,0.517241379,0.499820513,0.670498084,0.3025,
Process25,3,1,0,2,1,0,2,9,0.310344828,0.310344828,0.438874741,0.558232932,0.27,
Process25,3,1,0,2,1,0,3,10,0.236363636,0.236363636,0.419823276,0.532786885,0.3925,
Process25,3,1,0,2,1,1,0,8,0.816666667,0.816666667,0.637867466,0.814285714,0.5375,
Process25,3,1,0,2,1,1,1,9,0.581196581,0.581196581,0.523423077,0.701886792,0.4375,
Process25,3,1,0,2,1,1,2,10,0.440677966,0.440677966,0.478042312,0.626459144,0.535,
Process25,3,1,0,2,1,1,3,11,0.421052632,0.421052632,0.469487179,0.623529412,0.3525,
Process25,3,1,0,2,1,2,0,9,0.694915254,0.694915254,0.572846154,0.757352941,0.5125,
Process25,3,1,0,2,1,2,1,10,0.573913043,0.573913043,0.519264957,0.700757576,0.405,
Process25,3,1,0,2,1,2,2,11,0.452173913,0.452173913,0.478444315,0.638132296,0.275,
Process25,3,1,0,2,1,2,3,12,0.310344828,0.310344828,0.439565476,0.558232932,0.4275,
Process25,3,1,0,2,1,3,0,10,0.591304348,0.591304348,0.526146853,0.709433962,0.565,
Process25,3,1,0,2,1,3,1,11,0.432432432,0.432432432,0.473309524,0.635294118,0.2675,
Process25,3,1,0,2,1,3,2,12,0.407079646,0.407079646,0.462604839,0.618110236,0.3425,
Process25,3,1,0,2,1,3,3,13,0.321428571,0.321428571,0.442787698,0.574297189,0.43,
Process25,3,1,0,2,2,0,0,8,0.423728814,0.423728814,0.471952381,0.6171875,0.38,
Process25,3,1,0,2,2,0,1,9,0.466666667,0.466666667,0.488350275,0.637065637,0.425,
Process25,3,1,0,2,2,0,2,10,0.424778761,0.424778761,0.468653846,0.62745098,0.3275,
Process25,3,1,0,2,2,0,3,11,0.382608696,0.382608696,0.456969834,0.600790514,0.4225,
Process25,3,1,0,2,2,1,0,9,0.621848739,0.621848739,0.543388318,0.720149254,0.37,
Process25,3,1,0,2,2,1,1,10,0.52173913,0.52173913,0.49968015,0.674329502,0.4925,
Process25,3,1,0,2,2,1,2,11,0.423728814,0.423728814,0.469291667,0.6171875,0.4125,
Process25,3,1,0,2,2,1,3,12,0.470588235,0.470588235,0.487582701,0.640926641,0.355,
Process25,3,1,0,2,2,2,0,10,0.64957265,0.64957265,0.549671795,0.73605948,0.505,
Process25,3,1,0,2,2,2,1,11,0.521008403,0.521008403,0.505642647,0.667938931,0.4025,
Process25,3,1,0,2,2,2,2,12,0.319327731,0.319327731,0.440386364,0.556,0.3425,
Process25,3,1,0,2,2,2,3,13,0.683760684,0.683760684,0.566433566,0.752767528,0.3075,
Process25,3,1,0,2,2,3,0,11,0.700854701,0.700854701,0.575671329,0.761029412,0.5225,
Process25,3,1,0,2,2,3,1,12,0.382608696,0.382608696,0.457682018,0.600790514,0.3875,
Process25,3,1,0,2,2,3,2,13,0.271186441,0.271186441,0.430650362,0.530364372,0.3875,
Process25,3,1,0,2,2,3,3,14,0.393162393,0.393162393,0.461935484,0.602362205,0.3575,
Process25,3,1,0,2,3,0,0,9,0.644628099,0.644628099,0.550068182,0.72962963,0.4075,
Process25,3,1,0,2,3,0,1,10,0.442622951,0.442622951,0.475825269,0.620155039,0.5175,
Process25,3,1,0,2,3,0,2,11,0.3,0.3,0.436133403,0.542168675,0.225,
Process25,3,1,0,2,3,0,3,12,0.438596491,0.438596491,0.471666667,0.6328125,0.5025,
Process25,3,1,0,2,3,1,0,10,0.683333333,0.683333333,0.568574074,0.75,0.5,
Process25,3,1,0,2,3,1,1,11,0.307692308,0.307692308,0.43667803,0.554216867,0.385,
Process25,3,1,0,2,3,1,2,12,0.305084746,0.305084746,0.438425179,0.550200803,0.47,
Process25,3,1,0,2,3,1,3,13,0.385964912,0.385964912,0.457077957,0.604743083,0.4725,
Process25,3,1,0,2,3,2,0,11,0.396694215,0.396694215,0.464349642,0.596078431,0.3775,
Process25,3,1,0,2,3,2,1,12,0.672413793,0.672413793,0.561880952,0.748148148,0.4325,
Process25,3,1,0,2,3,2,2,13,0.344827586,0.344827586,0.447636364,0.577689243,0.34,
Process25,3,1,0,2,3,2,3,14,0.552845528,0.552845528,0.514515473,0.679245283,0.34,
Process25,3,1,0,2,3,3,0,12,0.586206897,0.586206897,0.525668831,0.705660377,0.1375,
Process25,3,1,0,2,3,3,1,13,0.534482759,0.534482759,0.504321429,0.679389313,0.3625,
Process25,3,1,0,2,3,3,2,14,0.336134454,0.336134454,0.446817617,0.565737052,0.3625,
Process25,3,1,0,2,3,3,3,15,0.478632479,0.478632479,0.485827586,0.648648649,0.445,
Process25,3,1,0,3,0,0,0,7,0.540983607,0.540983607,0.484446429,0.667883212,0.5475,
Process25,3,1,0,3,0,0,1,8,0.711864407,0.711864407,0.558041667,0.756183746,0.435,
Process25,3,1,0,3,0,0,2,9,0.327586207,0.327586207,0.418390167,0.565384615,0.3725,
Process25,3,1,0,3,0,0,3,10,0.322033898,0.322033898,0.416354167,0.557692308,0.43,
Process25,3,1,0,3,0,1,0,8,0.666666667,0.666666667,0.536008333,0.733096085,0.445,
Process25,3,1,0,3,0,1,1,9,0.478632479,0.478632479,0.463937937,0.643122677,0.37,
Process25,3,1,0,3,0,1,2,10,0.365217391,0.365217391,0.428737179,0.58778626,0.365,
Process25,3,1,0,3,0,1,3,11,0.285714286,0.285714286,0.408440476,0.534883721,0.2875,
Process25,3,1,0,3,0,2,0,9,0.775862069,0.775862069,0.59707702,0.786713287,0.4375,
Process25,3,1,0,3,0,2,1,10,0.421052632,0.421052632,0.443283748,0.618867925,0.3725,
Process25,3,1,0,3,0,2,2,11,0.365217391,0.365217391,0.430584729,0.58778626,0.33,
Process25,3,1,0,3,0,2,3,12,0.362068966,0.362068966,0.426996996,0.583969466,0.2875,
Process25,3,1,0,3,0,3,0,10,0.615384615,0.615384615,0.517376425,0.711191336,0.5475,
Process25,3,1,0,3,0,3,1,11,0.591304348,0.591304348,0.504399631,0.701818182,0.395,
Process25,3,1,0,3,0,3,2,12,0.417391304,0.417391304,0.445308063,0.61509434,0.36,
Process25,3,1,0,3,0,3,3,13,0.376068376,0.376068376,0.43148053,0.589353612,0.315,
Process25,3,1,0,3,1,0,0,8,0.43697479,0.43697479,0.450322552,0.617977528,0.355,
Process25,3,1,0,3,1,0,1,9,0.41025641,0.41025641,0.439645833,0.60754717,0.51,
Process25,3,1,0,3,1,0,2,10,0.556521739,0.556521739,0.490171703,0.684981685,0.475,
Process25,3,1,0,3,1,0,3,11,0.237288136,0.237288136,0.395446429,0.509803922,0.34,
Process25,3,1,0,3,1,1,0,9,0.504201681,0.504201681,0.472018288,0.653136531,0.4225,
Process25,3,1,0,3,1,1,1,10,0.420168067,0.420168067,0.445541667,0.609022556,0.38,
Process25,3,1,0,3,1,1,2,11,0.576271186,0.576271186,0.501566667,0.690909091,0.3625,
Process25,3,1,0,3,1,1,3,12,0.220338983,0.220338983,0.393012255,0.5,0.2825,
Process25,3,1,0,3,1,2,0,10,0.471544715,0.471544715,0.46160223,0.62962963,0.425,
Process25,3,1,0,3,1,2,1,11,0.413793103,0.413793103,0.444548993,0.611320755,0.4675,
Process25,3,1,0,3,1,2,2,12,0.482758621,0.482758621,0.466962413,0.646840149,0.42,
Process25,3,1,0,3,1,2,3,13,0.431034483,0.431034483,0.446463235,0.620300752,0.37,
Process25,3,1,0,3,1,3,0,11,0.487394958,0.487394958,0.480513889,0.644444444,0.355,
Process25,3,1,0,3,1,3,1,12,0.379310345,0.379310345,0.430219988,0.593155894,0.4,
Process25,3,1,0,3,1,3,2,13,0.517241379,0.517241379,0.474558712,0.664206642,0.1075,
Process25,3,1,0,3,1,3,3,14,0.263157895,0.263157895,0.402875,0.53515625,0.27,
Process25,3,1,0,3,2,0,0,9,0.85,0.85,0.637961957,0.818493151,0.495,
Process25,3,1,0,3,2,0,1,10,0.316666667,0.316666667,0.417798387,0.55,0.4025,
Process25,3,1,0,3,2,0,2,11,0.475409836,0.475409836,0.469325,0.633333333,0.3375,
Process25,3,1,0,3,2,0,3,12,0.393162393,0.393162393,0.437910617,0.598484848,0.3275,
Process25,3,1,0,3,2,1,0,10,0.5,0.5,0.474850109,0.649446494,0.3225,
Process25,3,1,0,3,2,1,1,11,0.406779661,0.406779661,0.438973485,0.603773585,0.3825,
Process25,3,1,0,3,2,1,2,12,0.537815126,0.537815126,0.482233974,0.67032967,0.345,
Process25,3,1,0,3,2,1,3,13,0.383333333,0.383333333,0.43370098,0.587121212,0.4725,
Process25,3,1,0,3,2,2,0,11,0.735042735,0.735042735,0.587276254,0.767605634,0.53,
Process25,3,1,0,3,2,2,1,12,0.369747899,0.369747899,0.429690789,0.581749049,0.315,
Process25,3,1,0,3,2,2,2,13,0.35,0.35,0.423805147,0.56870229,0.13,
Process25,3,1,0,3,2,2,3,14,0.280701754,0.280701754,0.405842742,0.544747082,0.32,
Process25,3,1,0,3,2,3,0,12,0.632478632,0.632478632,0.52074032,0.71942446,0.325,
Process25,3,1,0,3,2,3,1,13,0.534482759,0.534482759,0.483404814,0.672794118,0.395,
Process25,3,1,0,3,2,3,2,14,0.491525424,0.491525424,0.467309243,0.648148148,0.4425,
Process25,3,1,0,3,2,3,3,15,0.491803279,0.491803279,0.468303571,0.642066421,0.465,
Process25,3,1,0,3,3,0,0,10,0.455284553,0.455284553,0.455680147,0.620817844,0.32,
Process25,3,1,0,3,3,0,1,11,0.533333333,0.533333333,0.4875,0.666666667,0.2925,
Process25,3,1,0,3,3,0,2,12,0.371681416,0.371681416,0.428517702,0.595419847,0.325,
Process25,3,1,0,3,3,0,3,13,0.273504274,0.273504274,0.403504902,0.53307393,0.335,
Process25,3,1,0,3,3,1,0,11,0.716666667,0.716666667,0.560750939,0.757042254,0.4175,
Process25,3,1,0,3,3,1,1,12,0.617886179,0.617886179,0.514748932,0.70609319,0.42,
Process25,3,1,0,3,3,1,2,13,0.512396694,0.512396694,0.478958333,0.654411765,0.41,
Process25,3,1,0,3,3,1,3,14,0.316666667,0.316666667,0.416164208,0.55,0.35,
Process25,3,1,0,3,3,2,0,12,0.728813559,0.728813559,0.568306818,0.764084507,0.3425,
Process25,3,1,0,3,3,2,1,13,0.487804878,0.487804878,0.475308978,0.638376384,0.4625,
Process25,3,1,0,3,3,2,2,14,0.327586207,0.327586207,0.41875,0.565384615,0.32,
Process25,3,1,0,3,3,2,3,15,0.525423729,0.525423729,0.479028846,0.665441176,0.325,
Process25,3,1,0,3,3,3,0,13,0.598290598,0.598290598,0.511349422,0.702898551,0.3475,
Process25,3,1,0,3,3,3,1,14,0.420168067,0.420168067,0.4453125,0.609022556,0.21,
Process25,3,1,0,3,3,3,2,15,0.419354839,0.419354839,0.44824895,0.599250936,0.46,
Process25,3,1,0,3,3,3,3,16,0.305084746,0.305084746,0.411929054,0.548262548,0.4,
Process25,3,1,1,0,0,0,0,5,0.767857143,0.767857143,0.625971967,0.791836735,0.5025,
Process25,3,1,1,0,0,0,1,6,0.596153846,0.596153846,0.584785649,0.743801653,0.56,
Process25,3,1,1,0,0,0,2,7,0.666666667,0.666666667,0.617064336,0.77016129,0.5525,
Process25,3,1,1,0,0,0,3,8,0.388888889,0.388888889,0.518622042,0.629310345,0.3925,
Process25,3,1,1,0,0,1,0,6,0.782608696,0.782608696,0.626307692,0.79757085,0.54,
Process25,3,1,1,0,0,1,1,7,0.752293578,0.752293578,0.614277389,0.78600823,0.5225,
Process25,3,1,1,0,0,1,2,8,0.440366972,0.440366972,0.53262931,0.655319149,0.45,
Process25,3,1,1,0,0,1,3,9,0.211538462,0.211538462,0.472233251,0.540540541,0.42,
Process25,3,1,1,0,0,2,0,7,0.846846847,0.846846847,0.675557692,0.831325301,0.58,
Process25,3,1,1,0,0,2,1,8,0.730434783,0.730434783,0.647846154,0.798418972,0.555,
Process25,3,1,1,0,0,2,2,9,0.513274336,0.513274336,0.55708061,0.6875,0.4675,
Process25,3,1,1,0,0,2,3,10,0.728971963,0.728971963,0.59923951,0.77593361,0.4375,
Process25,3,1,1,0,0,3,0,8,0.909090909,0.909090909,0.78343254,0.900398406,0.605,
Process25,3,1,1,0,0,3,1,9,0.678899083,0.678899083,0.579079254,0.748953975,0.5375,
Process25,3,1,1,0,0,3,2,10,0.490566038,0.490566038,0.504186837,0.653508772,0.4425,
Process25,3,1,1,0,0,3,3,11,0.481481481,0.481481481,0.500331825,0.644736842,0.4375,
Process25,3,1,1,0,1,0,0,6,0.810344828,0.810344828,0.642280936,0.81124498,0.5225,
Process25,3,1,1,0,1,0,1,7,0.642201835,0.642201835,0.605650183,0.760162602,0.51,
Process25,3,1,1,0,1,0,2,8,0.67826087,0.67826087,0.624446944,0.772,0.5075,
Process25,3,1,1,0,1,0,3,9,0.388888889,0.388888889,0.470885649,0.591928251,0.3625,
Process25,3,1,1,0,1,1,0,7,0.836363636,0.836363636,0.662216783,0.826612903,0.4,
Process25,3,1,1,0,1,1,1,8,0.495575221,0.495575221,0.550313725,0.677824268,0.55,
Process25,3,1,1,0,1,1,2,9,0.41509434,0.41509434,0.525124889,0.64806867,0.295,
Process25,3,1,1,0,1,1,3,10,0.442477876,0.442477876,0.533752007,0.648305085,0.3725,
Process25,3,1,1,0,1,2,0,8,0.814159292,0.814159292,0.72484299,0.854251012,0.5625,
Process25,3,1,1,0,1,2,1,9,0.732673267,0.732673267,0.600887779,0.782426778,0.4275,
Process25,3,1,1,0,1,2,2,10,0.389380531,0.389380531,0.524157842,0.618025751,0.3325,
Process25,3,1,1,0,1,2,3,11,0.257425743,0.257425743,0.51875,0.579439252,0.3975,
Process25,3,1,1,0,1,3,0,9,0.818181818,0.818181818,0.646863969,0.817813765,0.62,
Process25,3,1,1,0,1,3,1,10,0.634615385,0.634615385,0.600284382,0.762295082,0.5825,
Process25,3,1,1,0,1,3,2,11,0.336283186,0.336283186,0.543889199,0.590909091,0.495,
Process25,3,1,1,0,1,3,3,12,0.540540541,0.540540541,0.603583333,0.714285714,0.4825,
Process25,3,1,1,0,2,0,0,7,0.830508475,0.830508475,0.741593407,0.86,0.69,
Process25,3,1,1,0,2,0,1,8,0.538461538,0.538461538,0.520020336,0.682608696,0.3875,
Process25,3,1,1,0,2,0,2,9,0.481481481,0.481481481,0.551512821,0.679324895,0.4075,
Process25,3,1,1,0,2,0,3,10,0.377358491,0.377358491,0.513456259,0.627705628,0.4,
Process25,3,1,1,0,2,1,0,8,0.759259259,0.759259259,0.614472527,0.790123457,0.51,
Process25,3,1,1,0,2,1,1,9,0.594594595,0.594594595,0.587134615,0.733606557,0.42,
Process25,3,1,1,0,2,1,2,10,0.782608696,0.782608696,0.675280936,0.82421875,0.3925,
Process25,3,1,1,0,2,1,3,11,0.310679612,0.310679612,0.448231101,0.559633028,0.3775,
Process25,3,1,1,0,2,2,0,9,0.702702703,0.702702703,0.632857541,0.788,0.4575,
Process25,3,1,1,0,2,2,1,10,0.513761468,0.513761468,0.508021978,0.660869565,0.395,
Process25,3,1,1,0,2,2,2,11,0.495238095,0.495238095,0.553679487,0.691983122,0.36,
Process25,3,1,1,0,2,2,3,12,0.365384615,0.365384615,0.510647436,0.626086957,0.59,
Process25,3,1,1,0,2,3,0,10,0.796296296,0.796296296,0.632762238,0.808163265,0.52,
Process25,3,1,1,0,2,3,1,11,0.573913043,0.573913043,0.581040724,0.717213115,0.2275,
Process25,3,1,1,0,2,3,2,12,0.495575221,0.495575221,0.552471524,0.677824268,0.5025,
Process25,3,1,1,0,2,3,3,13,0.446428571,0.446428571,0.542485327,0.652542373,0.195,
Process25,3,1,1,0,3,0,0,8,0.839285714,0.839285714,0.663759713,0.827309237,0.3175,
Process25,3,1,1,0,3,0,1,9,0.666666667,0.666666667,0.570324359,0.734439834,0.5775,
Process25,3,1,1,0,3,0,2,10,0.365384615,0.365384615,0.508346154,0.626086957,0.3675,
Process25,3,1,1,0,3,0,3,11,0.410714286,0.410714286,0.564295977,0.638392857,0.3975,
Process25,3,1,1,0,3,1,0,9,0.810810811,0.810810811,0.6460885,0.813765182,0.4175,
Process25,3,1,1,0,3,1,1,10,0.807017544,0.807017544,0.688157265,0.836575875,0.4975,
Process25,3,1,1,0,3,1,2,11,0.381818182,0.381818182,0.515701039,0.620689655,0.41,
Process25,3,1,1,0,3,1,3,12,0.40776699,0.40776699,0.522945366,0.650862069,0.3575,
Process25,3,1,1,0,3,2,0,10,0.789473684,0.789473684,0.710332168,0.841463415,0.6025,
Process25,3,1,1,0,3,2,1,11,0.527272727,0.527272727,0.514461538,0.666666667,0.435,
Process25,3,1,1,0,3,2,2,12,0.323809524,0.323809524,0.500393773,0.600877193,0.3075,
Process25,3,1,1,0,3,2,3,13,0.36,0.36,0.509762821,0.633187773,0.3625,
Process25,3,1,1,0,3,3,0,11,0.814814815,0.814814815,0.650768935,0.817073171,0.5225,
Process25,3,1,1,0,3,3,1,12,0.427184466,0.427184466,0.52732967,0.660944206,0.4,
