model,addActSerial,addActParallel,deleteAct,replaceAct,addConst,removeConst,swapActivities,,GED,CNE,Jaccard,W-GED,LCS,,
Process3,1,0,2,1,3,0,1,8,0.767123288,0.767123288,0.754952381,0.908474576,0.43,,
Process3,1,0,2,1,3,0,2,9,0.632911392,0.632911392,0.730604269,0.887043189,0.5725,,
Process3,1,0,2,1,3,0,3,10,0.52173913,0.52173913,0.705768116,0.870748299,0.31,,
Process3,1,0,2,1,3,1,0,8,0.736842105,0.736842105,0.708333333,0.864864865,0.475,,
Process3,1,0,2,1,3,1,1,9,0.805194805,0.805194805,0.750146104,0.921135647,0.5725,,
Process3,1,0,2,1,3,1,2,10,0.461538462,0.461538462,0.573817815,0.806779661,0.365,,
Process3,1,0,2,1,3,1,3,11,0.461538462,0.461538462,0.554375,0.806779661,0.3525,,
Process3,1,0,2,1,3,2,0,9,0.783783784,0.783783784,0.683928571,0.878787879,0.4875,,
Process3,1,0,2,1,3,2,1,10,0.701298701,0.701298701,0.744488889,0.887755102,0.38,,
Process3,1,0,2,1,3,2,2,11,0.613333333,0.613333333,0.739777778,0.886287625,0.23,,
Process3,1,0,2,1,3,2,3,12,0.605263158,0.605263158,0.717857143,0.870550162,0.225,,
Process3,1,0,2,1,3,3,0,10,0.712328767,0.712328767,0.703333333,0.860544218,0.53,,
Process3,1,0,2,1,3,3,1,11,0.602739726,0.602739726,0.649825,0.852842809,0.4475,,
Process3,1,0,2,1,3,3,2,12,0.613333333,0.613333333,0.713429487,0.873786408,0.41,,
Process3,1,0,2,1,3,3,3,13,0.613333333,0.613333333,0.631994048,0.853333333,0.375,,
Process3,1,0,2,2,0,0,0,5,0.657534247,0.657534247,0.684191176,0.834437086,0.465,,
Process3,1,0,2,2,0,0,1,6,0.594594595,0.594594595,0.660291604,0.816666667,0.4125,,
Process3,1,0,2,2,0,0,2,7,0.467532468,0.467532468,0.699764706,0.821656051,0.3625,,
Process3,1,0,2,2,0,0,3,8,0.450704225,0.450704225,0.633592517,0.782312925,0.225,,
Process3,1,0,2,2,0,1,0,6,0.702702703,0.702702703,0.727189898,0.865814696,0.38,,
Process3,1,0,2,2,0,1,1,7,0.72972973,0.72972973,0.761820652,0.884868421,0.4225,,
Process3,1,0,2,2,0,1,2,8,0.520547945,0.520547945,0.693128803,0.820261438,0.4575,,
Process3,1,0,2,2,0,1,3,9,0.567567568,0.567567568,0.694575163,0.831168831,0.4225,,
Process3,1,0,2,2,0,2,0,7,0.805555556,0.805555556,0.738607843,0.872964169,0.335,,
Process3,1,0,2,2,0,2,1,8,0.630136986,0.630136986,0.756748546,0.848387097,0.305,,
Process3,1,0,2,2,0,2,2,9,0.586666667,0.586666667,0.751228992,0.855345912,0.4475,,
Process3,1,0,2,2,0,2,3,10,0.591549296,0.591549296,0.662241176,0.819397993,0.3,,
Process3,1,0,2,2,0,3,0,8,0.739726027,0.739726027,0.722762605,0.855737705,0.3,,
Process3,1,0,2,2,0,3,1,9,0.64,0.64,0.742194211,0.848874598,0.495,,
Process3,1,0,2,2,0,3,2,10,0.602739726,0.602739726,0.754098973,0.841423948,0.3525,,
Process3,1,0,2,2,0,3,3,11,0.520547945,0.520547945,0.689813259,0.820261438,0.315,,
Process3,1,0,2,2,1,0,0,6,0.657894737,0.657894737,0.63624183,0.852564103,0.37,,
Process3,1,0,2,2,1,0,1,7,0.56,0.56,0.604548319,0.806020067,0.27,,
Process3,1,0,2,2,1,0,2,8,0.575342466,0.575342466,0.735210084,0.834415584,0.32,,
Process3,1,0,2,2,1,0,3,9,0.564102564,0.564102564,0.732653595,0.84591195,0.2325,,
Process3,1,0,2,2,1,1,0,7,0.805194805,0.805194805,0.745080214,0.889937107,0.4125,,
Process3,1,0,2,2,1,1,1,8,0.594594595,0.594594595,0.593902715,0.816666667,0.46,,
Process3,1,0,2,2,1,1,2,9,0.552631579,0.552631579,0.66136788,0.845425868,0.315,,
Process3,1,0,2,2,1,1,3,10,0.56,0.56,0.636797386,0.827922078,0.29,,
Process3,1,0,2,2,1,2,0,8,0.693333333,0.693333333,0.761402715,0.842105263,0.3825,,
Process3,1,0,2,2,1,2,1,9,0.578947368,0.578947368,0.720067227,0.83171521,0.33,,
Process3,1,0,2,2,1,2,2,10,0.438356164,0.438356164,0.562148073,0.775510204,0.295,,
Process3,1,0,2,2,1,2,3,11,0.648648649,0.648648649,0.685173454,0.852090032,0.3025,,
Process3,1,0,2,2,1,3,0,9,0.630136986,0.630136986,0.630171123,0.848387097,0.3225,,
Process3,1,0,2,2,1,3,1,10,0.542857143,0.542857143,0.653830065,0.808080808,0.3475,,
Process3,1,0,2,2,1,3,2,11,0.675675676,0.675675676,0.651207843,0.838283828,0.1725,,
Process3,1,0,2,2,1,3,3,12,0.533333333,0.533333333,0.694852941,0.820846906,0.3775,,
Process3,1,0,2,2,2,0,0,7,0.666666667,0.666666667,0.669736048,0.834983498,0.4125,,
Process3,1,0,2,2,2,0,1,8,0.605263158,0.605263158,0.604736048,0.817275748,0.3625,,
Process3,1,0,2,2,2,0,2,9,0.675675676,0.675675676,0.689741176,0.838283828,0.4025,,
Process3,1,0,2,2,2,0,3,10,0.41025641,0.41025641,0.598882353,0.782178218,0.4375,,
Process3,1,0,2,2,2,1,0,8,0.72,0.72,0.674660714,0.881578947,0.355,,
Process3,1,0,2,2,2,1,1,9,0.613333333,0.613333333,0.669971989,0.841935484,0.4175,,
Process3,1,0,2,2,2,1,2,10,0.605263158,0.605263158,0.620812325,0.858934169,0.355,,
Process3,1,0,2,2,2,1,3,11,0.526315789,0.526315789,0.668506787,0.817589577,0.2175,,
Process3,1,0,2,2,2,2,0,9,0.702702703,0.702702703,0.685421123,0.865814696,0.38,,
Process3,1,0,2,2,2,2,1,10,0.693333333,0.693333333,0.710260714,0.874587459,0.3675,,
Process3,1,0,2,2,2,2,2,11,0.526315789,0.526315789,0.705098039,0.838607595,0.315,,
Process3,1,0,2,2,2,2,3,12,0.56,0.56,0.68605042,0.848580442,0.225,,
Process3,1,0,2,2,2,3,0,10,0.64,0.64,0.642222506,0.848874598,0.3575,,
Process3,1,0,2,2,2,3,1,11,0.666666667,0.666666667,0.653602941,0.855769231,0.325,,
Process3,1,0,2,2,2,3,2,12,0.583333333,0.583333333,0.643102941,0.837662338,0.2375,,
Process3,1,0,2,2,2,3,3,13,0.514285714,0.514285714,0.604605906,0.82295082,0.395,,
Process3,1,0,2,2,3,0,0,8,0.708860759,0.708860759,0.629210084,0.863492063,0.2725,,
Process3,1,0,2,2,3,0,1,9,0.578947368,0.578947368,0.67127451,0.81,0.1325,,
Process3,1,0,2,2,3,0,2,10,0.5,0.5,0.646922368,0.787878788,0.3425,,
Process3,1,0,2,2,3,0,3,11,0.493506494,0.493506494,0.726278595,0.828571429,0.2825,,
Process3,1,0,2,2,3,1,0,9,0.779220779,0.779220779,0.709295635,0.895765472,0.405,,
Process3,1,0,2,2,3,1,1,10,0.597402597,0.597402597,0.604736048,0.813953488,0.4,,
Process3,1,0,2,2,3,1,2,11,0.441558442,0.441558442,0.590352941,0.792763158,0.5425,,
Process3,1,0,2,2,3,1,3,12,0.519480519,0.519480519,0.680694444,0.846405229,0.4725,,
Process3,1,0,2,2,3,2,0,10,0.831168831,0.831168831,0.707813467,0.896551724,0.395,,
Process3,1,0,2,2,3,2,1,11,0.513513514,0.513513514,0.599967039,0.794612795,0.3675,,
Process3,1,0,2,2,3,2,2,12,0.567567568,0.567567568,0.679403595,0.851735016,0.415,,
Process3,1,0,2,2,3,2,3,13,0.447368421,0.447368421,0.601352941,0.796052632,0.36,,
Process3,1,0,2,2,3,3,0,11,0.621621622,0.621621622,0.698352941,0.84516129,0.3375,,
Process3,1,0,2,2,3,3,1,12,0.578947368,0.578947368,0.643960084,0.83171521,0.34,,
Process3,1,0,2,2,3,3,2,13,0.586666667,0.586666667,0.623489305,0.834951456,0.3225,,
Process3,1,0,2,2,3,3,3,14,0.529411765,0.529411765,0.639885621,0.807432432,0.3075,,
Process3,1,0,2,3,0,0,0,6,0.649350649,0.649350649,0.72832265,0.858006042,0.3075,,
Process3,1,0,2,3,0,0,1,7,0.683544304,0.683544304,0.72590812,0.845679012,0.3575,,
Process3,1,0,2,3,0,0,2,8,0.631578947,0.631578947,0.678730159,0.814102564,0.4125,,
Process3,1,0,2,3,0,0,3,9,0.571428571,0.571428571,0.743396825,0.838414634,0.3125,,
Process3,1,0,2,3,0,1,0,7,0.684210526,0.684210526,0.70112381,0.828025478,0.4,,
Process3,1,0,2,3,0,1,1,8,0.666666667,0.666666667,0.729017094,0.844720497,0.47,,
Process3,1,0,2,3,0,1,2,9,0.467532468,0.467532468,0.644630824,0.79047619,0.3775,,
Process3,1,0,2,3,0,1,3,10,0.453333333,0.453333333,0.632164751,0.789808917,0.3075,,
Process3,1,0,2,3,0,2,0,8,0.684931507,0.684931507,0.668467909,0.830670927,0.33,,
Process3,1,0,2,3,0,2,1,9,0.684210526,0.684210526,0.719774603,0.848297214,0.19,,
Process3,1,0,2,3,0,2,2,10,0.519480519,0.519480519,0.675222222,0.804416404,0.3625,,
Process3,1,0,2,3,0,2,3,11,0.594594595,0.594594595,0.775873016,0.847560976,0.315,,
Process3,1,0,2,3,0,3,0,9,0.666666667,0.666666667,0.701642512,0.864048338,0.3475,,
Process3,1,0,2,3,0,3,1,10,0.602739726,0.602739726,0.673188889,0.830721003,0.245,,
Process3,1,0,2,3,0,3,2,11,0.540540541,0.540540541,0.669228243,0.792207792,0.4,,
Process3,1,0,2,3,0,3,3,12,0.461538462,0.461538462,0.688618442,0.808641975,0.2675,,
Process3,1,0,2,3,1,0,0,7,0.578947368,0.578947368,0.645555556,0.8,0.32,,
Process3,1,0,2,3,1,0,1,8,0.594594595,0.594594595,0.616666667,0.806451613,0.3775,,
Process3,1,0,2,3,1,0,2,9,0.564102564,0.564102564,0.595444444,0.815047022,0.3725,,
Process3,1,0,2,3,1,0,3,10,0.430379747,0.430379747,0.640347222,0.777070064,0.3525,,
Process3,1,0,2,3,1,1,0,8,0.621621622,0.621621622,0.569033816,0.813504823,0.3325,,
Process3,1,0,2,3,1,1,1,9,0.571428571,0.571428571,0.621111111,0.838414634,0.3875,,
Process3,1,0,2,3,1,1,2,10,0.552631579,0.552631579,0.585138889,0.814465409,0.31,,
Process3,1,0,2,3,1,1,3,11,0.53164557,0.53164557,0.717361111,0.825688073,0.2975,,
Process3,1,0,2,3,1,2,0,9,0.675675676,0.675675676,0.702103175,0.847826087,0.375,,
Process3,1,0,2,3,1,2,1,10,0.666666667,0.666666667,0.618603175,0.844720497,0.34,,
Process3,1,0,2,3,1,2,2,11,0.597402597,0.597402597,0.752928499,0.855799373,0.4575,,
Process3,1,0,2,3,1,2,3,12,0.547945205,0.547945205,0.660726496,0.837423313,0.3075,,
Process3,1,0,2,3,1,3,0,10,0.675675676,0.675675676,0.683452381,0.827476038,0.365,,
Process3,1,0,2,3,1,3,1,11,0.552631579,0.552631579,0.585138889,0.814465409,0.455,,
Process3,1,0,2,3,1,3,2,12,0.467532468,0.467532468,0.69375,0.811728395,0.28,,
Process3,1,0,2,3,1,3,3,13,0.447368421,0.447368421,0.574139785,0.786624204,0.42,,
Process3,1,0,2,3,2,0,0,8,0.701298701,0.701298701,0.604444444,0.831746032,0.2975,,
Process3,1,0,2,3,2,0,1,9,0.607594937,0.607594937,0.680653595,0.85625,0.3275,,
Process3,1,0,2,3,2,0,2,10,0.605263158,0.605263158,0.616671123,0.838709677,0.375,,
Process3,1,0,2,3,2,0,3,11,0.53164557,0.53164557,0.627825397,0.825688073,0.1825,,
Process3,1,0,2,3,2,1,0,9,0.753246753,0.753246753,0.656304348,0.845425868,0.4625,,
Process3,1,0,2,3,2,1,1,10,0.582278481,0.582278481,0.645102941,0.829032258,0.54,,
Process3,1,0,2,3,2,1,2,11,0.467532468,0.467532468,0.536509857,0.79047619,0.3375,,
Process3,1,0,2,3,2,1,3,12,0.419753086,0.419753086,0.526736111,0.792569659,0.3225,,
Process3,1,0,2,3,2,2,0,10,0.693333333,0.693333333,0.581893939,0.831210191,0.35,,
Process3,1,0,2,3,2,2,1,11,0.571428571,0.571428571,0.551709402,0.838414634,0.35,,
Process3,1,0,2,3,2,2,2,12,0.571428571,0.571428571,0.598931624,0.818181818,0.2575,,
Process3,1,0,2,3,2,2,3,13,0.461538462,0.461538462,0.635454545,0.764705882,0.2525,,
Process3,1,0,2,3,2,3,0,11,0.56,0.56,0.669603175,0.817610063,0.2975,,
Process3,1,0,2,3,2,3,1,12,0.631578947,0.631578947,0.567575758,0.814102564,0.4525,,
Process3,1,0,2,3,2,3,2,13,0.520547945,0.520547945,0.61577381,0.788273616,0.4175,,
Process3,1,0,2,3,2,3,3,14,0.535211268,0.535211268,0.674747475,0.836923077,0.285,,
Process3,1,0,2,3,3,0,0,9,0.708860759,0.708860759,0.710764706,0.882716049,0.3525,,
Process3,1,0,2,3,3,0,1,10,0.506329114,0.506329114,0.569444444,0.798107256,0.3975,,
Process3,1,0,2,3,3,0,2,11,0.538461538,0.538461538,0.599246032,0.808176101,0.425,,
Process3,1,0,2,3,3,0,3,12,0.467532468,0.467532468,0.507880824,0.79047619,0.285,,
Process3,1,0,2,3,3,1,0,10,0.710526316,0.710526316,0.701334541,0.854938272,0.355,,
Process3,1,0,2,3,3,1,1,11,0.6,0.6,0.608253968,0.842424242,0.295,,
Process3,1,0,2,3,3,1,2,12,0.564102564,0.564102564,0.552016968,0.815047022,0.435,,
Process3,1,0,2,3,3,1,3,13,0.533333333,0.533333333,0.593153595,0.841772152,0.4225,,
Process3,1,0,2,3,3,2,0,11,0.683544304,0.683544304,0.666589372,0.864864865,0.26,,
Process3,1,0,2,3,3,2,1,12,0.597402597,0.597402597,0.653226244,0.855799373,0.425,,
Process3,1,0,2,3,3,2,2,13,0.519480519,0.519480519,0.590603175,0.804416404,0.3175,,
Process3,1,0,2,3,3,2,3,14,0.538461538,0.538461538,0.658109533,0.839116719,0.43,,
Process3,1,0,2,3,3,3,0,12,0.631578947,0.631578947,0.504166667,0.814102564,0.3825,,
Process3,1,0,2,3,3,3,1,13,0.594594595,0.594594595,0.716444444,0.847560976,0.3775,,
Process3,1,0,2,3,3,3,2,14,0.545454545,0.545454545,0.620238095,0.811320755,0.4475,,
Process3,1,0,2,3,3,3,3,15,0.552631579,0.552631579,0.61375,0.814465409,0.3125,,
Process3,1,0,3,0,0,0,0,4,0.828571429,0.828571429,0.755916667,0.884892086,0.3675,,
Process3,1,0,3,0,0,0,1,5,0.739726027,0.739726027,0.794,0.901360544,0.2875,,
Process3,1,0,3,0,0,0,2,6,0.685714286,0.685714286,0.792606061,0.91,0.37,,
Process3,1,0,3,0,0,0,3,7,0.542857143,0.542857143,0.735666667,0.853146853,0.3625,,
Process3,1,0,3,0,0,1,0,5,0.857142857,0.857142857,0.783877193,0.892473118,0.33,,
Process3,1,0,3,0,0,1,1,6,0.861111111,0.861111111,0.952619048,0.966329966,0.5825,,
Process3,1,0,3,0,0,1,2,7,0.61971831,0.61971831,0.773365079,0.871972318,0.3825,,
Process3,1,0,3,0,0,1,3,8,0.450704225,0.450704225,0.755041667,0.826855124,0.395,,
Process3,1,0,3,0,0,2,0,6,0.794117647,0.794117647,0.7105,0.876811594,0.5025,,
Process3,1,0,3,0,0,2,1,7,0.821917808,0.821917808,0.842787879,0.922558923,0.6575,,
Process3,1,0,3,0,0,2,2,8,0.611111111,0.611111111,0.765709402,0.868512111,0.2775,,
Process3,1,0,3,0,0,2,3,9,0.542857143,0.542857143,0.758444444,0.853146853,0.3125,,
Process3,1,0,3,0,0,3,0,7,0.757575758,0.757575758,0.766666667,0.868613139,0.4825,,
Process3,1,0,3,0,0,3,1,8,0.782608696,0.782608696,0.767714286,0.894736842,0.4275,,
Process3,1,0,3,0,0,3,2,9,0.657142857,0.657142857,0.821179487,0.882758621,0.275,,
Process3,1,0,3,0,0,3,3,10,0.591549296,0.591549296,0.808944444,0.885521886,0.4675,,
Process3,1,0,3,0,1,0,0,5,0.88,0.88,0.762333333,0.917525773,0.6875,,
Process3,1,0,3,0,1,0,1,6,0.704225352,0.704225352,0.772785714,0.872791519,0.455,,
Process3,1,0,3,0,1,0,2,7,0.694444444,0.694444444,0.664888889,0.869257951,0.405,,
Process3,1,0,3,0,1,0,3,8,0.578947368,0.578947368,0.776,0.85467128,0.15,,
Process3,1,0,3,0,1,1,0,6,0.828571429,0.828571429,0.710719298,0.884892086,0.405,,
Process3,1,0,3,0,1,1,1,7,0.794520548,0.794520548,0.806559524,0.915540541,0.36,,
Process3,1,0,3,0,1,1,2,8,0.547945205,0.547945205,0.647746032,0.827338129,0.4175,,
Process3,1,0,3,0,1,1,3,9,0.64,0.64,0.72352381,0.872852234,0.5425,,
Process3,1,0,3,0,1,2,0,7,0.794117647,0.794117647,0.675619048,0.876811594,0.4,,
Process3,1,0,3,0,1,2,1,8,0.705882353,0.705882353,0.741478261,0.853479853,0.4325,,
Process3,1,0,3,0,1,2,2,9,0.61971831,0.61971831,0.724088889,0.85,0.4975,,
Process3,1,0,3,0,1,2,3,10,0.529411765,0.529411765,0.701982906,0.829710145,0.395,,
Process3,1,0,3,0,1,3,0,8,0.757575758,0.757575758,0.653714286,0.868613139,0.3725,,
Process3,1,0,3,0,1,3,1,9,0.685714286,0.685714286,0.754214286,0.868794326,0.4125,,
Process3,1,0,3,0,1,3,2,10,0.608695652,0.608695652,0.805431746,0.884892086,0.3125,,
Process3,1,0,3,0,1,3,3,11,0.617647059,0.617647059,0.788380952,0.875,0.3025,,
Process3,1,0,3,0,2,0,0,6,0.8,0.8,0.729047619,0.877256318,0.4325,,
Process3,1,0,3,0,2,0,1,7,0.684931507,0.684931507,0.713435897,0.865724382,0.535,,
Process3,1,0,3,0,2,0,2,8,0.628571429,0.628571429,0.685433333,0.830258303,0.4225,,
Process3,1,0,3,0,2,0,3,9,0.602739726,0.602739726,0.695709402,0.865051903,0.365,,
Process3,1,0,3,0,2,1,0,7,0.833333333,0.833333333,0.743701754,0.885304659,0.4575,,
Process3,1,0,3,0,2,1,1,8,0.72972973,0.72972973,0.669142857,0.877192982,0.29,,
Process3,1,0,3,0,2,1,2,9,0.583333333,0.583333333,0.680466667,0.861111111,0.5,,
Process3,1,0,3,0,2,1,3,10,0.470588235,0.470588235,0.699948718,0.859589041,0.23,,
Process3,1,0,3,0,2,2,0,8,0.8,0.8,0.726070175,0.877256318,0.3725,,
Process3,1,0,3,0,2,2,1,9,0.685714286,0.685714286,0.790286232,0.890034364,0.4275,,
Process3,1,0,3,0,2,2,2,10,0.602739726,0.602739726,0.600903846,0.842857143,0.545,,
Process3,1,0,3,0,2,2,3,11,0.631578947,0.631578947,0.730547009,0.89,0.685,,
Process3,1,0,3,0,2,3,0,9,0.753623188,0.753623188,0.710285714,0.887323944,0.45,,
Process3,1,0,3,0,2,3,1,10,0.714285714,0.714285714,0.706785714,0.89010989,0.49,,
Process3,1,0,3,0,2,3,2,11,0.567164179,0.567164179,0.697409524,0.863636364,0.3075,,
Process3,1,0,3,0,2,3,3,12,0.558823529,0.558823529,0.704844444,0.837545126,0.18,,
Process3,1,0,3,0,3,0,0,7,0.805555556,0.805555556,0.693190476,0.877697842,0.41,,
Process3,1,0,3,0,3,0,1,8,0.702702703,0.702702703,0.696393939,0.890784983,0,,
Process3,1,0,3,0,3,0,2,9,0.594594595,0.594594595,0.671166667,0.882550336,0.43,,
Process3,1,0,3,0,3,0,3,10,0.493150685,0.493150685,0.704564103,0.857142857,0.295,,
Process3,1,0,3,0,3,1,0,8,0.76056338,0.76056338,0.632666667,0.865942029,0.39,,
Process3,1,0,3,0,3,1,1,9,0.75,0.75,0.75531746,0.919014085,0.47,,
Process3,1,0,3,0,3,1,2,10,0.638888889,0.638888889,0.772485714,0.867158672,0.2525,,
Process3,1,0,3,0,3,1,3,11,0.552631579,0.552631579,0.731678161,0.868686869,0.525,,
Process3,1,0,3,0,3,2,0,9,0.816901408,0.816901408,0.645210526,0.902439024,0.4075,,
Process3,1,0,3,0,3,2,1,10,0.746666667,0.746666667,0.813166667,0.901694915,0.11,,
Process3,1,0,3,0,3,2,2,11,0.630136986,0.630136986,0.669012422,0.885714286,0.39,,
Process3,1,0,3,0,3,2,3,12,0.434782609,0.434782609,0.585282051,0.826241135,0.1325,,
Process3,1,0,3,0,3,3,0,10,0.724637681,0.724637681,0.606571429,0.857664234,0.36,,
Process3,1,0,3,0,3,3,1,11,0.722222222,0.722222222,0.68475,0.876760563,0.5575,,
Process3,1,0,3,0,3,3,2,12,0.638888889,0.638888889,0.825396825,0.910034602,0.4975,,
Process3,1,0,3,0,3,3,3,13,0.441176471,0.441176471,0.697555556,0.852233677,0.4025,,
Process3,1,0,3,1,0,0,0,5,0.794520548,0.794520548,0.763352273,0.861111111,0.46,,
Process3,1,0,3,1,0,0,1,6,0.72972973,0.72972973,0.744285714,0.86440678,0.4675,,
Process3,1,0,3,1,0,0,2,7,0.575342466,0.575342466,0.704107143,0.823529412,0.365,,
Process3,1,0,3,1,0,0,3,8,0.493150685,0.493150685,0.785584229,0.857142857,0.5325,,
Process3,1,0,3,1,0,1,0,6,0.753623188,0.753623188,0.718720238,0.852631579,0.3175,,
Process3,1,0,3,1,0,1,1,7,0.666666667,0.666666667,0.753125,0.870431894,0.3125,,
Process3,1,0,3,1,0,1,2,8,0.515151515,0.515151515,0.706319444,0.840136054,0.2925,,
Process3,1,0,3,1,0,1,3,9,0.6,0.6,0.761396825,0.845878136,0.225,,
Process3,1,0,3,1,0,2,0,7,0.724637681,0.724637681,0.753712121,0.866894198,0.4025,,
Process3,1,0,3,1,0,2,1,8,0.656716418,0.656716418,0.733149351,0.851724138,0.355,,
Process3,1,0,3,1,0,2,2,9,0.563380282,0.563380282,0.736939103,0.845117845,0.3075,,
Process3,1,0,3,1,0,2,3,10,0.520547945,0.520547945,0.708089286,0.831081081,0.5175,,
Process3,1,0,3,1,0,3,0,8,0.771428571,0.771428571,0.830545455,0.89122807,0.3625,,
Process3,1,0,3,1,0,3,1,9,0.810810811,0.810810811,0.819107143,0.924050633,0.35,,
Process3,1,0,3,1,0,3,2,10,0.638888889,0.638888889,0.824027778,0.883495146,0.4175,,
Process3,1,0,3,1,0,3,3,11,0.520547945,0.520547945,0.718946429,0.831081081,0.37,,
Process3,1,0,3,1,1,0,0,6,0.864864865,0.864864865,0.8145,0.9,0.3475,,
Process3,1,0,3,1,1,0,1,7,0.630136986,0.630136986,0.666075,0.86,0.365,,
Process3,1,0,3,1,1,0,2,8,0.535211268,0.535211268,0.658653846,0.81533101,0.435,,
Process3,1,0,3,1,1,0,3,9,0.520547945,0.520547945,0.588653846,0.808362369,0.3925,,
Process3,1,0,3,1,1,1,0,7,0.742857143,0.742857143,0.706339286,0.849122807,0.445,,
Process3,1,0,3,1,1,1,1,8,0.555555556,0.555555556,0.618333333,0.819444444,0.5125,,
Process3,1,0,3,1,1,1,2,9,0.61971831,0.61971831,0.739222222,0.89261745,0.3975,,
Process3,1,0,3,1,1,1,3,10,0.571428571,0.571428571,0.715,0.86038961,0.3575,,
Process3,1,0,3,1,1,2,0,8,0.783783784,0.783783784,0.713560606,0.878787879,0.5725,,
Process3,1,0,3,1,1,2,1,9,0.684931507,0.684931507,0.777860714,0.874172185,0.4175,,
Process3,1,0,3,1,1,2,2,10,0.558823529,0.558823529,0.644513889,0.802158273,0.4025,,
Process3,1,0,3,1,1,2,3,11,0.5,0.5,0.708625,0.827118644,0.335,,
Process3,1,0,3,1,1,3,0,9,0.753623188,0.753623188,0.737529762,0.852631579,0.345,,
Process3,1,0,3,1,1,3,1,10,0.724637681,0.724637681,0.785082251,0.900684932,0.5075,,
Process3,1,0,3,1,1,3,2,11,0.4,0.4,0.537053571,0.754578755,0.2575,,
Process3,1,0,3,1,1,3,3,12,0.61971831,0.61971831,0.820666667,0.89261745,0.355,,
Process3,1,0,3,1,2,0,0,7,0.783783784,0.783783784,0.692232143,0.857638889,0.58,,
Process3,1,0,3,1,2,0,1,8,0.648648649,0.648648649,0.704,0.842465753,0.355,,
Process3,1,0,3,1,2,0,2,9,0.552631579,0.552631579,0.610320513,0.813148789,0.2425,,
Process3,1,0,3,1,2,0,3,10,0.579710145,0.579710145,0.731768116,0.885135135,0.2675,,
Process3,1,0,3,1,2,1,0,8,0.739726027,0.739726027,0.720119048,0.86779661,0.465,,
Process3,1,0,3,1,2,1,1,9,0.684931507,0.684931507,0.672961957,0.874172185,0.3575,,
Process3,1,0,3,1,2,1,2,10,0.657894737,0.657894737,0.744991453,0.897009967,0.115,,
Process3,1,0,3,1,2,1,3,11,0.611111111,0.611111111,0.591524758,0.856187291,0.3975,,
Process3,1,0,3,1,2,2,0,9,0.647058824,0.647058824,0.602232143,0.825622776,0.43,,
Process3,1,0,3,1,2,2,1,10,0.597014925,0.597014925,0.625295031,0.836805556,0.43,,
Process3,1,0,3,1,2,2,2,11,0.478873239,0.478873239,0.555535714,0.8,0.265,,
Process3,1,0,3,1,2,2,3,12,0.649350649,0.649350649,0.825809524,0.893687708,0.5925,,
Process3,1,0,3,1,2,3,0,10,0.777777778,0.777777778,0.699455409,0.857142857,0.38,,
Process3,1,0,3,1,2,3,1,11,0.591549296,0.591549296,0.596175,0.807142857,0.325,,
Process3,1,0,3,1,2,3,2,12,0.441176471,0.441176471,0.623444444,0.805860806,0.1675,,
Process3,1,0,3,1,2,3,3,13,0.457142857,0.457142857,0.591241259,0.795774648,0.34,,
Process3,1,0,3,1,3,0,0,8,0.756756757,0.756756757,0.716272727,0.905084746,0.4475,,
Process3,1,0,3,1,3,0,1,9,0.692307692,0.692307692,0.74285,0.891373802,0.43,,
Process3,1,0,3,1,3,0,2,10,0.48,0.48,0.646375,0.816949153,0.405,,
Process3,1,0,3,1,3,0,3,11,0.611111111,0.611111111,0.6242,0.834482759,0.305,,
Process3,1,0,3,1,3,1,0,9,0.739726027,0.739726027,0.651833333,0.86779661,0.3125,,
Process3,1,0,3,1,3,1,1,10,0.657534247,0.657534247,0.631086957,0.845890411,0.4625,,
Process3,1,0,3,1,3,1,2,11,0.555555556,0.555555556,0.609320055,0.841750842,0.4675,,
Process3,1,0,3,1,3,1,3,12,0.578947368,0.578947368,0.695583333,0.863636364,0.4975,,
Process3,1,0,3,1,3,2,0,10,0.694444444,0.694444444,0.682644928,0.85665529,0.4725,,
Process3,1,0,3,1,3,2,1,11,0.555555556,0.555555556,0.557833333,0.819444444,0.3775,,
Process3,1,0,3,1,3,2,2,12,0.472222222,0.472222222,0.583611111,0.796491228,0.4075,,
Process3,1,0,3,1,3,2,3,13,0.459459459,0.459459459,0.59225,0.834983498,0.1775,,
Process3,1,0,3,1,3,3,0,11,0.694444444,0.694444444,0.624196429,0.834507042,0.26,,
Process3,1,0,3,1,3,3,1,12,0.637681159,0.637681159,0.660318182,0.857142857,0.3125,,
Process3,1,0,3,1,3,3,2,13,0.457142857,0.457142857,0.552513889,0.770909091,0.125,,
Process3,1,0,3,1,3,3,3,14,0.493506494,0.493506494,0.753916667,0.839344262,0.2525,,
Process3,1,0,3,2,0,0,0,6,0.773333333,0.773333333,0.715084034,0.863192182,0.26,,
Process3,1,0,3,2,0,0,1,7,0.613333333,0.613333333,0.671141176,0.820598007,0.3075,,
Process3,1,0,3,2,0,0,2,8,0.547945205,0.547945205,0.717320261,0.848101266,0.31,,
Process3,1,0,3,2,0,0,3,9,0.472222222,0.472222222,0.606054664,0.762237762,0.2175,,
Process3,1,0,3,2,0,1,0,7,0.685714286,0.685714286,0.70273231,0.822525597,0.36,,
Process3,1,0,3,2,0,1,1,8,0.628571429,0.628571429,0.638680927,0.807560137,0.37,,
Process3,1,0,3,2,0,1,2,9,0.630136986,0.630136986,0.735336538,0.86,0.4825,,
